MinTemp,Rainfall,WindGustDir,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp
14.7,1.0,157.5,37.0,17.0,77.0,53.0,0,24.7,26.1
14.9,0.0,180.0,50.0,33.0,43.0,36.0,0,24.8,26.0
12.4,0.0,67.5,48.0,9.0,47.0,38.0,0,25.2,27.7
15.8,0.6,225.0,54.0,24.0,61.0,71.0,0,23.4,26.2
17.4,34.2,270.0,48.0,28.0,64.0,29.0,1,29.6,30.7
13.1,0.0,202.5,52.0,30.0,47.0,45.0,0,24.4,25.3
10.5,0.0,225.0,35.0,19.0,61.0,47.0,0,20.6,22.7
7.1,0.0,180.0,46.0,24.0,55.0,35.0,0,25.6,26.3
10.5,0.0,157.5,46.0,24.0,55.0,30.0,0,26.6,27.9
10.7,0.0,112.5,54.0,17.0,52.0,20.0,0,30.7,31.3
12.3,0.0,135.0,44.0,20.0,47.0,24.0,0,31.0,32.1
14.5,0.0,112.5,50.0,26.0,59.0,26.0,0,30.0,31.0
15.8,0.0,67.5,43.0,17.0,53.0,30.0,0,30.1,31.2
17.3,0.0,0.0,41.0,19.0,44.0,27.0,0,32.9,34.6
19.0,0.0,202.5,46.0,24.0,66.0,69.0,0,19.9,23.6
8.3,0.0,157.5,41.0,19.0,58.0,32.0,0,25.0,26.1
8.6,0.0,157.5,39.0,19.0,46.0,21.0,0,31.2,31.7
16.0,0.0,112.5,37.0,15.0,59.0,19.0,0,32.2,33.8
15.9,0.0,112.5,46.0,15.0,43.0,20.0,0,33.2,33.9
17.7,0.0,337.5,48.0,20.0,51.0,17.0,0,35.7,36.5
20.3,1.6,45.0,41.0,20.0,38.0,20.0,1,38.7,40.2
19.3,0.0,157.5,46.0,26.0,83.0,53.0,0,27.5,28.9
17.9,1.2,90.0,52.0,26.0,90.0,45.0,1,28.5,29.8
16.3,0.0,90.0,43.0,22.0,55.0,25.0,0,31.5,32.5
15.0,0.0,90.0,43.0,17.0,52.0,19.0,0,35.4,36.7
16.6,0.0,157.5,46.0,19.0,41.0,12.0,0,37.1,38.2
17.1,0.0,22.5,30.0,19.0,27.0,10.0,0,38.2,39.3
19.5,0.0,180.0,65.0,39.0,70.0,43.0,0,23.2,25.4
14.4,0.0,90.0,48.0,24.0,48.0,28.0,0,23.9,25.7
6.7,0.0,67.5,48.0,20.0,43.0,20.0,0,28.0,28.8
12.9,0.0,45.0,46.0,19.0,44.0,16.0,0,31.1,32.6
16.8,0.0,0.0,41.0,11.0,32.0,43.0,0,25.9,28.7
18.5,1.0,202.5,44.0,30.0,77.0,73.0,0,23.7,27.9
13.1,7.4,225.0,69.0,28.0,59.0,63.0,1,17.1,21.9
8.5,0.2,202.5,37.0,19.0,52.0,38.0,0,19.6,21.9
5.2,0.0,135.0,37.0,15.0,57.0,32.0,0,23.4,24.8
10.3,0.0,157.5,46.0,13.0,51.0,28.0,0,26.7,28.1
10.5,0.0,157.5,46.0,13.0,59.0,29.0,0,27.2,29.0
10.4,0.0,135.0,43.0,17.0,56.0,29.0,0,27.9,28.9
13.6,0.0,90.0,37.0,13.0,53.0,26.0,0,29.3,30.6
15.2,0.0,22.5,56.0,24.0,40.0,16.0,0,34.5,35.9
20.7,0.0,202.5,48.0,20.0,44.0,27.0,0,31.5,34.0
17.5,0.0,202.5,41.0,19.0,56.0,38.0,0,26.8,27.7
9.1,0.0,135.0,41.0,15.0,63.0,22.0,0,30.0,31.5
12.8,0.0,90.0,41.0,17.0,42.0,17.0,0,34.4,35.7
20.7,0.0,90.0,54.0,33.0,28.0,34.0,0,30.8,32.4
14.1,0.6,202.5,48.0,33.0,44.0,34.0,0,32.3,35.0
16.8,0.0,157.5,41.0,28.0,70.0,63.0,0,22.5,24.6
15.7,0.0,135.0,43.0,22.0,59.0,31.0,0,27.7,28.7
8.6,0.0,135.0,37.0,15.0,56.0,22.0,0,30.4,30.7
14.7,0.0,45.0,37.0,15.0,51.0,19.0,0,32.6,34.1
15.3,0.0,337.5,37.0,13.0,21.0,13.0,0,38.0,38.5
23.1,0.0,0.0,48.0,15.0,13.0,8.0,0,39.5,41.3
17.6,0.0,157.5,43.0,22.0,58.0,31.0,0,28.2,29.3
10.5,0.0,292.5,46.0,9.0,57.0,32.0,0,28.8,29.5
15.8,0.0,157.5,43.0,17.0,55.0,24.0,0,25.7,27.2
9.4,0.0,157.5,48.0,15.0,55.0,31.0,0,26.1,27.8
13.9,0.0,157.5,46.0,24.0,62.0,41.0,0,25.3,26.4
13.1,0.0,135.0,48.0,30.0,69.0,46.0,0,21.5,22.8
11.8,0.0,135.0,44.0,24.0,54.0,30.0,0,23.2,24.7
3.6,0.0,112.5,39.0,13.0,49.0,27.0,0,23.3,24.7
4.3,0.0,135.0,33.0,9.0,54.0,22.0,0,25.0,25.7
8.6,0.0,22.5,39.0,6.0,40.0,14.0,0,30.3,31.4
15.8,0.0,67.5,41.0,22.0,29.0,13.0,0,32.9,34.1
14.8,0.0,22.5,43.0,22.0,42.0,13.0,0,32.2,33.7
17.5,0.0,180.0,50.0,17.0,34.0,9.0,0,37.3,39.2
17.2,0.0,180.0,44.0,24.0,78.0,45.0,0,25.7,26.8
7.8,0.0,45.0,39.0,13.0,59.0,24.0,0,30.4,31.5
15.4,0.0,337.5,37.0,15.0,42.0,14.0,0,36.8,37.8
17.7,0.0,0.0,31.0,13.0,51.0,12.0,0,36.7,37.7
18.2,0.0,0.0,48.0,22.0,17.0,9.0,0,37.0,38.7
18.5,0.8,202.5,39.74837161467261,17.30228590924599,87.0,40.75177065767285,0,22.66151770657673,24.250827423167852
9.313006756756756,1.0343824027072759,202.5,39.74837161467261,19.0,62.80640809443508,33.0,0,23.2,24.250827423167852
6.7,1.0343824027072759,202.5,39.74837161467261,20.0,43.0,32.0,0,21.7,23.9
2.7,0.0,135.0,35.0,17.0,53.0,25.0,0,25.6,26.8
11.0,0.0,67.5,39.0,24.0,53.0,19.0,0,28.2,29.2
15.3,0.0,45.0,43.0,13.0,47.0,69.0,0,19.7,25.4
15.4,52.4,180.0,46.0,26.0,94.0,92.0,1,18.4,19.1
13.9,4.8,202.5,43.0,26.0,82.0,68.0,1,17.6,20.5
12.3,0.2,135.0,30.0,15.0,81.0,59.0,0,17.3,18.0
12.9,0.0,157.5,31.0,19.0,77.0,56.0,0,18.0,19.8
12.6,0.0,135.0,37.0,17.0,57.0,48.0,0,20.4,21.4
5.7,0.0,90.0,33.0,17.0,70.0,53.0,0,19.6,21.6
13.8,0.0,45.0,28.0,7.0,73.0,37.0,0,26.6,26.9
14.2,1.6,292.5,33.0,7.0,86.0,44.0,1,26.1,26.8
12.8,0.0,180.0,37.0,22.0,66.0,52.0,0,27.4,29.9
13.6,0.6,157.5,28.0,11.0,87.0,54.0,0,22.5,23.8
11.3,0.0,22.5,33.0,19.0,76.0,30.0,0,29.5,30.5
15.1,1.0,247.5,43.0,19.0,55.0,33.0,0,20.5,21.4
5.7,0.0,337.5,28.0,11.0,60.0,28.0,0,24.2,25.0
8.4,0.0,292.5,46.0,20.0,51.0,23.0,0,29.0,29.5
15.9,0.0,292.5,46.0,24.0,57.0,37.0,0,26.4,27.7
16.0,0.0,292.5,44.0,22.0,66.0,37.0,0,28.0,28.3
12.5,0.0,315.0,41.0,22.0,61.0,27.0,0,28.8,29.3
13.1,0.2,202.5,54.0,17.0,88.0,51.0,0,19.5,20.9
3.9,0.0,135.0,31.0,13.0,47.0,33.0,0,19.1,20.7
2.0,0.0,22.5,33.0,4.0,53.0,30.0,0,24.0,24.0
7.9,0.0,90.0,30.0,11.0,55.0,27.0,0,26.5,27.2
12.4,0.0,22.5,37.0,15.0,48.0,22.0,0,27.7,28.6
13.0,0.0,0.0,41.0,19.0,55.0,20.0,0,27.4,28.1
7.7,0.0,0.0,37.0,19.0,41.0,16.0,0,28.2,29.1
6.1,0.0,0.0,26.0,7.0,22.0,13.0,0,28.7,29.6
8.4,0.0,180.0,52.0,17.0,18.0,11.0,0,30.5,31.2
8.3,0.0,157.5,30.0,4.0,65.0,39.0,0,25.1,25.7
6.6,0.0,67.5,31.0,9.0,62.0,25.0,0,27.7,28.6
11.9,0.0,202.5,39.0,19.0,21.0,11.0,0,32.3,34.0
13.3,0.0,337.5,28.0,6.0,68.0,21.0,0,30.8,31.6
11.6,0.0,315.0,43.0,20.0,57.0,26.0,0,26.4,27.2
13.6,0.4,180.0,26.0,6.0,88.0,49.0,0,20.8,22.6
9.5,0.0,202.5,35.0,13.0,63.0,30.0,0,22.2,24.0
7.4,0.0,225.0,35.0,15.0,65.0,57.0,0,18.3,19.1
6.1,0.0,157.5,37.0,22.0,87.0,51.0,0,17.1,18.7
1.7,0.6,135.0,28.0,19.0,70.0,49.0,0,17.4,19.2
1.0,0.0,45.0,31.0,13.0,72.0,37.0,0,20.7,21.6
6.0,0.0,0.0,35.0,9.0,62.0,32.0,0,22.2,23.0
3.4,0.0,337.5,26.0,6.0,37.0,21.0,0,26.0,26.8
7.5,0.0,337.5,31.0,11.0,28.0,19.0,0,27.2,28.8
15.8,0.0,0.0,30.0,17.0,32.0,25.0,0,24.2,24.7
17.8,0.0,337.5,39.0,22.0,33.0,27.0,0,27.3,28.4
15.3,2.0,202.5,56.0,24.0,89.0,67.0,1,17.3,20.5
3.6,0.4,180.0,26.0,15.0,91.0,47.0,0,17.6,19.6
1.0,0.0,67.5,35.0,15.0,73.0,33.0,0,21.5,21.6
9.3,0.0,0.0,46.0,13.0,52.0,45.0,0,19.4,22.5
14.9,0.0,337.5,35.0,6.0,46.0,89.0,0,15.7,17.6
13.7,7.2,0.0,33.0,13.0,72.0,50.0,1,20.9,21.7
14.4,2.6,270.0,33.0,15.0,84.0,49.0,1,20.1,22.0
7.0,0.0,315.0,52.0,30.0,77.0,39.0,0,21.2,21.9
11.7,2.2,292.5,52.0,20.0,71.0,47.0,1,17.0,18.6
6.3,0.2,292.5,33.0,13.0,74.0,37.0,0,19.7,20.1
5.8,0.0,202.5,37.0,19.0,79.0,72.0,0,16.6,20.1
4.8,0.0,45.0,22.0,9.0,91.0,42.0,0,18.9,19.8
2.0,0.2,45.0,33.0,15.0,95.0,50.0,0,18.9,20.8
9.3,0.0,45.0,50.0,26.0,66.0,30.0,0,24.4,24.5
10.6,0.0,22.5,43.0,13.0,46.0,41.0,0,23.5,24.9
5.8,0.0,270.0,28.0,11.0,63.0,38.0,0,20.7,22.6
5.0,0.0,180.0,17.0,6.0,94.0,40.0,0,19.9,20.6
1.1,0.0,292.5,26.0,13.0,71.0,32.0,0,20.8,21.3
3.0,0.0,135.0,28.0,4.0,73.0,44.0,0,19.9,20.4
2.9,0.0,45.0,30.0,11.0,88.0,33.0,0,20.0,21.5
2.5,0.0,337.5,33.0,13.0,63.0,27.0,0,22.2,23.9
1.9,0.0,247.5,22.0,13.0,69.0,31.0,0,22.4,23.3
5.8,0.0,225.0,35.0,19.0,95.0,47.0,0,18.5,19.5
7.2,0.2,157.5,43.0,20.0,56.0,43.0,0,14.8,17.6
2.4,0.0,225.0,19.0,9.0,65.0,54.0,0,15.6,16.0
-0.5,0.0,270.0,28.0,9.0,84.0,28.0,0,19.0,19.7
2.3,0.0,180.0,26.0,11.0,65.0,55.0,0,19.2,20.4
9.0,0.2,90.0,20.0,11.0,94.0,63.0,0,16.7,17.0
-0.6,0.2,22.5,31.0,7.0,77.0,41.0,0,18.0,18.5
-1.4,0.0,0.0,33.0,11.0,71.0,30.0,0,19.7,20.4
5.0,0.0,202.5,39.74837161467261,15.0,42.0,19.0,0,21.3,22.0
10.7,0.0,315.0,35.0,9.0,28.0,13.0,0,23.5,23.9
7.5,0.0,45.0,22.0,13.0,31.0,13.0,0,23.7,23.9
4.3,0.0,90.0,35.0,20.0,40.0,19.0,0,21.0,22.9
3.8,0.0,90.0,26.0,17.0,95.0,37.0,0,18.9,19.7
2.7,0.2,22.5,28.0,15.0,92.0,41.0,0,18.6,19.7
1.6,0.0,45.0,30.0,13.0,83.0,42.0,0,17.6,19.1
3.9,0.0,45.0,43.0,20.0,86.0,43.0,0,17.1,18.8
8.8,3.8,22.5,30.0,11.0,80.0,89.0,1,10.7,13.2
8.3,7.0,315.0,20.0,7.0,93.0,79.0,1,14.3,14.9
6.2,0.2,315.0,15.0,6.0,95.0,53.0,0,18.3,18.9
9.0,0.0,0.0,56.0,26.0,70.0,90.0,0,14.2,17.0
13.2,3.0,315.0,61.0,30.0,75.0,58.0,1,20.0,20.4
6.7,1.2,315.0,43.0,19.0,80.0,66.0,1,14.7,16.5
8.9,10.2,270.0,63.0,26.0,88.0,54.0,1,11.0,13.0
4.5,0.2,292.5,33.0,17.0,71.0,41.0,0,14.5,14.9
4.9,0.2,225.0,37.0,19.0,89.0,78.0,0,14.0,14.8
7.5,0.6,292.5,24.0,9.0,90.0,50.0,0,17.7,18.3
3.3,0.0,315.0,31.0,15.0,78.0,41.0,0,18.8,19.7
2.8,0.2,0.0,28.0,17.0,76.0,29.0,0,20.6,21.2
9.9,0.0,292.5,48.0,26.0,42.0,66.0,0,17.4,20.9
7.3,5.8,270.0,37.0,20.0,94.0,51.0,1,13.1,14.3
1.8,2.4,202.5,33.0,13.0,93.0,75.0,1,11.2,12.9
5.6,0.8,202.5,30.0,15.0,82.0,53.0,0,14.9,16.0
3.2,0.0,292.5,22.0,9.0,87.0,49.0,0,16.0,16.8
2.3,0.0,0.0,30.0,7.0,79.0,43.0,0,15.5,17.0
-0.6,0.0,45.0,30.0,13.0,74.0,42.0,0,15.7,16.1
7.0,0.0,0.0,46.0,20.0,47.0,25.0,0,17.1,17.5
11.0,0.0,292.5,48.0,22.0,51.0,49.0,0,18.8,19.3
5.5,0.0,270.0,52.0,22.0,70.0,69.0,0,13.1,15.7
5.7,0.8,225.0,28.0,7.0,87.0,79.0,0,12.4,14.6
2.9,1.6,315.0,19.0,7.0,94.0,51.0,1,17.5,17.9
4.8,0.0,292.5,19.0,7.0,73.0,46.0,0,17.5,19.3
1.2,0.0,315.0,22.0,7.0,66.0,38.0,0,17.6,18.4
-0.2,0.0,67.5,24.0,11.0,56.0,32.0,0,18.1,19.5
-1.8,0.0,337.5,31.0,17.0,52.0,27.0,0,18.1,18.8
1.9,0.0,0.0,37.0,15.0,51.0,26.0,0,19.3,20.1
7.2,0.0,292.5,33.0,11.0,34.0,16.0,0,20.9,21.7
5.8,0.0,270.0,31.0,17.30228590924599,35.0,40.75177065767285,0,22.66151770657673,20.1
7.6,0.8,157.5,46.0,9.0,93.0,90.0,0,9.7,13.1
-1.3,12.4,135.0,24.0,7.0,94.0,69.0,1,11.4,12.8
0.2,0.0,0.0,35.0,20.0,81.0,77.0,0,9.7,10.7
6.1,4.6,180.0,54.0,28.0,94.0,88.0,1,12.1,14.9
4.0,0.2,247.5,35.0,17.0,84.0,73.0,0,12.4,13.7
7.4,4.6,225.0,35.0,11.0,94.0,79.0,1,12.5,14.2
2.2,2.0,315.0,28.0,15.0,90.0,54.0,1,15.9,16.3
5.5,0.0,315.0,31.0,15.0,74.0,49.0,0,16.6,17.7
5.9,0.0,292.5,44.0,20.0,69.0,44.0,0,17.7,18.7
3.9,0.4,247.5,26.0,7.0,81.0,49.0,0,14.3,14.8
0.1,0.0,247.5,17.0,4.0,95.0,53.0,0,13.3,14.2
-0.7,0.2,315.0,26.0,9.0,74.0,36.0,0,16.3,16.6
-1.5,0.0,292.5,24.0,7.0,63.0,30.0,0,19.4,20.0
-2.8,0.0,337.5,30.0,11.0,53.0,20.0,0,19.4,20.2
0.5,0.0,0.0,26.0,13.0,37.0,31.0,0,16.9,18.8
8.2,0.0,247.5,37.0,11.0,41.0,33.0,0,19.3,20.6
5.7,2.0,202.5,50.0,19.0,84.0,71.0,1,9.9,12.3
4.6,1.0,202.5,37.0,17.0,83.0,62.0,0,13.4,15.4
6.0,2.0,202.5,26.0,9.0,95.0,55.0,1,13.8,14.7
-0.3,0.2,315.0,20.0,7.0,80.0,52.0,0,14.8,15.6
-1.7,0.0,90.0,17.0,9.0,87.0,53.0,0,15.6,16.0
-0.5,0.2,67.5,30.0,13.0,96.0,50.0,0,16.3,17.6
3.1,0.2,0.0,46.0,19.0,81.0,39.0,0,17.7,18.3
7.4,0.0,292.5,50.0,19.0,47.0,23.0,0,20.5,22.5
10.2,1.8,270.0,33.0,19.0,81.0,42.0,1,15.8,18.2
4.2,0.0,292.5,37.0,22.0,81.0,39.0,0,16.4,17.4
8.5,0.0,292.5,31.0,20.0,78.0,48.0,0,16.6,17.5
3.1,0.2,270.0,46.0,17.0,75.0,46.0,0,17.2,19.1
1.4,0.6,292.5,30.0,15.0,91.0,34.0,0,18.1,18.7
2.2,0.0,315.0,48.0,17.0,60.0,33.0,0,19.2,20.2
9.8,0.4,270.0,48.0,26.0,81.0,33.0,0,16.6,17.5
2.6,0.0,180.0,30.0,15.0,68.0,44.0,0,14.6,16.4
-3.3,0.0,45.0,28.0,9.0,66.0,33.0,0,17.1,18.5
-1.1,0.0,22.5,31.0,11.0,56.0,25.0,0,20.0,20.6
5.2,0.0,22.5,46.0,22.0,33.0,21.0,0,25.2,26.3
15.7,0.0,315.0,63.0,30.0,29.0,13.0,0,26.4,27.8
7.6,1.6,270.0,48.0,17.0,56.0,41.0,1,13.4,14.0
-1.1,0.0,270.0,43.0,19.0,57.0,39.0,0,17.0,18.1
6.7,0.4,202.5,31.0,15.0,69.0,43.0,0,16.1,17.0
3.4,0.0,225.0,41.0,20.0,69.0,51.0,0,15.5,17.5
6.8,0.2,22.5,20.0,7.0,95.0,61.0,0,14.3,14.6
-1.6,0.0,22.5,35.0,9.0,60.0,33.0,0,19.1,20.0
4.8,0.0,247.5,37.0,13.0,41.0,17.0,0,23.3,24.8
5.3,0.0,202.5,30.0,11.0,74.0,62.0,0,13.5,14.7
8.5,0.4,315.0,56.0,35.0,63.0,78.0,0,15.3,23.9
8.4,7.4,270.0,65.0,30.0,60.0,49.0,1,12.1,13.4
3.5,0.4,270.0,37.0,15.0,66.0,52.0,0,15.9,17.8
5.9,0.0,315.0,20.0,6.0,71.0,44.0,0,17.3,18.8
2.6,0.0,67.5,26.0,7.0,62.0,33.0,0,20.3,21.3
8.7,0.0,337.5,46.0,24.0,37.0,14.0,0,26.9,27.3
4.7,0.0,202.5,22.0,11.0,84.0,47.0,0,18.2,18.8
3.6,0.6,270.0,50.0,26.0,87.0,40.0,0,18.7,19.4
7.2,0.0,225.0,37.0,20.0,64.0,34.0,0,17.6,18.9
1.7,0.0,90.0,24.0,15.0,64.0,29.0,0,19.5,20.2
4.2,0.0,0.0,52.0,24.0,39.0,19.0,0,24.9,25.5
13.0,0.0,247.5,44.0,15.0,47.0,30.0,0,20.3,21.2
1.7,0.0,337.5,37.0,13.0,51.0,25.0,0,24.2,24.6
3.8,0.0,315.0,50.0,24.0,48.0,19.0,0,26.4,27.2
8.7,0.0,292.5,81.0,43.0,51.0,39.0,0,13.4,16.2
6.8,0.4,292.5,50.0,22.0,61.0,44.0,0,17.4,18.9
5.9,5.6,225.0,54.0,24.0,74.0,87.0,1,11.4,14.7
8.4,0.6,180.0,28.0,20.0,76.0,58.0,0,15.2,16.6
1.3,0.0,67.5,33.0,13.0,71.0,37.0,0,19.7,20.6
7.3,0.0,270.0,41.0,7.0,34.0,14.0,0,26.8,27.3
13.7,0.0,315.0,56.0,26.0,14.0,10.0,0,30.7,31.9
11.1,0.0,202.5,50.0,19.0,57.0,39.0,0,22.6,24.3
8.5,2.2,180.0,35.0,19.0,77.0,48.0,1,15.6,18.0
0.2,0.0,157.5,24.0,7.0,61.0,36.0,0,18.4,19.8
0.3,0.0,112.5,31.0,6.0,53.0,21.0,0,21.7,22.5
2.1,0.0,90.0,35.0,13.0,46.0,18.0,0,24.3,25.3
2.7,0.0,135.0,37.0,17.0,52.0,21.0,0,24.7,25.4
9.7,0.0,45.0,46.0,24.0,50.0,24.0,0,24.8,25.7
11.1,1.8,315.0,48.0,24.0,80.0,42.0,1,22.5,24.7
9.6,2.2,270.0,33.0,20.0,66.0,29.0,1,20.9,22.1
6.8,0.0,270.0,41.0,20.0,53.0,30.0,0,22.4,24.3
7.1,0.0,315.0,67.0,33.0,46.0,19.0,0,27.2,27.9
7.1,5.0,270.0,56.0,24.0,57.0,42.0,1,14.4,17.2
0.5,0.0,135.0,22.0,4.0,64.0,37.0,0,16.6,18.0
6.2,0.0,22.5,41.0,17.0,49.0,17.0,0,25.1,25.7
9.6,0.0,315.0,52.0,30.0,53.0,42.0,0,22.2,23.4
8.9,3.6,292.5,57.0,31.0,63.0,34.0,1,20.3,20.8
8.6,2.6,247.5,65.0,31.0,71.0,27.0,1,15.8,17.5
3.6,1.6,202.5,37.0,28.0,62.0,63.0,1,14.4,17.2
0.7,0.0,157.5,28.0,9.0,59.0,31.0,0,20.1,20.8
1.6,0.0,112.5,37.0,13.0,48.0,19.0,0,24.8,25.5
9.2,0.0,0.0,44.0,20.0,33.0,12.0,0,28.0,29.1
15.6,0.0,0.0,61.0,30.0,13.0,9.0,0,35.0,35.6
19.2,0.0,292.5,57.0,22.0,42.0,19.0,0,24.9,25.2
5.3,0.0,225.0,39.0,17.0,62.0,32.0,0,21.9,23.2
5.3,0.0,157.5,35.0,17.0,55.0,34.0,0,19.6,20.7
0.5,0.0,67.5,35.0,13.0,44.0,23.0,0,24.0,25.4
11.4,0.0,202.5,46.0,20.0,27.0,24.0,0,27.8,30.3
7.8,0.0,202.5,44.0,19.0,51.0,40.0,0,20.7,22.0
9.4,0.4,157.5,37.0,20.0,58.0,33.0,0,20.0,21.8
-0.1,0.0,67.5,39.0,13.0,40.0,17.0,0,22.7,23.7
5.2,0.0,45.0,43.0,20.0,39.0,10.0,0,25.8,27.0
13.4,0.0,22.5,46.0,24.0,15.0,10.0,0,29.9,30.8
14.8,0.0,315.0,46.0,24.0,49.0,18.0,0,30.2,31.4
12.6,0.0,292.5,52.0,26.0,42.0,24.0,0,25.2,26.1
7.6,0.0,270.0,37.0,15.0,65.0,29.0,0,21.7,23.8
4.8,0.0,135.0,37.0,13.0,55.0,31.0,0,21.8,23.7
11.2,0.0,22.5,39.0,7.0,44.0,70.0,0,18.2,22.2
6.9,0.4,157.5,37.0,9.0,73.0,31.0,0,25.7,27.3
10.2,0.0,247.5,46.0,15.0,39.0,17.0,0,28.2,29.2
12.8,0.0,135.0,41.0,13.0,55.0,34.0,0,23.6,25.0
11.1,0.0,22.5,56.0,26.0,40.0,15.0,0,33.1,34.3
10.9,0.0,180.0,39.0,17.0,44.0,47.0,0,22.2,29.1
9.9,4.6,225.0,52.0,30.0,61.0,41.0,1,17.6,20.5
8.5,0.8,180.0,39.0,17.0,56.0,36.0,0,18.2,20.0
-0.1,0.2,157.5,39.0,20.0,46.0,32.0,0,19.2,20.3
-0.3,0.0,90.0,33.0,20.0,48.0,25.0,0,23.5,24.1
4.9,0.0,90.0,31.0,11.0,45.0,18.0,0,26.6,27.3
12.8,0.0,0.0,48.0,7.0,24.0,10.0,0,32.6,33.6
20.8,0.0,292.5,52.0,31.0,26.0,39.0,0,26.8,35.9
7.4,0.0,180.0,46.0,22.0,66.0,44.0,0,21.4,23.7
7.2,0.2,90.0,35.0,19.0,69.0,71.0,0,14.1,15.0
10.0,8.4,90.0,43.0,13.0,85.0,90.0,1,11.6,17.8
11.5,13.6,270.0,41.0,19.0,76.0,35.0,1,24.7,25.7
7.4,0.0,315.0,46.0,22.0,61.0,26.0,0,27.0,28.2
11.2,0.0,270.0,63.0,22.0,43.0,78.0,0,13.9,24.0
8.7,2.4,225.0,56.0,15.0,56.0,43.0,1,18.4,20.4
8.3,0.2,247.5,35.0,17.0,47.0,58.0,0,17.7,19.8
9.9,1.6,180.0,39.0,17.0,75.0,40.0,1,20.6,22.6
3.5,0.0,135.0,30.0,7.0,49.0,29.0,0,21.7,23.0
10.1,0.0,22.5,44.0,13.0,35.0,19.0,0,27.6,30.1
16.6,0.0,315.0,54.0,35.0,11.0,30.0,0,29.6,36.6
11.4,0.0,202.5,46.0,22.0,61.0,36.0,0,19.1,21.5
2.9,0.0,135.0,35.0,6.0,47.0,21.0,0,24.3,25.3
9.5,0.0,157.5,35.0,15.0,27.0,13.0,0,30.7,32.2
9.3,0.0,202.5,48.0,22.0,24.0,61.0,0,19.9,25.4
10.5,0.0,135.0,35.0,17.0,48.0,29.0,0,24.1,25.5
5.9,0.0,157.5,41.0,19.0,48.0,18.0,0,27.6,28.6
11.4,0.0,135.0,35.0,6.0,45.0,12.0,0,30.1,31.9
13.9,0.0,45.0,52.0,19.0,21.0,10.0,0,35.4,36.8
16.1,0.2,202.5,52.0,26.0,62.0,42.0,0,24.7,27.2
8.9,0.0,157.5,41.0,22.0,47.0,29.0,0,26.1,28.4
7.0,0.0,135.0,43.0,11.0,46.0,19.0,0,32.0,32.6
16.9,0.0,315.0,83.0,20.0,33.0,20.0,0,34.3,35.7
17.6,13.2,202.5,46.0,31.0,74.0,63.0,1,21.1,25.1
9.9,0.0,135.0,54.0,19.0,66.0,32.0,0,27.9,29.2
14.4,15.8,157.5,35.0,20.0,94.0,77.0,1,19.1,19.5
14.2,0.8,67.5,26.0,11.0,68.0,55.0,0,22.6,24.1
13.6,0.0,315.0,81.0,28.0,51.0,28.0,0,34.4,34.9
19.9,1.0,337.5,74.0,39.0,68.0,78.0,0,16.4,26.9
11.5,6.8,315.0,72.0,37.0,44.0,35.0,1,18.6,20.3
10.5,0.2,247.5,44.0,19.0,44.0,27.0,0,20.1,20.5
22.3,0.0,225.0,41.0,11.0,11.0,8.0,0,42.8,44.1
21.5,0.0,225.0,54.0,20.0,33.0,26.0,0,38.1,39.7
18.6,0.0,180.0,54.0,24.0,64.0,16.0,0,35.5,37.6
13.2,0.0,180.0,43.0,26.0,45.0,27.0,0,27.0,28.5
9.3,0.0,67.5,43.0,20.0,41.0,19.0,0,33.8,35.2
19.2,0.0,45.0,39.0,15.0,32.0,25.0,0,34.9,37.1
22.8,0.0,157.5,46.0,20.0,21.0,14.0,0,39.7,41.2
20.3,0.0,112.5,48.0,28.0,21.0,13.0,0,39.4,40.6
21.3,0.0,180.0,54.0,39.0,25.0,40.0,0,29.3,42.2
16.6,0.0,180.0,41.0,26.0,58.0,33.0,0,27.5,29.1
16.2,0.0,157.5,39.0,19.0,59.0,40.0,0,24.3,27.0
15.8,1.0,67.5,26.0,13.0,89.0,90.0,0,17.8,19.4
16.1,7.0,45.0,35.0,19.0,81.0,66.0,1,22.7,22.8
18.8,1.4,45.0,39.0,11.0,91.0,51.0,1,30.3,32.8
18.8,0.4,67.5,48.0,22.0,53.0,30.0,0,36.6,37.9
21.0,0.4,292.5,43.0,24.0,47.0,27.0,0,38.5,39.7
18.3,0.2,180.0,56.0,37.0,41.0,37.0,0,22.9,26.9
11.6,0.0,157.5,43.0,22.0,48.0,32.0,0,24.8,26.6
12.1,0.0,135.0,41.0,15.0,59.0,25.0,0,27.1,28.6
13.6,0.0,135.0,37.0,6.0,44.0,17.0,0,32.5,33.4
15.7,0.0,157.5,48.0,28.0,35.0,40.0,0,28.4,32.2
17.1,0.0,112.5,41.0,20.0,67.0,32.0,0,29.9,32.2
17.7,0.0,337.5,54.0,28.0,52.0,42.0,0,31.1,36.0
17.6,0.0,202.5,50.0,33.0,54.0,34.0,0,23.1,25.6
5.2,0.0,157.5,37.0,11.0,47.0,26.0,0,25.8,27.1
7.5,0.0,180.0,41.0,11.0,50.0,29.0,0,28.8,30.1
10.3,0.0,180.0,48.0,26.0,55.0,40.0,0,26.7,28.6
10.6,0.4,202.5,48.0,20.0,52.0,26.0,0,25.2,26.1
6.0,0.0,157.5,39.0,6.0,47.0,18.0,0,28.6,29.5
7.2,0.0,202.5,48.0,28.0,31.0,39.0,0,26.9,29.7
