Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,WindDir9am
4.6,41.75758889852558,81.0,54.0,7.0,5.0,1,17.6,18.3,3.9,270.0
0.0,41.75758889852558,83.0,64.0,3.0,5.0,0,15.5,16.9,6.2,270.0
16.0,41.75758889852558,90.0,69.0,6.0,7.0,1,15.5,17.0,3.2,270.0
2.4,41.75758889852558,86.0,49.0,6.0,7.0,1,16.6,16.9,3.2,270.0
2.6,41.75758889852558,96.0,90.0,8.0,8.0,1,14.4,15.2,0.8,0.0
24.2,41.75758889852558,93.0,77.0,6.0,7.0,1,15.8,16.2,0.6,315.0
3.4,41.75758889852558,97.0,62.0,4.0,7.0,1,21.0,21.1,5.8,270.0
6.6,41.75758889852558,96.0,37.0,7.0,2.0,1,20.5,20.7,5.8,270.0
0.0,41.75758889852558,62.0,35.0,1.0,1.0,0,20.6,20.9,10.3,0.0
0.4,41.75758889852558,49.0,36.0,5.0,5.0,0,15.1,15.7,7.3,270.0
16.4,41.75758889852558,75.0,62.0,7.0,4.0,1,15.5,17.3,6.6,270.0
0.0,41.75758889852558,75.0,44.0,1.0,1.0,0,18.7,18.9,10.2,270.0
0.0,41.75758889852558,57.0,33.0,3.0,5.0,0,15.8,16.9,8.3,337.5
0.0,41.75758889852558,56.0,40.0,1.0,2.0,0,15.7,17.0,10.3,270.0
0.0,41.75758889852558,58.0,50.0,1.0,5.0,0,15.5,16.1,10.2,270.0
0.0,41.75758889852558,73.0,50.0,3.0,1.0,0,15.2,17.2,10.3,270.0
0.0,41.75758889852558,83.0,58.0,2.0,1.0,0,17.0,17.1,8.9,270.0
2.8,41.75758889852558,93.0,90.0,8.0,8.0,1,16.2,16.4,0.0,247.5
4.6,41.75758889852558,59.0,35.0,7.0,3.0,1,17.4,18.0,6.0,315.0
0.2,41.75758889852558,55.0,47.0,2.0,7.0,0,15.0,16.7,5.9,270.0
0.0,41.75758889852558,54.0,44.0,1.0,1.0,0,17.0,18.3,10.6,270.0
0.0,41.75758889852558,69.0,36.0,0.0,0.0,0,21.4,21.8,10.7,0.0
0.0,41.75758889852558,53.0,37.0,6.0,2.0,0,20.0,20.1,7.3,337.5
0.4,41.75758889852558,44.0,31.0,1.0,1.0,0,18.3,18.8,10.7,270.0
0.0,41.75758889852558,44.0,26.0,1.0,3.0,0,15.9,17.6,10.4,270.0
0.0,41.75758889852558,69.0,53.0,3.0,5.0,0,17.7,19.9,6.6,270.0
2.2,41.75758889852558,57.0,23.0,1.0,1.0,1,24.4,24.6,10.8,337.5
0.0,41.75758889852558,45.0,26.0,1.0,1.0,0,19.2,19.3,10.8,292.5
0.0,41.75758889852558,44.0,33.0,1.0,2.0,0,16.7,16.7,10.9,292.5
0.0,41.75758889852558,58.0,48.0,1.0,5.0,0,15.7,17.3,9.4,270.0
0.0,41.75758889852558,77.0,65.0,7.0,7.0,0,13.9,15.0,1.0,315.0
0.0,41.75758889852558,53.0,28.0,1.0,2.0,0,19.6,19.8,10.3,270.0
0.0,41.75758889852558,36.0,24.0,1.0,1.0,0,17.2,18.1,10.4,225.0
0.0,41.75758889852558,48.0,33.0,3.0,3.0,0,16.4,18.0,8.9,315.0
0.0,41.75758889852558,47.0,35.0,5.0,3.0,0,18.8,19.2,8.4,292.5
0.0,41.75758889852558,52.0,40.0,1.0,1.0,0,16.5,17.5,10.9,270.0
0.0,41.75758889852558,68.0,55.0,1.0,1.0,0,16.3,18.4,9.7,292.5
0.0,41.75758889852558,70.0,56.0,3.0,2.0,0,16.8,17.6,8.2,270.0
0.0,41.75758889852558,71.0,60.0,1.0,5.0,0,18.4,20.0,9.7,270.0
0.0,41.75758889852558,53.0,33.0,6.0,7.0,0,24.1,25.9,3.3,270.0
0.8,41.75758889852558,77.0,74.0,8.0,7.0,0,17.8,18.1,0.0,270.0
3.2,41.75758889852558,80.0,64.0,8.0,7.0,1,16.5,17.6,0.0,270.0
7.4,41.75758889852558,90.0,84.0,8.0,8.0,1,19.0,20.3,0.0,270.0
0.6,41.75758889852558,44.0,35.0,1.0,2.0,0,20.4,21.3,11.3,270.0
0.0,41.75758889852558,45.0,33.0,1.0,6.0,0,18.9,20.4,8.4,270.0
0.0,41.75758889852558,54.0,51.0,2.0,3.0,0,16.1,16.8,10.3,270.0
0.0,41.75758889852558,58.0,54.0,1.0,1.0,0,17.2,18.3,10.7,270.0
0.0,41.75758889852558,77.0,56.0,6.0,8.0,0,18.0,18.4,2.4,270.0
2.4,41.75758889852558,82.0,34.0,6.0,7.0,1,21.2,24.5,5.4,270.0
0.8,41.75758889852558,46.0,44.0,1.0,1.0,0,17.5,19.9,10.9,270.0
0.0,41.75758889852558,64.0,61.0,3.0,5.0,0,17.6,18.9,10.0,270.0
0.0,41.75758889852558,64.0,24.0,5.0,3.0,0,23.3,23.9,6.9,270.0
0.0,41.75758889852558,70.0,87.0,6.0,8.0,0,15.7,18.1,1.7,112.5
21.0,41.75758889852558,75.0,63.0,7.0,1.0,1,18.8,20.4,7.6,270.0
0.0,41.75758889852558,42.0,30.0,5.0,2.0,0,20.8,21.2,9.6,270.0
0.0,41.75758889852558,41.0,33.0,2.0,5.0,0,17.2,19.3,11.2,270.0
0.0,41.75758889852558,48.0,45.0,1.0,1.0,0,19.5,23.3,11.0,270.0
0.0,41.75758889852558,56.0,66.0,6.0,7.0,0,17.3,18.1,4.1,270.0
0.0,41.75758889852558,66.0,65.0,4.0,5.0,0,18.5,20.1,9.1,270.0
0.0,41.75758889852558,82.0,66.0,0.0,5.0,0,20.4,23.7,8.2,270.0
1.8,41.75758889852558,75.0,61.0,3.0,1.0,1,18.1,20.1,9.5,270.0
0.2,41.75758889852558,69.0,63.0,7.0,7.0,0,17.3,19.0,1.1,135.0
0.0,41.75758889852558,67.0,69.0,0.0,0.0,0,20.2,21.1,10.7,337.5
0.0,41.75758889852558,58.0,33.0,4.0,7.0,0,24.8,26.9,8.0,270.0
0.0,41.75758889852558,57.0,74.0,1.0,3.0,0,19.7,22.0,10.8,270.0
0.0,41.75758889852558,60.0,38.0,7.0,7.0,0,26.5,27.1,5.5,270.0
0.0,41.75758889852558,36.0,18.0,1.0,4.0,0,26.2,27.0,9.8,292.5
0.0,41.75758889852558,39.0,42.0,6.0,4.0,0,16.7,18.5,9.3,247.5
4.0,41.75758889852558,54.0,42.0,1.0,2.0,1,16.2,18.7,10.7,292.5
0.0,41.75758889852558,69.0,61.0,7.0,7.0,0,17.7,18.4,0.7,270.0
0.0,41.75758889852558,70.0,82.0,1.0,7.0,0,16.5,19.6,0.0,90.0
14.2,41.75758889852558,93.0,77.0,1.0,7.0,1,18.9,19.7,1.2,67.5
12.0,41.75758889852558,83.0,72.0,1.0,7.0,1,19.9,20.6,2.3,90.0
2.6,41.75758889852558,81.0,71.0,6.0,2.0,1,21.1,22.4,7.2,90.0
0.0,41.75758889852558,83.0,72.0,7.0,7.0,0,21.8,22.4,4.9,270.0
0.0,50.0,88.0,73.0,7.0,7.0,0,18.2,23.1,1.2,270.0
0.0,35.0,73.0,56.0,6.0,1.0,0,19.1,19.5,9.5,22.5
0.0,31.0,59.0,55.0,1.0,7.0,0,18.3,18.9,0.0,112.5
3.324543002697033,48.0,59.0,53.0,1.0,7.0,0,20.7,21.9,9.0,112.5
1.2,56.0,62.0,55.0,6.0,7.0,1,20.9,21.1,6.6,45.0
1.0,50.0,82.0,58.0,7.0,3.0,0,21.5,21.8,5.9,22.5
0.4,39.0,81.0,64.0,7.0,5.0,0,22.9,23.9,2.8,270.0
2.0,41.0,63.0,48.0,1.0,7.0,1,26.6,28.9,10.8,337.5
0.0,76.0,66.0,73.0,1.0,7.0,0,21.8,24.7,0.2,45.0
0.8,85.0,34.0,28.0,1.0,7.0,0,15.2,16.1,9.3,270.0
0.0,41.0,44.0,30.0,1.0,7.0,0,23.3,24.0,12.1,270.0
0.0,39.0,48.0,39.0,0.0,1.0,0,23.2,24.2,12.3,247.5
3.8,37.0,82.0,53.0,8.0,7.0,1,17.1,19.0,0.8,157.5
0.2,37.0,70.0,57.0,3.0,1.0,0,19.8,20.3,10.9,270.0
0.0,41.0,75.0,58.0,2.0,5.0,0,21.3,21.5,11.0,270.0
0.0,41.0,70.0,63.0,1.0,4.0,0,22.2,23.0,11.0,270.0
0.0,52.0,59.0,82.0,1.0,7.0,0,19.3,27.2,6.9,270.0
30.6,48.0,92.0,75.0,1.0,7.0,1,15.7,15.7,0.0,157.5
14.0,50.0,90.0,64.0,7.0,6.0,1,19.1,19.6,5.4,225.0
0.2,33.0,73.0,56.0,1.0,5.0,0,22.5,26.7,12.1,270.0
0.0,54.0,76.0,69.0,2.0,7.0,0,20.6,23.8,9.6,157.5
1.8,33.0,65.0,53.0,1.0,7.0,1,20.2,21.4,8.9,135.0
0.2,31.0,82.0,59.0,7.0,7.0,0,20.5,22.1,1.8,292.5
0.0,56.0,70.0,64.0,1.0,7.0,0,23.8,24.4,9.9,0.0
0.0,50.0,81.0,64.0,1.0,7.0,0,24.2,24.7,5.5,45.0
5.2,48.0,78.0,77.0,8.0,8.0,1,18.6,20.4,0.1,180.0
32.6,54.0,77.0,59.0,1.0,7.0,1,17.8,17.9,1.7,270.0
0.2,44.0,65.0,54.0,1.0,3.0,0,20.7,23.9,11.9,270.0
0.4,48.0,83.0,68.0,7.0,7.0,0,17.6,18.1,2.8,180.0
8.4,46.0,67.0,53.0,7.0,7.0,1,17.8,19.2,2.7,135.0
26.0,37.0,93.0,81.0,1.0,7.0,1,16.7,18.8,2.5,202.5
8.8,37.0,77.0,59.0,1.0,7.0,1,20.7,23.3,10.9,292.5
0.0,74.0,64.0,52.0,3.0,7.0,0,23.8,26.3,7.9,90.0
5.6,37.0,80.0,54.0,7.0,8.0,1,23.2,23.6,7.0,157.5
0.0,52.0,87.0,72.0,5.0,7.0,0,23.5,24.5,6.0,292.5
8.6,30.0,77.0,43.0,5.0,3.0,1,25.0,27.2,9.3,112.5
0.0,48.0,67.0,57.0,1.0,3.0,0,25.6,26.8,12.6,292.5
3.324543002697033,43.0,64.0,56.0,1.0,7.0,0,27.6,30.3,10.3,90.0
0.0,50.0,70.0,56.0,1.0,7.0,0,27.2,30.4,10.2,67.5
0.0,30.0,70.0,95.0,1.0,7.0,0,19.4,23.9,0.0,225.0
21.0,35.0,82.0,65.0,7.0,3.0,1,22.8,23.5,7.9,180.0
0.4,28.0,80.0,61.0,7.0,6.0,0,21.0,22.3,4.2,180.0
1.0,35.0,65.0,59.0,3.0,6.0,0,22.6,23.4,8.8,0.0
0.0,67.0,71.0,58.0,7.0,8.0,0,18.5,20.0,0.4,180.0
0.0,30.0,58.0,54.69438607024917,1.0,7.0,0,21.533473053892212,21.9,13.3,157.5
0.0,39.0,68.22198858516072,55.0,1.0,7.0,0,22.6,23.1,12.8,45.0
0.0,44.0,82.0,54.0,6.0,2.0,0,23.2,24.0,11.4,292.5
0.0,46.0,63.0,54.69438607024917,1.0,7.0,0,21.533473053892212,25.2,11.1,22.5
0.0,56.0,60.0,58.0,2.0,1.0,0,24.1,24.7,12.6,22.5
0.0,44.0,67.0,53.0,1.0,1.0,0,25.2,26.0,12.1,90.0
0.0,37.0,62.0,72.0,5.0,7.0,0,22.4,24.1,9.0,90.0
0.0,63.0,77.0,56.0,1.0,7.0,0,25.5,25.8,10.8,90.0
0.0,44.0,73.0,64.0,1.0,7.0,0,23.0,23.5,0.0,45.0
5.8,56.0,85.0,77.0,1.0,7.0,1,20.8,21.5,0.0,202.5
5.6,44.0,94.0,91.0,8.0,8.0,1,20.2,21.6,0.9,180.0
27.6,43.0,94.0,89.0,8.0,8.0,1,19.9,20.1,0.0,67.5
21.0,44.0,91.0,78.0,8.0,7.0,1,22.7,24.3,5.4,67.5
0.2,43.0,70.0,74.0,2.0,6.0,0,23.2,24.4,8.7,22.5
0.0,31.0,84.0,80.0,1.0,7.0,0,22.0,22.7,1.6,337.5
1.4,30.0,68.22198858516072,54.69438607024917,1.0,7.0,1,21.533473053892212,25.1,8.0,292.5
1.0,28.0,74.0,67.0,5.0,5.0,0,25.5,25.7,11.4,112.5
0.0,43.0,73.0,63.0,6.0,3.0,0,25.4,26.0,13.2,90.0
0.0,63.0,67.0,68.0,3.0,5.0,0,25.7,26.3,12.2,45.0
0.0,31.0,80.0,62.0,7.0,8.0,0,28.3,30.7,2.6,45.0
0.0,46.0,74.0,72.0,8.0,7.0,0,24.0,29.6,4.3,247.5
0.0,39.0,46.0,56.0,1.0,7.0,0,23.4,26.9,13.4,270.0
0.0,46.0,47.0,40.0,1.0,7.0,0,26.1,30.8,13.3,270.0
0.0,44.0,62.0,51.0,2.0,1.0,0,25.5,26.3,12.8,202.5
0.0,35.0,69.0,54.69438607024917,6.0,7.0,0,21.533473053892212,26.0,11.6,135.0
0.0,43.0,71.0,69.0,4.0,4.0,0,24.7,25.6,10.7,90.0
0.0,52.0,72.0,91.0,5.0,8.0,0,20.6,26.4,3.9,67.5
7.6,41.0,75.0,71.0,8.0,6.0,1,23.0,26.4,3.8,202.5
0.0,57.0,57.0,44.0,1.0,7.0,0,25.4,25.5,4.1,315.0
0.0,65.0,69.0,44.0,1.0,7.0,0,26.4,27.3,5.0,0.0
4.8,72.0,42.0,32.0,1.0,2.0,1,21.3,21.7,11.6,270.0
0.0,52.0,36.0,26.0,1.0,1.0,0,27.1,27.8,13.5,292.5
0.0,41.0,71.0,61.0,5.0,5.0,0,25.2,25.7,12.7,135.0
0.0,59.0,72.0,57.0,6.0,5.0,0,26.2,27.0,7.5,270.0
0.0,44.0,65.0,47.0,1.0,7.0,0,23.6,24.1,8.0,112.5
0.0,43.0,69.0,61.0,1.0,7.0,0,25.5,26.3,12.5,270.0
0.8,76.0,88.0,56.0,1.0,7.0,0,28.7,31.3,3.5,270.0
17.0,57.0,88.0,78.0,1.0,7.0,1,18.9,19.9,0.3,202.5
1.8,39.0,59.0,50.0,1.0,7.0,1,20.7,21.2,2.5,157.5
0.0,48.0,66.0,56.0,1.0,7.0,0,24.1,24.7,12.7,247.5
0.0,30.0,64.0,63.0,1.0,7.0,0,24.8,26.5,13.1,90.0
0.0,46.0,78.0,65.0,1.0,7.0,0,26.4,27.2,11.7,112.5
0.0,39.0,69.0,58.0,1.0,7.0,0,27.1,29.0,10.8,90.0
0.0,52.0,72.0,62.0,1.0,7.0,0,26.6,28.0,8.6,135.0
5.6,50.0,81.0,84.0,1.0,7.0,1,19.2,21.3,0.1,180.0
3.0,35.0,74.0,60.0,1.0,7.0,1,21.8,22.6,1.9,202.5
0.0,26.0,64.0,57.0,1.0,7.0,0,23.0,23.4,7.2,292.5
0.0,41.0,72.0,57.0,1.0,7.0,0,24.9,26.8,12.3,180.0
7.6,33.0,88.0,67.0,1.0,7.0,1,26.5,26.5,4.8,157.5
6.6,31.0,68.0,62.0,1.0,7.0,1,26.4,26.7,10.3,67.5
9.4,44.0,82.0,67.0,1.0,7.0,1,26.6,27.0,7.5,67.5
5.4,48.0,80.0,65.0,1.0,7.0,1,26.0,26.2,6.6,67.5
0.4,44.0,71.0,79.0,1.0,7.0,0,24.3,25.2,0.8,90.0
1.6,54.0,79.0,71.0,1.0,7.0,1,26.4,27.9,5.6,67.5
0.2,44.0,75.0,65.0,1.0,7.0,0,24.9,26.6,1.9,45.0
0.2,54.0,56.0,53.0,1.0,7.0,0,27.6,27.9,9.8,22.5
0.6,37.0,87.0,61.0,1.0,7.0,0,29.6,30.4,1.6,0.0
0.2,30.0,86.0,65.0,1.0,7.0,0,28.0,28.1,7.9,180.0
0.0,52.0,65.0,68.0,1.0,7.0,0,26.3,29.8,9.6,90.0
0.0,31.0,68.0,57.0,1.0,7.0,0,24.8,26.1,7.3,180.0
7.2,44.0,83.0,73.0,1.0,7.0,1,24.5,25.4,3.6,180.0
0.2,39.0,62.0,55.0,1.0,7.0,0,26.3,27.3,12.3,90.0
5.6,41.0,66.0,60.0,1.0,7.0,1,26.3,26.9,12.4,112.5
0.0,31.0,64.0,55.0,1.0,7.0,0,26.7,28.4,11.7,45.0
0.0,50.0,57.0,57.0,1.0,7.0,0,26.1,28.3,10.2,22.5
0.0,69.0,56.0,36.0,1.0,7.0,0,32.4,35.4,7.5,22.5
0.0,50.0,70.0,64.0,1.0,7.0,0,27.2,28.5,10.2,247.5
0.0,46.0,85.0,73.0,1.0,7.0,0,27.7,31.4,9.3,112.5
0.0,43.0,79.0,71.0,1.0,7.0,0,27.3,28.4,6.3,180.0
0.0,41.0,70.0,59.0,1.0,7.0,0,24.1,24.3,4.3,157.5
0.0,39.0,76.0,48.0,1.0,7.0,0,24.6,25.0,8.2,67.5
0.0,43.0,64.0,56.0,1.0,7.0,0,27.5,28.2,12.8,337.5
0.0,33.0,72.0,49.0,1.0,7.0,0,30.0,31.6,12.8,67.5
0.0,37.0,65.0,49.0,1.0,7.0,0,31.8,33.5,12.3,270.0
0.0,35.0,59.0,70.0,1.0,7.0,0,28.4,31.2,11.0,157.5
0.0,70.0,58.0,54.0,1.0,7.0,0,33.6,37.5,5.7,157.5
0.0,43.0,72.0,73.0,1.0,7.0,0,27.8,33.7,6.8,0.0
0.0,56.0,46.0,22.0,1.0,7.0,0,40.9,41.5,12.4,315.0
0.0,67.0,56.0,77.0,1.0,7.0,0,22.8,35.6,2.6,270.0
0.2,35.0,64.0,58.0,1.0,7.0,0,22.6,23.0,0.0,247.5
0.2,30.0,67.0,52.0,1.0,7.0,0,24.2,25.3,3.9,292.5
0.4,33.0,69.0,83.0,1.0,7.0,0,21.6,24.5,6.0,202.5
0.0,41.0,85.0,70.0,1.0,7.0,0,24.3,25.7,4.7,270.0
0.2,39.0,63.0,60.0,1.0,7.0,0,28.3,29.2,8.0,22.5
1.4,52.0,87.0,76.0,1.0,7.0,1,22.2,23.1,0.0,180.0
9.6,54.0,83.0,88.0,1.0,7.0,1,21.3,22.8,0.0,202.5
0.4,41.0,59.0,59.0,1.0,7.0,0,23.6,24.2,0.1,135.0
0.0,31.0,84.0,54.0,1.0,7.0,0,24.0,25.0,3.0,292.5
2.2,28.0,81.0,64.0,1.0,7.0,1,25.7,26.7,3.9,292.5
0.0,31.0,80.0,67.0,1.0,7.0,0,26.8,28.7,8.3,337.5
0.0,43.0,83.0,70.0,1.0,7.0,0,27.0,27.6,3.8,180.0
0.0,44.0,79.0,67.0,1.0,7.0,0,28.4,30.1,7.8,22.5
0.0,28.0,61.0,49.0,1.0,7.0,0,32.0,33.2,9.5,90.0
0.0,65.0,82.0,62.0,1.0,7.0,0,24.4,24.9,4.3,157.5
0.4,50.0,57.0,78.0,1.0,7.0,0,19.2,21.7,3.2,157.5
1.8,33.0,77.0,45.0,1.0,7.0,1,26.1,26.6,7.3,270.0
0.4,35.0,71.0,49.0,1.0,7.0,0,24.9,26.1,12.0,270.0
0.0,30.0,75.0,41.0,1.0,7.0,0,27.1,28.0,7.6,292.5
0.0,41.0,80.0,65.0,1.0,7.0,0,26.8,27.2,11.1,292.5
0.0,37.0,74.0,63.0,1.0,7.0,0,26.9,30.3,1.4,270.0
0.8,46.0,83.0,65.0,1.0,7.0,0,26.1,28.8,2.4,45.0
0.6,54.0,53.0,39.0,1.0,7.0,0,32.5,33.6,1.9,270.0
0.0,43.0,58.0,59.0,1.0,7.0,0,21.2,21.8,0.0,112.5
0.0,33.0,77.0,35.0,1.0,7.0,0,29.5,31.7,10.5,270.0
0.0,46.0,72.0,63.0,1.0,7.0,0,25.4,25.8,9.4,270.0
0.2,43.0,70.0,50.0,1.0,7.0,0,22.2,23.2,0.6,157.5
0.2,35.0,48.0,44.0,1.0,7.0,0,22.2,23.6,2.9,157.5
0.0,33.0,67.0,48.0,1.0,7.0,0,23.8,24.4,10.1,112.5
0.2,48.0,71.0,60.0,1.0,7.0,0,25.2,25.8,10.4,270.0
0.0,24.0,77.0,38.0,1.0,7.0,0,30.6,30.8,2.3,270.0
0.0,24.0,70.0,68.0,1.0,7.0,0,25.2,27.4,0.0,270.0
0.0,22.0,86.0,76.0,1.0,7.0,0,25.3,26.7,1.8,180.0
1.0,41.75758889852558,82.0,69.0,1.0,7.0,0,26.1,28.1,9.8,0.0
0.2,41.75758889852558,76.0,60.0,1.0,7.0,0,27.2,27.7,10.7,0.0
0.0,59.0,76.0,79.0,1.0,7.0,0,22.3,27.5,3.2,292.5
0.8,28.0,82.0,62.0,1.0,7.0,0,24.5,24.5,3.4,292.5
0.0,33.0,77.0,65.0,1.0,7.0,0,25.3,28.3,7.7,270.0
5.6,31.0,85.0,66.0,1.0,7.0,1,25.8,26.8,5.9,180.0
0.0,39.0,81.0,67.0,1.0,7.0,0,24.8,25.2,0.9,202.5
10.4,46.0,86.0,84.0,1.0,7.0,1,22.9,24.0,0.9,112.5
99.4,59.0,92.0,81.0,1.0,7.0,1,22.2,23.5,3.3,112.5
20.8,57.0,95.0,82.0,1.0,7.0,1,24.0,24.8,2.6,90.0
27.8,24.0,95.0,73.0,1.0,7.0,1,26.2,27.4,10.2,292.5
0.8,39.0,75.0,41.0,1.0,7.0,0,29.6,30.8,11.0,270.0
0.2,57.0,50.0,36.0,1.0,7.0,0,26.3,27.1,10.8,315.0
0.0,46.0,50.0,42.0,1.0,7.0,0,24.8,26.7,8.0,270.0
0.0,56.0,71.0,77.0,1.0,7.0,0,18.6,20.6,0.4,202.5
5.0,41.0,89.0,87.0,1.0,7.0,1,18.4,20.5,2.5,292.5
5.8,33.0,91.0,59.0,1.0,7.0,1,23.5,24.2,3.2,270.0
10.8,43.0,94.0,59.0,1.0,7.0,1,24.3,24.8,8.3,292.5
0.0,41.0,78.0,61.0,1.0,7.0,0,26.0,27.7,9.2,292.5
1.8,43.0,78.0,68.0,1.0,7.0,1,20.9,21.3,0.5,157.5
3.6,28.0,84.0,57.0,1.0,7.0,1,21.6,22.9,8.8,292.5
0.0,31.0,87.0,75.0,1.0,7.0,0,18.1,18.4,0.5,270.0
0.6,41.0,90.0,66.0,1.0,7.0,0,18.5,18.5,0.0,270.0
0.4,41.75758889852558,72.0,54.0,1.0,7.0,0,20.7,21.8,9.1,270.0
0.2,50.0,63.0,51.0,1.0,7.0,0,18.8,19.5,7.4,225.0
0.0,33.0,69.0,48.0,1.0,7.0,0,18.4,19.6,8.7,270.0
0.0,35.0,75.0,52.0,1.0,7.0,0,19.6,20.8,10.0,270.0
0.0,31.0,76.0,34.0,1.0,7.0,0,21.6,22.0,10.1,270.0
0.0,41.75758889852558,63.0,63.0,1.0,7.0,0,16.9,17.7,6.9,202.5
4.4,44.0,62.0,45.0,1.0,7.0,1,17.6,18.0,9.1,270.0
0.2,56.0,64.0,37.0,1.0,7.0,0,14.8,16.4,3.9,292.5
0.0,43.0,51.0,27.0,1.0,7.0,0,16.2,16.7,10.2,270.0
0.0,41.0,69.0,40.0,1.0,7.0,0,19.8,21.0,9.3,270.0
0.0,52.0,50.0,33.0,1.0,7.0,0,16.2,17.9,10.0,270.0
0.0,41.0,58.0,36.0,1.0,7.0,0,19.0,19.2,9.8,270.0
0.0,30.0,69.0,48.0,1.0,7.0,0,17.5,19.6,10.2,270.0
0.0,30.0,72.0,59.0,1.0,7.0,0,18.9,20.2,9.9,270.0
0.0,28.0,74.0,58.0,1.0,7.0,0,19.4,20.8,9.3,270.0
2.6,26.0,83.0,70.0,1.0,7.0,1,19.3,20.5,6.8,270.0
0.0,20.0,91.0,69.0,1.0,7.0,0,19.8,21.2,9.4,270.0
0.0,22.0,80.0,56.0,1.0,7.0,0,20.9,23.3,9.9,292.5
0.0,26.0,79.0,59.0,1.0,7.0,0,20.6,21.6,7.3,270.0
1.0,52.0,81.0,37.0,1.0,7.0,0,22.4,22.9,7.6,315.0
0.0,39.0,57.0,75.0,1.0,7.0,0,15.5,18.8,3.9,292.5
12.0,69.0,72.0,69.0,1.0,7.0,1,13.9,14.2,1.8,202.5
9.4,39.0,63.0,51.0,1.0,7.0,1,19.3,19.6,4.1,270.0
0.0,31.0,69.0,62.0,1.0,7.0,0,16.2,18.3,7.2,270.0
0.0,37.0,75.0,67.0,1.0,7.0,0,16.8,17.4,3.1,270.0
0.0,31.0,82.0,77.0,1.0,7.0,0,16.7,17.0,0.0,270.0
36.0,94.0,89.0,91.0,1.0,7.0,1,14.0,17.9,0.0,157.5
65.2,70.0,81.0,62.0,1.0,7.0,1,19.6,19.9,0.7,112.5
4.6,54.0,65.0,63.0,1.0,7.0,1,18.7,21.0,0.7,135.0
2.6,37.0,73.0,75.0,1.0,7.0,1,18.2,19.8,7.6,180.0
0.0,28.0,85.0,58.0,1.0,7.0,0,18.5,20.4,8.8,292.5
0.0,26.0,73.0,62.0,1.0,7.0,0,18.3,18.7,2.5,292.5
1.4,39.0,68.0,47.0,1.0,7.0,1,16.5,17.7,9.2,270.0
0.0,48.0,57.0,62.0,1.0,7.0,0,15.0,17.7,7.4,315.0
0.0,39.0,71.0,38.0,1.0,7.0,0,14.0,15.0,7.3,270.0
0.0,67.0,46.0,28.0,1.0,7.0,0,13.1,14.1,9.9,292.5
0.0,54.0,54.0,40.0,1.0,7.0,0,15.2,16.4,9.9,292.5
0.0,56.0,58.0,60.0,1.0,7.0,0,14.2,15.7,4.6,270.0
7.8,54.0,86.0,80.0,1.0,7.0,1,13.8,15.7,6.1,202.5
18.2,57.0,89.0,67.0,1.0,7.0,1,15.3,15.7,0.3,157.5
23.4,50.0,92.0,62.0,1.0,7.0,1,16.3,16.7,0.0,202.5
10.4,67.0,81.0,78.0,1.0,7.0,1,15.4,17.8,0.3,135.0
13.8,69.0,85.0,63.0,1.0,7.0,1,17.4,18.4,0.2,157.5
4.2,54.0,71.0,68.0,1.0,7.0,1,16.3,17.1,1.3,157.5
4.2,70.0,82.0,40.0,1.0,7.0,1,15.5,18.3,9.5,292.5
0.0,54.0,51.0,39.0,1.0,7.0,0,17.0,17.7,9.8,270.0
0.0,30.0,69.0,39.0,1.0,7.0,0,17.7,18.4,9.7,270.0
0.0,35.0,64.0,38.0,1.0,7.0,0,18.6,19.6,9.7,247.5
0.0,78.0,54.0,37.0,1.0,7.0,0,18.5,20.7,6.8,0.0
0.0,54.0,47.0,30.0,1.0,7.0,0,15.7,16.3,9.2,292.5
0.0,50.0,59.0,36.0,1.0,7.0,0,19.5,20.5,9.4,270.0
0.0,26.0,69.0,40.0,1.0,7.0,0,17.6,18.6,9.8,270.0
0.0,26.0,79.0,53.0,1.0,7.0,0,18.2,19.6,9.5,270.0
0.0,22.0,83.0,39.0,1.0,7.0,0,20.5,20.7,9.7,270.0
0.0,33.0,66.0,51.0,1.0,7.0,0,19.1,20.0,9.6,292.5
0.0,43.0,86.0,62.0,1.0,7.0,0,16.3,16.6,0.7,270.0
2.8,43.0,74.0,87.0,1.0,7.0,1,14.6,18.0,2.6,157.5
0.4,30.0,76.0,59.0,1.0,7.0,0,16.2,18.1,0.7,180.0
0.4,33.0,91.0,67.0,1.0,7.0,0,16.2,16.6,1.9,292.5
2.6,24.0,91.0,57.0,1.0,7.0,1,18.9,19.3,9.6,270.0
0.0,39.0,90.0,43.0,1.0,7.0,0,19.8,20.7,8.1,292.5
0.2,50.0,50.0,55.0,1.0,7.0,0,18.6,20.4,6.9,337.5
0.0,65.0,36.0,27.0,1.0,7.0,0,16.5,17.1,9.8,292.5
0.0,52.0,44.0,30.0,1.0,7.0,0,17.0,17.6,9.4,315.0
0.0,70.0,45.0,28.0,1.0,7.0,0,16.0,17.6,10.0,270.0
0.0,50.0,59.0,29.0,1.0,7.0,0,16.6,17.0,9.9,292.5
0.0,52.0,49.0,32.0,1.0,7.0,0,16.4,17.0,10.0,292.5
0.0,80.0,44.0,29.0,1.0,7.0,0,15.9,16.4,10.0,270.0
