Rainfall,WindGustSpeed,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,72.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,59.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,43.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,78.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,72.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,81.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,22.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,28.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,57.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,93.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,85.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,78.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,54.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,13.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,69.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,65.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,65.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,13.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,63.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,76.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,74.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,13.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,13.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,74.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,13.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,67.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,13.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,13.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,54.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,76.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,87.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,54.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,13.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,57.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,59.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,30.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,43.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,63.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,28.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,13.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,57.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,30.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,74.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,70.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,59.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,26.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,28.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,28.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,28.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,69.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,78.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,43.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,30.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,30.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,57.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,43.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,26.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,30.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,54.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,54.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,54.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,20.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,63.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,76.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.4,1017.6344268337634,1015.7784501845017
9.8,54.0,50.0,2.0,6.0,1,15.6,17.0,7.7,1006.9,1011.0
0.4,50.0,47.0,7.0,5.0,0,17.2,18.4,7.4,1013.7,1009.6
0.0,65.0,57.0,1.0,7.0,0,18.8,20.1,6.1,1002.5,999.8
0.2,33.0,43.0,1.0,7.0,0,16.9,18.2,7.1,1015.6,1014.4
0.0,54.0,52.0,3.0,3.0,0,20.0,20.5,9.8,1016.7,1013.0
0.0,43.0,40.0,2.0,6.0,0,24.3,24.7,9.8,1015.2,1013.4
0.0,43.0,39.0,2.0,7.0,0,24.2,25.7,5.8,1017.2,1014.6
5.4,24.0,90.0,8.0,8.0,1,17.6,20.4,0.0,1011.2,1004.6
0.8,61.0,68.0,5.0,7.0,0,16.6,22.2,2.5,996.1,995.0
12.0,48.0,47.0,8.0,5.0,1,16.9,17.2,5.0,1002.2,1008.8
0.2,43.0,54.0,7.0,7.0,0,16.3,17.4,0.2,1014.6,1009.5
0.2,41.0,51.0,7.0,7.0,0,21.2,21.4,3.7,1013.2,1012.0
0.0,31.0,49.0,7.0,6.0,0,21.1,21.6,7.3,1020.8,1018.6
0.0,48.0,55.0,1.0,2.0,0,21.5,21.7,8.9,1020.5,1016.1
0.0,33.0,41.0,1.0,3.0,0,20.7,22.0,8.1,1014.2,1014.3
