Rainfall,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Sunshine,Pressure9am
0.0,35.0,13.0,29.0,18.0,0.0,0.0,0,1028.0,11.0,1031.6
0.0,46.0,20.0,31.0,17.0,0.0,0.0,0,1023.0,10.9,1028.4
0.0,41.0,15.0,27.0,31.0,0.0,0.0,0,1022.0,11.1,1024.0
0.0,41.0,15.0,51.0,29.0,0.0,0.0,0,1021.7,11.0,1025.6
0.0,33.0,15.0,40.0,26.0,0.0,0.0,0,1021.4,10.6,1024.2
0.0,37.0,19.0,39.0,16.0,0.0,0.0,0,1018.7,11.0,1023.0
0.0,41.0,0.0,17.0,18.0,0.0,0.0,0,1019.8,11.1,1022.2
0.0,44.156565656565654,9.0,49.0,19.0,0.0,0.0,0,1022.6,10.3,1025.7
0.0,35.0,0.0,50.0,19.0,0.0,0.0,0,1021.2,11.2,1025.0
0.0,41.0,17.0,22.0,13.0,0.0,0.0,0,1019.8,11.1,1023.5
0.0,48.0,26.0,21.0,12.0,0.0,0.0,0,1017.1,9.047932237169906,1021.5
0.0,67.0,35.0,14.0,28.40241448692153,0.0,0.0,0,1011.1,9.047932237169906,1014.8
0.0,39.0,17.0,53.127503337783715,28.40241448692153,0.0,0.0,0,1020.7,9.047932237169906,1023.8
0.0,37.0,22.0,37.0,15.0,0.0,0.0,0,1018.2,9.047932237169906,1023.1
0.0,48.0,24.0,44.0,15.0,0.0,0.0,0,1020.3,10.2,1023.3
0.0,43.0,22.0,29.0,22.0,3.0,1.0,0,1015.9,10.2,1020.5
6.6,48.0,20.0,70.0,42.0,3.0,1.0,1,1019.8,8.8,1020.6
0.2,56.0,35.0,68.0,29.0,0.0,3.0,0,1026.0,10.7,1028.2
0.0,46.0,26.0,56.0,27.0,0.0,1.0,0,1026.0,10.4,1030.8
0.0,41.0,22.0,62.0,91.0,1.0,1.0,0,1025.1,10.4,1027.4
0.0,26.0,15.0,74.0,32.0,1.0,0.0,0,1026.8,11.0,1030.1
0.0,41.0,20.0,34.0,15.0,0.0,0.0,0,1023.1,11.3,1027.9
0.0,46.0,22.0,20.0,6.0,0.0,0.0,0,1021.8,11.2,1025.9
0.0,46.0,20.0,10.0,3.0,0.0,0.0,0,1019.0,11.4,1023.4
0.0,44.156565656565654,24.0,7.0,2.0,0.0,0.0,0,1015.0,10.8,1019.3
0.0,56.0,33.0,8.0,99.0,0.0,0.0,0,1010.0,10.6,1013.9
0.0,31.0,15.0,99.0,98.0,4.0,0.0,0,1011.5,10.3,1016.9
0.0,70.0,44.0,24.0,23.0,6.0,2.0,0,1007.9,11.0,1005.8
0.0,48.0,24.0,54.0,36.0,1.0,7.0,0,1018.5,11.2,1019.6
0.0,39.0,17.0,43.0,22.0,0.0,0.0,0,1018.1,9.2,1023.2
0.0,61.0,37.0,17.0,8.0,0.0,0.0,0,1012.0,9.047932237169906,1016.0
0.0,46.0,13.0,38.0,20.0,0.0,0.0,0,1019.9,10.3,1023.5
0.0,41.0,24.0,42.0,16.0,0.0,0.0,0,1021.4,11.1,1023.8
0.0,31.0,6.0,38.0,14.0,0.0,0.0,0,1019.0,10.6,1023.4
0.0,56.0,37.0,16.0,8.0,2.0,0.0,0,1008.9,9.5,1015.4
0.0,57.0,24.0,11.0,6.0,0.0,0.0,0,1002.1,11.2,1005.8
0.0,115.0,59.0,35.0,28.0,1.0,6.0,0,1001.0,10.9,1003.6
0.0,69.0,37.0,43.0,25.0,1.0,2.0,0,1010.8,8.3,1012.8
0.0,70.0,37.0,35.0,63.0,0.0,2.0,0,1009.5,10.9,1011.8
1.2,44.0,19.0,46.0,26.0,0.0,5.0,1,1017.4,7.2,1018.3
0.0,30.0,13.0,56.0,21.0,3.0,5.0,0,1018.7,11.1,1021.4
0.0,50.0,31.0,24.0,10.0,0.0,0.0,0,1015.1,9.3,1018.9
2.4,59.0,39.0,65.0,88.0,8.0,6.0,1,1013.1,7.3,1016.2
4.2,41.0,30.0,90.0,57.0,8.0,6.0,1,1010.9,0.8,1012.7
0.0,37.0,17.0,80.0,55.0,7.0,7.0,0,1014.5,6.5,1016.5
0.0,41.0,28.0,71.0,36.0,5.0,7.0,0,1013.6,4.3,1015.5
0.0,24.0,13.0,66.0,21.0,0.0,4.0,0,1013.9,9.7,1017.6
0.0,31.0,11.0,61.0,87.0,4.0,8.0,0,1014.4,9.1,1016.8
8.8,39.0,24.0,86.0,41.0,7.0,1.0,1,1015.3,2.0,1016.3
0.0,33.0,15.0,61.0,30.0,1.0,0.0,0,1016.4,9.047932237169906,1019.2
0.0,30.0,17.0,62.0,24.0,0.0,0.0,0,1015.4,9.047932237169906,1018.2
0.0,37.0,7.0,47.0,17.0,7.0,1.0,0,1010.6,9.047932237169906,1015.2
0.0,83.0,41.0,62.0,22.0,8.0,1.0,0,1007.4,2.0,1009.7
0.0,52.0,24.0,60.0,32.0,0.0,0.0,0,1017.6,11.6,1019.0
0.0,54.0,31.0,46.0,23.0,0.0,0.0,0,1024.0,12.7,1026.2
0.0,39.0,17.0,31.0,10.0,1.0,4.0,0,1025.2,13.1,1028.9
0.0,43.0,19.0,12.0,4.0,0.0,0.0,0,1019.3,13.2,1024.1
0.0,56.0,33.0,21.0,10.0,0.0,7.0,0,1016.3,11.9,1019.1
0.0,80.0,24.0,20.0,13.0,7.0,7.0,0,1015.8,10.1,1019.5
0.0,41.0,33.0,67.0,68.0,8.0,8.0,0,1018.7,9.047932237169906,1020.8
0.0,39.0,9.0,75.0,23.0,5.0,3.0,0,1016.8,9.047932237169906,1019.6
0.0,57.0,33.0,16.0,9.0,0.0,6.0,0,1010.4,9.047932237169906,1015.2
0.0,48.0,26.0,52.0,41.0,3.0,2.0,0,1009.2,6.3,1009.9
0.0,43.0,26.0,65.0,37.0,7.0,2.0,0,1015.5,11.1,1016.5
0.0,41.0,15.0,49.0,17.0,3.0,5.0,0,1016.8,11.6,1019.3
0.0,37.0,15.0,38.0,15.0,1.0,5.0,0,1012.5,11.3,1016.1
0.0,50.0,31.0,42.0,35.0,6.0,8.0,0,1009.2,6.4,1011.5
0.0,52.0,26.0,65.0,19.0,8.0,2.0,0,1016.7,9.047932237169906,1017.3
0.0,57.0,24.0,47.0,17.0,0.0,0.0,0,1020.3,9.047932237169906,1021.9
0.0,43.0,15.0,41.0,17.0,7.0,2.0,0,1022.1,9.047932237169906,1024.2
0.0,44.0,17.0,40.0,6.0,3.0,3.0,0,1019.3,9.047932237169906,1023.0
0.0,43.0,15.0,54.0,11.0,0.0,0.0,0,1016.4,9.047932237169906,1019.8
0.0,41.0,11.0,43.0,12.0,2.0,0.0,0,1014.8,9.047932237169906,1017.3
0.0,43.0,13.0,29.0,14.0,0.0,0.0,0,1012.0,9.047932237169906,1016.1
0.0,52.0,31.0,17.0,12.0,1.0,2.0,0,1005.6,9.047932237169906,1010.6
0.0,44.0,15.0,57.0,32.0,4.0,7.0,0,1007.8,9.047932237169906,1010.9
0.0,76.0,26.0,40.0,14.0,0.0,1.0,0,1004.8,12.0,1009.3
0.6,106.0,19.0,58.0,18.0,3.0,0.0,0,1006.9,8.7,1010.9
10.2,74.0,28.0,74.0,23.0,2.0,2.0,1,1006.1,11.1,1008.2
0.0,31.0,17.0,53.0,20.0,0.0,0.0,0,1019.6,12.1,1020.9
0.0,30.0,13.0,35.0,16.0,3.0,3.0,0,1018.5,12.1,1023.0
0.0,33.0,13.0,20.0,8.0,6.0,5.0,0,1013.2,13.5,1017.3
0.0,67.0,41.0,11.0,15.0,2.0,5.0,0,1006.8,12.8,1010.8
0.0,39.0,17.0,26.0,15.0,0.0,0.0,0,1013.3,12.8,1014.5
0.0,65.0,9.0,16.0,8.0,6.0,7.0,0,1011.0,12.1,1013.4
1.8,28.0,6.0,73.0,28.0,2.0,6.0,1,1013.2,4.1,1016.2
0.0,35.0,19.0,32.0,15.0,0.0,2.0,0,1010.6,12.5,1014.5
0.0,46.0,20.0,35.0,16.0,0.0,3.0,0,1008.5,11.9,1012.3
0.4,56.0,30.0,79.0,57.0,8.0,8.0,0,1011.0,9.3,1011.0
0.2,54.0,26.0,48.0,20.0,5.0,7.0,0,1017.8,5.8,1020.0
0.0,43.0,6.0,38.0,20.0,7.0,6.0,0,1013.5,4.9,1018.0
0.0,56.0,33.0,55.0,18.0,7.0,5.0,0,1012.3,3.5,1014.0
0.0,67.0,28.0,45.0,21.0,2.0,1.0,0,1019.4,8.1,1021.1
0.2,56.0,24.0,50.0,72.0,5.0,7.0,0,1018.7,10.5,1021.0
1.8,56.0,33.0,44.0,17.0,2.0,2.0,1,1014.9,7.4,1018.4
0.0,41.0,24.0,54.0,21.0,0.0,0.0,0,1012.7,13.2,1014.9
0.0,35.0,15.0,43.0,8.0,0.0,3.0,0,1010.3,12.5,1013.7
0.0,65.0,28.0,99.0,8.0,5.0,7.0,0,1006.2,9.3,1010.2
0.0,72.0,46.0,15.0,33.0,8.0,8.0,0,1004.6,5.4,1005.3
0.8,61.0,28.0,41.0,16.0,0.0,0.0,0,1018.2,10.0,1018.2
0.0,46.0,19.0,36.0,14.0,0.0,0.0,0,1020.8,9.047932237169906,1024.7
0.0,44.0,24.0,36.0,13.0,0.0,0.0,0,1017.4,9.0,1021.2
0.0,57.0,22.0,42.0,10.0,0.0,0.0,0,1014.9,9.047932237169906,1018.6
0.0,59.0,17.0,41.0,13.0,0.0,4.0,0,1014.4,9.8,1018.5
0.0,39.0,19.0,16.0,9.0,5.0,1.0,0,1011.3,12.5,1015.1
0.0,37.0,11.0,15.0,7.0,5.0,5.0,0,1008.6,11.5,1011.8
0.0,35.0,17.0,29.0,6.0,0.0,4.0,0,1006.8,13.1,1009.8
0.0,69.0,37.0,16.0,27.0,6.0,7.0,0,1006.4,9.047932237169906,1006.7
13.8,44.0,24.0,89.0,48.0,8.0,8.0,1,1003.9,9.047932237169906,1006.7
0.0,54.0,35.0,62.0,68.0,0.0,8.0,0,1005.5,9.047932237169906,1006.4
0.0,54.0,28.0,57.0,28.0,0.0,0.0,0,1009.2,9.047932237169906,1011.0
0.0,48.0,26.0,57.0,24.0,0.0,0.0,0,1011.3,13.3,1013.7
0.0,43.0,24.0,54.0,21.0,1.0,3.0,0,1013.0,11.2,1014.8
0.0,46.0,22.0,34.0,18.0,6.0,7.0,0,1011.4,10.2,1013.9
0.0,44.0,19.0,17.0,11.0,7.0,1.0,0,1009.7,3.8,1012.3
0.0,50.0,19.0,12.0,19.0,8.0,5.0,0,1007.3,9.047932237169906,1010.1
0.0,61.0,41.0,46.0,23.0,0.0,0.0,0,1001.6,9.047932237169906,1006.4
0.0,46.0,31.0,59.0,32.0,1.0,4.0,0,1006.5,9.047932237169906,1007.8
0.0,41.0,26.0,51.0,5.0,0.0,0.0,0,1009.3,12.6,1012.1
0.0,46.0,20.0,68.0,14.0,5.0,2.0,0,1010.1,10.5,1013.8
0.0,39.0,17.0,27.0,17.0,3.0,3.0,0,1011.0,12.9,1012.6
0.0,43.0,11.0,21.0,13.0,1.0,1.0,0,1010.1,9.047932237169906,1012.9
0.0,46.0,11.0,17.0,8.0,0.0,0.0,0,1008.0,13.0,1011.3
0.0,52.0,11.0,13.0,9.0,0.0,0.0,0,1005.8,9.047932237169906,1009.1
0.0,59.0,30.0,27.0,12.0,0.0,0.0,0,1002.5,10.9,1007.3
0.4,65.0,31.0,51.0,21.0,1.0,0.0,0,1009.9,11.0,1011.1
0.0,50.0,22.0,47.0,16.0,0.0,0.0,0,1012.5,9.047932237169906,1015.5
0.0,50.0,13.0,49.0,20.0,0.0,0.0,0,1012.4,9.047932237169906,1015.2
0.0,48.0,24.0,31.0,7.0,0.0,0.0,0,1012.8,13.4,1014.8
0.0,43.0,9.0,16.0,4.0,0.0,0.0,0,1011.1,13.6,1013.9
0.0,43.0,17.0,9.0,4.0,0.0,0.0,0,1009.8,11.2,1012.8
0.0,50.0,33.0,14.0,5.0,0.0,0.0,0,1007.8,12.6,1010.9
0.0,67.0,20.0,15.0,9.0,7.0,3.0,0,1007.9,13.0,1010.7
0.0,74.0,17.0,29.0,15.0,1.0,1.0,0,1007.8,7.0,1010.4
0.0,50.0,26.0,54.0,23.0,3.0,3.0,0,1015.0,10.6,1017.6
0.0,46.0,19.0,38.0,15.0,0.0,0.0,0,1013.0,12.0,1015.9
0.0,48.0,24.0,26.0,9.0,0.0,1.0,0,1008.3,11.0,1012.2
0.0,48.0,26.0,42.0,56.0,8.0,8.0,0,1004.6,8.2,1007.3
4.4,65.0,41.0,63.0,32.0,6.0,0.0,1,1010.5,2.9,1010.8
0.0,41.0,20.0,50.0,29.0,5.0,4.0,0,1015.7,1.0,1017.6
0.0,46.0,22.0,52.0,33.0,4.0,6.0,0,1016.8,5.3,1019.1
0.0,52.0,30.0,56.0,24.0,4.0,4.0,0,1016.9,8.9,1019.7
0.0,44.0,17.0,39.0,16.0,1.0,0.0,0,1017.3,9.047932237169906,1020.5
0.0,46.0,9.0,49.0,18.0,0.0,0.0,0,1015.3,9.047932237169906,1018.7
0.0,44.0,20.0,51.0,17.0,0.0,0.0,0,1014.2,9.047932237169906,1017.3
0.0,43.0,15.0,38.0,12.0,0.0,0.0,0,1011.8,12.7,1015.2
0.0,41.0,20.0,10.0,5.0,0.0,0.0,0,1008.7,12.4,1012.0
0.0,63.0,20.0,19.0,9.0,0.0,2.0,0,1008.3,13.2,1011.0
0.0,50.0,9.0,54.0,22.0,1.0,1.0,0,1011.3,13.0,1013.2
0.0,50.0,24.0,51.0,18.0,0.0,0.0,0,1011.0,12.8,1014.1
0.0,48.0,24.0,50.0,37.0,7.0,0.0,0,1013.2,7.1,1012.5
0.0,39.0,26.0,60.0,23.0,7.0,0.0,0,1010.0,9.047932237169906,1011.7
0.0,78.0,15.0,20.0,18.0,0.0,0.0,0,1008.9,9.047932237169906,1011.1
0.0,52.0,20.0,33.0,16.0,1.0,4.0,0,1009.2,9.047932237169906,1011.8
0.0,52.0,15.0,32.0,20.0,0.0,2.0,0,1008.9,11.6,1011.6
0.0,65.0,30.0,44.0,12.0,0.0,2.0,0,1007.5,11.4,1011.0
0.0,61.0,31.0,55.0,12.0,0.0,1.0,0,1008.1,11.0,1011.0
0.0,63.0,28.0,39.0,23.0,1.0,2.0,0,1004.9,9.047932237169906,1008.6
0.0,65.0,20.0,52.0,35.0,0.0,0.0,0,1001.4,9.047932237169906,1004.3
0.0,109.0,7.0,64.0,34.0,1.0,7.0,0,995.9,9.047932237169906,999.8
26.4,59.0,39.0,74.0,29.0,7.0,0.0,1,1004.6,7.2,1003.4
0.0,54.0,31.0,47.0,25.0,1.0,3.0,0,1012.4,13.0,1014.6
0.0,46.0,20.0,50.0,18.0,4.0,0.0,0,1010.9,12.7,1014.3
0.0,48.0,20.0,62.0,21.0,0.0,0.0,0,1007.2,12.6,1010.6
0.0,39.0,11.0,45.0,15.0,0.0,0.0,0,1003.9,9.047932237169906,1007.2
0.0,52.0,28.0,21.0,9.0,0.0,0.0,0,998.4,0.0,1002.5
0.0,78.0,41.0,49.0,21.0,2.0,0.0,0,1006.2,13.2,1005.2
0.0,50.0,26.0,47.0,22.0,0.0,0.0,0,1010.9,13.1,1013.2
0.0,44.0,20.0,55.0,24.0,0.0,2.0,0,1012.4,12.3,1014.6
0.0,41.0,17.0,47.0,27.0,0.0,1.0,0,1013.9,12.8,1015.9
0.0,50.0,30.0,44.0,33.0,0.0,7.0,0,1012.4,12.8,1014.5
0.0,48.0,28.0,60.0,43.0,0.0,7.0,0,1014.8,9.047932237169906,1015.5
0.0,43.0,30.0,64.0,46.0,0.0,3.0,0,1014.4,9.047932237169906,1017.6
0.0,43.0,20.0,57.0,45.0,0.0,0.0,0,1015.1,9.047932237169906,1017.7
0.0,37.0,20.0,47.0,10.0,0.0,0.0,0,1014.6,12.7,1016.8
0.0,39.0,20.0,16.0,7.0,6.0,4.0,0,1012.9,9.0,1015.2
0.0,56.0,15.0,30.0,14.0,5.0,5.0,0,1011.9,7.1,1012.9
0.4,39.0,19.0,58.0,21.0,1.0,1.0,0,1011.8,9.047932237169906,1013.2
0.0,44.0,15.0,52.0,15.0,0.0,0.0,0,1010.8,9.047932237169906,1012.8
0.0,41.0,24.0,44.0,10.0,0.0,0.0,0,1009.9,9.047932237169906,1012.3
0.0,61.0,37.0,25.0,10.0,5.0,0.0,0,1009.9,9.047932237169906,1012.0
0.6,43.0,17.0,84.0,38.0,7.0,3.0,0,1012.9,9.047932237169906,1013.8
0.2,44.0,19.0,67.0,33.0,1.0,3.0,0,1011.2,9.1,1013.5
0.0,50.0,11.0,60.0,25.0,0.0,3.0,0,1011.9,12.5,1013.7
0.0,46.0,20.0,35.0,13.0,0.0,1.0,0,1014.4,9.047932237169906,1016.5
0.0,50.0,24.0,23.0,15.0,0.0,0.0,0,1012.5,9.047932237169906,1015.8
0.0,44.0,31.0,28.0,19.0,0.0,0.0,0,1008.4,9.047932237169906,1011.5
0.0,83.0,19.0,51.0,27.0,3.0,5.0,0,1005.6,11.3,1009.6
8.6,50.0,13.0,80.0,45.0,6.0,6.0,1,1008.8,6.3,1010.7
0.2,43.0,22.0,82.0,65.0,7.0,7.0,0,1009.4,5.8,1009.7
8.6,50.0,26.0,98.0,94.0,7.0,7.0,1,1006.2,0.0,1007.9
15.4,52.0,28.0,88.0,65.0,8.0,8.0,1,1007.6,9.047932237169906,1008.8
12.4,35.0,15.0,98.0,61.0,8.0,8.0,1,1006.9,9.047932237169906,1008.3
3.8,39.0,26.0,79.0,54.0,5.0,1.0,1,1008.1,9.047932237169906,1007.6
0.0,39.0,20.0,73.0,33.0,0.0,0.0,0,1015.2,9.047932237169906,1015.6
0.0,46.0,20.0,69.0,41.0,0.0,0.0,0,1018.9,9.047932237169906,1020.5
0.0,50.0,24.0,64.0,38.0,0.0,0.0,0,1020.8,11.9,1022.9
0.0,35.0,26.0,56.0,24.0,0.0,0.0,0,1017.6,12.0,1021.0
0.0,35.0,9.0,43.0,19.0,0.0,0.0,0,1014.6,11.9,1017.9
0.0,33.0,13.0,38.0,13.0,0.0,0.0,0,1014.7,11.8,1017.2
0.0,30.0,9.0,73.0,20.0,0.0,0.0,0,1015.1,11.2,1017.1
0.0,33.0,13.0,64.0,17.0,0.0,7.0,0,1015.1,11.3,1017.1
0.0,31.0,11.0,44.0,14.0,3.0,3.0,0,1013.9,8.6,1016.0
0.0,46.0,20.0,36.0,15.0,0.0,1.0,0,1010.5,10.0,1014.2
0.0,65.0,41.0,46.0,21.0,3.0,1.0,0,1003.7,9.8,1008.5
1.6,48.0,15.0,61.0,35.0,0.0,0.0,1,1007.6,9.047932237169906,1009.1
1.6,52.0,24.0,82.0,40.0,0.0,0.0,1,1012.2,9.047932237169906,1013.9
0.0,43.0,26.0,63.0,29.0,0.0,0.0,0,1015.8,9.047932237169906,1018.3
0.0,43.0,24.0,42.0,16.0,0.0,0.0,0,1015.4,9.047932237169906,1019.3
0.0,46.0,22.0,52.0,32.0,0.0,2.0,0,1010.1,9.047932237169906,1014.3
0.0,48.0,26.0,48.0,30.0,1.0,3.0,0,1005.5,9.047932237169906,1009.4
0.0,63.0,33.0,85.0,28.0,7.0,0.0,0,1010.6,9.9,1012.5
0.0,57.0,26.0,56.0,30.0,0.0,1.0,0,1012.5,9.7,1014.5
0.0,56.0,33.0,67.0,37.0,3.0,5.0,0,1016.6,9.047932237169906,1017.8
0.0,33.0,17.0,65.0,37.0,0.0,0.0,0,1019.0,9.047932237169906,1021.6
0.0,28.0,9.0,74.0,30.0,0.0,1.0,0,1019.0,9.047932237169906,1021.9
0.0,30.0,7.0,57.0,22.0,0.0,0.0,0,1018.8,9.047932237169906,1021.4
0.0,26.0,7.0,44.0,26.0,7.0,7.0,0,1018.9,9.047932237169906,1021.0
0.0,28.0,9.0,42.0,18.0,4.0,2.0,0,1017.4,5.7,1019.9
0.0,37.0,11.0,32.0,16.0,1.0,3.0,0,1015.9,9.047932237169906,1018.7
0.0,67.0,30.0,40.0,11.0,0.0,0.0,0,1012.3,9.047932237169906,1015.9
0.0,31.0,15.0,70.0,24.0,4.0,0.0,0,1015.0,9.047932237169906,1017.1
0.0,31.0,13.0,46.0,23.0,1.0,0.0,0,1014.6,9.047932237169906,1018.9
0.0,65.0,26.0,44.0,19.0,2.0,1.0,0,1010.2,9.047932237169906,1014.1
0.0,39.0,19.0,43.0,23.0,0.0,0.0,0,1015.2,10.8,1017.8
0.0,28.0,11.0,38.0,18.0,2.0,5.0,0,1014.5,10.0,1017.7
0.0,35.0,17.0,27.0,14.0,1.0,2.0,0,1013.6,9.047932237169906,1017.8
0.0,61.0,37.0,36.0,30.0,0.0,0.0,0,1018.6,9.047932237169906,1017.9
0.0,48.0,13.0,44.0,23.0,0.0,0.0,0,1020.9,9.9,1025.4
0.0,41.0,20.0,44.0,25.0,1.0,1.0,0,1020.3,10.2,1022.3
0.0,44.0,20.0,55.0,26.0,5.0,2.0,0,1025.4,10.9,1027.3
0.0,46.0,24.0,44.0,19.0,1.0,0.0,0,1030.1,11.0,1033.3
0.0,43.0,17.0,32.0,17.0,0.0,0.0,0,1028.9,9.047932237169906,1033.3
0.0,35.0,15.0,31.0,10.0,0.0,0.0,0,1026.6,9.047932237169906,1031.1
0.0,43.0,22.0,26.0,20.0,0.0,0.0,0,1022.3,10.6,1026.6
0.0,28.0,15.0,28.0,17.0,0.0,1.0,0,1018.8,9.047932237169906,1022.9
0.0,28.0,7.0,32.0,27.0,0.0,6.0,0,1019.5,9.047932237169906,1022.7
0.0,24.0,13.0,36.0,19.0,0.0,7.0,0,1020.0,9.047932237169906,1023.5
0.0,30.0,9.0,30.0,17.0,3.0,3.0,0,1018.7,9.8,1022.0
0.0,26.0,11.0,31.0,18.0,0.0,0.0,0,1015.1,9.1,1019.1
0.0,41.0,17.0,30.0,13.0,5.0,3.0,0,1013.6,9.0,1016.7
0.0,31.0,11.0,29.0,15.0,3.0,0.0,0,1013.8,7.1,1017.1
0.0,39.0,9.0,81.0,58.0,8.0,7.0,0,1010.4,9.047932237169906,1013.6
0.0,41.0,26.0,70.0,35.0,0.0,1.0,0,1010.8,9.047932237169906,1012.8
0.0,48.0,30.0,66.0,34.0,1.0,3.0,0,1015.1,8.1,1016.5
0.0,39.0,26.0,53.0,31.0,0.0,1.0,0,1022.2,8.3,1024.0
0.0,39.0,17.0,59.0,41.0,0.0,5.0,0,1023.6,11.1,1026.9
0.0,30.0,17.0,69.0,36.0,0.0,1.0,0,1022.6,9.047932237169906,1026.4
0.0,31.0,4.0,65.0,34.0,0.0,3.0,0,1021.3,9.047932237169906,1024.5
0.0,33.0,13.0,58.0,25.0,0.0,0.0,0,1020.8,9.047932237169906,1023.8
0.0,37.0,11.0,52.0,26.0,5.0,5.0,0,1020.8,9.047932237169906,1024.2
0.0,43.0,22.0,41.0,17.0,5.0,2.0,0,1016.1,9.047932237169906,1021.1
0.0,54.0,24.0,31.0,27.0,3.0,3.0,0,1017.7,10.5,1019.3
0.0,52.0,35.0,67.0,26.0,0.0,0.0,0,1025.1,10.6,1027.1
0.0,35.0,17.0,51.0,26.0,0.0,0.0,0,1023.7,9.047932237169906,1028.1
0.0,24.0,6.0,57.0,23.0,0.0,0.0,0,1023.2,9.047932237169906,1027.0
0.0,30.0,11.0,53.0,24.0,0.0,0.0,0,1019.6,9.047932237169906,1024.0
0.0,37.0,20.0,44.0,24.0,5.0,5.0,0,1015.8,9.1,1019.4
0.0,46.0,24.0,28.0,10.0,2.0,1.0,0,1012.3,3.0,1016.0
0.0,54.0,39.0,21.0,8.0,1.0,0.0,0,1011.4,10.1,1014.8
0.0,35.0,13.0,60.0,32.0,4.0,1.0,0,1018.0,9.2,1019.7
0.2,48.0,19.0,68.0,29.0,3.0,1.0,0,1019.1,7.9,1022.2
0.0,41.0,19.0,68.0,34.0,0.0,0.0,0,1021.3,9.047932237169906,1023.8
0.0,35.0,17.0,58.0,33.0,0.0,7.0,0,1023.0,9.047932237169906,1025.4
0.0,33.0,15.0,56.0,33.0,0.0,0.0,0,1025.9,9.047932237169906,1028.5
0.0,28.0,13.0,74.0,34.0,0.0,0.0,0,1027.4,9.047932237169906,1030.2
0.0,28.0,6.0,58.0,27.0,0.0,0.0,0,1026.0,10.4,1029.5
0.0,31.0,13.0,45.0,26.0,0.0,0.0,0,1021.9,10.3,1025.9
0.0,37.0,17.0,45.0,19.0,0.0,0.0,0,1019.6,10.3,1023.2
0.0,35.0,17.0,32.0,13.0,1.0,0.0,0,1021.1,9.047932237169906,1024.0
0.0,30.0,15.0,54.0,24.0,0.0,0.0,0,1024.0,9.047932237169906,1025.9
0.0,24.0,6.0,79.0,35.0,0.0,1.0,0,1023.5,9.047932237169906,1027.0
0.0,28.0,13.0,64.0,25.0,1.0,1.0,0,1022.1,8.9,1025.1
0.0,31.0,13.0,55.0,27.0,0.0,0.0,0,1021.4,10.2,1024.9
0.0,61.0,41.0,26.0,32.0,0.0,1.0,0,1014.9,9.8,1019.0
0.0,59.0,43.0,66.0,46.0,6.0,4.0,0,1019.8,8.7,1020.7
0.0,44.0,26.0,80.0,54.0,4.0,8.0,0,1022.2,9.047932237169906,1024.5
0.0,39.0,24.0,92.0,87.0,7.0,8.0,0,1020.0,9.047932237169906,1023.2
0.6,37.0,20.0,81.0,48.0,3.0,5.0,0,1027.1,9.047932237169906,1028.2
0.0,31.0,19.0,86.0,43.0,0.0,0.0,0,1029.9,9.047932237169906,1033.1
0.0,31.0,20.0,71.0,38.0,0.0,0.0,0,1030.5,10.1,1032.6
0.0,31.0,9.0,68.0,32.0,0.0,0.0,0,1028.2,6.8,1031.8
2.4,26.0,17.0,89.0,53.0,7.0,3.0,1,1023.3,2.2,1027.4
5.0,30.0,7.0,91.0,73.0,5.0,6.0,1,1021.0,1.8,1024.0
0.2,37.0,26.0,84.0,37.0,7.0,0.0,0,1020.0,2.2,1022.5
0.0,43.0,24.0,81.0,40.0,0.0,3.0,0,1018.8,6.1,1022.0
0.0,59.0,39.0,76.0,55.0,0.0,7.0,0,1015.3,8.4,1018.6
1.4,50.0,33.0,90.0,41.0,7.0,2.0,1,1018.7,5.3,1019.9
0.0,46.0,19.0,68.0,41.0,7.0,1.0,0,1022.4,8.7,1024.9
0.2,30.0,11.0,67.0,37.0,0.0,0.0,0,1025.4,9.047932237169906,1026.7
0.0,26.0,9.0,69.0,37.0,0.0,0.0,0,1027.3,9.047932237169906,1029.5
0.0,22.0,7.0,71.0,39.0,0.0,0.0,0,1025.8,9.047932237169906,1029.5
0.0,24.0,7.0,70.0,37.0,0.0,0.0,0,1024.0,9.047932237169906,1027.0
0.0,35.0,20.0,66.0,30.0,1.0,1.0,0,1019.2,9.047932237169906,1023.4
0.0,44.0,28.0,55.0,27.0,7.0,0.0,0,1015.1,7.6,1018.0
0.0,61.0,39.0,52.0,33.0,7.0,7.0,0,1010.3,6.7,1015.7
0.0,41.0,24.0,73.0,54.0,0.0,4.0,0,1011.5,1.2,1012.5
0.0,39.0,20.0,65.0,51.0,6.0,0.0,0,1012.3,8.7,1015.5
0.0,33.0,19.0,51.0,58.0,1.0,0.0,0,1019.0,7.1,1018.1
0.0,30.0,13.0,89.0,61.0,4.0,2.0,0,1027.4,9.6,1028.7
0.0,28.0,6.0,72.0,62.0,0.0,1.0,0,1026.9,9.1,1029.9
0.0,39.0,24.0,62.0,73.0,1.0,0.0,0,1022.2,9.8,1027.6
0.0,57.0,35.0,65.0,92.0,0.0,1.0,0,1013.0,8.5,1018.6
0.0,54.0,35.0,52.0,74.0,8.0,8.0,0,1008.5,9.7,1009.7
1.2,46.0,28.0,79.0,40.0,0.0,1.0,1,1021.1,2.1,1019.7
0.0,26.0,11.0,85.0,29.0,0.0,0.0,0,1029.8,9.2,1030.6
