MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Sunshine,Pressure9am
2.5,0.0,35.0,40.0,11.0,0.0,0.0,0,1018.3,10.3,1023.2
3.7,0.0,33.0,34.0,12.0,0.0,0.0,0,1016.6,10.3,1020.8
5.2,0.0,37.0,36.0,12.0,0.0,0.0,0,1016.3,10.3,1019.4
5.2,0.0,35.0,37.0,10.0,0.0,0.0,0,1016.8,10.3,1020.6
7.2,0.0,30.0,31.0,12.0,0.0,0.0,0,1017.3,10.3,1021.4
7.2,0.0,39.0,19.0,12.0,0.0,0.0,0,1018.1,10.3,1021.9
7.4,0.0,41.0,22.0,11.0,0.0,0.0,0,1016.9,10.4,1021.1
5.9,0.0,46.0,34.0,14.0,0.0,0.0,0,1015.1,10.3,1019.2
7.9,0.0,30.0,52.0,29.0,0.0,1.0,0,1017.2,10.4,1020.9
7.9,0.0,33.0,53.0,25.0,7.0,1.0,0,1017.6,8.5,1021.6
5.2,0.0,30.0,50.0,23.0,7.0,1.0,0,1017.6,7.9,1021.8
5.0,0.0,33.0,47.0,16.0,0.0,2.0,0,1015.9,10.5,1020.8
8.3,0.0,44.0,28.0,15.0,2.0,3.0,0,1011.0,9.8,1016.6
9.7,0.0,35.0,35.0,20.0,0.0,0.0,0,1013.6,10.7,1017.7
2.3,0.0,35.0,42.0,24.0,0.0,0.0,0,1015.5,10.7,1019.6
2.1,0.0,30.0,53.0,22.0,0.0,0.0,0,1015.4,10.7,1020.1
3.6,0.0,30.0,44.0,21.0,0.0,0.0,0,1016.8,10.7,1020.3
4.4,0.0,31.0,44.0,17.0,0.0,0.0,0,1019.0,10.8,1022.9
3.9,0.0,28.0,34.0,12.0,0.0,0.0,0,1015.9,10.9,1021.1
7.2,0.0,48.0,19.0,11.0,0.0,1.0,0,1009.1,10.1,1015.1
8.4,0.0,48.0,29.0,12.0,0.0,1.0,0,1018.3,10.2,1020.8
1.1,0.0,43.0,38.0,25.0,0.0,0.0,0,1022.8,11.0,1025.5
0.7,0.0,37.0,41.0,16.0,1.0,1.0,0,1022.3,11.0,1026.8
2.1,0.0,35.0,51.0,23.0,0.0,0.0,0,1023.1,11.0,1027.2
2.6,0.0,39.0,47.0,22.0,0.0,0.0,0,1023.8,11.0,1027.9
3.2,0.0,48.0,37.0,15.0,0.0,0.0,0,1024.6,11.0,1028.6
3.0,0.0,48.0,33.0,14.0,0.0,0.0,0,1023.4,11.0,1027.7
2.7,0.0,35.0,29.0,12.0,0.0,0.0,0,1021.3,11.1,1026.1
4.2,0.0,33.0,28.0,16.0,0.0,0.0,0,1019.7,11.1,1023.4
6.0,0.0,33.0,29.0,12.0,0.0,1.0,0,1018.9,11.2,1022.9
4.1,0.0,31.0,26.0,11.0,0.0,0.0,0,1019.5,11.1,1023.4
4.5,0.0,28.0,25.0,7.0,0.0,0.0,0,1018.2,11.3,1023.0
6.0,0.0,31.0,22.0,9.0,0.0,1.0,0,1018.6,11.2,1022.8
7.5,0.0,30.0,20.0,10.0,1.0,2.0,0,1018.0,11.2,1022.4
6.1,0.0,41.0,21.0,8.0,0.0,1.0,0,1017.6,11.3,1021.8
8.2,0.0,43.0,17.0,8.0,0.0,1.0,0,1015.5,11.3,1019.9
6.4,0.0,39.0,20.0,6.0,0.0,0.0,0,1014.7,11.4,1019.8
6.1,0.0,41.0,21.0,6.0,0.0,0.0,0,1013.1,10.5,1017.0
10.0,0.0,31.0,43.0,20.0,0.0,0.0,0,1016.9,10.4,1021.0
9.1,0.0,39.0,43.0,16.0,1.0,1.0,0,1016.0,9.3,1021.6
12.0,0.0,41.0,28.0,15.0,6.0,2.0,0,1015.8,8.6,1019.1
13.7,0.0,31.0,41.0,26.0,7.0,5.0,0,1014.6,6.2,1019.2
10.8,0.0,40.53128136500502,37.0,21.0,7.0,2.0,0,1017.8,9.581944444444444,1021.3
4.3,0.0,52.0,49.0,26.0,0.0,1.0,0,1024.0,9.581944444444444,1026.6
2.8,0.0,48.0,32.0,17.0,0.0,1.0,0,1023.7,11.3,1028.2
1.5,0.0,41.0,25.0,13.0,0.0,0.0,0,1022.0,11.3,1026.0
2.5,0.0,43.0,40.0,16.0,0.0,0.0,0,1022.5,11.3,1027.2
2.2,0.0,41.0,28.0,13.0,0.0,0.0,0,1021.4,11.4,1026.4
2.6,0.0,30.0,16.0,3.0,0.0,1.0,0,1020.3,11.4,1025.3
4.3,0.0,35.0,12.0,3.0,0.0,0.0,0,1018.4,11.4,1023.7
5.4,0.0,30.0,16.0,6.0,0.0,1.0,0,1015.4,11.4,1021.3
8.1,0.0,35.0,18.0,7.0,0.0,0.0,0,1012.4,11.4,1017.3
10.1,0.0,44.0,14.0,10.0,0.0,1.0,0,1010.5,10.4,1016.2
22.2,0.0,54.0,16.0,9.0,0.0,1.0,0,1011.1,10.5,1012.3
7.3,0.0,41.0,16.0,14.0,0.0,8.0,0,1017.6,10.5,1021.4
4.8,0.0,37.0,28.0,14.0,0.0,1.0,0,1015.7,11.1,1021.9
7.8,0.0,50.0,18.0,10.0,0.0,1.0,0,1013.2,10.5,1018.0
12.0,0.0,33.0,17.0,6.0,0.0,1.0,0,1013.5,10.0,1018.4
9.7,0.0,33.0,38.0,19.0,0.0,1.0,0,1016.2,5.9,1020.3
11.7,0.0,39.0,27.0,15.0,4.0,5.0,0,1014.5,9.2,1018.7
11.3,0.0,50.0,16.0,13.0,6.0,1.0,0,1009.0,8.6,1014.1
24.6,0.0,56.0,25.0,17.0,3.0,6.0,0,1005.3,8.2,1010.4
22.1,0.0,61.0,34.0,13.0,6.0,7.0,0,1005.3,5.3,1008.9
7.4,0.0,37.0,12.0,10.0,0.0,0.0,0,1012.2,11.6,1018.2
5.5,0.0,67.0,12.0,4.0,0.0,1.0,0,1010.7,10.7,1015.0
6.6,0.0,43.0,33.0,21.0,1.0,7.0,0,1013.5,8.2,1017.1
7.2,0.0,39.0,22.0,15.0,7.0,7.0,0,1012.9,5.8,1017.2
13.7,0.4,43.0,52.0,9.0,8.0,3.0,0,1009.3,6.6,1014.2
13.0,3.8,46.0,85.0,43.0,8.0,4.0,1,1008.6,4.2,1013.8
11.0,7.4,33.0,46.0,28.0,0.0,1.0,1,1010.2,11.7,1013.7
12.4,0.0,30.0,60.0,25.0,0.0,1.0,0,1011.5,11.7,1017.1
11.5,0.0,52.0,40.0,13.0,2.0,7.0,0,1008.8,10.3,1013.7
12.4,0.0,35.0,33.0,15.0,0.0,2.0,0,1010.5,11.5,1015.5
16.7,0.0,56.0,17.0,12.0,5.0,3.0,0,1007.3,10.0,1012.2
20.4,0.0,41.0,26.0,16.0,2.0,6.0,0,1009.7,11.5,1011.1
11.7,0.0,48.0,36.0,15.0,3.0,5.0,0,1009.8,11.9,1015.1
16.6,0.0,41.0,13.0,10.0,5.0,4.0,0,1006.9,8.5,1013.7
14.8,0.0,63.0,24.0,7.0,2.0,1.0,0,1004.3,11.0,1009.8
22.5,0.0,52.0,15.0,6.0,5.0,2.0,0,1008.6,11.5,1010.6
14.2,0.0,48.0,16.0,5.0,1.0,1.0,0,1014.8,12.1,1018.9
11.9,0.0,52.0,20.0,13.0,1.0,1.0,0,1016.3,12.0,1020.6
12.9,0.0,48.0,25.0,9.0,2.0,2.0,0,1016.4,12.1,1021.7
9.5,0.0,35.0,14.0,6.0,0.0,0.0,0,1013.5,12.0,1018.7
14.1,0.0,37.0,25.0,11.0,1.0,4.0,0,1012.0,10.4,1016.5
16.6,0.0,63.0,32.0,18.0,2.0,7.0,0,1010.3,9.0,1015.4
19.5,0.0,30.0,69.0,51.0,8.0,8.0,0,1014.9,0.0,1017.9
15.7,0.0,40.53128136500502,34.0,24.0,5.0,7.0,0,1011.1,9.3,1015.6
21.8,0.0,41.0,31.0,22.0,8.0,7.0,0,1009.3,4.1,1013.6
19.9,0.0,37.0,51.0,31.0,7.0,7.0,0,1009.0,7.6,1013.4
17.9,0.0,57.0,47.0,25.0,1.0,4.0,0,1010.9,11.9,1015.3
17.7,0.0,39.0,34.0,15.0,1.0,2.0,0,1011.5,12.3,1016.2
17.4,0.0,26.0,20.0,15.0,7.0,7.0,0,1009.9,5.8,1014.7
19.8,0.0,41.0,44.0,23.0,6.0,7.0,0,1009.5,7.5,1014.4
20.9,0.2,52.0,54.0,28.0,7.0,6.0,0,1010.1,4.9,1013.8
18.1,0.2,46.0,37.0,23.0,7.0,7.0,0,1013.6,4.0,1014.1
13.3,0.4,37.0,89.0,83.0,8.0,8.0,0,1017.3,0.0,1018.3
10.9,19.8,44.0,78.0,29.0,6.0,4.0,1,1013.4,9.0,1018.0
14.0,0.0,39.0,52.0,20.0,4.0,6.0,0,1010.2,6.6,1014.7
18.3,0.6,31.0,52.0,14.0,7.0,7.0,0,1010.7,2.1,1013.3
14.9,0.0,37.0,17.0,12.0,5.0,5.0,0,1006.3,7.9,1011.5
17.5,0.0,44.0,46.0,20.0,3.0,5.0,0,1003.7,10.4,1009.3
17.9,0.0,44.0,34.0,19.0,1.0,5.0,0,1004.7,12.6,1008.8
18.9,0.0,37.0,28.0,11.0,0.0,2.0,0,1003.7,12.9,1008.7
21.4,0.0,46.0,25.0,11.0,1.0,6.0,0,1003.7,11.7,1008.5
25.5,0.0,50.0,35.0,23.0,6.0,6.0,0,1007.6,7.1,1009.7
21.7,0.0,52.0,36.0,21.0,6.0,2.0,0,1013.5,11.3,1017.3
17.9,0.0,39.0,14.0,17.0,4.0,1.0,0,1013.2,11.6,1018.5
18.0,0.0,41.0,12.0,10.0,1.0,1.0,0,1009.6,12.2,1015.1
23.7,0.0,37.0,33.0,39.0,7.0,7.0,0,1010.7,2.1,1014.3
17.7,0.2,39.0,28.0,19.0,3.0,4.0,0,1008.2,10.6,1012.9
23.7,0.0,41.0,29.0,19.0,8.0,7.0,0,1009.0,0.9,1012.9
20.5,0.0,39.0,54.0,40.0,7.0,1.0,0,1010.7,2.6,1013.8
19.6,0.4,30.0,53.0,28.0,6.0,4.0,0,1007.0,9.1,1013.3
18.4,0.0,35.0,34.0,13.0,1.0,5.0,0,1005.3,12.2,1011.2
22.1,0.0,50.0,38.0,31.0,7.0,6.0,0,1006.6,3.1,1008.8
21.9,0.0,52.0,54.0,62.0,7.0,8.0,0,1011.9,0.0,1013.6
14.9,3.8,28.0,96.0,97.0,8.0,8.0,1,1007.5,0.0,1012.1
14.2,15.2,35.0,94.0,78.0,8.0,8.0,1,1009.2,0.0,1010.4
12.1,0.2,44.0,64.0,39.0,6.0,7.0,0,1012.8,8.0,1015.2
11.0,0.0,43.0,48.0,17.0,3.0,1.0,0,1013.7,13.2,1017.3
10.3,0.0,35.0,23.0,12.0,0.0,0.0,0,1013.0,13.3,1016.8
11.1,0.0,52.0,18.0,11.0,0.0,0.0,0,1010.5,13.3,1015.0
12.9,0.0,30.0,10.0,7.0,0.0,5.0,0,1008.3,13.3,1012.4
12.8,0.0,43.0,7.0,6.0,1.0,1.0,0,1005.4,13.3,1010.4
22.2,0.0,48.0,8.0,6.0,3.0,2.0,0,1003.0,12.0,1007.0
21.7,0.0,54.0,36.0,26.0,5.0,2.0,0,1011.9,10.8,1014.2
14.2,0.0,52.0,17.0,9.0,2.0,7.0,0,1011.4,11.0,1016.0
14.3,0.0,50.0,13.0,10.0,1.0,5.0,0,1008.7,11.8,1013.3
14.7,0.0,37.0,16.0,23.0,8.0,8.0,0,1010.8,0.1,1011.9
16.3,0.6,52.0,32.0,21.0,7.0,6.0,0,1007.9,5.6,1011.9
13.2,0.0,44.0,37.0,24.0,3.0,7.0,0,1005.1,8.9,1009.3
14.5,0.0,37.0,27.0,14.0,2.0,7.0,0,1005.5,12.3,1009.3
14.8,0.0,33.0,15.0,17.0,5.0,7.0,0,1003.6,9.581944444444444,1007.8
25.6,0.0,50.0,17.0,30.0,8.0,5.0,0,1000.9,9.581944444444444,1006.0
26.4,0.0,63.0,43.0,13.0,7.0,7.0,0,999.2,8.2,1002.3
24.8,0.0,50.0,22.0,15.0,3.0,6.0,0,999.9,9.2,1003.4
21.6,0.0,39.0,37.0,26.0,2.0,3.0,0,1004.8,12.8,1007.9
18.8,0.0,43.0,29.0,17.0,1.0,1.0,0,1004.7,13.2,1009.6
16.2,0.0,41.0,16.0,13.0,1.0,1.0,0,1006.1,13.2,1009.8
18.2,0.0,35.0,16.0,52.0,7.0,7.0,0,1007.4,2.1,1009.1
17.0,0.2,50.0,21.0,16.0,6.0,7.0,0,1002.3,9.2,1006.1
23.4,0.0,69.0,37.0,35.0,6.0,7.0,0,1005.2,7.2,1005.0
23.2,0.0,41.0,45.0,35.0,7.0,7.0,0,1003.1,6.8,1007.7
23.7,1.6,52.0,48.0,29.0,6.0,7.0,1,1003.4,9.6,1007.5
21.1,0.0,41.0,22.0,22.0,1.0,7.0,0,1003.3,9.8,1008.2
20.8,0.0,37.0,39.0,16.0,1.0,5.0,0,1004.0,13.0,1008.4
22.2,1.8,52.0,35.0,28.0,3.0,7.0,1,1005.4,3.4,1007.4
18.8,0.0,46.0,27.0,15.0,1.0,5.0,0,1004.5,11.8,1008.4
18.2,0.0,54.0,14.0,10.0,0.0,1.0,0,1004.2,13.2,1007.7
17.2,0.0,48.0,9.0,7.0,0.0,0.0,0,1003.8,13.3,1008.3
19.0,0.0,43.0,16.0,10.0,0.0,1.0,0,1001.8,13.3,1006.0
22.8,0.0,56.0,20.0,16.0,0.0,2.0,0,1004.2,12.7,1006.7
23.8,0.0,39.0,29.0,20.0,5.0,7.0,0,1005.9,6.8,1009.9
16.0,0.0,44.0,18.0,5.0,1.0,1.0,0,1005.8,13.4,1009.5
15.0,0.0,44.0,20.0,8.0,6.0,6.0,0,1006.1,12.8,1009.4
16.0,0.0,44.0,11.0,7.0,1.0,5.0,0,1005.3,13.1,1010.0
19.6,0.0,37.0,14.0,6.0,3.0,2.0,0,1005.0,12.3,1008.6
24.2,0.0,41.0,21.0,9.0,1.0,6.0,0,1002.6,10.8,1007.2
25.2,0.4,65.0,36.0,15.0,2.0,3.0,0,1004.3,10.9,1008.0
22.3,0.0,52.0,19.0,10.0,0.0,3.0,0,1005.6,13.0,1010.1
25.5,0.0,50.0,22.0,15.0,0.0,6.0,0,1006.2,11.3,1011.0
23.7,1.4,48.0,48.0,25.0,7.0,7.0,1,1006.7,8.1,1011.2
24.6,0.0,46.0,25.0,19.0,5.0,7.0,0,1004.4,6.4,1008.0
23.9,0.4,96.0,58.0,29.0,7.0,7.0,0,1003.7,4.1,1007.1
20.9,23.6,44.0,90.0,68.0,7.0,7.0,1,1008.2,0.4,1012.0
21.9,0.6,44.0,49.0,33.0,6.0,2.0,0,1009.1,10.3,1012.3
20.5,0.0,33.0,39.0,76.0,8.0,8.0,0,1014.2,9.581944444444444,1015.5
15.7,0.0,37.0,46.0,27.0,0.0,1.0,0,1011.5,9.581944444444444,1014.9
17.6,0.2,50.0,16.0,10.0,5.0,4.0,0,1010.1,10.1,1014.5
17.5,0.0,41.0,20.0,8.0,6.0,6.0,0,1009.3,10.5,1013.9
21.5,0.0,37.0,15.0,15.0,7.0,7.0,0,1008.0,9.581944444444444,1011.6
21.1,0.0,31.0,26.0,15.0,4.0,7.0,0,1007.0,9.581944444444444,1010.9
18.9,0.0,35.0,16.0,14.0,5.0,1.0,0,1004.0,11.5,1008.4
25.7,0.0,44.0,18.0,16.0,1.0,5.0,0,1004.5,10.4,1008.4
20.6,0.0,96.0,17.0,9.0,2.0,2.0,0,1005.7,13.0,1009.4
19.6,0.0,46.0,17.0,12.0,1.0,3.0,0,1004.7,12.1,1008.9
21.8,0.0,43.0,19.0,12.0,1.0,6.0,0,1003.0,9.581944444444444,1007.0
23.3,0.0,56.0,26.0,24.131466227347612,1.0,1.0,0,1012.8719130721106,9.581944444444444,1007.2
23.5,0.0,52.0,24.0,16.0,0.0,1.0,0,1003.8,9.581944444444444,1007.4
23.8,0.0,57.0,23.0,13.0,3.0,1.0,0,1002.0,9.581944444444444,1005.4
21.7,0.0,50.0,30.0,19.0,0.0,5.0,0,1003.0,13.0,1005.4
19.6,0.0,57.0,23.0,11.0,1.0,2.0,0,1002.6,12.9,1005.6
18.0,0.0,59.0,31.0,23.0,1.0,6.0,0,1002.0,12.4,1005.3
21.1,0.0,50.0,31.0,18.0,3.0,7.0,0,999.5,11.1,1003.0
20.3,0.0,63.0,31.0,16.0,1.0,7.0,0,997.2,11.4,1000.9
20.4,0.0,41.0,23.0,10.0,3.0,7.0,0,995.3,10.3,998.3
23.6,0.0,67.0,24.0,14.0,1.0,5.0,0,999.8,12.8,1001.7
20.4,0.0,41.0,33.0,20.0,6.0,4.0,0,1005.7,12.7,1009.2
14.9,0.0,43.0,20.0,11.0,2.0,0.0,0,1004.6,13.0,1009.7
14.4,0.0,44.0,16.0,8.0,0.0,0.0,0,1002.1,12.9,1006.4
13.8,0.0,52.0,16.0,7.0,0.0,0.0,0,1000.8,13.0,1005.1
15.6,0.0,57.0,10.0,6.0,1.0,0.0,0,997.7,12.9,1002.5
24.4,0.0,50.0,42.0,23.0,4.0,0.0,0,1002.9,12.5,1005.6
13.9,0.0,50.0,27.0,17.0,0.0,0.0,0,1006.4,12.8,1010.1
10.8,0.0,43.0,25.0,14.0,0.0,0.0,0,1007.7,12.8,1011.4
12.4,0.0,48.0,21.0,13.0,0.0,0.0,0,1008.9,12.8,1012.6
13.2,0.0,52.0,20.0,9.0,0.0,1.0,0,1007.8,12.9,1011.9
14.6,0.0,41.0,22.0,15.0,0.0,1.0,0,1010.0,12.9,1013.9
13.4,0.0,39.0,17.0,13.0,0.0,1.0,0,1009.5,12.9,1013.6
13.2,0.0,41.0,17.0,13.0,0.0,1.0,0,1009.9,12.8,1014.4
15.2,0.0,37.0,12.0,6.0,0.0,1.0,0,1009.4,12.8,1013.9
16.4,0.0,37.0,13.0,6.0,1.0,1.0,0,1008.0,12.8,1012.9
15.9,0.0,44.0,9.0,6.0,1.0,1.0,0,1005.9,12.6,1010.7
18.3,0.0,41.0,10.0,9.0,1.0,6.0,0,1006.5,11.5,1009.7
20.3,0.0,56.0,23.0,10.0,1.0,7.0,0,1005.7,8.9,1009.8
19.7,1.8,59.0,26.0,11.0,0.0,6.0,1,1006.7,11.3,1011.0
25.6,0.8,52.0,25.0,12.0,3.0,6.0,0,1006.4,11.2,1011.3
24.8,0.0,39.0,26.0,15.0,1.0,7.0,0,1006.2,8.8,1010.0
23.3,9.8,43.0,46.0,29.0,7.0,8.0,1,1006.8,1.5,1010.2
19.0,12.4,35.0,83.0,57.0,7.0,7.0,1,1008.6,7.9,1011.5
17.0,0.0,37.0,60.0,32.0,1.0,3.0,0,1008.5,11.9,1013.1
19.1,0.0,56.0,48.0,34.0,2.0,5.0,0,1006.4,8.7,1010.8
21.8,0.6,41.0,66.0,40.0,7.0,6.0,0,1003.9,7.4,1008.0
24.7,0.8,37.0,55.0,29.0,4.0,6.0,0,1003.5,10.8,1007.7
25.6,0.0,48.0,50.0,86.0,5.0,8.0,0,1005.0,5.1,1007.3
20.3,0.2,35.0,82.0,69.0,7.0,6.0,0,1001.9,5.2,1006.6
20.8,18.0,46.0,80.0,51.0,6.0,6.0,1,1000.9,3.0,1005.6
18.4,8.8,30.0,97.0,95.0,7.0,7.0,1,1004.3,0.0,1006.5
15.8,28.2,35.0,96.0,96.0,7.0,7.0,1,1004.4,0.0,1006.4
15.5,3.4,28.0,91.0,61.0,8.0,7.0,1,1006.3,0.8,1008.2
15.3,0.0,37.0,67.0,53.0,6.0,7.0,0,1010.6,1.7,1012.5
15.9,0.0,41.0,47.0,37.0,7.0,4.0,0,1012.3,11.2,1015.8
13.0,0.0,52.0,52.0,26.0,0.0,2.0,0,1012.5,11.3,1015.6
12.9,0.0,46.0,49.0,25.0,5.0,6.0,0,1010.2,6.8,1014.6
10.4,0.0,37.0,46.0,24.0,0.0,0.0,0,1008.4,11.4,1012.5
12.4,0.0,39.0,41.0,24.0,1.0,1.0,0,1010.4,11.7,1014.5
11.7,0.0,37.0,38.0,25.0,1.0,2.0,0,1010.7,11.7,1014.8
12.2,0.0,37.0,32.0,17.0,6.0,6.0,0,1010.3,10.4,1014.0
13.2,0.0,39.0,34.0,19.0,7.0,7.0,0,1009.4,6.7,1013.0
17.4,0.0,31.0,30.0,19.0,2.0,1.0,0,1005.9,11.1,1010.9
19.5,0.0,33.0,41.0,22.0,3.0,6.0,0,1003.8,10.5,1008.4
20.5,0.0,35.0,49.0,27.0,1.0,7.0,0,1002.0,8.6,1006.0
22.3,0.0,54.0,48.0,41.0,7.0,7.0,0,1005.4,3.9,1008.0
18.8,0.0,46.0,63.0,48.0,7.0,7.0,0,1006.5,2.6,1009.9
20.6,0.0,41.0,70.0,46.0,7.0,6.0,0,1006.2,4.5,1009.9
19.2,0.0,41.0,64.0,36.0,7.0,7.0,0,1003.8,9.1,1008.4
20.3,0.0,35.0,69.0,56.0,7.0,7.0,0,1001.8,7.6,1005.2
18.7,0.4,56.0,52.0,36.0,2.0,6.0,0,1004.4,9.9,1007.5
16.4,0.0,37.0,35.0,28.0,3.0,1.0,0,1008.4,10.7,1011.9
14.9,0.0,39.0,36.0,25.0,4.0,2.0,0,1012.4,11.5,1016.1
8.9,0.0,54.0,43.0,26.0,0.0,1.0,0,1012.7,11.5,1017.0
9.1,0.0,41.0,43.0,22.0,0.0,1.0,0,1012.8,11.5,1017.1
9.8,0.0,35.0,39.0,20.0,2.0,1.0,0,1012.8,11.5,1016.9
10.0,0.0,33.0,35.0,17.0,0.0,0.0,0,1012.9,11.4,1017.3
10.1,0.0,28.0,31.0,18.0,0.0,0.0,0,1012.2,11.4,1016.9
12.3,0.0,30.0,32.0,18.0,1.0,1.0,0,1011.7,11.4,1016.3
13.8,0.0,28.0,31.0,16.0,1.0,4.0,0,1010.6,11.5,1015.6
14.8,0.0,41.0,27.0,15.0,0.0,3.0,0,1011.8,11.4,1015.7
16.4,0.0,31.0,30.0,16.0,0.0,1.0,0,1012.5,11.4,1017.3
18.4,0.0,37.0,20.0,14.0,0.0,4.0,0,1013.2,11.3,1016.9
21.5,0.0,37.0,17.0,17.0,6.0,1.0,0,1013.7,8.6,1017.6
21.5,0.0,30.0,39.0,18.0,2.0,1.0,0,1012.4,8.4,1017.1
20.0,0.0,40.53128136500502,47.0,19.0,1.0,3.0,0,1012.6,11.1,1017.4
18.8,0.0,41.0,36.0,18.0,6.0,5.0,0,1015.0,8.3,1018.2
19.7,0.0,35.0,43.0,27.0,7.0,7.0,0,1016.2,9.5,1020.3
14.0,0.0,35.0,39.0,26.0,5.0,2.0,0,1015.4,10.5,1019.4
14.7,0.0,43.0,27.0,21.0,3.0,7.0,0,1019.4,7.5,1022.1
11.7,0.0,52.0,38.0,24.0,7.0,7.0,0,1022.2,5.9,1025.5
12.8,0.0,40.53128136500502,27.0,11.0,7.0,2.0,0,1020.6,7.1,1024.9
11.8,0.0,40.53128136500502,23.0,22.0,7.0,7.0,0,1020.2,1.2,1022.8
12.6,3.0,40.53128136500502,78.0,63.0,7.0,6.0,1,1018.9,2.9,1021.5
12.1,0.4,26.0,98.0,31.0,8.0,5.0,0,1016.4,8.6,1021.3
12.1,0.0,37.0,60.0,25.0,0.0,5.0,0,1016.4,11.1,1020.6
10.8,0.0,48.0,35.0,18.0,0.0,1.0,0,1015.8,11.2,1020.0
10.5,0.0,39.0,37.0,23.0,0.0,1.0,0,1014.0,11.0,1018.4
11.4,0.0,33.0,35.0,18.0,0.0,1.0,0,1011.4,11.1,1015.9
10.9,0.0,33.0,30.0,15.0,1.0,2.0,0,1010.9,11.0,1014.9
11.6,0.0,30.0,25.0,17.0,5.0,4.0,0,1011.3,11.0,1015.1
12.7,0.0,46.0,22.0,14.0,4.0,6.0,0,1008.1,6.1,1011.3
16.0,3.4,26.0,92.0,88.0,7.0,7.0,1,1012.1,0.1,1013.9
15.8,15.0,35.0,92.0,82.0,7.0,7.0,1,1015.3,0.3,1015.9
15.4,4.0,44.0,86.0,51.0,7.0,5.0,1,1018.2,2.9,1020.2
7.3,0.0,50.0,52.0,28.0,0.0,0.0,0,1019.5,11.0,1022.9
4.4,0.0,33.0,61.0,30.0,0.0,0.0,0,1018.9,11.0,1022.3
5.9,0.0,39.0,63.0,31.0,0.0,1.0,0,1018.4,10.8,1021.8
6.3,0.0,44.0,61.0,31.0,0.0,1.0,0,1017.2,10.7,1020.6
5.7,0.0,46.0,58.0,27.0,5.0,2.0,0,1016.0,10.0,1020.0
7.3,0.0,24.0,57.0,29.0,0.0,1.0,0,1013.3,10.8,1017.9
8.6,0.0,37.0,58.0,18.0,0.0,0.0,0,1016.5,10.8,1019.4
10.0,0.0,44.0,57.0,33.0,0.0,1.0,0,1019.8,10.6,1023.4
8.5,0.0,35.0,50.0,33.0,0.0,1.0,0,1019.1,10.7,1023.1
4.5,0.0,33.0,52.0,22.0,0.0,0.0,0,1018.9,10.7,1023.2
2.1,0.0,31.0,39.0,16.0,0.0,1.0,0,1016.2,10.7,1021.7
2.1,0.0,24.0,35.0,13.0,0.0,0.0,0,1013.5,10.6,1018.9
5.5,0.0,30.0,16.0,9.0,1.0,0.0,0,1012.7,10.4,1016.8
6.5,0.0,26.0,13.0,8.0,6.0,6.0,0,1012.8,10.3,1015.9
6.6,0.0,33.0,19.0,7.0,1.0,0.0,0,1015.0,9.581944444444444,1018.1
8.2,0.0,30.0,25.0,11.0,0.0,1.0,0,1015.9,9.581944444444444,1019.2
9.3,0.0,35.0,30.0,19.0,1.0,2.0,0,1016.4,10.4,1019.8
9.8,0.0,50.0,42.0,20.0,0.0,1.0,0,1017.0,10.3,1021.0
8.0,0.0,39.0,47.0,28.0,0.0,1.0,0,1020.8,10.3,1023.9
4.2,0.0,37.0,45.0,23.0,0.0,1.0,0,1022.4,10.2,1025.9
0.6,0.0,41.0,45.0,23.0,0.0,0.0,0,1020.7,10.2,1025.5
0.7,0.0,35.0,47.0,17.0,0.0,0.0,0,1017.6,9.581944444444444,1022.5
0.1,0.0,26.0,37.0,13.0,0.0,1.0,0,1017.2,10.2,1021.5
1.8,0.0,41.0,27.0,7.0,0.0,1.0,0,1019.1,10.2,1022.1
3.8,0.0,41.0,25.0,14.0,1.0,5.0,0,1020.6,10.0,1023.3
4.3,0.0,43.0,33.0,17.0,1.0,1.0,0,1019.7,10.2,1023.8
2.1,0.0,41.0,36.0,18.0,0.0,0.0,0,1020.5,10.2,1023.9
1.2,0.0,39.0,35.0,19.0,0.0,1.0,0,1020.1,10.2,1023.9
3.6,0.0,41.0,33.0,25.0,3.0,2.0,0,1017.8,9.8,1022.0
3.4,0.0,41.0,55.0,29.0,1.0,0.0,0,1023.0,10.2,1025.9
-0.1,0.0,39.0,56.0,32.0,1.0,0.0,0,1023.8,10.1,1027.0
0.0,0.0,39.0,51.0,27.0,0.0,0.0,0,1021.3,10.1,1025.5
2.1,0.0,41.0,56.0,34.0,7.0,5.0,0,1021.4,6.7,1025.0
11.6,0.0,48.0,60.0,34.0,6.0,3.0,0,1022.4,9.1,1025.9
1.5,0.0,48.0,59.0,30.0,0.0,0.0,0,1023.0,10.1,1026.3
1.3,0.0,41.0,58.0,32.0,1.0,6.0,0,1020.2,9.2,1025.4
7.3,0.0,33.0,59.0,38.0,5.0,5.0,0,1017.0,7.2,1021.3
8.2,0.0,31.0,73.0,39.0,6.0,1.0,0,1018.0,9.2,1021.1
3.9,0.0,37.0,52.0,42.0,2.0,4.0,0,1017.8,8.2,1020.2
8.4,0.0,31.0,78.0,36.0,7.0,5.0,0,1017.0,0.2,1020.4
2.3,0.0,44.0,60.0,34.0,0.0,2.0,0,1018.1,9.0,1021.5
2.9,0.0,33.0,53.0,33.0,3.0,1.0,0,1019.1,9.0,1022.3
