Rainfall,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
0.0,52.0,15.0,55.0,29.0,0,28.1,31.0,1014.1,1011.1
0.0,46.0,24.0,57.0,32.0,0,30.0,31.4,1013.4,1011.4
5.6,46.0,9.0,68.0,30.0,1,29.2,30.4,1016.9,1013.8
0.0,56.0,20.0,58.0,27.0,0,30.0,31.6,1016.4,1013.2
0.0,48.0,13.0,64.0,28.0,0,29.2,31.1,1016.9,1015.2
0.0,52.0,24.0,61.0,27.0,0,27.5,29.1,1020.7,1019.3
0.0,39.0,9.0,57.0,21.0,0,28.3,31.5,1023.0,1019.9
0.0,31.0,17.0,56.0,12.0,0,32.5,34.8,1020.4,1017.4
0.0,65.0,19.0,44.0,12.0,0,35.7,37.3,1016.2,1012.8
0.0,80.0,54.0,54.0,38.0,0,26.5,36.0,1010.4,1010.6
0.8,31.0,7.0,53.0,22.0,0,34.0,36.8,1012.9,1010.8
0.0,78.0,54.0,26.0,15.0,0,38.5,41.6,1008.4,1007.0
0.0,57.0,44.0,59.0,37.0,0,20.6,23.9,1019.5,1021.6
0.0,48.0,20.0,51.0,27.0,0,23.5,26.9,1030.7,1027.1
0.0,37.0,9.0,51.0,21.0,0,27.5,30.0,1026.9,1022.5
0.0,31.0,13.0,32.0,16.0,0,32.8,34.4,1020.8,1017.1
0.0,54.0,19.0,25.0,10.0,0,36.3,38.2,1015.2,1011.7
0.0,57.0,31.0,31.0,13.0,0,38.2,39.4,1012.5,1008.1
2.2,57.0,35.0,73.0,33.0,1,34.0,37.1,1008.7,1006.1
0.0,39.0,24.0,54.0,27.0,0,32.2,34.6,1009.3,1008.3
24.4,65.0,9.0,95.0,73.0,1,25.3,29.1,1008.5,1007.4
4.0,43.0,24.0,79.0,53.0,1,24.2,26.2,1013.9,1014.0
0.0,41.0,24.0,79.0,49.0,0,24.7,27.2,1015.8,1013.7
0.0,44.0,22.0,68.0,34.0,0,27.3,29.5,1016.3,1014.1
0.0,33.0,19.0,68.0,22.0,0,30.0,31.9,1016.4,1013.1
0.0,39.0,9.0,50.0,20.0,0,32.7,35.5,1009.2,1005.7
0.0,65.0,39.0,66.0,40.0,0,24.9,26.7,1007.2,1003.7
0.0,43.0,26.0,62.0,42.0,0,18.5,20.4,1004.5,1002.3
0.0,52.0,17.0,58.0,27.0,0,23.3,25.7,1004.7,1003.0
0.0,61.0,39.0,85.0,87.0,0,18.9,21.4,1002.5,998.8
13.2,24.0,6.0,89.0,48.0,1,24.5,27.4,1006.4,1005.4
0.0,52.0,15.0,64.0,75.0,0,20.9,26.2,1003.0,1000.8
1.8,42.542437779195915,30.0,74.0,50.0,1,21.6,25.6,1009.4,1011.6
0.9348629700446144,52.0,35.0,64.0,29.0,0,26.1,28.1,1018.5,1016.4
0.0,37.0,17.0,69.0,33.0,0,29.0,31.5,1018.5,1015.8
0.0,35.0,9.0,49.0,21.0,0,32.0,33.8,1016.2,1013.6
0.0,46.0,13.0,50.0,19.0,0,34.1,35.9,1016.4,1014.7
0.0,46.0,22.0,70.0,19.0,0,30.8,32.6,1020.7,1019.2
0.0,31.0,4.0,74.0,20.0,0,30.7,33.5,1020.0,1016.8
0.0,46.0,17.0,62.0,13.0,0,31.6,33.9,1015.3,1012.4
0.0,43.0,11.0,69.0,26.0,0,29.7,32.5,1016.2,1013.4
0.0,41.0,13.0,57.0,21.0,0,31.4,34.5,1015.2,1011.9
0.0,52.0,31.0,46.0,22.0,0,29.7,31.0,1010.5,1008.9
0.0,54.0,30.0,68.0,28.0,0,25.1,26.7,1014.1,1012.4
0.0,57.0,28.0,69.0,39.0,0,22.9,25.4,1015.4,1012.7
0.0,65.0,26.0,66.0,27.0,0,22.3,24.0,1017.5,1017.1
0.0,46.0,24.0,67.0,49.0,0,22.7,25.3,1018.6,1015.9
0.0,35.0,15.0,79.0,39.0,0,26.2,29.3,1013.0,1009.6
0.0,43.0,20.0,76.0,50.0,0,22.5,23.2,1012.8,1013.9
0.0,41.0,17.0,63.0,35.0,0,22.4,25.6,1022.7,1021.6
0.0,31.0,11.0,61.0,21.0,0,28.4,31.7,1023.4,1020.8
0.0,39.0,6.0,28.0,14.0,0,34.6,36.1,1021.1,1018.4
0.0,65.0,31.0,30.0,12.0,0,40.1,42.1,1011.0,1008.4
0.0,37.0,11.0,58.0,45.0,0,28.3,30.3,1011.4,1008.5
0.0,59.0,33.0,83.0,36.0,0,26.6,28.5,1011.8,1012.3
0.2,43.0,22.0,82.0,37.0,0,23.9,26.0,1020.0,1019.4
0.0,43.0,20.0,67.0,35.0,0,26.6,29.3,1021.8,1019.0
0.0,39.0,20.0,71.0,35.0,0,24.8,28.5,1021.3,1019.4
0.0,31.0,9.0,72.0,31.0,0,26.7,29.0,1020.9,1018.8
0.0,35.0,15.0,58.0,16.0,0,32.9,34.1,1017.1,1014.7
0.0,52.0,20.0,35.0,12.0,0,35.5,37.5,1016.6,1014.6
0.0,39.0,11.0,73.0,26.0,0,32.0,34.1,1018.9,1017.0
0.0,50.0,15.0,50.0,21.0,0,36.0,37.9,1015.3,1013.0
0.0,33.0,13.0,70.0,24.0,0,35.0,36.0,1018.0,1016.0
0.0,61.0,9.0,51.0,17.0,0,39.4,40.3,1016.9,1013.6
1.2,44.0,17.0,59.0,27.0,1,34.9,37.0,1016.3,1015.4
0.0,65.0,19.0,61.0,14.0,0,39.3,40.1,1016.2,1013.4
1.8,46.0,22.0,64.0,38.0,1,30.5,31.7,1015.2,1015.2
14.8,26.0,11.0,96.0,80.0,1,22.4,22.9,1019.1,1017.2
8.0,26.0,11.0,93.0,52.0,1,28.6,30.1,1016.9,1015.4
0.0,30.0,17.0,97.0,51.0,0,28.0,29.4,1019.6,1019.0
0.0,26.0,9.0,97.0,38.0,0,29.5,32.2,1019.5,1017.3
0.0,48.0,20.0,79.0,37.0,0,26.7,27.8,1019.9,1017.6
0.0,30.0,11.0,81.0,31.0,0,26.6,29.0,1019.0,1016.4
0.0,30.0,15.0,69.0,25.0,0,31.0,32.9,1015.8,1013.2
0.0,69.0,15.0,48.0,25.0,0,33.5,34.7,1010.3,1004.5
8.4,74.0,43.0,84.0,58.0,1,17.3,19.2,1003.8,1007.8
0.4,37.0,24.0,91.0,48.0,0,18.0,19.0,1017.2,1017.3
0.0,39.0,20.0,80.0,44.0,0,18.4,20.4,1021.4,1019.8
0.0,37.0,15.0,84.0,28.0,0,24.4,25.4,1020.6,1017.9
0.0,35.0,9.0,76.0,25.0,0,25.6,27.7,1018.8,1015.7
0.0,39.0,26.0,36.0,27.0,0,27.4,28.4,1016.1,1015.7
0.0,35.0,15.0,84.0,45.0,0,24.2,25.3,1020.0,1018.3
0.0,41.0,28.0,77.0,37.0,0,21.8,23.0,1022.2,1020.2
0.0,37.0,24.0,87.0,56.0,0,19.4,21.0,1021.8,1020.5
0.0,39.0,20.0,83.0,39.0,0,19.3,21.2,1022.5,1020.4
0.0,30.0,17.0,70.0,45.0,0,16.7,18.2,1020.4,1019.0
0.0,50.0,22.0,79.0,40.0,0,18.8,20.7,1021.5,1019.6
0.0,41.0,26.0,58.0,36.0,0,18.6,19.8,1022.5,1020.9
0.0,31.0,17.0,91.0,46.0,0,21.6,24.0,1021.3,1018.3
0.0,56.0,37.0,57.0,27.0,0,25.0,26.8,1015.2,1011.2
0.0,48.0,24.0,80.0,36.0,0,20.9,22.3,1017.3,1020.1
0.0,43.0,11.0,66.0,33.0,0,20.8,22.0,1027.8,1024.1
0.0,28.0,11.0,65.0,25.0,0,23.9,24.8,1022.9,1016.9
0.0,57.0,28.0,31.0,23.0,0,27.8,29.0,1012.5,1010.0
2.4,50.0,35.0,85.0,48.0,1,18.0,19.4,1017.3,1018.8
0.0,30.0,9.0,82.0,44.0,0,18.8,20.2,1026.2,1023.3
0.0,30.0,17.0,78.0,52.0,0,18.4,19.2,1024.6,1022.5
0.0,35.0,19.0,95.0,51.0,0,20.0,21.3,1024.1,1021.0
0.0,46.0,33.0,97.0,45.0,0,21.9,23.3,1022.2,1020.0
0.0,44.0,26.0,78.0,53.0,0,19.9,21.5,1023.6,1022.3
0.0,35.0,19.0,77.0,46.0,0,20.0,20.8,1027.3,1023.8
0.0,30.0,6.0,81.0,40.0,0,20.7,21.6,1027.8,1024.7
0.0,28.0,17.0,66.0,30.0,0,23.2,24.2,1025.9,1023.2
0.0,43.0,24.0,44.0,22.0,0,27.1,27.4,1022.7,1018.8
0.0,44.0,31.0,69.0,52.0,0,20.5,23.1,1022.0,1020.5
0.0,43.0,13.0,62.0,34.0,0,19.8,21.0,1025.7,1020.7
0.0,24.0,9.0,75.0,27.0,0,23.0,23.8,1020.4,1016.1
0.0,28.0,9.0,42.0,25.0,0,26.8,27.7,1018.6,1016.4
0.0,43.0,19.0,32.0,22.0,0,30.1,30.9,1019.7,1015.3
0.0,37.0,26.0,84.0,53.0,0,21.1,22.0,1020.0,1020.2
0.2,43.0,24.0,71.0,38.0,0,18.8,19.0,1028.5,1026.4
0.0,35.0,22.0,71.0,39.0,0,21.5,22.2,1030.6,1027.5
0.0,26.0,9.0,76.0,35.0,0,23.3,23.8,1031.0,1027.1
0.0,33.0,13.0,47.0,25.0,0,26.0,27.2,1028.7,1025.2
0.0,35.0,20.0,45.0,21.0,0,27.4,27.9,1026.0,1020.9
0.0,56.0,30.0,46.0,26.0,0,26.4,27.3,1018.2,1014.0
0.0,31.0,6.0,76.0,68.0,0,20.2,20.5,1018.5,1016.2
1.4,46.0,17.0,86.0,80.0,1,17.9,18.9,1014.9,1011.9
2.6,44.0,24.0,85.0,32.0,1,25.5,25.5,1014.0,1008.8
3.2,61.0,33.0,79.0,54.0,1,15.0,16.4,1012.3,1014.6
0.0,59.0,39.0,68.0,43.0,0,18.4,19.2,1013.7,1009.8
0.0,72.0,50.0,67.0,81.0,0,14.4,19.3,1003.7,1004.7
0.4,46.0,26.0,95.0,60.0,0,15.9,17.3,1016.3,1014.9
0.0,50.0,28.0,64.0,40.0,0,22.9,23.2,1016.4,1012.3
0.0,28.0,15.0,67.0,47.0,0,23.2,23.6,1015.6,1013.5
0.0,30.0,6.0,49.0,29.0,0,24.7,25.3,1015.1,1012.8
0.0,48.0,11.0,75.0,89.0,0,17.4,17.7,1006.5,1001.5
10.2,78.0,35.0,76.0,66.0,1,17.4,18.3,996.2,991.7
3.0,67.0,33.0,80.0,52.0,1,16.5,17.0,1009.6,1014.0
0.0,67.0,48.0,84.0,80.0,0,14.6,16.6,1017.7,1014.1
3.6,54.0,35.0,87.0,72.0,1,18.3,19.1,1017.0,1016.4
0.4,33.0,15.0,84.0,50.0,0,20.7,21.1,1022.6,1020.5
0.0,37.0,22.0,80.0,35.0,0,21.1,22.5,1020.6,1017.1
0.0,44.0,26.0,88.0,47.0,0,19.9,21.0,1016.7,1016.4
0.0,46.0,28.0,74.0,58.0,0,18.2,18.5,1017.3,1012.0
0.0,37.0,17.0,86.0,53.0,0,16.7,17.0,1018.9,1018.6
0.0,39.0,28.0,75.0,48.0,0,17.8,18.9,1019.5,1016.7
0.0,57.0,31.0,89.0,69.0,0,17.4,17.6,1017.9,1016.2
0.2,26.0,11.0,97.0,58.0,0,17.4,17.6,1023.6,1022.3
0.0,31.0,15.0,87.0,59.0,0,19.5,20.1,1023.5,1018.7
0.0,65.0,28.0,85.0,31.0,0,24.5,25.3,1014.1,1009.5
5.0,57.0,31.0,84.0,74.0,1,14.1,16.7,1020.9,1020.0
0.6,26.0,15.0,96.0,60.0,0,17.3,18.0,1023.1,1019.4
0.0,35.0,19.0,63.0,92.0,0,10.7,12.2,1013.4,1008.7
10.0,43.0,26.0,91.0,62.0,1,14.0,14.7,1006.9,1006.8
0.4,46.0,20.0,97.0,83.0,0,13.3,13.7,1009.0,1003.9
4.0,39.0,24.0,86.0,60.0,1,14.0,14.5,1013.7,1015.2
0.0,26.0,11.0,82.0,56.0,0,11.5,12.1,1021.6,1020.3
0.0,39.0,20.0,79.0,55.0,0,14.2,14.6,1024.6,1022.9
0.0,37.0,15.0,79.0,54.0,0,14.2,14.9,1028.1,1025.7
0.0,20.0,7.0,91.0,49.0,0,15.6,16.0,1027.4,1025.3
0.0,30.0,19.0,91.0,60.0,0,15.9,16.3,1026.5,1023.4
0.0,28.0,17.0,81.0,52.0,0,16.9,17.1,1024.2,1020.7
0.0,30.0,17.0,87.0,59.0,0,15.8,16.2,1017.0,1011.6
0.0,31.0,20.0,98.0,61.0,0,13.9,14.2,1007.1,1003.6
0.6,54.0,39.0,89.0,75.0,0,14.0,14.9,1001.8,1001.8
1.4,50.0,33.0,87.0,68.0,1,14.2,14.8,1006.9,1006.9
0.2,33.0,15.0,97.0,95.0,0,11.4,12.4,1006.9,1000.9
7.0,48.0,26.0,89.0,87.0,1,13.5,16.1,1002.2,1007.2
1.0,44.0,28.0,96.0,68.0,0,14.9,15.6,1019.3,1018.3
2.0,46.0,28.0,92.0,61.0,1,12.4,13.2,1027.0,1029.5
0.6,15.0,4.0,95.0,51.0,0,12.7,13.1,1038.5,1036.1
0.0,30.0,13.0,85.0,56.0,0,11.5,11.9,1037.0,1032.8
0.0,20.0,13.0,86.0,52.0,0,17.4,17.8,1035.0,1032.8
0.0,26.0,11.0,95.0,55.0,0,15.7,15.8,1032.7,1028.2
3.2,35.0,13.0,93.0,93.0,1,11.2,12.0,1018.5,1012.3
4.8,30.0,9.0,98.0,80.0,1,14.9,15.1,1011.8,1011.9
0.4,31.0,13.0,91.0,78.0,0,12.8,13.0,1019.4,1019.3
0.0,26.0,15.0,96.0,64.0,0,14.3,14.7,1018.4,1013.7
0.2,37.0,28.0,95.0,79.0,0,13.1,13.7,1009.4,1007.2
2.4,50.0,28.0,91.0,78.0,1,13.5,14.6,1001.5,998.0
5.2,50.0,31.0,89.0,80.0,1,12.3,14.5,1007.3,1007.5
0.2,78.0,37.0,87.0,80.0,0,10.7,14.4,1003.1,998.9
13.0,72.0,33.0,86.0,58.0,1,9.2,9.5,1008.3,1013.1
0.6,17.0,6.0,92.0,60.0,0,10.5,11.9,1024.9,1023.0
0.0,26.0,13.0,86.0,69.0,0,9.7,9.9,1019.3,1016.6
0.0,28.0,19.0,91.0,56.0,0,12.9,13.4,1018.7,1019.2
0.2,35.0,20.0,94.0,71.0,0,14.6,15.2,1025.4,1025.0
0.2,43.0,20.0,87.0,53.0,0,13.3,14.3,1026.5,1021.0
0.2,67.0,39.0,80.0,78.0,0,10.2,13.7,1010.2,1008.9
4.6,37.0,20.0,90.0,76.0,1,12.2,12.4,1023.1,1023.1
1.8,39.0,20.0,97.0,68.0,1,15.4,16.0,1027.6,1026.2
1.0,48.0,24.0,92.0,57.0,0,13.9,14.5,1025.9,1022.1
0.0,30.0,17.0,86.0,85.0,0,10.0,10.4,1015.3,1010.9
4.2,43.0,22.0,95.0,83.0,1,10.5,12.5,1014.1,1014.9
0.4,43.0,26.0,96.0,70.0,0,14.0,15.0,1020.8,1020.8
0.2,24.0,6.0,97.0,63.0,0,14.9,15.7,1023.1,1020.3
1.6,22.0,15.0,97.0,62.0,1,12.8,13.4,1021.9,1021.5
0.0,24.0,9.0,99.0,70.0,0,12.2,13.4,1025.1,1022.1
1.0,46.0,19.0,95.0,93.0,0,9.8,10.3,1016.5,1009.3
5.4,65.0,43.0,75.0,64.0,1,14.6,14.9,1001.9,1001.2
0.2,80.0,50.0,72.0,73.0,0,7.3,8.6,1000.0,1003.2
6.2,46.0,28.0,90.0,73.0,1,10.3,11.1,1022.1,1025.5
0.2,39.0,30.0,97.0,73.0,0,11.8,12.5,1031.8,1030.1
0.4,28.0,17.0,93.0,61.0,0,12.6,13.5,1033.5,1031.7
0.0,17.0,7.0,96.0,59.0,0,12.9,13.5,1033.2,1030.0
0.2,24.0,13.0,97.0,57.0,0,13.9,15.4,1028.0,1023.3
0.0,37.0,20.0,89.0,45.0,0,18.2,19.0,1020.3,1017.8
0.2,17.0,7.0,97.0,89.0,0,12.6,13.0,1022.1,1021.0
2.0,28.0,9.0,95.0,72.0,1,15.6,15.8,1022.7,1020.3
1.4,44.0,20.0,92.0,79.0,1,16.5,17.2,1015.7,1010.8
4.6,78.0,43.0,82.0,84.0,1,11.7,15.4,1001.0,997.8
7.2,54.0,20.0,80.0,64.0,1,9.6,11.0,1010.3,1012.3
0.2,65.0,35.0,88.0,83.0,0,8.0,11.8,1009.7,1005.0
5.6,69.0,50.0,92.0,69.0,1,12.4,12.9,1012.1,1006.4
5.2,48.0,20.0,96.0,77.0,1,9.8,10.2,1014.4,1010.0
3.4,50.0,24.0,85.0,59.0,1,11.7,12.6,1017.7,1021.3
0.0,41.0,24.0,96.0,72.0,0,13.1,13.5,1026.8,1025.1
0.0,37.0,22.0,88.0,82.0,0,12.6,12.7,1024.3,1021.9
0.0,39.0,15.0,92.0,67.0,0,14.5,15.1,1020.7,1014.8
4.6,26.0,9.0,97.0,68.0,1,15.8,16.9,1017.0,1013.7
3.2,41.0,24.0,93.0,76.0,1,12.6,13.2,1011.5,1011.2
1.0,44.0,33.0,88.0,71.0,0,12.2,13.6,1024.0,1023.4
0.4,35.0,20.0,98.0,63.0,0,12.2,12.7,1028.5,1027.4
0.0,31.0,17.0,97.0,59.0,0,12.2,12.9,1030.8,1028.9
0.0,20.0,9.0,88.0,60.0,0,12.5,13.3,1031.5,1029.4
0.0,20.0,9.0,88.0,56.0,0,13.8,14.8,1028.1,1025.2
0.0,26.0,15.0,75.0,55.0,0,14.4,15.2,1026.5,1023.3
0.0,39.0,17.0,76.0,46.0,0,17.4,17.8,1022.7,1018.0
0.2,59.0,20.0,73.0,63.0,0,15.7,17.2,1012.0,1004.9
2.0,59.0,31.0,84.0,75.0,1,11.9,13.4,1011.6,1009.4
2.4,30.0,15.0,95.0,62.0,1,12.4,13.2,1021.0,1021.0
0.0,48.0,31.0,92.0,53.0,0,16.0,16.5,1021.0,1016.9
0.4,44.0,28.0,98.0,68.0,0,13.7,14.5,1023.3,1022.5
0.0,30.0,19.0,97.0,58.0,0,15.6,16.2,1028.9,1027.6
0.2,30.0,15.0,100.0,44.0,0,18.3,18.5,1030.6,1026.8
0.0,44.0,20.0,81.0,38.0,0,19.3,20.1,1025.0,1020.2
0.2,31.0,9.0,91.0,69.0,0,16.3,17.0,1023.5,1021.2
0.2,59.0,31.0,68.0,25.0,0,23.8,24.0,1014.6,1008.7
17.2,56.0,31.0,90.0,66.0,1,12.2,13.0,1008.5,1008.0
1.4,50.0,28.0,89.0,62.0,1,13.3,13.6,1015.3,1014.8
0.8,39.0,20.0,88.0,61.0,0,15.1,15.6,1016.7,1013.6
0.0,30.0,17.0,99.0,80.0,0,11.2,14.9,1013.7,1012.5
0.8,26.0,6.0,99.0,50.0,0,14.6,15.5,1017.2,1016.2
0.0,30.0,9.0,89.0,52.0,0,12.6,13.6,1016.9,1014.2
0.0,37.0,20.0,88.0,52.0,0,13.2,13.9,1018.1,1017.9
0.0,26.0,9.0,95.0,57.0,0,12.4,12.6,1024.5,1022.2
0.0,43.0,26.0,79.0,48.0,0,14.9,15.6,1023.3,1019.5
0.0,28.0,11.0,65.0,33.0,0,19.9,20.0,1020.8,1017.7
0.2,39.0,15.0,64.0,36.0,0,20.5,21.0,1020.7,1017.4
2.2,39.0,17.0,91.0,78.0,1,15.3,16.3,1015.2,1012.0
0.8,41.0,22.0,91.0,72.0,0,15.2,16.3,1015.9,1015.5
0.2,17.0,9.0,94.0,62.0,0,15.1,15.8,1018.7,1014.7
0.2,33.0,13.0,98.0,64.0,0,15.1,16.0,1012.4,1007.7
0.0,57.0,24.0,89.0,77.0,0,12.8,14.3,1010.9,1010.8
1.8,33.0,20.0,91.0,75.0,1,13.4,14.4,1025.1,1025.9
0.0,24.0,11.0,83.0,54.0,0,17.9,18.4,1030.9,1027.6
0.0,26.0,7.0,83.0,48.0,0,20.2,20.8,1029.2,1026.5
0.0,35.0,17.0,86.0,43.0,0,21.4,21.9,1027.9,1022.2
0.0,50.0,19.0,71.0,49.0,0,22.1,24.2,1018.2,1012.3
30.8,50.0,28.0,93.0,58.0,1,17.2,17.6,1009.7,1010.4
0.2,37.0,26.0,91.0,61.0,0,13.8,14.8,1019.7,1018.6
0.0,30.0,17.0,80.0,65.0,0,13.9,14.3,1020.6,1018.2
0.2,30.0,13.0,81.0,91.0,0,10.7,13.5,1021.0,1019.6
14.4,33.0,7.0,95.0,94.0,1,11.3,11.7,1016.0,1012.1
15.6,39.0,17.0,90.0,88.0,1,9.7,11.7,1004.4,1001.1
6.0,44.0,26.0,91.0,78.0,1,12.8,13.8,1011.9,1012.6
0.2,31.0,20.0,97.0,55.0,0,15.2,15.9,1018.7,1016.5
0.0,37.0,19.0,70.0,45.0,0,19.6,20.7,1016.7,1012.2
0.0,50.0,31.0,69.0,63.0,0,11.7,13.6,1013.5,1012.3
0.2,26.0,11.0,97.0,56.0,0,14.6,15.7,1015.2,1010.8
0.0,35.0,19.0,73.0,48.0,0,19.4,20.2,1012.3,1007.9
0.4,48.0,31.0,95.0,89.0,0,11.6,14.1,1011.2,1012.3
0.6,39.0,20.0,61.0,53.0,0,13.9,14.9,1020.4,1018.4
0.0,30.0,13.0,72.0,55.0,0,15.7,16.5,1017.0,1011.2
0.0,37.0,17.0,68.0,84.0,0,14.0,16.5,1007.4,1005.4
6.6,39.0,17.0,81.0,58.0,1,14.6,15.1,1014.1,1012.2
0.0,54.0,15.0,74.0,72.0,0,13.0,17.4,1013.0,1009.2
3.2,43.0,24.0,73.0,59.0,1,14.4,15.7,1014.6,1013.2
0.0,56.0,24.0,75.0,46.0,0,17.6,19.0,1010.1,999.1
11.0,46.0,20.0,78.0,92.0,1,9.9,10.7,986.9,982.6
1.8,65.0,44.0,94.0,90.0,1,12.9,13.7,995.9,996.1
8.4,46.0,20.0,73.0,56.0,1,15.1,16.1,1006.8,1005.8
0.0,46.0,9.0,64.0,70.0,0,16.3,20.2,998.5,995.6
2.4,72.0,50.0,80.0,62.0,1,13.7,14.2,996.9,998.5
6.4,83.0,50.0,93.0,56.0,1,14.1,15.1,1002.1,1005.7
3.2,54.0,35.0,92.0,62.0,1,16.0,17.3,1016.1,1016.3
0.0,50.0,30.0,78.0,33.0,0,26.7,27.5,1017.6,1014.5
0.2,35.0,17.0,62.0,61.0,0,19.9,21.9,1014.1,1013.6
0.0,26.0,11.0,82.0,42.0,0,17.7,19.1,1022.4,1019.7
0.0,72.0,44.0,66.0,47.0,0,25.0,26.6,1007.6,1002.6
0.0,74.0,39.0,80.0,48.0,0,13.6,14.9,1011.6,1012.2
1.4,48.0,26.0,77.0,56.0,1,13.7,14.7,1019.6,1019.7
0.4,43.0,19.0,92.0,72.0,0,15.0,16.9,1020.3,1019.6
0.2,24.0,15.0,93.0,42.0,0,16.4,17.5,1026.5,1024.6
0.0,30.0,17.0,79.0,30.0,0,21.6,23.3,1024.3,1020.3
0.0,56.0,28.0,48.0,21.0,0,25.0,27.3,1015.5,1009.2
0.0,43.0,20.0,71.0,93.0,0,10.9,16.3,1002.9,1003.3
12.6,59.0,33.0,87.0,51.0,1,15.5,16.4,1011.0,1010.5
4.0,70.0,28.0,82.0,65.0,1,13.8,14.1,1011.5,1012.6
2.8,28.0,13.0,87.0,37.0,1,15.0,16.7,1021.5,1020.0
0.0,52.0,28.0,61.0,27.0,0,25.1,26.5,1016.4,1011.7
1.0,54.0,22.0,92.0,76.0,0,12.4,14.1,1013.9,1014.0
15.6,56.0,28.0,74.0,51.0,1,13.1,14.4,1023.4,1024.1
0.0,37.0,17.0,80.0,46.0,0,14.9,15.9,1028.1,1025.9
0.0,28.0,13.0,70.0,38.0,0,18.2,20.5,1023.6,1018.8
0.0,54.0,30.0,43.0,19.0,0,27.8,27.9,1012.9,1009.4
0.0,59.0,28.0,76.0,48.0,0,18.2,19.1,1011.9,1013.7
0.0,35.0,15.0,74.0,36.0,0,18.2,18.9,1021.6,1019.4
0.0,31.0,13.0,64.0,31.0,0,19.7,21.4,1020.0,1017.4
0.0,35.0,17.0,61.0,21.0,0,26.5,27.8,1017.2,1010.7
0.0,91.0,65.0,62.0,52.0,0,15.6,20.7,1003.7,1005.3
0.4,52.0,31.0,70.0,43.0,0,16.3,17.5,1015.5,1014.4
0.0,57.0,24.0,76.0,74.0,0,15.0,16.4,1013.4,1012.5
2.2,43.0,28.0,74.0,55.0,1,15.9,17.4,1017.9,1017.5
0.0,39.0,20.0,79.0,38.0,0,21.0,22.7,1020.1,1017.4
0.0,65.0,44.0,55.0,22.0,0,26.5,28.0,1012.0,1008.3
0.0,56.0,28.0,56.0,34.0,0,18.7,20.4,1015.7,1015.2
0.0,39.0,22.0,81.0,52.0,0,19.7,21.7,1014.9,1011.8
0.0,54.0,17.0,36.0,33.0,0,22.3,23.4,1002.9,1003.5
0.0,41.0,24.0,62.0,39.0,0,18.4,20.1,1012.2,1010.9
0.0,31.0,9.0,71.0,36.0,0,21.4,22.5,1013.9,1010.3
0.0,28.0,7.0,67.0,36.0,0,22.8,24.3,1012.3,1009.9
0.0,67.0,13.0,60.0,19.0,0,30.2,30.6,1009.8,1002.9
8.2,76.0,50.0,71.0,54.0,1,17.6,20.5,999.0,999.0
1.0,69.0,44.0,93.0,78.0,0,13.1,14.5,997.8,1002.1
1.4,48.0,24.0,74.0,62.0,1,15.6,18.2,1014.3,1015.9
0.0,35.0,22.0,81.0,48.0,0,18.6,20.0,1021.8,1020.5
0.0,28.0,11.0,79.0,32.0,0,25.3,27.1,1023.8,1020.6
0.0,57.0,30.0,38.0,14.0,0,33.1,34.0,1017.3,1013.5
0.0,35.0,15.0,69.0,43.0,0,20.2,23.6,1015.6,1016.6
0.0,28.0,7.0,64.0,25.0,0,27.8,29.6,1019.8,1016.9
0.0,31.0,11.0,53.0,16.0,0,34.7,36.3,1015.9,1011.1
0.0,81.0,28.0,38.0,26.0,0,34.2,38.1,1007.7,1005.1
0.8,39.0,19.0,82.0,48.0,0,17.4,19.7,1015.7,1014.7
0.0,61.0,31.0,65.0,32.0,0,18.9,20.6,1018.5,1017.8
0.0,50.0,26.0,60.0,30.0,0,20.1,21.8,1021.6,1018.0
0.0,46.0,22.0,53.0,34.0,0,20.9,21.8,1020.5,1019.7
0.0,46.0,24.0,64.0,35.0,0,21.4,23.3,1023.1,1020.5
0.0,35.0,17.0,60.0,30.0,0,23.3,25.7,1020.7,1016.9
0.0,44.0,20.0,61.0,20.0,0,26.7,28.9,1015.7,1012.5
0.0,39.0,22.0,50.0,16.0,0,29.2,30.0,1011.8,1008.7
0.0,39.0,15.0,71.0,39.0,0,23.0,24.5,1009.9,1008.0
0.0,43.0,17.0,69.0,22.0,0,26.1,27.6,1009.3,1005.8
0.0,39.0,20.0,67.0,32.0,0,22.6,24.9,1012.5,1012.4
0.0,43.0,9.0,46.0,19.0,0,28.1,30.7,1015.0,1011.9
0.0,59.0,22.0,30.0,75.0,0,21.0,32.5,1008.2,1009.1
2.0,41.0,15.0,62.0,35.0,1,22.5,24.6,1012.2,1011.6
0.0,35.0,17.0,66.0,29.0,0,22.2,24.9,1014.9,1013.5
0.0,46.0,24.0,48.0,27.0,0,27.6,30.6,1014.7,1010.4
5.4,87.0,56.0,72.0,39.0,1,20.1,21.0,1001.4,1003.9
0.2,44.0,28.0,59.0,36.0,0,20.0,20.8,1019.1,1019.5
0.0,35.0,11.0,62.0,33.0,0,22.7,25.1,1024.2,1021.6
0.0,35.0,15.0,58.0,25.0,0,26.1,28.2,1023.9,1020.2
0.0,48.0,22.0,46.0,8.0,0,34.2,36.5,1018.2,1014.2
0.0,67.0,41.0,19.0,11.0,0,35.9,37.8,1008.7,1004.9
0.0,44.0,17.0,61.0,35.0,0,21.2,23.5,1013.3,1013.6
