Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
1.2,41.0,22.0,24.0,83.0,77.0,7.0,7.0,1,10.8,11.4,0.0,1020.2,1019.8
0.2,31.0,9.0,20.0,91.0,72.0,7.0,6.0,0,9.9,11.4,4.9,1024.4,1024.0
0.2,22.0,13.0,11.0,90.0,70.0,7.0,6.0,0,10.2,11.1,3.8,1028.1,1026.8
0.4,48.0,19.0,28.0,85.0,48.0,1.0,1.0,0,11.2,11.9,9.1,1028.9,1026.2
0.0,74.0,43.0,35.0,69.0,58.0,6.0,7.0,0,11.4,12.4,3.4,1025.3,1021.8
0.0,76.0,28.0,41.0,68.0,50.0,6.0,4.0,0,16.7,17.1,7.8,1019.6,1016.8
0.6,63.0,20.0,17.0,82.0,60.0,6.0,3.0,0,15.1,16.3,6.7,1020.1,1020.3
0.0,41.0,15.0,26.0,90.0,62.0,3.0,6.0,0,13.0,14.1,3.0,1028.5,1028.5
0.0,26.0,11.0,11.0,72.0,57.0,7.0,6.0,0,14.1,15.8,5.7,1033.2,1031.1
0.0,35.0,19.0,20.0,86.0,61.0,7.0,7.0,0,12.2,13.7,1.2,1033.3,1031.5
0.0,24.0,13.0,9.0,82.0,57.0,7.0,7.0,0,14.0,14.5,2.1,1034.3,1032.7
0.0,17.0,0.0,9.0,79.0,61.0,7.0,1.0,0,11.9,13.0,3.6,1033.8,1031.2
0.0,20.0,13.0,7.0,91.0,50.0,2.0,7.0,0,11.9,13.2,3.9,1029.6,1027.3
0.0,46.0,15.0,19.0,68.0,45.0,7.0,7.0,0,13.0,14.5,3.5,1028.6,1023.9
1.2,74.0,22.0,35.0,67.0,48.0,4.0,5.0,1,10.9,11.9,5.7,1021.7,1025.2
0.0,28.0,9.0,17.0,77.0,47.0,7.0,7.0,0,10.2,10.9,0.2,1029.0,1026.3
0.0,46.0,31.0,26.0,58.0,78.0,7.0,8.0,0,9.2,10.1,0.0,1022.5,1021.5
2.8,63.0,28.0,28.0,66.0,49.0,7.0,7.0,1,13.7,15.4,5.2,1020.2,1018.0
1.8,57.0,20.0,30.0,84.0,66.0,7.0,8.0,1,10.0,11.4,0.2,1016.8,1015.6
1.4,39.0,9.0,6.0,80.0,60.0,7.0,6.0,1,13.7,13.8,2.1,1022.6,1022.5
0.0,39.0,19.0,20.0,84.0,54.0,1.0,6.0,0,13.2,14.3,7.2,1027.3,1025.9
0.0,46.0,22.0,20.0,70.0,60.0,7.0,7.0,0,11.6,12.2,0.1,1027.4,1023.9
0.0,67.0,26.0,28.0,75.0,55.0,6.0,7.0,0,13.3,13.4,1.7,1016.8,1012.1
1.6,59.0,28.0,15.0,80.0,74.0,6.0,7.0,1,9.4,13.0,1.9,1005.8,1002.9
2.4,50.0,17.0,20.0,88.0,97.0,7.0,8.0,1,8.5,10.8,0.0,1006.8,1004.9
26.2,56.0,35.0,26.0,83.0,70.0,7.0,8.0,1,11.9,12.0,0.3,1013.3,1010.1
1.8,65.0,13.0,39.0,71.0,79.0,8.0,7.0,1,6.8,9.6,0.4,1013.7,1008.7
6.8,24.0,9.0,6.0,80.0,66.0,7.0,7.0,1,8.5,9.3,2.7,1016.9,1018.6
0.0,39.0,17.0,26.0,76.0,60.0,5.0,7.0,0,11.2,12.0,3.7,1024.6,1022.4
1.0,56.0,20.0,24.0,90.0,73.0,8.0,7.0,0,11.1,11.9,2.0,1022.5,1022.2
4.0,31.0,7.0,17.0,91.0,48.0,7.0,2.0,1,10.3,11.1,7.0,1030.9,1030.8
0.0,24.0,15.0,9.0,75.0,43.0,0.0,5.0,0,12.6,13.1,8.3,1034.1,1031.6
0.0,50.0,13.0,28.0,72.0,44.0,1.0,3.0,0,12.6,13.8,9.3,1032.7,1029.6
0.0,78.0,43.0,39.0,64.0,54.0,7.0,7.0,0,14.3,15.5,6.4,1026.8,1021.0
3.8,67.0,13.0,17.0,79.0,55.0,6.0,5.0,1,15.0,15.7,3.3,1018.0,1019.7
0.0,48.0,24.0,20.0,83.0,66.0,1.0,5.0,0,14.2,14.6,8.6,1025.8,1022.7
1.2,52.0,30.0,30.0,87.0,74.0,7.0,3.0,1,13.8,14.4,4.0,1013.0,1009.0
3.8,70.0,22.0,26.0,64.0,55.0,3.0,7.0,1,12.2,12.5,3.6,1014.2,1012.0
2.2,83.0,28.0,22.0,55.0,63.0,1.0,1.0,1,8.5,10.9,8.2,1013.2,1015.8
0.6,44.0,22.0,30.0,72.0,52.0,5.0,6.0,0,12.6,13.1,8.3,1028.2,1028.5
0.0,31.0,19.0,22.0,78.0,50.0,2.0,6.0,0,13.4,15.1,8.1,1035.5,1033.4
0.0,43.0,22.0,24.0,67.0,48.0,7.0,7.0,0,11.7,13.6,3.8,1033.6,1029.2
0.0,87.0,30.0,65.0,66.0,49.0,7.0,7.0,0,11.3,11.4,2.6,1020.8,1013.2
1.0,57.0,11.0,26.0,74.0,41.0,1.0,3.0,0,13.3,13.8,9.6,1021.5,1017.0
0.4,80.0,22.0,17.0,84.0,53.0,7.0,8.0,0,10.6,11.1,0.0,1013.0,1014.7
0.0,52.0,19.0,31.0,63.0,45.0,3.0,7.0,0,12.9,14.1,6.5,1013.2,1010.6
2.6,56.0,24.0,22.0,82.0,52.0,7.0,7.0,1,9.0,10.4,5.6,1017.8,1020.5
0.0,39.0,20.0,19.0,62.0,53.0,6.0,7.0,0,9.6,10.9,3.1,1023.4,1019.7
1.0,59.0,19.0,35.0,78.0,49.0,5.0,5.0,0,10.6,11.3,4.2,1013.2,1013.4
0.2,41.0,19.0,24.0,90.0,67.0,7.0,6.0,0,12.4,13.5,1.0,1019.5,1020.4
0.6,30.0,11.0,13.0,89.0,78.0,7.0,7.0,0,11.6,12.5,1.5,1025.9,1024.9
0.4,26.0,6.0,15.0,92.0,69.0,7.0,7.0,0,11.6,12.0,0.0,1026.1,1023.4
0.0,54.0,26.0,30.0,71.0,62.0,7.0,7.0,0,11.5,12.1,0.1,1021.9,1017.7
0.6,78.0,52.0,33.0,73.0,52.0,4.0,2.0,0,14.6,15.1,7.1,1010.0,1008.1
0.2,72.0,28.0,41.0,73.0,44.0,5.0,5.0,0,13.8,13.9,6.4,1011.6,1007.0
0.0,61.0,0.0,20.0,82.0,58.0,7.0,7.0,0,11.9,12.7,2.6,1003.1,1005.2
1.6,37.0,19.0,22.0,87.0,56.0,7.0,7.0,1,11.7,12.9,1.9,1018.5,1019.5
0.0,31.0,13.0,20.0,68.0,49.0,4.0,7.0,0,14.5,15.6,4.8,1026.1,1025.6
0.6,26.0,0.0,13.0,89.0,62.0,7.0,6.0,0,13.5,14.8,4.5,1032.4,1030.0
0.0,44.0,15.0,22.0,71.0,45.0,6.0,7.0,0,15.4,16.7,6.5,1026.9,1021.5
2.8,52.0,20.0,28.0,89.0,46.0,7.0,7.0,1,11.3,11.9,4.4,1018.6,1017.9
0.0,26.0,15.0,4.0,74.0,66.0,7.0,7.0,0,9.6,9.8,1.2,1023.6,1023.2
0.2,24.0,9.0,6.0,80.0,46.0,6.0,5.0,0,13.0,13.1,6.5,1027.3,1024.6
0.0,70.0,43.0,46.0,60.0,46.0,2.0,1.0,0,15.5,16.0,8.8,1024.9,1021.1
0.0,78.0,43.0,35.0,51.0,45.0,7.0,7.0,0,15.9,17.3,1.2,1018.2,1013.7
0.0,43.0,20.0,11.0,75.0,47.0,7.0,7.0,0,17.7,19.1,7.7,1016.1,1014.7
0.0,31.0,13.0,17.0,83.0,56.0,7.0,6.0,0,15.3,16.5,7.7,1020.4,1018.8
0.0,54.0,9.0,30.0,79.0,70.0,7.0,7.0,0,11.9,13.5,4.0,1023.9,1020.9
0.0,44.0,28.0,28.0,78.0,60.0,7.0,7.0,0,13.0,13.5,0.7,1026.4,1025.2
0.0,19.0,9.0,7.0,80.0,49.0,7.0,7.0,0,15.1,15.4,0.3,1026.2,1022.9
1.4,44.0,11.0,13.0,93.0,92.0,7.0,8.0,1,11.1,11.3,0.0,1022.2,1020.2
2.6,37.0,15.0,24.0,87.0,81.0,5.0,7.0,1,10.4,12.8,4.1,1026.3,1024.9
1.8,43.0,22.0,22.0,69.0,88.0,7.0,7.0,1,9.2,10.8,3.5,1027.4,1025.3
2.4,37.0,20.0,22.0,85.0,64.0,7.0,7.0,1,11.4,11.7,1.9,1025.7,1023.3
0.0,30.0,13.0,20.0,67.0,55.0,7.0,7.0,0,12.0,13.1,4.2,1021.4,1018.8
0.0,61.0,9.0,6.0,70.0,42.0,1.0,3.0,0,16.1,16.4,9.8,1017.6,1013.8
0.0,56.0,24.0,11.0,63.0,44.0,7.0,7.0,0,16.4,18.3,0.8,1012.4,1006.8
3.8,48.0,22.0,33.0,86.0,69.0,7.0,6.0,1,12.7,13.9,3.3,1013.1,1017.1
0.0,31.0,9.0,15.0,64.0,56.0,4.0,7.0,0,13.2,13.5,4.2,1025.9,1023.9
0.0,24.0,11.0,11.0,72.0,57.0,7.0,3.0,0,12.9,14.1,3.8,1025.5,1022.9
0.0,69.0,31.0,31.0,75.0,56.0,8.0,7.0,0,13.5,15.4,1.8,1020.0,1014.8
5.2,63.0,33.0,30.0,58.0,66.0,7.0,7.0,1,9.5,13.2,2.3,1016.7,1017.0
1.0,43.0,24.0,15.0,84.0,55.0,7.0,6.0,0,12.5,13.2,4.2,1020.6,1021.2
0.6,39.0,20.0,24.0,86.0,48.0,7.0,7.0,0,12.9,14.9,4.5,1027.7,1028.1
0.0,26.0,15.0,9.0,77.0,56.0,5.0,7.0,0,14.8,16.2,6.3,1033.6,1031.0
0.0,57.0,28.0,37.0,67.0,41.0,1.0,6.0,0,18.9,19.7,9.8,1028.7,1025.3
0.0,63.0,43.0,33.0,61.0,45.0,7.0,6.0,0,19.7,21.5,4.2,1026.2,1023.6
0.0,65.0,35.0,35.0,50.0,31.0,3.0,1.0,0,23.9,24.9,10.7,1025.0,1021.9
0.0,63.0,39.0,43.0,48.0,35.0,1.0,1.0,0,25.3,25.7,10.5,1018.6,1013.0
13.2,52.0,31.0,30.0,70.0,44.0,6.0,5.0,1,16.1,16.5,7.4,1014.5,1016.0
0.0,37.0,11.0,11.0,72.0,61.0,6.0,6.0,0,14.0,15.2,5.1,1019.5,1017.8
0.6,37.0,11.0,22.0,74.0,74.0,7.0,7.0,0,11.6,15.0,1.9,1023.3,1024.6
0.4,28.0,11.0,19.0,90.0,64.0,7.0,7.0,0,13.9,14.5,1.3,1029.3,1027.6
0.0,43.0,7.0,20.0,87.0,39.0,2.0,6.0,0,20.2,20.9,6.5,1026.3,1021.6
0.0,50.0,37.0,22.0,63.0,34.0,1.0,6.0,0,21.6,22.7,10.7,1021.1,1017.2
0.0,56.0,30.0,28.0,61.0,78.0,6.0,7.0,0,11.7,17.5,2.4,1016.0,1018.0
0.8,57.0,31.0,35.0,81.0,38.0,7.0,4.0,0,11.5,12.6,7.2,1026.4,1028.6
2.2,44.0,30.0,31.0,51.0,45.0,6.0,6.0,1,10.9,12.6,10.6,1035.6,1034.2
0.0,39.0,17.0,24.0,74.0,51.0,4.0,7.0,0,13.9,15.3,8.5,1034.7,1032.2
0.0,37.0,9.0,22.0,72.0,50.0,1.0,3.0,0,17.0,17.9,10.8,1035.4,1031.1
0.0,30.0,11.0,19.0,80.0,49.0,4.0,1.0,0,18.7,19.6,9.5,1031.8,1027.0
0.0,33.0,2.0,20.0,76.0,32.0,1.0,1.0,0,19.8,20.8,11.4,1025.6,1021.7
0.0,50.0,30.0,9.0,41.0,47.0,1.0,7.0,0,18.0,22.4,5.4,1017.4,1015.5
0.0,37.0,17.0,26.0,54.0,43.0,2.0,7.0,0,16.2,17.5,6.5,1017.7,1017.3
0.0,39.0,15.0,22.0,81.0,51.0,7.0,3.0,0,14.2,16.9,6.5,1024.7,1023.0
0.0,52.0,9.0,17.0,43.0,23.0,6.0,6.0,0,22.8,23.3,11.5,1027.0,1025.5
0.0,56.0,26.0,26.0,52.0,22.0,1.0,0.0,0,28.0,28.5,11.3,1032.1,1028.4
0.0,69.0,46.0,28.0,39.0,11.0,5.0,4.0,0,30.2,31.0,9.8,1027.3,1021.8
0.0,35.0,0.0,19.0,52.0,32.0,1.0,2.0,0,25.7,28.2,11.5,1022.3,1019.9
0.0,59.0,28.0,31.0,48.0,13.0,7.0,6.0,0,32.6,34.6,10.0,1020.8,1017.0
0.0,98.0,37.0,46.0,23.0,9.0,2.0,6.0,0,35.4,35.9,9.1,1013.5,1011.6
0.0,48.0,33.0,33.0,41.0,42.0,3.0,2.0,0,15.4,16.9,11.4,1034.0,1034.9
0.0,31.0,11.0,20.0,69.0,41.0,1.0,1.0,0,21.0,22.5,10.5,1036.5,1031.7
0.0,46.0,30.0,11.0,47.0,28.0,6.0,2.0,0,28.9,29.5,8.4,1030.1,1026.7
0.0,56.0,35.0,19.0,44.0,35.0,6.0,6.0,0,27.8,30.2,4.1,1024.7,1022.9
2.4,46.0,11.0,15.0,73.0,63.0,7.0,7.0,1,20.0,26.8,5.9,1019.6,1015.8
1.4,39.0,13.0,24.0,95.0,61.0,7.0,7.0,1,14.7,15.4,0.2,1019.0,1019.7
0.0,31.0,7.0,13.0,70.0,48.0,2.0,1.0,0,18.4,19.5,11.8,1025.1,1023.0
0.0,50.0,19.0,22.0,69.0,32.0,2.0,1.0,0,27.0,28.8,11.4,1023.9,1020.1
0.0,67.0,35.0,39.0,49.0,7.0,5.0,3.0,0,33.0,34.1,9.2,1018.0,1014.6
0.0,39.0,22.0,20.0,51.0,84.0,7.0,7.0,0,15.2,26.6,0.5,1016.5,1021.6
0.4,37.0,13.0,17.0,82.0,31.0,7.0,2.0,0,21.3,22.3,8.0,1025.0,1024.8
0.0,35.0,17.0,15.0,68.0,41.0,7.0,0.0,0,18.9,20.1,8.2,1029.9,1027.3
0.0,33.0,9.0,19.0,73.0,18.0,0.0,1.0,0,27.0,28.1,11.9,1025.0,1019.7
0.0,52.0,28.0,31.0,25.0,23.0,7.0,7.0,0,31.3,32.4,3.0,1016.3,1011.4
2.6,48.0,9.0,26.0,86.0,92.0,7.0,7.0,1,14.3,18.2,0.1,1012.7,1014.4
6.2,48.0,17.0,31.0,81.0,92.0,8.0,8.0,1,12.6,15.9,0.0,1019.6,1020.1
0.2,33.0,17.0,19.0,62.0,49.0,7.0,7.0,0,15.5,16.8,4.1,1023.6,1022.1
0.0,31.0,7.0,20.0,70.0,42.0,7.0,5.0,0,20.7,22.0,8.9,1023.0,1019.8
0.0,72.0,39.0,48.0,37.0,14.0,6.0,6.0,0,30.7,32.8,6.1,1016.6,1010.4
0.0,56.0,31.0,35.0,96.0,45.0,7.0,5.0,0,15.6,17.4,3.6,1017.7,1022.1
0.4,37.0,24.0,19.0,56.0,28.0,1.0,0.0,0,21.8,23.7,12.7,1027.2,1023.1
0.0,59.0,43.0,13.0,39.0,25.0,1.0,3.0,0,25.8,27.3,12.0,1022.5,1019.3
0.0,37.0,9.0,24.0,84.0,30.0,7.0,2.0,0,26.2,27.3,10.3,1022.7,1019.9
0.0,43.0,13.0,31.0,39.0,25.0,7.0,7.0,0,26.2,27.9,12.1,1019.7,1017.2
3.0,78.0,11.0,43.0,94.0,51.0,8.0,6.0,1,24.4,25.9,5.0,1015.3,1010.8
4.8,72.0,46.0,20.0,66.0,59.0,4.0,7.0,1,21.0,27.0,5.2,1008.3,1006.7
0.2,37.0,13.0,24.0,81.0,76.0,8.0,8.0,0,14.2,15.5,0.1,1012.6,1015.3
1.0,33.0,22.0,19.0,52.0,44.0,4.0,7.0,0,17.9,19.0,7.1,1019.7,1017.1
0.0,61.0,7.0,20.0,75.0,40.0,8.0,7.0,0,27.2,28.0,6.9,1015.5,1010.2
17.8,81.0,4.0,15.0,95.0,93.0,8.0,6.0,1,17.4,24.7,4.6,1007.0,1005.3
24.6,50.0,20.0,28.0,91.0,76.0,7.0,7.0,1,18.4,19.6,0.6,1009.1,1010.0
0.0,52.0,35.0,26.0,81.0,45.0,7.0,2.0,0,16.3,17.7,9.8,1018.5,1019.8
0.0,22.0,13.0,9.0,67.0,18.0,2.0,7.0,0,23.9,25.5,10.9,1022.5,1019.6
0.0,52.0,31.0,26.0,27.0,14.0,4.0,7.0,0,33.6,34.2,11.7,1017.1,1013.3
0.0,37.0,22.0,28.0,83.0,79.0,8.0,8.0,0,12.9,15.9,0.0,1019.5,1020.8
1.8,28.0,19.0,11.0,72.0,67.0,8.0,7.0,1,16.5,18.9,2.3,1020.5,1018.3
0.0,35.0,6.0,19.0,85.0,53.0,7.0,4.0,0,22.0,24.4,10.6,1016.2,1012.9
0.2,46.0,19.0,31.0,83.0,46.0,7.0,2.0,0,17.8,19.2,8.3,1017.4,1016.8
0.0,46.0,19.0,24.0,65.0,47.0,1.0,4.0,0,18.4,19.4,8.3,1018.8,1017.5
0.2,33.0,20.0,17.0,67.0,49.0,7.0,1.0,0,18.9,19.7,10.2,1021.4,1019.6
0.0,35.0,9.0,28.0,73.0,43.0,2.0,3.0,0,26.2,27.6,11.6,1018.6,1014.6
0.0,61.0,39.0,39.0,33.0,12.0,6.0,5.0,0,31.3,33.9,9.2,1012.9,1009.1
0.0,31.0,6.0,11.0,77.0,27.0,7.0,4.0,0,27.9,29.3,9.6,1014.3,1012.1
0.2,57.0,20.0,28.0,47.0,48.0,7.0,3.0,0,27.0,32.7,8.4,1011.6,1012.9
0.2,35.0,11.0,19.0,75.0,75.0,7.0,8.0,0,17.6,19.3,3.2,1012.9,1013.1
2.8,48.0,20.0,28.0,70.0,49.0,7.0,6.0,1,17.5,18.4,7.7,1021.6,1021.9
0.0,35.0,15.0,13.0,56.0,38.0,7.0,2.0,0,20.5,21.2,9.2,1019.7,1015.9
0.0,41.0,17.0,30.0,77.0,49.0,7.0,5.0,0,19.5,22.3,7.8,1017.2,1015.5
0.0,33.0,13.0,11.0,55.0,23.0,6.0,3.0,0,26.3,27.3,11.0,1017.4,1012.1
0.0,93.0,31.0,48.0,33.0,11.0,7.0,7.0,0,32.7,34.6,1.3,1005.7,997.5
0.0,85.0,39.0,43.0,53.0,29.0,7.0,6.0,0,15.4,17.8,10.8,1006.9,1011.1
0.4,46.0,28.0,17.0,48.0,41.0,2.0,8.0,0,17.0,18.2,4.7,1017.3,1017.2
0.0,35.0,13.0,20.0,55.0,41.0,7.0,1.0,0,20.6,21.7,11.8,1018.8,1014.9
0.0,35.0,13.0,24.0,62.0,47.0,7.0,7.0,0,19.2,21.2,4.8,1014.8,1013.0
0.0,78.0,35.0,37.0,41.0,19.0,0.0,5.0,0,30.7,33.0,11.0,1009.0,1003.3
1.6,61.0,19.0,28.0,52.0,30.0,3.0,7.0,1,21.4,25.0,9.8,1008.6,1008.0
0.0,54.0,26.0,33.0,44.0,39.0,2.0,6.0,0,17.0,19.6,13.0,1021.5,1022.6
0.0,39.0,9.0,19.0,59.0,41.0,5.0,1.0,0,21.0,22.6,11.4,1028.6,1026.0
0.0,50.0,7.0,19.0,66.0,20.0,1.0,1.0,0,31.2,32.1,12.1,1024.5,1019.8
0.0,37.0,9.0,17.0,82.0,41.0,7.0,3.0,0,27.9,28.5,8.5,1020.7,1017.8
0.0,31.0,9.0,17.0,79.0,36.0,7.0,7.0,0,28.3,29.9,3.0,1017.9,1015.9
0.0,33.0,6.0,9.0,76.0,63.0,8.0,8.0,0,25.1,27.4,0.0,1015.8,1012.8
1.4,69.0,30.0,28.0,61.0,26.0,7.0,5.0,1,34.4,37.0,8.8,1009.8,1004.7
0.0,44.0,20.0,22.0,51.0,28.0,6.0,4.0,0,26.7,28.2,12.9,1014.4,1013.0
0.0,37.0,7.0,20.0,69.0,31.0,5.0,2.0,0,25.3,26.3,11.4,1015.8,1010.3
0.0,65.0,30.0,35.0,42.0,52.0,1.0,7.0,0,16.9,19.8,5.7,1010.0,1010.6
0.6,41.0,24.0,17.0,43.0,39.0,7.0,6.0,0,17.7,19.2,12.5,1018.6,1017.8
0.0,39.0,9.0,24.0,45.0,9.0,4.0,7.0,0,28.4,29.8,12.1,1016.6,1012.8
0.0,41.0,9.0,26.0,56.0,38.0,7.0,6.0,0,24.5,25.9,11.7,1014.8,1014.1
0.0,37.0,13.0,20.0,74.0,31.0,7.0,1.0,0,26.3,28.2,10.8,1016.2,1014.6
0.0,44.0,9.0,31.0,77.0,37.0,7.0,1.0,0,27.5,29.7,11.0,1017.0,1014.3
0.0,65.0,44.0,19.0,33.0,10.0,0.0,1.0,0,35.8,36.8,13.8,1013.5,1011.4
0.0,63.0,35.0,28.0,17.0,10.0,2.0,7.0,0,38.8,40.9,12.3,1011.2,1008.1
0.0,76.0,46.0,41.0,18.0,10.0,4.0,6.0,0,40.4,43.1,8.0,1007.0,1003.7
0.6,74.0,39.0,46.0,16.0,45.0,5.0,7.0,0,27.4,39.7,6.2,1001.5,1004.1
2.2,48.0,24.0,30.0,73.0,44.0,7.0,7.0,1,19.2,20.9,5.5,1020.1,1022.5
0.0,31.0,13.0,15.0,58.0,36.0,5.0,4.0,0,25.0,25.7,12.3,1023.3,1019.3
0.0,39.0,7.0,22.0,68.0,42.0,3.0,1.0,0,27.0,28.7,13.3,1018.4,1015.4
0.0,50.0,33.0,11.0,40.0,20.0,0.0,3.0,0,32.6,35.0,13.1,1016.3,1012.2
0.0,74.0,48.0,43.0,34.0,16.0,1.0,3.0,0,33.6,35.4,13.3,1011.3,1005.6
37.2,67.0,24.0,31.0,92.0,41.0,8.0,5.0,1,18.8,21.2,6.2,1007.7,1009.4
1.2,48.0,13.0,30.0,63.0,39.0,6.0,4.0,1,18.6,20.5,8.9,1022.7,1023.5
0.0,39.0,20.0,15.0,56.0,41.0,3.0,1.0,0,20.8,22.9,13.3,1025.7,1023.9
0.0,35.0,9.0,17.0,70.0,34.0,1.0,1.0,0,26.1,27.2,13.4,1023.7,1020.5
0.0,44.0,6.0,19.0,50.0,14.0,1.0,7.0,0,34.3,35.2,12.4,1017.0,1013.6
0.0,48.0,31.0,20.0,14.0,9.0,7.0,5.0,0,38.2,39.6,11.4,1012.9,1010.4
0.0,35.0,19.0,17.0,52.0,37.0,7.0,7.0,0,27.3,28.7,2.8,1013.6,1012.6
0.0,56.0,17.0,35.0,70.0,56.0,8.0,5.0,0,24.6,27.5,9.0,1016.5,1012.6
0.0,41.0,11.0,24.0,64.0,41.0,5.0,6.0,0,26.7,28.2,7.8,1016.9,1013.7
0.0,31.0,11.0,15.0,74.0,61.0,7.0,7.0,0,21.6,24.5,1.5,1019.3,1017.1
0.2,37.0,7.0,9.0,63.0,46.0,7.0,7.0,0,24.4,25.6,6.6,1017.5,1014.1
0.0,54.0,17.0,35.0,76.0,56.0,7.0,5.0,0,24.4,25.3,6.1,1017.7,1016.8
0.0,46.0,19.0,30.0,71.0,50.0,7.0,4.0,0,21.7,23.4,11.0,1020.9,1020.5
0.0,35.0,19.0,17.0,60.0,51.0,7.0,7.0,0,21.0,22.8,8.6,1023.3,1021.7
0.0,37.0,15.0,22.0,75.0,54.0,8.0,3.0,0,22.4,24.1,8.1,1021.5,1019.9
0.0,33.0,9.0,17.0,71.0,26.0,5.0,4.0,0,30.7,32.1,10.7,1017.9,1013.4
0.0,76.0,13.0,20.0,22.0,13.0,6.0,7.0,0,37.4,38.3,6.7,1010.1,1006.2
0.4,35.0,17.0,17.0,70.0,46.0,6.0,1.0,0,26.3,30.3,12.2,1015.1,1013.9
0.0,87.0,19.0,31.0,33.0,12.0,3.0,6.0,0,41.3,43.6,10.3,1010.4,1005.3
0.8,54.0,20.0,31.0,73.0,79.0,8.0,8.0,0,13.9,18.0,1.1,1016.7,1020.8
1.4,48.0,26.0,30.0,68.0,49.0,8.0,7.0,1,18.1,19.7,5.6,1030.4,1029.5
0.6,33.0,9.0,19.0,56.0,34.0,1.0,0.0,0,23.1,25.0,13.3,1029.5,1025.5
0.0,57.0,39.0,13.0,38.0,20.0,7.0,1.0,0,30.7,32.8,11.5,1022.6,1018.7
0.0,59.0,37.0,26.0,19.0,12.0,2.0,4.0,0,35.7,36.5,12.7,1016.0,1012.6
0.0,31.0,9.0,13.0,77.0,30.0,7.0,6.0,0,32.6,33.5,7.6,1013.7,1009.2
1.8,37.0,13.0,26.0,83.0,58.0,8.0,4.0,1,26.5,31.0,5.4,1010.4,1007.7
0.8,30.0,11.0,9.0,91.0,67.0,8.0,7.0,0,22.4,27.5,2.2,1009.8,1010.1
0.6,56.0,15.0,17.0,90.0,91.0,8.0,8.0,0,20.1,23.7,2.0,1010.8,1008.4
5.4,43.0,19.0,24.0,86.0,64.0,8.0,7.0,1,20.7,22.6,4.9,1012.7,1013.6
0.0,44.0,19.0,22.0,91.0,63.0,7.0,7.0,0,20.6,23.7,4.7,1015.2,1014.4
1.4,44.0,20.0,22.0,76.0,47.0,7.0,1.0,1,21.6,22.3,8.3,1016.6,1016.1
0.0,33.0,7.0,6.0,76.0,30.0,7.0,7.0,0,28.5,29.6,8.8,1017.8,1014.3
0.0,63.0,13.0,43.0,75.0,45.0,7.0,4.0,0,27.3,28.9,5.3,1010.8,1007.8
0.2,61.0,44.0,17.0,64.0,69.0,7.0,7.0,0,24.1,30.7,5.8,1004.3,1001.2
14.6,28.0,9.0,13.0,96.0,67.0,7.0,7.0,1,18.3,19.1,1.0,1003.4,1001.8
7.8,33.0,13.0,20.0,89.0,53.0,7.0,6.0,1,21.4,22.8,4.5,1006.6,1004.3
8.8,56.0,31.0,33.0,73.0,58.0,7.0,7.0,1,18.9,20.6,8.2,1000.5,1001.7
0.6,33.0,9.0,20.0,72.0,42.0,2.0,1.0,0,24.4,25.0,12.7,1006.4,1005.3
0.0,44.0,13.0,28.0,82.0,24.0,2.0,7.0,0,31.0,32.4,7.8,1005.1,1001.5
0.2,56.0,20.0,28.0,95.0,72.0,8.0,7.0,0,18.6,21.3,2.8,1007.5,1010.8
1.6,44.0,24.0,28.0,61.0,56.0,7.0,7.0,1,19.3,21.3,4.5,1018.7,1019.2
0.0,33.0,11.0,15.0,73.0,36.0,1.0,0.0,0,26.3,28.8,12.6,1019.8,1017.2
0.0,44.0,28.0,9.0,46.0,26.0,0.0,1.0,0,31.2,32.5,13.0,1017.3,1014.3
0.0,41.0,28.0,26.0,43.0,43.0,6.0,3.0,0,29.4,31.7,12.7,1016.5,1015.4
0.0,41.0,13.0,22.0,79.0,46.0,8.0,1.0,0,23.8,24.3,8.2,1022.0,1021.5
0.0,31.0,15.0,9.0,64.0,45.0,5.0,0.0,0,25.2,26.1,11.9,1021.8,1018.4
0.0,31.0,11.0,20.0,72.0,46.0,8.0,7.0,0,24.0,25.1,9.3,1016.4,1014.4
0.0,39.0,17.0,22.0,70.0,47.0,7.0,1.0,0,24.4,25.7,10.7,1017.2,1014.8
0.0,31.0,13.0,13.0,73.0,41.0,7.0,1.0,0,27.1,28.1,9.6,1016.5,1012.8
0.0,50.0,20.0,17.0,26.0,24.0,4.0,3.0,0,32.6,37.5,11.0,1009.1,1005.5
0.4,50.0,19.0,30.0,62.0,28.0,6.0,6.0,0,23.8,26.7,11.4,1012.0,1011.0
0.0,57.0,15.0,24.0,60.0,24.0,3.0,3.0,0,25.5,27.7,12.7,1013.6,1009.7
0.8,52.0,28.0,31.0,58.0,42.0,7.0,7.0,0,18.2,18.8,4.5,1015.6,1016.8
0.0,50.0,26.0,35.0,67.0,60.0,7.0,6.0,0,22.0,23.6,6.2,1015.5,1013.1
0.2,37.0,19.0,15.0,86.0,58.0,8.0,7.0,0,20.3,22.9,3.7,1012.5,1010.7
0.0,41.0,13.0,30.0,72.0,75.0,7.0,7.0,0,18.6,23.0,1.7,1012.4,1013.9
0.0,44.0,11.0,28.0,57.0,37.0,7.0,1.0,0,20.4,22.3,9.5,1021.7,1022.4
