MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,Pressure3pm,Sunshine,Pressure9am
-2.4,0.2,26.0,99.0,55.0,8.0,8.0,1.7,0,1015.8,7.4020381328073634,1018.4
-4.7,0.0,20.0,95.0,59.0,8.0,8.0,1.6,0,1022.4,7.4020381328073634,1022.6
-3.0,0.0,19.0,79.0,44.0,8.0,8.0,3.4,0,1027.9,7.4020381328073634,1029.9
-1.3,0.0,24.0,87.0,46.0,8.0,8.0,5.0,0,1026.7,7.4020381328073634,1031.0
-0.5,2.6,35.0,99.0,84.0,8.0,7.0,4.4,1,1019.2,7.4020381328073634,1023.4
3.6,7.2,43.0,91.0,73.0,8.0,8.0,8.7,1,1009.3,7.4020381328073634,1015.3
3.1,10.2,39.0,90.0,65.0,8.0,8.0,3.6,1,1002.1,7.4020381328073634,1005.1
3.6,1.4,48.0,72.0,46.0,7.0,8.0,7.8,1,1006.1,7.4020381328073634,1004.6
4.1,0.0,52.0,68.0,65.0,8.0,8.0,7.2,0,1012.7,7.4020381328073634,1012.1
1.1,0.0,30.0,93.0,79.0,8.0,8.0,3.5,0,1017.3,7.4020381328073634,1018.0
-0.5,3.2,35.0,88.0,65.0,1.0,8.0,4.9,1,1015.1,7.4020381328073634,1018.9
4.2,0.4,54.0,58.0,44.0,8.0,8.0,5.9,0,1016.8,7.4020381328073634,1015.8
-2.9,0.2,37.0,68.0,52.0,8.0,5.0,6.0,0,1028.9,7.4020381328073634,1027.9
-5.1,0.0,15.0,90.0,62.0,8.0,8.0,0.9,0,1032.3,7.4020381328073634,1034.8
-4.7,0.2,19.0,99.0,39.0,8.0,8.0,0.8,0,1032.6,7.4020381328073634,1036.5
-4.5,0.0,35.0,98.0,50.0,8.0,8.0,1.4,0,1029.5,7.4020381328073634,1033.5
0.2,0.2,22.0,99.0,96.0,8.0,8.0,4.3,0,1024.8,7.4020381328073634,1026.7
4.3,6.6,13.0,99.0,96.0,7.0,8.0,7.4,1,1025.1,7.4020381328073634,1028.0
0.5,2.2,50.0,99.0,95.0,8.0,8.0,4.4,1,1015.8,7.4020381328073634,1020.8
4.4,2.4,52.0,79.0,60.0,1.0,2.0,8.0,1,1017.0,7.4020381328073634,1018.1
6.5,0.0,59.0,75.0,66.0,1.0,8.0,9.5,0,1015.8,7.4020381328073634,1016.5
1.4,0.0,48.0,57.0,42.0,8.0,8.0,5.6,0,1026.3,7.4020381328073634,1025.4
-4.1,0.0,24.0,87.0,47.0,8.0,8.0,2.7,0,1032.2,7.4020381328073634,1035.1
-3.3,0.0,35.0,90.0,47.0,8.0,8.0,2.8,0,1031.2,7.4020381328073634,1036.1
-2.5,0.0,48.0,72.0,59.0,8.0,8.0,8.0,0,1021.7,7.4020381328073634,1026.2
2.4,0.0,39.0,73.0,48.0,1.0,8.0,8.1,0,1020.1,7.4020381328073634,1022.0
2.3,0.0,59.0,72.0,60.0,8.0,1.0,8.7,0,1014.2,7.4020381328073634,1016.4
7.4,31.4,48.0,88.0,86.0,8.0,8.0,9.6,1,1012.5,7.4020381328073634,1014.5
3.8,1.2,65.0,62.0,57.0,3.0,1.0,9.2,1,1015.3,7.4020381328073634,1014.7
-5.3,0.0,48.0,86.0,50.0,8.0,8.0,0.1,0,1018.7,7.4020381328073634,1023.1
0.0,0.0,63.0,88.0,80.0,6.0,8.0,3.4,0,1010.7,7.4020381328073634,1013.8
-0.1,0.0,35.0,74.0,43.0,8.0,2.0,4.8,0,1017.3,7.4020381328073634,1017.4
-3.5,0.0,28.0,99.0,54.0,8.0,2.0,1.3,0,1022.0,7.4020381328073634,1025.2
-3.0,0.2,20.0,99.0,41.0,8.0,8.0,-0.4,0,1022.9,7.4020381328073634,1026.4
-4.7,0.0,30.0,90.0,50.0,8.0,1.0,2.8,0,1019.8,7.4020381328073634,1025.1
2.7,0.0,44.0,59.0,51.0,1.0,8.0,9.2,0,1013.2,7.4020381328073634,1017.1
3.1,0.0,44.0,74.0,42.0,8.0,8.0,8.8,0,1012.0,7.4020381328073634,1014.7
-3.5,1.7417203042715037,40.064214262665374,95.0,85.0,8.0,8.0,2.2,0,1004.1,7.4020381328073634,1006.0
0.5,4.0,52.0,74.0,56.0,8.0,8.0,7.5,1,1017.3,7.4020381328073634,1016.3
-2.8,0.0,31.0,84.0,56.0,8.0,8.0,4.3,0,1024.2,7.4020381328073634,1026.2
-1.6,0.0,19.0,91.0,49.0,8.0,5.0,5.4,0,1029.4,7.4020381328073634,1032.1
0.5,0.0,41.0,86.0,46.0,8.0,8.0,7.3,0,1021.9,7.4020381328073634,1028.0
3.3,0.0,52.0,76.0,66.0,8.0,8.0,8.6,0,1014.9,7.4020381328073634,1017.5
-4.1,0.0,31.0,75.0,44.0,8.0,8.0,4.0,0,1020.8,7.4020381328073634,1021.6
-3.8,0.0,26.0,84.0,50.0,1.0,8.0,4.5,0,1025.1,7.4020381328073634,1027.7
-1.8,0.2,30.0,99.0,46.0,8.0,8.0,4.1,0,1025.5,7.4020381328073634,1029.2
-2.5,0.0,41.0,83.0,53.0,8.0,8.0,5.4,0,1022.2,7.4020381328073634,1026.5
2.7,1.4,67.0,93.0,48.0,6.0,1.0,11.8,1,1017.1,7.4020381328073634,1021.4
10.7,0.2,37.0,82.0,73.0,6.0,7.0,12.7,0,1019.4,7.4020381328073634,1021.1
7.4,0.0,39.0,76.0,78.0,8.0,8.0,11.4,0,1017.7,7.4020381328073634,1020.6
6.5,22.6,54.0,75.0,89.0,8.0,8.0,9.9,1,1020.1,7.4020381328073634,1019.4
7.2,2.6,39.0,74.0,69.0,7.0,5.0,9.8,1,1021.8,7.4020381328073634,1024.6
6.6,1.2,39.0,99.0,59.0,7.0,8.0,9.6,1,1016.7,7.4020381328073634,1020.4
5.6,0.0,37.0,76.0,70.0,7.0,8.0,8.5,0,1020.7,7.4020381328073634,1021.6
4.0,1.8,41.0,74.0,40.0,8.0,8.0,8.7,1,1019.3,7.4020381328073634,1023.0
-2.9,0.0,33.0,89.0,49.0,7.0,3.0,3.9,0,1018.8,7.4020381328073634,1022.3
-3.0,0.0,31.0,65.0,52.0,8.0,4.0,6.2,0,1015.1,7.4020381328073634,1019.2
-3.1,0.0,37.0,99.0,55.0,8.0,8.0,2.8,0,1013.7,7.4020381328073634,1016.7
-2.8,0.0,31.0,89.0,38.0,8.0,8.0,4.5,0,1011.3,7.4020381328073634,1017.7
4.4,7.6,41.0,85.0,77.0,8.0,7.0,9.8,1,1009.5,7.4020381328073634,1006.7
0.7,5.0,39.0,79.0,51.0,8.0,1.0,9.7,1,1020.1,7.4020381328073634,1023.0
-0.1,0.0,24.0,82.0,36.0,8.0,8.0,8.0,0,1020.0,7.4020381328073634,1023.5
4.4,0.0,30.0,80.0,63.0,4.0,8.0,9.9,0,1020.0,7.4020381328073634,1024.7
3.6,0.0,57.0,70.0,35.0,8.0,8.0,11.0,0,1015.9,7.4020381328073634,1016.5
3.0,0.0,44.0,59.0,70.0,8.0,1.0,10.0,0,1016.6,7.4020381328073634,1019.2
-2.7,0.0,30.0,80.0,54.0,8.0,8.0,6.6,0,1022.7,7.4020381328073634,1024.4
1.8,0.0,31.0,57.0,44.0,8.0,8.0,10.6,0,1029.3,7.4020381328073634,1031.8
0.0,0.0,41.0,80.0,51.0,8.0,8.0,8.8,0,1027.8,7.4020381328073634,1032.6
-0.5,0.0,31.0,75.0,38.0,8.0,8.0,11.3,0,1025.8,7.4020381328073634,1030.0
1.0,0.0,22.0,71.0,30.0,4.0,8.0,12.0,0,1025.7,7.4020381328073634,1029.4
2.0,0.0,44.0,78.0,42.0,8.0,8.0,12.7,0,1021.0,7.4020381328073634,1026.2
5.0,0.0,78.0,53.0,40.0,7.0,8.0,16.6,0,1013.4,7.4020381328073634,1014.6
-1.5,0.0,39.0,67.0,46.0,8.0,8.0,9.9,0,1015.1,7.4020381328073634,1018.6
-1.5,0.0,30.0,74.0,33.0,8.0,8.0,9.4,0,1018.7,7.4020381328073634,1020.1
3.5,0.0,31.0,59.0,47.0,4.0,5.0,11.0,0,1025.9,7.4020381328073634,1027.8
3.4,0.0,26.0,68.0,60.0,7.0,8.0,12.2,0,1024.1,7.4020381328073634,1028.1
3.6,0.0,28.0,67.0,41.0,6.0,1.0,11.8,0,1020.4,7.4020381328073634,1024.9
2.0,0.0,63.0,77.0,48.0,8.0,6.0,12.6,0,1015.9,7.4020381328073634,1020.3
4.9,1.0,52.0,61.0,38.0,1.0,7.0,10.4,0,1019.6,7.4020381328073634,1019.1
2.2,0.0,57.0,51.0,38.0,8.0,8.0,8.1,0,1027.0,7.4020381328073634,1028.6
1.4,0.0,54.0,54.0,45.0,3.0,2.0,9.4,0,1026.8,7.4020381328073634,1028.7
0.5,0.0,50.0,62.0,48.0,7.0,8.0,10.2,0,1029.0,7.4020381328073634,1031.8
0.1,0.0,44.0,65.0,50.0,8.0,6.0,11.5,0,1025.9,7.4020381328073634,1030.2
1.4,0.0,31.0,63.0,43.0,8.0,8.0,11.3,0,1020.2,7.4020381328073634,1025.5
3.2,0.0,35.0,69.0,47.0,8.0,2.0,11.7,0,1017.2,7.4020381328073634,1021.8
2.5,0.0,54.0,58.0,32.0,8.0,1.0,13.8,0,1016.1,7.4020381328073634,1019.6
1.7,0.0,40.064214262665374,69.0,31.0,8.0,8.0,13.7,0,1020.3,7.4020381328073634,1022.6
11.1,0.0,48.0,70.0,31.0,8.0,8.0,15.7,0,1024.4,7.4020381328073634,1026.6
0.9,0.0,30.0,70.0,29.0,8.0,8.0,14.8,0,1030.7,7.4020381328073634,1034.4
2.8,0.0,43.0,62.0,27.0,8.0,8.0,15.4,0,1027.0,7.4020381328073634,1032.8
6.7,0.0,44.0,82.0,23.0,1.0,8.0,12.2,0,1024.9,7.4020381328073634,1026.2
9.1,0.0,39.0,56.0,18.0,8.0,8.0,17.3,0,1023.4,7.4020381328073634,1026.6
6.8,0.0,61.0,55.0,17.0,8.0,8.0,17.5,0,1020.9,7.4020381328073634,1025.2
7.4,0.0,43.0,70.0,62.0,1.0,8.0,16.6,0,1032.5,7.4020381328073634,1029.5
8.5,0.0,40.064214262665374,66.0,49.0,8.0,3.0,12.5,0,1034.3,7.4020381328073634,1038.6
7.6,0.2,50.0,83.0,39.0,8.0,8.0,12.6,0,1028.5,7.4020381328073634,1033.9
5.9,8.6,30.0,82.0,45.0,8.0,1.0,13.2,1,1025.8,7.4020381328073634,1029.9
6.5,0.0,56.0,74.0,55.0,7.0,8.0,15.4,0,1019.9,7.4020381328073634,1023.3
7.7,0.0,48.0,67.0,36.0,8.0,8.0,16.7,0,1014.0,7.4020381328073634,1017.3
11.3,0.0,39.0,66.0,54.0,4.0,8.0,14.9,0,1022.0,7.4020381328073634,1023.0
11.0,0.0,30.0,71.0,43.0,7.0,2.0,16.5,0,1023.6,7.4020381328073634,1026.6
7.7,0.0,50.0,84.0,42.0,8.0,8.0,15.7,0,1021.3,7.4020381328073634,1025.8
8.2,0.0,44.0,61.0,29.0,8.0,8.0,19.0,0,1020.4,7.4020381328073634,1023.4
11.1,0.0,52.0,56.0,33.0,1.0,8.0,21.5,0,1022.3,7.4020381328073634,1024.2
11.5,1.8,30.0,82.0,61.0,8.0,7.0,15.6,1,1026.9,7.4020381328073634,1029.3
12.1,0.2,39.0,82.0,47.0,8.0,1.0,15.6,0,1021.7,7.4020381328073634,1026.2
9.4,0.0,52.0,65.0,34.0,8.0,5.0,19.6,0,1017.1,7.4020381328073634,1021.6
15.0,2.6,41.0,70.0,78.0,2.0,5.0,20.6,1,1013.7,7.4020381328073634,1014.6
12.4,13.0,37.0,85.0,64.0,8.0,8.0,14.6,1,1013.7,7.4020381328073634,1013.7
9.8,0.2,28.0,66.0,55.0,8.0,8.0,12.0,0,1020.8,7.4020381328073634,1022.2
6.8,0.0,43.0,72.0,38.0,8.0,1.0,13.0,0,1019.9,7.4020381328073634,1023.6
4.7,0.0,40.064214262665374,65.0,35.0,8.0,8.0,15.7,0,1017.4,7.4020381328073634,1021.9
7.6,1.7417203042715037,54.0,67.0,39.0,8.0,8.0,16.5,0,1013.9,7.4020381328073634,1017.1
9.6,0.0,52.0,52.0,47.0,3.0,2.0,11.6,0,1025.8,7.4020381328073634,1027.2
8.0,0.0,28.0,61.0,31.0,6.0,8.0,12.7,0,1020.3,7.4020381328073634,1025.2
5.2,0.0,44.0,71.0,31.0,8.0,8.0,14.0,0,1020.1,7.4020381328073634,1023.4
5.0,0.0,35.0,61.0,38.0,8.0,8.0,14.8,0,1019.2,7.4020381328073634,1023.2
8.9,0.0,44.0,67.0,39.0,8.0,8.0,17.7,0,1017.2,7.4020381328073634,1020.4
8.9,2.2,57.0,78.0,60.0,8.0,8.0,18.1,1,1010.7,7.4020381328073634,1015.7
14.0,19.4,37.0,84.0,45.0,5.0,2.0,17.9,1,1009.8,7.4020381328073634,1011.1
13.8,0.0,33.0,74.0,64.0,8.0,8.0,15.9,0,1015.8,7.4020381328073634,1016.9
13.9,0.0,39.0,75.0,66.0,8.0,8.0,16.8,0,1015.6,7.4020381328073634,1018.2
13.5,2.2,37.0,91.0,66.0,8.0,8.0,14.7,1,1007.9,7.4020381328073634,1012.7
14.7,14.2,39.0,80.0,63.0,2.0,8.0,19.0,1,1006.7,7.4020381328073634,1008.1
9.6,0.0,41.0,72.0,38.0,1.0,8.0,18.8,0,1011.5,7.4020381328073634,1012.0
10.2,0.6,35.0,63.0,50.0,8.0,5.0,15.1,0,1019.0,7.4020381328073634,1020.5
9.7,0.0,24.0,81.0,30.0,8.0,8.0,13.5,0,1015.3,7.4020381328073634,1021.3
9.7,0.0,41.0,60.0,40.0,8.0,2.0,19.9,0,1012.8,7.4020381328073634,1015.9
13.2,0.0,31.0,79.0,91.0,8.0,8.0,15.8,0,1020.3,7.4020381328073634,1021.0
13.7,9.4,33.0,85.0,69.0,8.0,8.0,17.1,1,1015.9,7.4020381328073634,1018.9
12.3,9.6,44.0,92.0,64.0,8.0,5.0,15.7,1,1010.7,7.4020381328073634,1014.0
11.6,8.8,40.064214262665374,86.0,80.0,8.0,7.0,12.4,1,1013.7,7.4020381328073634,1014.7
10.7,1.2,41.0,59.0,39.0,8.0,5.0,14.1,1,1016.7,7.4020381328073634,1018.5
4.9,0.0,30.0,63.0,40.0,8.0,8.0,14.3,0,1016.1,7.4020381328073634,1019.8
7.0,0.0,44.0,67.0,33.0,8.0,5.0,16.5,0,1014.6,7.4020381328073634,1018.8
9.6,0.0,54.0,38.0,22.0,8.0,8.0,22.2,0,1012.0,7.4020381328073634,1014.5
10.6,0.0,52.0,58.0,19.0,8.0,8.0,17.7,0,1012.9,7.4020381328073634,1017.1
13.1,0.0,72.0,50.0,15.0,8.0,8.0,24.3,0,1008.1,7.4020381328073634,1012.6
15.2,0.0,43.0,57.0,31.0,8.0,8.0,18.8,0,1014.3,7.4020381328073634,1015.0
13.5,0.0,39.0,69.0,39.0,8.0,5.0,15.6,0,1013.8,7.4020381328073634,1018.9
8.0,0.0,48.0,59.0,28.0,8.0,8.0,17.4,0,1010.3,7.4020381328073634,1012.6
6.9,0.0,43.0,71.0,21.0,1.0,8.0,15.9,0,1012.3,7.4020381328073634,1016.8
5.2,0.0,61.0,42.0,18.0,8.0,8.0,19.5,0,1006.8,7.4020381328073634,1012.7
19.5,0.0,72.0,41.0,27.0,7.0,8.0,21.5,0,1004.5,7.4020381328073634,1001.4
0.5,0.0,41.0,40.0,19.0,8.0,8.0,13.4,0,1012.5,7.4020381328073634,1015.4
9.2,0.0,52.0,63.0,30.0,8.0,8.0,17.3,0,1013.1,7.4020381328073634,1016.9
15.9,0.0,41.0,64.0,25.0,8.0,8.0,19.4,0,1009.7,7.4020381328073634,1013.0
7.9,0.0,48.0,63.0,23.0,8.0,8.0,18.1,0,1009.1,7.4020381328073634,1011.4
10.4,0.0,78.0,34.0,16.0,8.0,8.0,23.8,0,1007.0,7.4020381328073634,1010.1
12.0,1.4,41.0,46.0,24.0,8.0,8.0,16.8,1,1014.9,7.4020381328073634,1013.5
6.6,0.0,43.0,63.0,23.0,2.0,8.0,14.0,0,1021.9,7.4020381328073634,1026.0
7.8,0.0,39.0,52.0,21.0,8.0,8.0,17.1,0,1020.0,7.4020381328073634,1025.1
8.1,0.0,37.0,42.0,22.0,8.0,2.0,19.4,0,1016.5,7.4020381328073634,1021.5
11.2,0.0,41.0,33.0,20.0,8.0,1.0,22.6,0,1015.3,7.4020381328073634,1019.6
15.7,0.0,33.0,67.0,37.0,7.0,5.0,19.2,0,1017.0,7.4020381328073634,1020.4
16.8,0.0,70.0,62.0,56.0,8.0,8.0,20.7,0,1015.0,7.4020381328073634,1016.2
17.2,0.4,46.0,72.0,34.0,8.0,8.0,21.4,0,1012.6,7.4020381328073634,1015.2
12.2,0.0,48.0,63.0,19.0,8.0,8.0,19.6,0,1010.2,7.4020381328073634,1014.6
10.8,0.0,70.0,40.0,19.0,8.0,1.0,23.0,0,1003.7,7.4020381328073634,1005.8
3.8,0.0,50.0,39.0,15.0,8.0,8.0,15.7,0,1010.9,7.4020381328073634,1013.2
7.3,0.0,37.0,62.0,23.0,8.0,7.0,16.0,0,1013.5,7.4020381328073634,1017.4
6.5,0.0,37.0,39.0,12.0,8.0,8.0,19.5,0,1012.4,7.4020381328073634,1015.6
12.4,0.0,37.0,34.0,19.0,1.0,8.0,19.8,0,1012.9,7.4020381328073634,1014.9
13.1,0.0,48.0,62.0,34.0,8.0,8.0,21.0,0,1014.1,7.4020381328073634,1015.5
10.4,16.0,30.0,73.0,31.0,4.0,1.0,17.6,1,1014.5,7.4020381328073634,1017.9
13.6,0.0,35.0,60.0,24.0,8.0,8.0,22.6,0,1012.9,7.4020381328073634,1016.8
15.4,0.0,37.0,47.0,21.0,8.0,8.0,25.6,0,1011.9,7.4020381328073634,1015.3
16.2,0.0,70.0,29.0,15.0,8.0,1.0,26.0,0,1007.6,7.4020381328073634,1012.9
19.3,0.0,43.0,83.0,21.0,8.0,1.0,20.6,0,1015.4,7.4020381328073634,1015.1
14.0,0.2,46.0,58.0,40.0,7.0,6.0,15.5,0,1019.5,7.4020381328073634,1023.0
13.6,0.0,35.0,63.0,41.0,8.0,7.0,16.1,0,1015.3,7.4020381328073634,1019.8
10.9,0.8,43.0,55.0,32.0,8.0,2.0,17.9,0,1016.1,7.4020381328073634,1019.9
9.2,0.0,44.0,56.0,27.0,8.0,1.0,18.4,0,1011.1,7.4020381328073634,1017.3
11.4,0.0,40.064214262665374,58.0,88.0,8.0,8.0,20.6,0,1004.5,7.4020381328073634,1006.2
11.0,16.2,41.0,47.0,24.0,8.0,8.0,15.0,1,1016.6,7.4020381328073634,1016.1
6.4,0.0,37.0,46.0,23.0,8.0,2.0,14.1,0,1020.5,7.4020381328073634,1023.6
9.2,0.0,37.0,57.0,16.0,8.0,8.0,16.2,0,1017.7,7.4020381328073634,1022.0
9.4,0.0,41.0,61.0,19.0,8.0,8.0,19.1,0,1015.3,7.4020381328073634,1018.8
11.4,0.0,37.0,45.0,13.0,8.0,8.0,21.0,0,1013.8,7.4020381328073634,1018.1
15.0,0.0,52.0,46.0,11.0,8.0,8.0,23.2,0,1009.8,7.4020381328073634,1015.2
16.2,0.0,41.0,52.0,39.0,7.0,8.0,21.2,0,1009.8,7.4020381328073634,1012.1
15.1,0.0,46.0,63.0,42.0,6.0,4.0,19.3,0,1013.2,7.4020381328073634,1014.8
14.2,1.6,33.0,85.0,75.0,8.0,8.0,15.8,1,1016.1,7.4020381328073634,1017.4
14.0,13.4,37.0,94.0,83.0,8.0,8.0,15.1,1,1014.9,7.4020381328073634,1016.9
13.7,7.2,44.0,80.0,66.0,8.0,8.0,15.9,1,1013.5,7.4020381328073634,1014.1
10.6,0.0,48.0,62.0,33.0,1.0,2.0,16.1,0,1014.5,7.4020381328073634,1015.4
8.0,0.0,41.0,71.0,30.0,8.0,8.0,16.4,0,1016.7,7.4020381328073634,1019.3
13.1,0.0,35.0,64.0,28.0,8.0,3.0,19.2,0,1016.0,7.4020381328073634,1020.1
15.0,0.0,35.0,54.0,20.0,8.0,8.0,23.7,0,1014.5,7.4020381328073634,1018.8
15.6,0.0,39.0,61.0,18.0,8.0,2.0,23.8,0,1009.7,7.4020381328073634,1013.4
18.7,0.0,48.0,37.0,17.0,8.0,4.0,27.1,0,1010.5,7.4020381328073634,1011.2
13.2,0.0,39.0,58.0,14.0,8.0,8.0,22.7,0,1013.0,7.4020381328073634,1017.9
21.8,0.0,54.0,34.0,45.0,8.0,8.0,30.6,0,1011.2,7.4020381328073634,1012.3
9.6,2.0,52.0,49.0,40.0,8.0,8.0,13.6,1,1023.2,7.4020381328073634,1023.5
5.5,0.0,44.0,59.0,38.0,8.0,5.0,15.1,0,1024.5,7.4020381328073634,1026.7
7.4,0.0,35.0,61.0,30.0,5.0,8.0,16.5,0,1020.2,7.4020381328073634,1024.7
11.9,0.0,35.0,71.0,20.0,1.0,8.0,16.0,0,1015.0,7.4020381328073634,1019.8
11.3,0.0,39.0,55.0,16.0,8.0,8.0,21.2,0,1012.4,7.4020381328073634,1017.2
14.1,0.0,54.0,43.0,17.0,7.0,8.0,23.0,0,1009.4,7.4020381328073634,1013.3
14.9,0.0,104.0,50.0,35.0,8.0,6.0,24.2,0,1007.3,7.4020381328073634,1011.1
18.7,26.2,28.0,84.0,88.0,8.0,6.0,22.4,1,1007.9,7.4020381328073634,1010.1
17.2,11.4,35.0,76.0,44.0,8.0,8.0,19.6,1,1007.1,7.4020381328073634,1008.0
16.5,1.8,43.0,85.0,51.0,8.0,1.0,18.1,1,1009.0,7.4020381328073634,1012.1
17.1,0.0,48.0,79.0,56.0,8.0,5.0,18.7,0,1011.1,7.4020381328073634,1013.7
15.1,6.4,39.0,78.0,50.0,8.0,3.0,19.3,1,1014.9,7.4020381328073634,1017.0
17.3,0.0,26.0,77.0,68.0,8.0,8.0,18.5,0,1012.1,7.4020381328073634,1014.6
15.4,2.6,33.0,77.0,44.0,1.0,1.0,20.0,1,1003.5,7.4020381328073634,1007.7
15.5,0.0,48.0,67.0,89.0,8.0,8.0,22.9,0,1002.4,7.4020381328073634,1001.4
12.0,5.6,70.0,84.0,79.0,7.0,7.0,18.2,1,1001.6,7.4020381328073634,1004.4
10.3,28.2,46.0,85.0,49.0,8.0,8.0,14.9,1,1003.2,7.4020381328073634,1004.1
12.0,11.0,39.0,96.0,58.0,8.0,2.0,14.0,1,1001.2,7.4020381328073634,1002.9
9.1,3.0,33.0,74.0,35.0,8.0,8.0,16.2,1,1003.1,7.4020381328073634,1006.2
14.2,0.0,37.0,74.0,52.0,5.0,8.0,19.0,0,1002.6,7.4020381328073634,1003.5
14.0,7.0,48.0,72.0,44.0,8.0,8.0,16.6,1,1012.7,7.4020381328073634,1013.6
10.7,0.0,52.0,63.0,46.0,8.0,4.0,18.0,0,1017.4,7.4020381328073634,1018.4
12.2,0.0,33.0,63.0,45.0,8.0,1.0,17.8,0,1016.0,7.4020381328073634,1019.0
9.6,0.0,31.0,76.0,36.0,8.0,8.0,16.1,0,1014.8,7.4020381328073634,1018.3
11.6,0.0,39.0,67.0,26.0,8.0,8.0,19.3,0,1016.3,7.4020381328073634,1019.1
13.9,0.0,35.0,71.0,41.0,1.0,8.0,19.6,0,1017.2,7.4020381328073634,1020.8
11.7,0.0,35.0,78.0,39.0,8.0,8.0,18.2,0,1011.0,7.4020381328073634,1015.8
14.9,0.0,48.0,69.0,44.0,1.0,8.0,21.0,0,1011.9,7.4020381328073634,1014.7
14.3,2.4,30.0,73.0,45.0,8.0,8.0,20.7,1,1013.0,7.4020381328073634,1016.6
14.4,0.0,41.0,79.0,31.0,8.0,1.0,20.4,0,1009.5,7.4020381328073634,1013.7
15.6,0.0,59.0,41.0,26.0,8.0,8.0,25.6,0,1006.7,7.4020381328073634,1008.2
14.9,0.0,46.0,75.0,37.0,8.0,8.0,18.7,0,1007.4,7.4020381328073634,1011.7
9.1,0.0,41.0,52.0,31.0,8.0,8.0,17.6,0,1006.9,7.4020381328073634,1009.2
10.3,0.0,33.0,48.0,37.0,8.0,8.0,14.1,0,1007.2,7.4020381328073634,1011.2
8.4,0.0,35.0,63.0,29.0,8.0,8.0,16.9,0,1006.5,7.4020381328073634,1009.3
15.4,0.0,44.0,75.0,25.0,8.0,8.0,19.1,0,1009.7,7.4020381328073634,1011.4
14.0,0.0,52.0,75.0,35.0,5.0,8.0,19.4,0,1016.7,7.4020381328073634,1018.3
15.9,0.0,37.0,73.0,41.0,8.0,8.0,19.0,0,1022.9,7.4020381328073634,1025.3
13.0,0.0,37.0,72.0,32.0,8.0,1.0,20.2,0,1020.4,7.4020381328073634,1025.0
15.3,0.0,33.0,52.0,30.0,8.0,8.0,21.9,0,1016.2,7.4020381328073634,1020.7
14.2,0.0,43.0,57.0,20.0,8.0,8.0,22.7,0,1011.5,7.4020381328073634,1015.5
15.0,0.0,57.0,38.0,15.0,8.0,8.0,26.3,0,1009.2,7.4020381328073634,1012.6
16.0,0.0,44.0,65.0,19.0,8.0,8.0,22.4,0,1013.1,7.4020381328073634,1015.3
14.6,0.0,39.0,74.0,55.0,8.0,6.0,19.0,0,1018.1,7.4020381328073634,1019.4
12.8,0.0,43.0,69.0,33.0,8.0,4.0,19.1,0,1015.1,7.4020381328073634,1018.6
17.8,0.0,35.0,72.0,54.0,7.0,1.0,18.9,0,1019.2,7.4020381328073634,1021.2
14.3,0.0,31.0,76.0,34.0,5.0,2.0,18.9,0,1018.0,7.4020381328073634,1021.7
14.0,0.0,57.0,68.0,22.0,8.0,8.0,19.8,0,1017.8,7.4020381328073634,1020.9
12.6,0.0,41.0,46.0,20.0,8.0,8.0,21.6,0,1017.8,7.4020381328073634,1021.5
14.2,6.8,37.0,77.0,28.0,8.0,8.0,19.5,1,1018.2,7.4020381328073634,1021.8
14.3,0.2,50.0,64.0,22.0,8.0,8.0,19.7,0,1017.7,7.4020381328073634,1021.0
13.4,0.0,30.0,70.0,12.0,8.0,8.0,20.2,0,1019.0,7.4020381328073634,1022.3
12.9,0.0,37.0,78.0,21.0,8.0,8.0,19.0,0,1017.9,7.4020381328073634,1021.8
14.5,0.0,41.0,69.0,25.0,8.0,8.0,20.3,0,1020.5,7.4020381328073634,1024.0
11.6,0.0,37.0,79.0,32.0,8.0,8.0,18.7,0,1017.9,7.4020381328073634,1021.9
16.6,0.0,41.0,62.0,45.0,3.0,1.0,22.1,0,1018.4,7.4020381328073634,1021.4
18.9,5.2,30.0,98.0,71.0,8.0,7.0,19.0,1,1019.0,7.4020381328073634,1020.2
14.2,3.8,46.0,79.0,36.0,8.0,8.0,19.7,1,1017.4,7.4020381328073634,1020.5
16.1,0.4,41.0,76.0,44.0,1.0,8.0,20.7,0,1016.4,7.4020381328073634,1020.6
17.0,0.0,43.0,82.0,37.0,8.0,8.0,20.7,0,1014.1,7.4020381328073634,1017.5
15.0,0.0,37.0,72.0,53.0,8.0,8.0,18.5,0,1019.4,7.4020381328073634,1020.5
14.4,0.0,52.0,65.0,42.0,6.0,3.0,17.4,0,1018.1,7.4020381328073634,1021.3
13.4,0.0,31.0,76.0,35.0,7.0,1.0,16.8,0,1011.0,7.4020381328073634,1017.3
14.0,7.4,87.0,95.0,49.0,8.0,8.0,16.8,1,996.7,7.4020381328073634,1001.3
5.3,4.4,33.0,70.0,30.0,8.0,8.0,10.8,1,1010.3,7.4020381328073634,1010.6
8.2,0.0,33.0,62.0,41.0,8.0,5.0,11.8,0,1016.1,7.4020381328073634,1018.1
7.2,0.0,43.0,70.0,43.0,8.0,8.0,12.6,0,1016.1,7.4020381328073634,1019.3
5.6,0.0,35.0,75.0,39.0,8.0,1.0,13.5,0,1015.3,7.4020381328073634,1018.7
