MinTemp,Rainfall,WindGustSpeed,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,Sunshine,Pressure9am,Pressure3pm
2.4,0.0,43.0,52.0,3.0,3.0,0,15.4,8.2,1024.2,1022.5
4.7,0.0,31.0,52.0,1.0,2.0,0,18.3,10.6,1026.6,1024.5
2.6,0.2,35.0,56.0,1.0,0.0,0,15.1,11.1,1028.9,1025.7
-0.1,0.2,30.0,46.0,1.0,5.0,0,21.6,8.5,1024.5,1019.9
8.2,0.0,80.0,59.0,6.0,7.0,0,20.0,1.8,1016.9,1016.7
8.1,0.0,37.0,61.0,3.0,3.0,0,16.8,8.8,1023.6,1018.2
5.9,0.0,78.0,78.0,7.0,7.0,0,11.1,4.6,1009.5,1010.1
3.7,0.2,46.0,41.0,1.0,6.0,0,13.7,9.6,1019.0,1019.1
0.1,0.0,35.0,37.0,0.0,5.0,0,14.5,8.9,1022.4,1017.4
1.0,2.2,56.0,57.0,7.0,6.0,1,12.7,5.9,1012.9,1012.1
6.6,0.0,61.0,62.0,6.0,5.0,0,14.6,7.9,1014.4,1012.7
7.9,0.0,59.0,55.0,7.0,4.0,0,13.9,6.8,1013.1,1015.5
4.0,1.8,48.0,42.0,7.0,1.0,1,14.1,7.7,1024.2,1022.4
2.1,0.2,41.0,40.0,1.0,6.0,0,17.4,10.7,1022.7,1017.4
4.1,0.0,67.0,54.0,7.0,5.0,0,16.0,9.4,1015.9,1016.9
2.6,0.0,35.0,42.0,0.0,5.0,0,16.1,8.1,1022.1,1017.7
3.2,0.4,57.0,39.0,7.0,1.0,0,20.7,8.9,1013.4,1010.9
3.5,0.0,31.0,61.0,3.0,5.0,0,19.3,8.1,1013.9,1006.7
10.0,0.0,37.0,63.0,3.0,1.0,0,17.5,10.7,1016.8,1016.6
7.8,0.0,63.0,43.0,8.0,4.0,0,23.5,7.2,1012.1,1002.8
10.2,7.4,57.0,76.0,7.0,6.0,1,13.1,3.7,1004.4,1008.6
2.4,3.8,74.0,47.0,6.0,4.0,1,18.3,7.4,1016.9,1016.7
3.3,0.0,48.0,33.0,0.0,0.0,0,23.7,10.9,1019.1,1011.9
11.4,0.0,93.0,46.0,4.0,3.0,0,13.4,7.3,1018.2,1019.7
2.2,0.0,35.0,48.0,4.0,3.0,0,12.8,8.0,1024.1,1022.1
7.1,3.6,43.0,47.0,4.0,1.0,1,14.6,8.8,1026.5,1024.5
1.7,0.0,30.0,37.0,2.0,1.0,0,18.8,10.3,1023.8,1018.8
6.1,0.0,37.0,67.0,5.0,8.0,0,16.4,2.2,1017.1,1013.9
8.6,0.0,48.0,79.0,2.0,8.0,0,16.7,3.8,1003.6,999.7
11.5,22.8,42.47977684797768,70.0,8.0,8.0,1,13.5,0.8,1017.8154924874791,991.1
9.0,9.4,56.0,54.0,5.0,5.0,1,15.3,6.8,1001.6,1000.5
7.7,4.2,44.0,78.0,8.0,8.0,1,12.4,1.7,1008.2,1011.5
7.6,2.6,37.0,50.0,2.0,2.0,1,13.4,9.1,1022.6,1022.9
3.6,0.6,31.0,59.0,6.0,4.0,0,15.1,8.9,1026.4,1024.3
1.5,0.0,35.0,53.0,5.0,1.0,0,16.8,9.1,1025.9,1022.8
3.3,0.2,26.0,67.0,5.0,7.0,0,16.8,2.3,1020.0,1015.8
8.1,0.0,20.0,77.0,6.0,7.0,0,17.0,0.1,1014.9,1012.6
11.4,0.6,31.0,68.0,7.0,5.0,0,17.4,6.8,1013.7,1011.6
11.6,0.2,30.0,60.0,8.0,5.0,0,18.6,4.4,1012.9,1009.7
10.9,0.4,65.0,55.0,8.0,5.0,0,13.3,5.6,1007.0,1007.5
4.8,2.4,50.0,55.0,5.0,8.0,1,12.5,4.6,1009.9,1007.1
9.1,1.8,63.0,67.0,8.0,5.0,1,13.4,5.2,1011.3,1015.889211756847
6.6,0.8,35.0,51.0,4.0,5.0,0,15.9,6.4,1019.5,1018.2
4.7,0.0,37.0,50.0,3.0,5.0,0,16.6,11.0,1022.1,1019.7
6.9,0.0,31.0,56.0,8.0,1.0,0,21.1,8.5,1016.4,1011.5
7.4,0.2,48.0,56.0,3.0,4.0,0,21.4,8.2,1006.0,1004.3
10.5,0.8,80.0,38.0,4.0,4.0,0,15.3,9.4,1015.1,1018.6
4.2,1.2,37.0,53.0,0.0,4.0,1,16.1,10.8,1033.2,1032.6
1.7,0.0,28.0,54.0,0.0,1.0,0,20.9,12.3,1032.0,1028.2
4.9,0.2,31.0,24.0,0.0,1.0,0,28.4,12.5,1027.7,1023.2
8.9,0.0,46.0,24.0,1.0,3.0,0,30.4,11.6,1020.9,1016.9
14.7,0.0,30.0,87.0,8.0,8.0,0,15.6,0.0,1024.2,1023.3
12.9,0.4,26.0,91.0,8.0,8.0,0,14.7,0.0,1024.7,1023.1
12.6,2.2,30.0,61.0,8.0,6.0,1,24.4,8.5,1019.9,1014.1
13.0,0.2,56.0,93.0,8.0,8.0,0,12.7,0.1,1005.9,1009.6
10.6,10.4,41.0,56.0,8.0,8.0,1,15.7,1.6,1016.9,1017.7
5.3,0.2,48.0,47.0,1.0,1.0,0,17.5,12.7,1024.1,1022.2
4.1,0.0,31.0,46.0,3.0,5.0,0,21.0,11.9,1021.7,1017.4
10.1,0.2,46.0,33.0,8.0,6.0,0,29.6,6.9,1011.3,1005.8
16.0,21.4,33.0,94.0,7.0,7.0,1,16.4,0.3,1008.4,1010.0
10.9,8.6,48.0,81.0,5.0,7.0,1,14.5,4.7,1014.4,1016.9
10.0,0.6,39.0,55.0,8.0,8.0,0,15.6,3.1,1025.1,1023.1
10.5,0.0,57.0,61.0,8.0,4.0,0,17.9,5.9,1021.4,1016.7
11.8,0.0,48.0,69.0,8.0,6.0,0,16.7,8.0,1013.1,1012.0
7.6,1.8,44.0,52.0,5.0,7.0,1,15.5,7.5,1015.3,1014.9
9.6,0.0,33.0,53.0,7.0,4.0,0,20.2,6.9,1020.0,1017.8
7.1,0.0,30.0,50.0,8.0,1.0,0,25.2,9.8,1016.1,1011.2
10.3,0.0,39.0,51.0,2.0,7.0,0,28.0,6.8,1006.9,1004.3
14.2,0.2,30.0,70.0,8.0,4.0,0,19.6,5.5,1014.2,1011.6
13.8,8.0,35.0,68.0,8.0,6.0,1,21.7,1.9,1010.9,1009.7
13.0,15.2,76.0,75.0,4.0,6.0,1,24.2,4.4,1008.9,1006.0
14.6,31.2,57.0,45.0,6.0,3.0,1,20.2,6.9,1010.7,1014.1
8.5,0.2,33.0,48.0,1.0,5.0,0,20.2,8.6,1024.2,1020.7
10.2,0.0,41.0,35.0,0.0,2.0,0,24.5,11.9,1018.3,1016.1
11.3,0.0,31.0,68.0,7.0,7.0,0,22.3,2.2,1014.3,1010.5
14.8,4.8,42.47977684797768,51.0,3.0,4.0,1,22.0,11.2,1005.1,1006.2
8.4,0.0,35.0,46.0,1.0,1.0,0,24.9,11.7,1015.8,1012.8
13.1,14.4,31.0,58.0,8.0,8.0,1,16.5,3.0,1020.3,1019.7
11.0,0.2,39.0,62.0,4.0,2.0,0,19.1,10.7,1020.1,1017.1
11.6,0.0,72.0,38.0,3.0,5.0,0,30.8,8.3,1012.7,1009.2
18.4,6.6,48.0,56.35370741482966,8.0,8.0,1,18.782646276595745,0.1,1017.8154924874791,1015.889211756847
11.6,23.8,59.0,39.0,8.0,3.0,1,19.4,8.2,1017.8154924874791,1015.889211756847
9.2,0.2,44.0,50.0,1.0,1.0,0,20.3,11.5,1017.8154924874791,1014.1
9.4,0.0,39.0,44.0,5.0,8.0,0,20.3,1.8,1010.9,1009.2
8.9,0.0,41.0,55.0,2.0,6.0,0,17.2,10.3,1021.5,1022.5
7.1,0.0,52.0,48.0,1.0,1.0,0,18.7,0.0,1028.5,1025.9
10.1,0.0,28.0,61.0,2.0,8.0,0,20.4,5.3,1020.4,1017.4
16.1,11.2,44.0,68.0,8.0,6.0,1,22.4,4.6,1005.6,999.6
12.7,12.0,70.0,61.0,4.0,1.0,1,21.1,9.9,1007.5,1009.9
14.1,0.0,37.0,66.0,5.0,5.0,0,21.2,6.1,1015.0,1014.3
15.6,0.0,85.0,33.0,7.0,6.0,0,31.5,6.0,1008.3,1003.8
18.4,5.0,70.0,66.0,8.0,7.0,1,15.2,4.6,1017.8154924874791,1010.9
8.1,4.0,50.0,53.0,1.0,8.0,1,16.3,11.5,1022.2,1022.9
5.7,0.0,33.0,45.0,1.0,3.0,0,18.4,12.9,1026.0,1022.6
6.1,0.0,50.0,57.0,1.0,8.0,0,18.4,9.3,1019.0,1016.7
8.9,0.0,41.0,50.0,4.0,5.0,0,16.3,9.9,1021.6,1021.5
6.7,0.2,43.0,49.0,5.0,4.0,0,16.9,9.8,1025.6,1023.3
6.6,0.0,41.0,49.0,4.0,2.0,0,18.1,10.4,1021.4,1018.2
7.9,0.0,33.0,55.0,2.0,3.0,0,21.1,13.5,1014.2,1011.9
9.5,0.0,33.0,47.0,6.0,3.0,0,25.2,10.2,1011.4,1009.5
10.9,0.0,41.0,40.0,3.0,4.0,0,27.1,11.6,1011.1,1009.5
12.1,0.0,30.0,44.0,6.0,8.0,0,26.2,2.5,1007.3,1003.7
16.2,3.4,46.0,53.0,8.0,8.0,1,19.3,4.5,1004.4,1005.1
7.0,0.2,28.0,46.0,1.0,6.0,0,18.4,7.3,1009.8,1008.6
10.7,0.0,44.0,43.0,7.0,6.0,0,18.4,6.6,1012.9,1013.4
7.1,0.0,33.0,46.0,5.0,6.0,0,19.4,8.1,1018.3,1017.1
6.5,0.0,44.0,46.0,1.0,2.0,0,20.7,13.0,1019.4,1017.4
8.9,0.0,52.0,56.0,1.0,1.0,0,21.3,12.5,1020.9,1019.4
14.0,0.0,46.0,56.0,3.0,6.0,0,20.8,11.4,1021.6,1018.7
14.1,0.0,31.0,72.0,8.0,8.0,0,20.9,1.6,1013.4,1008.9
16.7,6.6,43.0,73.0,6.0,8.0,1,21.2,5.1,1004.9,1015.889211756847
14.6,5.0,37.0,56.0,5.0,5.0,1,21.9,7.1,1015.7,1015.3
14.2,0.2,48.0,58.0,8.0,4.0,0,20.4,6.0,1019.8,1019.1
13.4,0.2,31.0,62.0,3.0,4.0,0,21.9,7.6,1018.8,1015.4
13.4,0.0,35.0,68.0,8.0,5.0,0,22.5,7.8,1014.6,1012.2
17.1,0.0,33.0,61.0,8.0,4.0,0,25.7,5.6,1012.6,1009.7
16.7,3.8,46.0,70.0,8.0,6.0,1,23.1,1.4,1009.0,1005.4
16.6,27.2,52.0,54.0,7.0,3.0,1,22.3,6.5,1004.2,1006.3
12.6,0.2,37.0,42.0,3.0,5.0,0,20.5,10.2,1013.6,1012.8
9.0,0.0,35.0,57.0,2.0,1.0,0,21.6,12.3,1016.3,1013.8
9.6,0.0,33.0,63.0,2.0,5.0,0,20.6,10.5,1017.5,1017.0
15.6,0.2,44.0,62.0,5.0,2.0,0,21.9,10.6,1020.8,1019.5
12.6,0.0,35.0,49.0,0.0,2.0,0,28.3,13.1,1017.3,1014.4
12.9,0.0,31.0,49.0,1.0,4.0,0,26.0,12.7,1015.7,1014.1
18.0,0.0,31.0,35.0,6.0,6.0,0,33.8,8.6,1013.7,1010.7
18.2,0.0,37.0,45.0,5.0,4.0,0,30.8,8.7,1011.6,1010.0
19.5,0.4,61.0,32.0,8.0,2.0,0,23.6,8.7,1013.1,1016.6
8.7,0.0,35.0,48.0,7.0,6.0,0,20.1,5.0,1018.7,1016.0
10.5,0.0,37.0,44.0,2.0,2.0,0,21.3,11.0,1019.3,1016.2
9.1,0.0,33.0,34.0,3.0,8.0,0,27.1,5.5,1010.0,1006.4
17.3,0.4,43.0,86.0,8.0,7.0,0,21.5,1.2,1000.2,999.4
13.8,24.4,61.0,39.0,1.0,4.0,1,21.7,12.2,1007.3,1007.0
13.4,0.6,61.0,38.0,6.0,5.0,0,19.4,6.7,1009.8,1007.4
11.2,3.2,65.0,70.0,7.0,5.0,1,14.4,7.0,1002.8,1008.5
9.4,8.2,52.0,60.0,4.0,7.0,1,18.7,6.1,1018.6,1017.1
12.9,0.0,48.0,49.0,6.0,5.0,0,19.8,4.6,1017.6,1016.4
10.3,0.0,35.0,47.0,7.0,4.0,0,19.9,8.6,1019.2,1018.0
9.3,0.0,37.0,54.0,2.0,1.0,0,21.0,13.1,1021.0,1018.9
12.7,0.2,46.0,41.0,4.0,3.0,0,28.1,10.4,1019.2,1015.9
13.2,0.0,44.0,29.0,2.0,6.0,0,33.0,11.8,1016.9,1013.5
18.9,0.0,41.0,56.0,8.0,5.0,0,27.4,5.5,1012.2,1012.3
12.1,0.8,33.0,59.0,2.0,2.0,0,22.2,13.4,1019.6,1017.8
14.7,0.0,28.0,72.0,8.0,8.0,0,21.6,0.0,1016.8,1015.1
17.6,0.0,41.0,77.0,8.0,8.0,0,21.4,0.2,1016.7,1017.7
18.4,0.0,54.0,56.0,7.0,3.0,0,23.4,8.5,1023.9,1023.0
12.6,0.0,48.0,54.0,1.0,1.0,0,24.2,12.9,1022.0,1018.8
12.9,0.0,37.0,47.0,0.0,1.0,0,28.4,13.1,1015.5,1013.0
11.5,0.0,44.0,41.0,1.0,2.0,0,29.2,12.4,1013.9,1011.7
13.6,0.0,48.0,45.0,1.0,1.0,0,27.1,13.3,1017.0,1014.8
16.9,0.0,50.0,61.0,6.0,3.0,0,23.2,7.2,1018.8,1016.7
14.4,0.0,37.0,51.0,4.0,2.0,0,27.5,12.8,1013.3,1010.1
17.4,0.0,35.0,46.0,4.0,2.0,0,30.4,9.5,1008.0,1002.2
20.1,5.8,67.0,54.0,8.0,6.0,1,31.0,6.0,993.0,988.8
13.7,1.4,59.0,45.0,6.0,8.0,1,17.8,5.0,1010.4,1014.0
11.8,0.4,41.0,56.0,8.0,6.0,0,19.5,9.7,1018.9,1016.4
10.2,0.2,39.0,51.0,6.0,6.0,0,21.4,11.0,1015.0,1011.7
11.3,0.0,39.0,52.0,3.0,3.0,0,24.0,12.2,1008.9,1005.9
11.3,0.0,43.0,53.0,7.0,2.0,0,25.4,10.2,1005.7,1002.6
15.1,0.0,91.0,50.0,3.0,6.0,0,28.0,6.2,996.9,991.5
12.8,0.2,48.0,30.0,5.0,1.0,0,22.1,12.0,1006.3,1005.4
8.3,0.0,41.0,59.0,4.0,7.0,0,18.2,5.9,1009.9,1009.9
13.5,0.0,31.0,47.0,6.0,8.0,0,19.1,2.0,1014.6,1014.2
15.0,0.0,50.0,58.0,3.0,3.0,0,23.5,8.2,1014.0,1011.0
15.4,2.6,35.0,77.0,8.0,8.0,1,21.3,4.1,1011.6,1010.0
13.9,9.6,37.0,61.0,6.0,5.0,1,21.8,5.1,1017.8154924874791,1015.889211756847
14.4,4.4,39.0,79.0,6.0,8.0,1,18.7,5.0,1017.8154924874791,1015.889211756847
15.2,8.6,33.0,62.0,5.0,5.0,1,22.5,11.9,1017.8154924874791,1018.1
12.8,0.0,48.0,59.0,6.0,2.0,0,23.1,11.7,1021.6,1019.6
12.8,0.0,39.0,46.0,1.0,2.0,0,29.6,10.5,1017.9,1013.9
14.6,0.0,41.0,46.0,6.0,8.0,0,28.1,5.3,1013.6,1012.5
16.3,4.8,24.0,82.0,8.0,8.0,1,19.5,1.0,1017.3,1015.6
15.5,4.4,41.0,72.0,8.0,6.0,1,21.9,3.5,1018.0,1017.2
17.8,0.0,35.0,66.0,8.0,7.0,0,24.9,4.5,1014.0,1011.9
17.6,0.4,28.0,67.0,7.0,7.0,0,22.3,3.5,1014.3,1013.7
15.3,4.8,33.0,66.0,8.0,8.0,1,20.5,1.1,1015.4,1015.2
13.2,10.4,42.47977684797768,56.0,4.0,3.0,1,22.2,11.7,1017.1,1015.5
12.2,0.2,50.0,37.0,3.0,1.0,0,28.7,11.7,1017.8,1017.8
14.3,0.2,31.0,65.0,8.0,0.0,0,25.2,9.0,1022.2,1020.5
13.7,0.2,37.0,24.0,0.0,1.0,0,35.0,12.6,1019.1,1016.1
14.8,0.0,41.0,42.0,5.0,5.0,0,31.2,8.5,1014.5,1011.5
18.5,0.0,33.0,97.0,7.0,8.0,0,19.9,0.7,1011.5,1013.8
17.5,31.2,35.0,68.0,8.0,8.0,1,18.4,0.0,1014.4,1016.2
15.9,0.4,63.0,71.0,8.0,7.0,0,19.0,0.0,1018.2,1016.2
15.9,24.2,59.0,93.0,8.0,8.0,1,16.9,0.0,1009.2,1010.2
14.6,17.4,52.0,55.0,5.0,6.0,1,18.2,6.4,1018.6,1019.2
15.6,0.0,57.0,80.0,8.0,8.0,0,17.9,0.0,1017.4,1013.3
14.8,16.4,39.0,59.0,7.0,3.0,1,25.0,9.2,1007.5,1006.7
14.7,0.6,50.0,59.0,6.0,5.0,0,20.6,10.2,1016.3,1017.2
12.3,0.0,41.0,60.0,8.0,7.0,0,19.8,4.9,1021.8,1021.5
13.2,4.2,59.0,68.0,7.0,8.0,1,17.1,2.4,1029.1,1027.3
14.7,1.4,46.0,93.0,6.0,8.0,1,16.9,0.1,1021.8,1015.9
15.6,0.0,41.0,58.0,8.0,3.0,0,22.6,9.5,1011.9,1010.5
14.5,0.0,33.0,52.0,4.0,7.0,0,18.8,3.6,1016.5,1017.8
14.1,0.0,28.0,61.0,8.0,8.0,0,18.3,1.9,1019.2,1018.7
13.1,0.0,30.0,54.0,8.0,8.0,0,19.8,4.5,1021.9,1020.7
9.7,0.0,28.0,43.0,2.0,1.0,0,26.4,10.4,1018.6,1015.7
12.2,0.0,33.0,45.0,1.0,4.0,0,30.2,7.3,1016.5,1012.9
17.2,0.0,39.0,51.0,6.0,6.0,0,28.2,4.2,1012.0,1009.0
17.5,0.0,46.0,91.0,6.0,8.0,0,17.8,0.8,1006.9,1009.3
11.0,0.0,39.0,59.0,3.0,6.0,0,19.2,6.7,1018.4,1018.8
10.3,0.0,28.0,70.0,2.0,6.0,0,18.6,6.9,1026.1,1025.7
9.1,0.2,52.0,67.0,3.0,3.0,0,21.5,10.5,1026.2,1022.1
10.2,0.0,35.0,45.0,2.0,2.0,0,25.8,11.0,1017.2,1011.1
12.8,0.0,69.0,83.0,3.0,8.0,0,13.0,4.2,1002.2,1006.6
6.9,0.8,24.0,44.0,3.0,3.0,0,18.9,8.6,1011.7,1007.2
8.8,0.0,91.0,56.0,7.0,3.0,0,11.8,5.7,1002.7,1004.8
9.0,8.2,59.0,42.0,4.0,3.0,1,17.7,9.4,1012.3,1014.8
9.1,0.0,26.0,55.0,8.0,8.0,0,16.1,9.5,1023.3,1022.9
11.7,0.0,24.0,49.0,7.0,4.0,0,19.5,3.7,1024.0,1021.9
12.5,0.0,28.0,64.0,8.0,5.0,0,17.9,2.9,1025.3,1023.8
13.7,0.0,31.0,61.0,7.0,2.0,0,22.7,4.2,1020.9,1017.4
7.9,0.2,26.0,56.0,3.0,2.0,0,22.0,10.2,1020.4,1017.6
10.5,0.2,31.0,60.0,8.0,2.0,0,22.4,7.4,1019.0,1015.5
9.3,0.0,44.0,38.0,5.0,3.0,0,29.0,8.5,1014.5,1010.4
15.1,0.0,24.0,70.0,6.0,6.0,0,18.6,2.6,1019.7,1017.8
15.0,0.4,26.0,53.0,6.0,5.0,0,23.1,7.4,1016.6,1012.8
14.1,0.0,35.0,67.0,5.0,8.0,0,23.9,6.6,1011.7,1012.0
13.4,0.0,30.0,45.0,5.0,0.0,0,23.7,9.9,1017.7,1015.4
12.3,0.2,28.0,68.0,7.0,0.0,0,22.2,7.3,1021.0,1018.5
15.6,0.0,87.0,65.0,8.0,6.0,0,26.5,3.6,1015.8,1009.8
11.5,1.8,94.0,58.0,4.0,5.0,1,16.4,8.4,1020.1,1020.1
7.2,0.0,52.0,45.0,2.0,7.0,0,16.7,6.9,1019.1,1014.9
7.5,1.0,61.0,70.0,5.0,6.0,0,10.5,3.9,1015.9,1018.7
6.0,4.4,50.0,49.0,4.0,5.0,1,14.5,7.5,1030.8,1031.5
5.7,0.2,31.0,55.0,3.0,5.0,0,17.2,9.8,1035.7,1032.8
4.7,0.0,24.0,50.0,0.0,0.0,0,20.3,10.9,1033.9,1030.3
5.0,0.0,28.0,39.0,0.0,0.0,0,23.3,10.6,1031.5,1026.8
6.4,0.0,35.0,35.0,5.0,3.0,0,23.1,8.0,1026.3,1021.9
7.6,0.0,39.0,36.0,2.0,3.0,0,26.0,10.1,1022.8,1020.2
6.6,0.0,26.0,67.0,6.0,6.0,0,18.2,3.9,1026.0,1025.2
11.0,0.4,41.0,66.0,7.0,1.0,0,19.9,8.5,1028.6,1026.4
15.0,3.4,46.0,83.0,7.0,4.0,1,19.4,4.5,1026.3,1022.7
16.8,0.8,43.0,88.0,8.0,8.0,0,19.6,2.9,1020.0,1016.0
14.3,0.2,33.0,82.0,7.0,6.0,0,20.4,4.2,1016.6,1014.8
11.0,0.4,28.0,68.0,8.0,1.0,0,20.5,7.5,1017.8,1013.7
13.4,0.8,39.0,46.0,8.0,5.0,0,24.4,4.4,1009.7,1005.7
9.6,0.8,54.0,37.0,6.0,4.0,0,23.0,8.3,1009.0,1005.2
6.4,0.8,52.0,84.0,1.0,8.0,0,10.0,4.2,1011.3,1011.3
9.1,5.4,50.0,57.0,8.0,4.0,1,17.2,0.9,1012.6,1012.8
10.0,0.0,43.0,61.0,6.0,3.0,0,17.7,6.7,1021.1,1019.1
8.5,0.2,39.0,58.0,2.0,4.0,0,18.0,9.0,1022.9,1021.4
4.8,0.0,52.0,48.0,2.0,5.0,0,19.0,9.5,1020.5,1015.6
6.7,0.6,28.0,54.0,2.0,4.0,0,14.5,4.1,1025.6,1024.6
2.4,0.0,26.0,58.0,5.0,6.0,0,15.5,6.7,1026.5,1022.1
2.6,0.0,20.0,55.0,6.0,5.0,0,20.1,5.7,1022.0,1018.8
8.3,1.8,31.0,88.0,8.0,8.0,1,11.8,0.0,1021.6,1021.8
1.1,8.4,44.0,70.0,5.0,8.0,1,12.0,3.8,1019.3,1017.5
8.7,2.4,48.0,63.0,6.0,4.0,1,14.3,3.1,1018.7,1018.0
6.6,0.0,37.0,69.0,1.0,7.0,0,14.3,6.3,1020.3,1017.9
7.7,0.0,48.0,64.0,4.0,5.0,0,13.7,4.9,1017.1,1015.5
2.8,0.0,35.0,54.0,6.0,4.0,0,15.8,2.0,1018.3,1014.6
7.0,0.2,22.0,35.0,6.0,2.0,0,22.3,9.1,1015.1,1012.5
6.9,0.0,39.0,38.0,4.0,7.0,0,21.4,3.7,1014.5,1013.5
11.8,0.2,39.0,42.0,1.0,1.0,0,18.8,9.4,1022.7,1019.1
3.3,0.0,70.0,41.0,7.0,2.0,0,16.1,7.8,1016.1,1015.3
5.8,0.4,65.0,52.0,2.0,7.0,0,12.8,7.4,1018.4,1014.5
7.6,14.6,59.0,71.0,6.0,5.0,1,10.1,6.4,1014.5,1017.1
6.3,2.2,37.0,67.0,1.0,6.0,1,15.4,4.9,1025.7,1024.8
8.9,0.2,35.0,62.0,6.0,5.0,0,16.3,5.5,1026.4,1024.7
5.6,0.4,35.0,66.0,2.0,5.0,0,15.1,6.7,1026.7,1024.1
4.3,0.0,22.0,47.0,1.0,3.0,0,16.2,9.5,1025.7,1022.2
3.2,0.0,30.0,53.0,6.0,7.0,0,16.6,4.9,1023.3,1019.9
6.7,0.0,39.0,64.0,7.0,8.0,0,14.4,0.8,1022.9,1023.1
1.9,0.0,28.0,48.0,1.0,2.0,0,14.7,9.1,1027.8,1024.7
1.0,0.0,20.0,55.0,5.0,1.0,0,14.6,8.0,1024.0,1019.9
-0.5,0.0,56.0,40.0,5.0,4.0,0,17.6,7.2,1019.6,1016.5
4.2,0.0,48.0,29.0,1.0,0.0,0,20.3,9.4,1016.7,1012.0
5.4,0.0,46.0,82.0,7.0,7.0,0,13.5,2.5,1016.0,1014.8
8.2,27.0,74.0,63.0,3.0,8.0,1,10.5,5.2,1006.7,1001.4
6.8,23.4,72.0,70.0,5.0,8.0,1,13.6,6.3,1011.4,1012.3
7.6,0.2,46.0,64.0,5.0,8.0,0,13.3,0.7,1023.1,1022.9
8.3,0.0,33.0,74.0,8.0,8.0,0,13.3,0.2,1029.5,1028.8
5.7,0.0,35.0,72.0,5.0,6.0,0,13.6,6.0,1033.1,1032.7
3.9,0.0,22.0,67.0,1.0,5.0,0,15.7,6.3,1036.4,1034.0
5.5,0.0,20.0,58.0,0.0,0.0,0,15.2,8.8,1033.3,1030.2
1.8,0.0,19.0,60.0,5.0,3.0,0,14.9,7.2,1030.3,1027.1
1.8,0.0,20.0,70.0,5.0,6.0,0,13.2,4.0,1024.7,1021.0
5.2,2.2,31.0,96.0,8.0,8.0,1,10.5,0.0,1020.2,1015.3
7.6,7.4,78.0,97.0,8.0,8.0,1,13.2,0.0,1007.2,1003.4
9.7,54.2,83.0,73.0,8.0,8.0,1,11.4,0.0,1013.6,1016.4
6.8,2.0,39.0,60.0,1.0,4.0,1,11.5,7.2,1024.4,1023.3
3.8,0.0,35.0,69.0,7.0,5.0,0,12.5,0.9,1025.5,1023.8
5.6,0.0,43.0,70.0,6.0,3.0,0,13.2,5.2,1026.8,1025.1
6.9,0.0,31.0,91.0,6.0,8.0,0,11.1,6.683663366336633,1027.1,1025.5
4.1,2.0,24.0,53.0,3.0,3.0,1,14.2,8.4,1028.2,1025.9
0.4,0.2,20.0,71.0,2.0,0.0,0,12.6,8.6,1027.6,1024.5
0.6,0.2,17.0,73.0,8.0,1.0,0,11.3,5.7,1024.5,1021.7
-1.1,0.2,20.0,74.0,2.0,4.0,0,12.3,5.7,1022.3,1019.4
1.4,0.2,24.0,79.0,4.0,6.0,0,13.1,3.6,1016.5,1011.4
4.6,1.2,20.0,64.0,6.0,3.0,1,14.9,2.5,1011.9,1010.8
0.7,0.0,28.0,55.0,1.0,4.0,0,15.0,8.8,1014.8,1012.5
6.5,0.0,61.0,75.0,3.0,2.0,0,13.2,5.5,1015.6,1016.0
8.8,0.0,41.0,65.0,7.0,6.0,0,14.2,2.3,1022.2,1019.3
6.6,0.2,56.0,66.0,1.0,3.0,0,10.8,6.9,1023.2,1022.7
-2.8,0.0,54.0,64.0,3.0,7.0,0,10.2,5.0,1019.4,1012.8
-0.1,4.4,54.0,93.0,8.0,7.0,1,10.1,0.0,1009.0,1004.4
7.7,5.2,43.0,62.0,8.0,6.0,1,10.7,1.0,1001.7,1007.7
1.7,4.2,52.0,60.0,1.0,6.0,1,12.0,4.8,1020.3,1019.6
5.8,0.0,59.0,59.0,2.0,4.0,0,14.6,5.0,1025.1,1025.2
6.2,0.0,59.0,82.0,7.0,7.0,0,11.1,3.6,1025.6,1026.8
4.2,2.8,19.0,49.0,7.0,7.0,1,10.2,2.0,1033.5,1032.1
-1.5,0.2,24.0,60.0,0.0,1.0,0,10.5,8.2,1032.8,1028.8
-2.0,0.0,30.0,61.0,3.0,3.0,0,14.4,7.1,1023.2,1016.6
1.9,0.0,52.0,46.0,7.0,8.0,0,16.3,2.7,1009.3,1004.6
1.6,3.8,48.0,56.0,1.0,8.0,1,13.0,6.683663366336633,1008.4,1008.5
-0.8,0.2,24.0,56.0,8.0,8.0,0,12.1,6.683663366336633,1013.2,1011.5
4.2,0.0,41.0,55.0,8.0,4.0,0,13.1,6.683663366336633,1018.5,1018.9
6.0,0.4,30.0,59.0,8.0,8.0,0,13.5,6.683663366336633,1023.5,1022.3
4.9,1.8,30.0,52.0,8.0,1.0,1,13.1,6.683663366336633,1029.5,1029.6
0.7,0.6,22.0,62.0,8.0,8.0,0,13.0,6.683663366336633,1036.3,1034.6
3.2,0.0,24.0,74.0,4.0,8.0,0,11.0,6.683663366336633,1036.2,1033.9
-1.5,0.0,19.0,58.0,8.0,8.0,0,12.7,6.683663366336633,1033.2,1030.7
-2.3,0.2,17.0,56.0,8.0,8.0,0,11.7,6.683663366336633,1031.1,1027.9
