Rainfall,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp
19.8,88.0,73.0,7.0,6.0,1,14.5,15.7
12.0,71.0,89.0,5.0,7.0,1,12.5,15.2
11.8,72.0,41.0,5.0,4.0,1,19.9,18.5
0.2,79.0,45.0,3.0,6.0,0,18.7,24.10106990014265
0.0,47.0,41.0,5.0,6.0,0,20.2,21.3
0.0,59.0,48.0,0.0,5.0,0,17.5,20.2
0.0,70.0,20.0,0.0,5.0,0,21.5,22.2
0.0,52.0,46.0,1.0,2.0,0,15.4,16.3
0.0,66.0,49.0,0.0,3.0,0,17.4,19.7
0.0,69.0,58.0,2.0,2.0,0,17.4,17.8
0.0,73.0,29.0,2.0,4.0,0,22.0,22.2
0.0,74.0,47.0,7.0,2.0,0,23.2,23.7
0.0,68.0,24.0,5.0,6.0,0,29.7,30.5
5.0,38.0,26.0,0.0,0.0,1,19.0,19.2
0.0,68.0,57.362684435982864,0.0,1.0,0,22.32553393450403,22.7
0.0,52.0,35.0,5.0,5.0,0,18.2,18.8
0.0,66.0,49.0,5.0,2.0,0,18.9,19.9
0.0,83.0,56.0,0.0,2.0,0,20.0,20.2
0.0,85.0,74.0,0.0,5.0,0,22.5,22.8
0.0,48.0,27.0,3.0,4.0,0,23.3,24.0
0.0,47.0,32.0,2.0,4.0,0,18.8,19.2
0.0,41.0,37.0,1.0,2.0,0,16.6,17.2
1.8,67.0,48.0,1.0,2.0,1,17.5,20.0
0.0,60.0,38.0,0.0,0.0,0,21.6,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,27.2
0.0,35.0,20.0,0.0,0.0,0,27.2,27.7
0.0,28.0,27.0,0.0,7.0,0,21.0,24.5
0.0,44.0,23.0,0.0,1.0,0,22.8,22.7
0.0,53.0,48.0,0.0,1.0,0,19.0,20.0
0.0,77.0,52.0,0.0,0.0,0,22.0,23.7
0.0,80.0,67.0,6.0,6.0,0,19.5,21.2
0.0,80.0,65.0,6.0,2.0,0,22.6,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,26.5
8.8,47.0,45.0,1.0,1.0,1,17.0,18.2
0.0,60.0,61.0,1.0,4.0,0,17.6,19.8
0.0,74.0,58.0,1.0,2.0,0,20.2,21.0
0.0,82.0,75.0,7.0,7.0,0,18.2,20.0
2.0,75.0,60.0,1.0,5.0,1,21.4,23.6
2.6,74.0,49.0,0.0,5.0,1,19.5,21.0
0.0,72.0,63.0,1.0,2.0,0,21.0,22.2
0.2,77.0,37.0,8.0,5.0,0,27.7,28.2
0.0,57.0,56.0,1.0,1.0,0,20.5,22.2
0.0,76.0,24.0,0.0,0.0,0,27.0,27.5
0.0,32.0,31.0,0.0,0.0,0,21.0,23.2
0.0,72.0,60.0,7.0,6.0,0,18.2,20.3
0.0,61.0,58.0,5.0,1.0,0,20.8,22.5
0.0,72.0,49.0,6.0,3.0,0,26.5,26.8
0.0,51.0,26.0,1.0,6.0,0,31.5,32.3
0.0,68.0,25.0,6.0,6.0,0,24.3,26.0
0.0,35.0,57.362684435982864,0.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,54.0,8.0,1.0,0,18.8,20.5
0.8,66.0,49.0,6.0,1.0,0,19.5,20.5
0.0,60.0,16.0,1.0,1.0,0,28.4,28.7
0.0,71.0,21.0,0.0,0.0,0,31.5,31.6
0.0,30.0,13.0,0.0,1.0,0,34.8,35.8
0.0,71.0,67.0,8.0,8.0,0,20.5,21.5
0.0,53.0,38.0,1.0,0.0,0,18.5,20.3
0.2,85.0,52.0,7.0,7.0,0,18.6,19.2
0.0,94.0,54.0,6.0,2.0,0,17.8,19.2
0.0,74.0,39.0,0.0,1.0,0,24.0,24.8
0.8,91.0,84.0,8.0,8.0,0,15.9,17.2
2.6,56.0,72.0,1.0,8.0,1,12.6,15.2
6.0,59.0,45.0,0.0,1.0,1,19.9,20.0
0.8,84.0,54.0,7.0,2.0,0,19.0,19.8
0.0,74.0,43.0,0.0,0.0,0,25.0,25.8
0.0,40.0,14.0,2.0,1.0,0,32.4,33.0
0.0,36.0,62.0,4.0,6.0,0,20.0,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,27.7
0.0,74.0,29.0,5.0,4.0,0,31.5,32.0
0.0,40.0,42.0,2.0,0.0,0,26.6,37.4
0.0,75.0,63.0,6.0,8.0,0,22.0,26.2
0.0,66.0,57.362684435982864,6.0,1.0,0,22.32553393450403,21.2
0.0,42.0,51.0,5.0,6.0,0,18.0,20.2
0.0,68.0,46.0,0.0,0.0,0,24.0,24.2
0.0,68.0,16.0,0.0,1.0,0,33.2,33.6
0.0,71.0,61.0,7.0,6.0,0,22.4,23.2
0.0,38.0,48.0,1.0,5.0,0,19.5,23.2
0.0,53.0,57.362684435982864,7.0,1.0,0,22.32553393450403,20.8
0.0,66.0,50.0,6.0,2.0,0,23.0,23.5
0.0,72.0,53.0,6.0,6.0,0,23.4,24.4
0.0,58.0,42.0,0.0,1.0,0,27.4,29.0
0.0,54.0,19.0,5.0,8.0,0,33.5,35.2
0.0,63.0,46.0,7.0,5.0,0,20.0,20.2
0.0,67.0,46.0,7.0,8.0,0,21.7,21.8
0.0,66.0,54.0,4.0,1.0,0,26.4,27.0
0.0,73.0,44.0,0.0,3.0,0,29.8,30.2
0.0,65.0,45.0,1.0,1.0,0,30.4,32.3
0.0,77.0,58.0,7.0,8.0,0,26.0,28.2
0.0,72.0,53.0,5.0,8.0,0,27.0,29.2
3.6,81.0,67.0,6.0,8.0,1,24.8,26.5
0.6,71.0,57.362684435982864,8.0,1.0,0,22.32553393450403,20.0
0.0,54.0,44.0,3.0,3.0,0,21.0,21.5
0.0,65.0,43.0,1.0,1.0,0,26.4,26.8
0.0,68.0,65.0,4.0,6.0,0,20.5,22.8
0.0,80.0,75.0,8.0,8.0,0,21.0,21.8
0.0,77.0,64.0,7.0,4.0,0,25.2,26.7
0.0,89.0,93.0,8.0,8.0,0,18.5,22.4
0.0,65.0,53.0,8.0,7.0,0,20.8,21.3
0.0,69.0,60.0,7.0,2.0,0,25.0,25.5
0.0,58.0,55.0,1.0,7.0,0,18.9,21.6
6.6,83.0,51.0,7.0,6.0,1,20.5,21.8
0.8,70.0,59.0,3.0,7.0,0,24.0,26.0
0.0,64.0,59.0,8.0,8.0,0,20.7,21.8
0.0,66.0,62.0,7.0,7.0,0,21.2,22.8
0.0,32.0,57.362684435982864,6.0,1.0,0,22.32553393450403,27.2
0.0,61.0,35.0,0.0,5.0,0,33.5,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,34.8
1.2,64.0,71.0,5.0,7.0,1,25.0,32.5
3.8,86.0,68.0,8.0,6.0,1,25.0,26.1
1.0,84.0,58.0,7.0,1.0,0,29.2,30.0
0.0,70.0,48.0,1.0,4.0,0,35.0,36.4
0.0,37.0,63.0,1.0,5.0,0,28.7,37.5
0.0,71.0,63.0,7.0,6.0,0,24.4,25.5
0.0,65.0,59.0,7.0,6.0,0,25.2,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,29.2
0.0,59.0,50.0,0.0,0.0,0,30.5,33.9
0.0,64.0,50.0,2.0,0.0,0,30.0,30.5
0.0,67.0,59.0,6.0,1.0,0,28.2,31.0
0.0,38.0,19.0,0.0,1.0,0,39.5,40.0
0.0,66.0,61.0,2.0,8.0,0,22.5,24.10106990014265
0.0,74.06142857142858,53.0,8.0,7.0,0,26.4,26.4
0.0,69.0,48.0,1.0,2.0,0,33.6,35.5
0.0,34.0,21.0,6.0,4.0,0,42.4,42.7
0.0,75.0,66.0,7.0,8.0,0,26.5,28.6
6.8,78.0,48.0,8.0,4.0,1,22.0,23.2
1.4,60.0,54.0,6.0,6.0,1,26.0,27.0
0.0,69.0,51.0,2.0,4.0,0,28.5,30.8
0.0,72.0,55.0,6.0,0.0,0,31.0,32.4
0.0,64.0,20.0,0.0,0.0,0,43.5,44.1
3.4,70.0,62.0,8.0,8.0,1,23.5,24.4
6.4,98.0,91.0,8.0,8.0,1,21.0,23.5
13.2,84.0,64.0,6.0,6.0,1,26.5,28.3
0.0,81.0,57.362684435982864,2.0,1.0,0,22.32553393450403,32.5
2.0,78.0,57.362684435982864,7.0,1.0,1,22.32553393450403,25.0
0.8,83.0,57.0,7.0,6.0,0,26.0,27.5
0.6,81.0,63.0,6.0,2.0,0,30.0,30.8
0.0,65.0,71.0,1.0,6.0,0,29.5,31.2
8.6,96.0,95.0,8.0,8.0,1,22.6,23.8
38.6,95.0,95.0,8.0,8.0,1,22.0,23.8
68.8,94.0,82.0,8.0,7.0,1,22.6,28.8
0.0,81.0,71.0,8.0,7.0,0,24.9,25.2
0.0,79.0,65.0,3.0,2.0,0,30.0,30.5
77.6,95.0,96.0,8.0,8.0,1,18.6,20.0
89.8,94.0,57.362684435982864,8.0,1.0,1,22.32553393450403,22.2
15.0,77.0,71.0,7.0,6.0,1,24.3,25.0
0.0,66.0,61.0,8.0,5.0,0,24.5,25.8
0.0,67.0,69.0,6.0,6.0,0,24.5,27.5
0.0,73.0,58.0,6.0,5.0,0,26.5,28.0
0.0,80.0,56.0,0.0,4.0,0,28.5,28.5
0.0,75.0,59.0,3.0,6.0,0,26.6,27.2
0.0,77.0,55.0,6.0,5.0,0,27.2,28.2
0.0,77.0,57.0,3.0,2.0,0,27.4,24.10106990014265
0.0,74.06142857142858,57.0,8.0,6.0,0,26.8,27.8
0.0,76.0,60.0,1.0,4.0,0,26.4,27.1
0.0,86.0,53.0,1.0,5.0,0,27.5,27.8
0.0,83.0,57.362684435982864,4.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,27.8
1.6,98.0,55.0,4.0,1.0,1,29.0,29.7
0.0,55.0,47.0,4.0,1.0,0,22.2,23.2
2.8,68.0,57.362684435982864,2.0,1.0,1,22.32553393450403,22.5
0.0,77.0,53.0,2.0,3.0,0,23.0,24.2
0.0,77.0,61.0,1.0,4.0,0,24.6,26.2
0.0,78.0,43.0,1.0,6.0,0,27.0,28.4
0.0,72.0,54.0,6.0,6.0,0,29.8,32.2
0.0,65.0,51.0,6.0,6.0,0,29.7,31.8
0.0,87.0,46.0,1.0,2.0,0,30.8,32.2
0.0,71.0,60.0,1.0,0.0,0,27.0,27.5
0.0,91.0,67.0,7.0,5.0,0,28.0,29.2
0.0,83.0,57.362684435982864,0.0,3.0,0,30.5,31.2
0.0,86.0,39.0,0.0,4.0,0,32.5,32.7
7.0,56.0,57.0,3.0,6.0,1,20.5,22.8
0.0,71.0,55.0,1.0,2.0,0,23.8,24.5
0.0,81.0,39.0,8.0,8.0,0,25.2,26.1
5.4,71.0,65.0,5.0,5.0,1,23.5,24.5
0.4,90.0,48.0,0.0,3.0,0,24.2,25.7
0.0,81.0,57.362684435982864,6.0,1.0,0,22.32553393450403,21.0
69.8,98.0,74.0,8.0,8.0,1,20.0,21.8
8.4,75.0,52.0,4.0,5.0,1,23.2,24.3
0.0,90.0,67.0,6.0,6.0,0,21.8,23.0
0.0,92.0,61.0,4.0,3.0,0,22.2,23.5
0.0,81.0,60.0,2.0,3.0,0,22.8,23.8
0.0,85.0,71.0,4.0,7.0,0,21.5,22.5
13.4,84.0,62.0,0.0,1.0,1,23.2,24.7
0.0,87.0,60.0,0.0,1.0,0,24.8,25.7
0.0,75.0,55.0,1.0,1.0,0,24.8,25.5
0.0,91.0,64.0,5.0,1.0,0,24.2,25.5
0.0,77.0,55.0,3.0,1.0,0,25.5,27.2
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
36.0,71.0,65.0,1.0,4.0,1,19.0,21.3
0.4,93.0,41.0,8.0,1.0,0,24.5,25.2
0.0,62.0,40.0,0.0,0.0,0,24.4,24.8
0.0,74.0,38.0,0.0,0.0,0,23.2,23.5
0.0,78.0,49.0,1.0,0.0,0,21.5,22.6
0.0,58.0,41.0,1.0,0.0,0,24.8,25.2
0.0,69.0,49.0,0.0,0.0,0,24.2,24.10106990014265
0.0,74.06142857142858,30.0,8.0,0.0,0,27.5,28.0
0.0,56.0,57.0,0.0,0.0,0,24.5,24.10106990014265
0.2,74.06142857142858,77.0,8.0,1.0,0,22.5,28.7
0.2,90.0,42.0,4.0,4.0,0,27.5,28.5
0.0,61.0,55.0,5.0,3.0,0,18.4,20.0
0.0,75.0,57.362684435982864,0.0,1.0,0,22.32553393450403,22.2
0.0,65.0,36.0,8.0,2.0,0,24.6,25.2
0.0,64.0,53.0,1.0,1.0,0,18.0,19.2
0.0,71.0,67.0,1.0,5.0,0,18.5,20.0
3.6,96.0,66.0,7.0,6.0,1,19.5,21.5
0.2,82.0,65.0,3.0,7.0,0,20.3,21.5
0.2,92.0,59.0,1.0,1.0,0,22.5,23.5
0.2,92.0,58.0,0.0,2.0,0,22.0,23.4
0.0,86.0,70.0,6.0,6.0,0,21.4,21.7
0.2,100.0,68.0,8.0,3.0,0,21.0,23.0
0.2,94.0,64.0,8.0,8.0,0,20.6,21.0
1.6,94.0,64.0,8.0,5.0,1,19.0,19.4
1.2,65.0,57.362684435982864,0.0,1.0,1,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,22.5
32.5,97.0,79.0,8.0,7.0,1,16.0,18.7
14.4,61.0,50.0,6.0,5.0,1,19.0,19.9
1.6,75.0,63.0,5.0,5.0,1,18.8,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,21.2
0.2,93.0,93.0,6.0,6.0,0,15.5,16.4
6.2,100.0,72.0,8.0,8.0,1,18.4,18.7
1.4,94.0,64.0,6.0,6.0,1,20.0,21.2
0.2,99.0,53.0,1.0,1.0,0,21.0,22.2
2.0,89.0,57.0,1.0,1.0,1,21.5,22.8
0.2,91.0,76.0,7.0,8.0,0,19.0,20.5
7.2,97.0,94.0,8.0,7.0,1,12.0,16.7
22.8,64.0,56.0,6.0,1.0,1,17.0,18.2
0.2,81.0,74.0,8.0,7.0,0,17.4,19.8
0.2,96.0,72.0,8.0,6.0,0,17.4,18.7
0.0,84.0,85.0,7.0,8.0,0,16.5,17.8
0.2,88.0,64.0,8.0,5.0,0,21.5,22.5
1.0,97.0,64.0,7.0,6.0,0,17.5,18.0
0.4,88.0,72.0,1.0,5.0,0,18.8,19.8
0.2,97.0,74.0,2.0,8.0,0,19.0,20.2
1.0,94.0,60.0,0.0,0.0,0,19.4,20.8
0.2,95.0,97.0,6.0,8.0,0,14.8,19.0
20.6,88.0,63.0,6.0,6.0,1,17.6,19.5
0.0,72.0,58.0,2.0,2.0,0,16.8,18.2
0.4,66.0,53.0,4.0,8.0,0,17.4,19.0
0.0,75.0,60.0,4.0,6.0,0,15.4,16.6
0.0,75.0,68.0,1.0,7.0,0,15.0,17.4
0.0,75.0,46.0,1.0,2.0,0,16.5,17.8
3.0,85.0,72.0,7.0,7.0,1,15.2,16.2
2.6,77.0,79.0,6.0,6.0,1,13.5,16.0
0.2,91.0,76.0,7.0,7.0,0,14.7,17.2
0.0,92.0,68.0,1.0,6.0,0,15.0,19.5
4.8,95.0,97.0,6.0,7.0,1,12.6,16.6
21.0,95.0,56.0,8.0,7.0,1,16.4,17.3
0.2,81.0,64.0,7.0,6.0,0,14.9,17.5
2.4,80.0,91.0,7.0,7.0,1,15.5,19.0
10.4,99.0,94.0,8.0,8.0,1,15.5,16.8
14.6,96.0,94.0,8.0,8.0,1,14.0,18.2
14.6,93.0,90.0,8.0,7.0,1,15.8,16.3
20.4,100.0,97.0,8.0,7.0,1,14.0,14.2
20.2,97.0,80.0,8.0,6.0,1,17.0,17.5
3.0,77.0,66.0,5.0,2.0,1,17.5,19.0
0.2,97.0,61.0,1.0,0.0,0,17.0,18.5
0.2,91.0,47.0,0.0,1.0,0,21.4,22.6
0.2,70.0,40.0,0.0,5.0,0,20.8,21.7
0.0,73.0,41.0,0.0,0.0,0,15.4,16.5
0.0,69.0,43.0,0.0,0.0,0,16.0,17.7
0.0,80.0,46.0,0.0,3.0,0,16.3,18.2
5.2,97.0,83.0,6.0,6.0,1,13.5,15.2
2.4,94.0,74.0,8.0,8.0,1,15.5,16.9
0.0,93.0,70.0,4.0,3.0,0,16.4,18.2
0.0,99.0,77.0,8.0,4.0,0,15.6,17.0
0.2,100.0,70.0,0.0,7.0,0,16.8,19.2
0.2,97.0,64.0,8.0,4.0,0,17.8,19.5
0.2,95.0,81.0,8.0,8.0,0,17.8,18.7
0.2,97.0,56.0,8.0,5.0,0,20.4,21.6
0.0,89.0,70.0,6.0,2.0,0,19.8,23.4
0.0,91.0,58.0,1.0,4.0,0,21.5,23.8
0.2,89.0,90.0,5.0,8.0,0,16.8,21.2
1.0,89.0,53.0,8.0,3.0,0,19.2,20.2
0.0,77.0,36.0,0.0,0.0,0,15.4,16.2
0.0,66.0,29.0,1.0,2.0,0,16.5,24.10106990014265
0.0,74.06142857142858,39.0,8.0,5.0,0,17.0,24.10106990014265
0.0,74.06142857142858,64.0,8.0,8.0,0,15.5,17.7
0.0,84.0,52.0,7.0,2.0,0,17.8,18.5
0.0,73.0,41.0,6.0,0.0,0,18.8,19.5
0.0,80.0,62.0,0.0,2.0,0,18.0,19.8
0.0,97.0,67.0,8.0,5.0,0,17.8,18.2
0.0,95.0,47.0,0.0,3.0,0,22.0,22.3
0.0,72.0,50.0,3.0,6.0,0,19.7,21.4
10.4,90.0,59.0,4.0,6.0,1,17.0,18.0
0.2,77.0,57.362684435982864,1.0,1.0,0,22.32553393450403,18.9
0.2,96.0,39.0,6.0,2.0,0,20.4,20.8
0.0,58.0,41.0,0.0,1.0,0,19.0,19.7
0.0,54.0,57.362684435982864,1.0,1.0,0,22.32553393450403,19.5
0.0,61.0,36.0,1.0,0.0,0,18.8,19.2
0.2,50.0,33.0,0.0,6.0,0,21.9,22.8
0.0,74.0,59.0,6.0,4.0,0,16.6,18.8
9.2,70.0,79.0,1.0,8.0,1,11.8,14.2
1.2,71.0,46.0,1.0,6.0,1,17.4,19.0
0.2,49.0,35.0,0.0,0.0,0,23.2,23.7
0.0,60.0,38.0,0.0,2.0,0,23.4,23.8
0.0,70.0,27.0,2.0,6.0,0,26.0,27.0
0.0,49.0,57.362684435982864,0.0,1.0,0,22.32553393450403,21.7
0.0,65.0,23.0,6.0,2.0,0,22.7,23.2
0.0,37.0,36.0,0.0,0.0,0,16.7,17.8
0.0,71.0,49.0,0.0,1.0,0,20.4,20.8
0.0,76.0,64.0,6.0,1.0,0,20.0,23.2
0.0,53.0,27.0,0.0,0.0,0,21.8,22.2
0.0,43.0,29.0,1.0,5.0,0,22.8,25.3
0.0,54.0,50.0,0.0,5.0,0,16.2,18.0
0.0,68.0,35.0,4.0,5.0,0,17.0,18.2
0.0,54.0,35.0,6.0,5.0,0,18.2,18.6
0.0,55.0,34.0,7.0,7.0,0,18.9,21.3
0.0,60.0,47.0,0.0,1.0,0,19.8,21.7
0.0,69.0,26.0,0.0,0.0,0,23.8,24.5
0.0,67.0,54.0,0.0,6.0,0,20.5,22.2
0.0,71.0,44.0,1.0,0.0,0,21.2,21.8
0.0,79.0,36.0,0.0,1.0,0,21.8,22.8
0.0,76.0,58.0,1.0,6.0,0,22.6,23.0
0.0,68.0,31.0,0.0,1.0,0,27.8,28.2
0.0,61.0,32.0,6.0,8.0,0,24.0,25.2
0.0,76.0,54.0,0.0,1.0,0,22.3,23.1
1.4,84.0,55.0,0.0,1.0,1,21.5,23.0
0.0,76.0,63.0,2.0,1.0,0,21.7,22.7
0.0,68.0,56.0,1.0,0.0,0,22.7,23.8
0.0,60.0,33.0,0.0,5.0,0,26.7,27.8
0.0,49.0,66.0,2.0,8.0,0,22.0,25.5
0.0,57.0,23.0,6.0,6.0,0,29.5,30.0
0.4,78.0,64.0,6.0,6.0,0,22.0,22.5
0.0,82.0,54.0,8.0,7.0,0,24.8,25.8
0.0,31.0,23.0,0.0,6.0,0,29.3,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,30.2
0.0,45.0,39.0,1.0,1.0,0,21.5,23.2
0.0,45.0,57.0,6.0,7.0,0,17.5,20.0
7.0,62.0,41.0,6.0,3.0,1,25.4,25.8
0.0,71.0,65.0,6.0,5.0,0,19.3,19.8
0.0,75.0,93.0,8.0,8.0,0,16.5,19.0
16.2,82.0,45.0,6.0,6.0,1,21.4,22.7
0.4,44.0,30.0,5.0,0.0,0,24.6,25.0
0.0,48.0,26.0,1.0,0.0,0,23.8,24.2
0.0,48.0,20.0,0.0,4.0,0,22.0,23.7
0.0,50.0,47.0,0.0,1.0,0,19.5,21.5
0.0,65.0,36.0,1.0,1.0,0,23.0,24.3
0.6,55.0,18.0,0.0,0.0,0,30.5,30.8
0.0,60.0,22.0,8.0,4.0,0,30.5,31.2
0.0,37.0,40.0,0.0,1.0,0,29.5,30.7
0.0,45.0,16.0,0.0,0.0,0,33.0,35.0
0.0,33.0,26.0,0.0,0.0,0,22.0,23.1
0.0,49.0,11.0,0.0,0.0,0,30.1,31.2
0.0,36.0,37.0,2.0,1.0,0,21.8,23.3
0.0,45.0,17.0,1.0,1.0,0,30.1,30.6
0.0,51.0,72.0,8.0,8.0,0,22.2,33.7
2.4,47.0,25.0,0.0,1.0,1,26.5,26.7
0.0,42.0,61.0,6.0,7.0,0,16.1,21.0
7.6,59.0,62.0,6.0,4.0,1,18.4,20.0
0.0,62.0,22.0,4.0,5.0,0,29.1,29.8
0.0,39.0,17.0,1.0,3.0,0,30.6,32.8
0.0,53.0,58.0,1.0,6.0,0,19.6,21.9
0.0,69.0,62.0,2.0,6.0,0,19.0,22.4
0.0,77.0,20.0,0.0,0.0,0,28.8,29.9
0.0,34.0,15.0,0.0,0.0,0,33.8,34.4
0.0,78.0,56.0,6.0,1.0,0,21.3,23.0
0.0,78.0,47.0,0.0,0.0,0,28.2,29.5
0.0,53.0,11.0,4.0,1.0,0,34.8,35.2
0.0,62.0,46.0,6.0,2.0,0,19.0,20.0
0.2,53.0,26.0,0.0,0.0,0,23.4,24.3
0.0,48.0,17.0,1.0,0.0,0,29.0,29.5
0.0,32.0,23.0,1.0,2.0,0,33.6,34.0
0.0,39.0,46.0,7.0,6.0,0,19.7,20.0
0.0,62.0,57.362684435982864,1.0,1.0,0,22.32553393450403,23.3
0.0,84.0,46.0,1.0,1.0,0,28.0,29.2
0.0,55.0,17.0,0.0,0.0,0,34.5,35.0
0.0,73.0,59.0,6.0,5.0,0,27.7,28.2
0.0,55.0,21.0,5.0,2.0,0,35.5,35.8
0.0,41.0,13.0,2.0,1.0,0,28.0,28.6
0.0,31.0,36.0,0.0,1.0,0,22.0,22.8
0.0,54.0,51.0,4.0,2.0,0,21.5,24.10106990014265
0.0,74.06142857142858,52.0,8.0,6.0,0,23.4,24.7
0.0,77.0,55.0,8.0,3.0,0,24.5,27.2
0.0,65.0,99.0,7.0,7.0,0,16.6,31.5
35.8,68.0,51.0,2.0,2.0,1,21.0,21.4
0.0,70.0,49.0,2.0,1.0,0,23.5,23.5
0.0,67.0,58.0,8.0,6.0,0,23.2,23.3
0.0,72.0,20.0,4.0,5.0,0,33.4,34.2
0.0,27.0,15.0,1.0,7.0,0,33.5,34.8
0.0,46.0,46.0,6.0,1.0,0,17.8,19.4
0.0,65.0,51.0,8.0,6.0,0,19.5,20.7
0.0,70.0,49.0,1.0,0.0,0,23.5,23.7
0.0,69.0,46.0,0.0,0.0,0,28.2,29.0
0.0,58.0,27.0,0.0,1.0,0,33.5,34.8
0.0,60.0,25.0,8.0,6.0,0,35.5,36.2
0.0,61.0,64.0,7.0,8.0,0,21.0,22.8
62.6,90.0,75.0,8.0,7.0,1,20.5,21.7
2.8,82.0,95.0,8.0,6.0,1,18.5,21.8
4.0,94.0,43.0,0.0,2.0,1,26.4,27.0
0.0,51.0,48.0,0.0,0.0,0,25.2,26.7
0.0,65.0,60.0,4.0,5.0,0,23.5,25.2
0.2,68.0,85.0,8.0,7.0,0,18.5,21.4
9.2,96.0,93.0,8.0,8.0,1,15.4,17.4
132.5,99.0,83.0,8.0,8.0,1,17.6,21.8
14.8,84.0,79.0,8.0,5.0,1,20.5,23.8
2.0,81.0,62.0,4.0,3.0,1,26.0,26.0
0.0,74.0,60.0,5.0,2.0,0,27.5,27.5
2.6,82.0,77.0,8.0,8.0,1,22.0,23.8
15.0,95.0,94.0,7.0,8.0,1,17.8,22.2
6.4,80.0,52.0,5.0,4.0,1,23.2,23.7
0.0,70.0,87.0,5.0,7.0,0,16.9,23.0
8.8,60.0,51.0,1.0,2.0,1,22.0,22.2
0.0,57.0,54.0,1.0,1.0,0,23.5,24.1
0.0,76.0,29.0,1.0,1.0,0,32.0,34.8
6.0,97.0,87.0,8.0,8.0,1,20.2,21.2
23.0,87.0,63.0,7.0,6.0,1,19.9,21.2
0.0,70.0,58.0,6.0,5.0,0,23.1,23.2
0.0,56.0,51.0,3.0,5.0,0,24.3,24.5
0.0,72.0,23.0,1.0,0.0,0,25.1,25.5
0.0,74.0,38.0,4.0,6.0,0,31.5,32.0
1.4,74.06142857142858,34.0,8.0,6.0,1,24.5,28.5
0.0,43.0,38.0,0.0,4.0,0,21.0,22.0
0.0,71.0,41.0,2.0,5.0,0,25.0,25.2
0.0,47.0,75.0,0.0,1.0,0,23.5,29.2
0.0,63.0,35.0,3.0,3.0,0,34.0,35.5
0.0,58.0,26.0,6.0,6.0,0,35.5,35.5
0.0,69.0,54.0,6.0,6.0,0,27.5,27.5
0.0,78.0,58.0,6.0,2.0,0,26.0,27.5
0.0,76.0,92.0,0.0,1.0,0,28.8,29.5
0.0,72.0,64.0,7.0,4.0,0,25.0,27.0
0.0,74.06142857142858,57.362684435982864,7.0,1.0,0,22.32553393450403,26.2
0.0,64.0,60.0,6.0,5.0,0,25.0,26.2
0.0,66.0,85.0,5.0,1.0,0,22.5,27.5
0.0,67.0,49.0,4.0,1.0,0,26.8,27.2
0.0,68.0,54.0,1.0,1.0,0,28.4,29.2
0.0,68.0,20.0,1.0,1.0,0,37.2,37.7
0.0,74.0,70.0,6.0,6.0,0,25.0,26.5
0.0,81.0,44.0,8.0,8.0,0,34.5,35.8
0.0,59.0,31.0,8.0,7.0,0,34.0,35.0
4.4,97.0,75.0,8.0,8.0,1,21.0,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,23.5
