MinTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Sunshine,Pressure9am
16.7,0.0,112.5,41.0,90.0,63.0,31.0,1.0,1.0,0,1015.4,10.6,1018.7
14.0,0.0,45.0,31.0,67.5,46.0,49.0,1.0,7.0,0,1015.3,10.5,1018.8
17.2,0.0,67.5,30.0,90.0,59.0,60.0,3.0,5.0,0,1016.2,4.0,1019.6
19.5,0.4,135.0,39.0,112.5,63.0,48.0,2.0,1.0,0,1016.1,9.9,1019.6
18.9,0.0,67.5,37.0,112.5,61.0,43.0,1.0,1.0,0,1015.6,10.5,1019.4
17.4,0.0,90.0,39.0,67.5,58.0,45.0,1.0,1.0,0,1016.4,11.1,1019.9
20.6,0.0,135.0,54.0,157.5,62.0,63.0,4.0,8.0,0,1019.5,7.5714508580343205,1021.0
20.0,0.4,135.0,57.0,157.5,64.0,64.0,8.0,8.0,0,1019.5,7.5714508580343205,1021.5
19.7,0.6,135.0,56.0,135.0,65.0,48.0,7.0,1.0,0,1018.0,7.5714508580343205,1021.5
19.2,0.0,112.5,52.0,135.0,61.0,56.0,7.0,1.0,0,1017.4,7.5714508580343205,1021.2
20.0,8.2,135.0,50.0,135.0,75.0,62.0,8.0,7.0,1,1016.4,7.5714508580343205,1019.8
19.8,0.0,112.5,41.0,135.0,62.0,54.0,8.0,8.0,0,1015.2,7.5714508580343205,1018.7
18.8,3.4,135.0,33.0,90.0,69.0,44.0,7.0,7.0,1,1014.7,7.5714508580343205,1018.9
17.8,0.0,135.0,30.0,22.5,60.0,53.0,7.0,7.0,0,1014.5,7.5714508580343205,1018.6
16.2,0.0,45.0,28.0,0.0,66.0,49.0,7.0,7.0,0,1011.9,7.5714508580343205,1017.1
14.2,0.0,45.0,35.0,45.0,49.0,38.0,7.0,4.0,0,1012.7,7.5714508580343205,1017.3
19.7,0.0,45.0,37.0,90.0,61.0,49.0,8.0,4.0,0,1012.7,7.5714508580343205,1016.4
18.4,0.0,90.0,35.0,112.5,60.0,49.0,7.0,8.0,0,1013.9,7.5714508580343205,1017.0
21.1,0.0,135.0,37.0,90.0,58.0,35.0,7.0,7.0,0,1014.5,7.5714508580343205,1018.4
14.3,0.0,90.0,35.0,90.0,54.0,28.0,7.0,7.0,0,1014.1,7.5714508580343205,1017.7
15.6,0.0,112.5,37.0,90.0,57.0,43.0,7.0,7.0,0,1013.6,7.5714508580343205,1017.8
21.6,0.0,135.0,39.0,112.5,58.0,35.0,6.0,1.0,0,1014.1,7.5714508580343205,1018.6
21.3,0.0,135.0,43.0,112.5,58.0,46.0,1.0,5.0,0,1015.3,7.5714508580343205,1018.9
20.5,0.0,112.5,39.0,112.5,61.0,45.0,8.0,8.0,0,1015.8,7.5714508580343205,1019.0
18.5,0.0,90.0,31.0,90.0,59.0,43.0,1.0,7.0,0,1016.0,7.5714508580343205,1018.9
20.2,0.0,112.5,35.0,90.0,58.0,46.0,7.0,8.0,0,1017.4,7.5714508580343205,1020.5
17.8,0.0,112.5,37.0,90.0,58.0,43.0,3.0,7.0,0,1018.5,7.5714508580343205,1021.9
18.0,0.0,112.5,44.0,112.5,55.0,35.0,7.0,7.0,0,1020.7,7.5714508580343205,1023.6
20.3,0.0,135.0,59.0,135.0,51.0,43.0,7.0,7.0,0,1021.9,7.5714508580343205,1024.2
20.6,1.0,135.0,59.0,135.0,91.0,55.0,8.0,8.0,0,1021.0,7.5714508580343205,1023.8
19.8,7.2,135.0,59.0,112.5,49.0,47.0,3.0,1.0,1,1019.8,10.1,1023.0
20.4,1.8,112.5,56.0,135.0,64.0,57.0,6.0,7.0,1,1018.0,7.1,1021.0
20.4,0.2,112.5,52.0,135.0,53.0,50.0,5.0,5.0,0,1017.4,9.6,1019.9
20.4,7.0,135.0,57.0,135.0,66.0,59.0,4.0,7.0,1,1018.4,5.8,1020.4
21.2,0.0,135.0,56.0,135.0,48.0,45.0,2.0,1.0,0,1019.0,7.5714508580343205,1021.9
20.1,4.8,135.0,48.0,135.0,86.0,64.0,7.0,7.0,1,1018.6,3.8,1022.1
19.3,6.2,112.5,48.0,112.5,71.0,58.0,4.0,4.0,1,1017.2,9.5,1021.2
20.9,0.8,135.0,52.0,135.0,63.0,59.0,3.0,7.0,0,1016.9,9.1,1020.5
20.7,8.2,135.0,37.0,157.5,85.0,71.0,8.0,7.0,1,1017.5,2.2,1021.3
18.3,2.2,112.5,39.0,67.5,58.0,37.0,3.0,1.0,1,1016.9,11.6,1020.2
16.3,0.0,112.5,37.0,112.5,57.0,35.0,1.0,1.0,0,1016.2,11.5,1020.0
18.6,0.0,135.0,50.0,112.5,58.0,49.0,5.0,3.0,0,1015.8,10.7,1019.8
20.3,3.8,135.0,46.0,135.0,82.0,58.0,7.0,3.0,1,1015.6,7.7,1019.4
20.1,1.2,157.5,54.0,157.5,69.0,71.0,4.0,7.0,1,1018.1,7.9,1020.0
19.3,3.6,112.5,59.0,135.0,84.0,56.0,7.0,6.0,1,1016.9,8.3,1019.6
18.0,3.8,112.5,35.0,135.0,89.0,53.0,7.0,4.0,1,1015.6,9.3,1019.3
20.4,7.0,135.0,50.0,157.5,86.0,81.0,7.0,7.0,1,1016.3,5.2,1019.3
19.4,5.2,67.5,33.0,67.5,72.0,62.0,3.0,4.0,1,1014.9,11.2,1018.8
18.4,0.0,22.5,31.0,0.0,67.0,64.0,1.0,1.0,0,1014.0,7.5714508580343205,1018.1
17.5,0.0,22.5,31.0,0.0,61.0,71.0,1.0,2.0,0,1012.7,11.1,1016.6
19.7,0.0,67.5,28.0,45.0,65.0,67.0,1.0,1.0,0,1015.1,11.1,1017.6
22.2,0.0,90.0,35.0,45.0,68.0,63.0,2.0,2.0,0,1016.0,11.0,1018.9
23.5,0.0,90.0,39.0,90.0,61.0,52.0,4.0,1.0,0,1016.3,10.9,1019.8
20.6,0.0,67.5,37.0,67.5,57.0,52.0,3.0,1.0,0,1015.2,11.4,1019.0
20.5,0.0,90.0,35.0,45.0,60.0,52.0,3.0,1.0,0,1014.9,11.3,1018.8
19.4,0.0,67.5,33.0,67.5,63.0,63.0,3.0,1.0,0,1013.9,11.8,1016.7
22.4,0.0,90.0,33.0,90.0,63.0,56.0,7.0,7.0,0,1014.5,7.9,1017.0
21.5,0.8,112.5,39.0,112.5,72.0,41.0,3.0,3.0,0,1014.3,8.9,1018.2
21.3,9.2,45.0,31.0,67.5,90.0,63.0,8.0,3.0,1,1013.5,4.8,1017.4
22.4,2.0,67.5,33.0,135.0,71.0,59.0,7.0,5.0,1,1013.1,6.3,1016.9
21.0,0.0,45.0,33.0,45.0,64.0,63.0,3.0,1.0,0,1012.7,10.3,1015.9
21.3,0.0,45.0,33.0,45.0,66.0,65.0,3.0,4.0,0,1011.6,10.6,1015.4
22.0,0.0,22.5,30.0,22.5,63.0,70.0,5.0,6.0,0,1010.5,7.0,1014.6
23.9,0.4,45.0,31.0,45.0,77.0,72.0,6.0,7.0,0,1010.5,5.7,1014.1
22.0,0.0,22.5,30.0,22.5,65.0,63.0,2.0,2.0,0,1010.0,10.8,1013.5
24.8,0.0,0.0,37.0,22.5,64.0,63.0,4.0,2.0,0,1008.1,10.9,1013.3
24.2,0.2,22.5,33.0,0.0,78.0,68.0,3.0,4.0,0,1007.5,6.5,1011.3
23.8,22.8,270.0,24.0,45.0,96.0,74.0,8.0,7.0,1,1010.0,2.7,1013.0
23.9,2.6,67.5,28.0,45.0,72.0,78.0,7.0,8.0,1,1011.8,0.6,1014.4
23.1,8.2,112.5,39.0,135.0,60.0,54.0,6.0,1.0,1,1012.8,10.5,1016.5
22.6,0.0,22.5,30.0,22.5,65.0,61.0,7.0,3.0,0,1011.4,9.9,1015.3
22.0,0.0,45.0,30.0,22.5,70.0,67.0,3.0,1.0,0,1009.0,9.6,1013.1
23.5,0.0,0.0,39.0,0.0,61.0,69.0,2.0,5.0,0,1007.0,9.5,1009.9
22.2,4.0,0.0,31.0,22.5,60.0,77.0,4.0,5.0,1,1007.3,10.1,1009.3
24.3,0.0,67.5,31.0,45.0,83.0,68.0,5.0,5.0,0,1010.6,7.6,1012.3
24.6,3.2,135.0,50.0,135.0,69.0,46.0,6.0,1.0,1,1012.6,10.3,1015.9
23.1,2.4,135.0,65.0,135.0,54.0,39.0,2.0,1.0,1,1012.6,11.2,1016.2
20.5,0.0,135.0,50.0,112.5,51.0,51.0,3.0,2.0,0,1011.1,11.2,1014.8
23.1,0.0,135.0,46.0,135.0,61.0,66.0,4.0,6.0,0,1010.1,6.9,1013.5
24.2,29.2,135.0,35.0,90.0,85.0,69.0,7.0,7.0,1,1009.8,4.3,1012.5
24.8,3.0,67.5,28.0,45.0,84.0,82.0,8.0,6.0,1,1010.4,2.5,1013.3
23.7,5.0,67.5,35.0,22.5,72.0,71.0,4.0,3.0,1,1009.4,10.4,1013.3
22.7,0.2,135.0,39.0,90.0,63.0,51.0,4.0,1.0,0,1010.4,10.3,1013.3
22.6,0.0,45.0,33.0,67.5,63.0,60.0,2.0,1.0,0,1010.2,11.0,1013.1
21.3,0.0,45.0,30.0,45.0,61.0,68.0,4.0,2.0,0,1009.5,11.5,1012.9
23.6,0.0,45.0,35.0,45.0,68.0,69.0,7.0,4.0,0,1009.7,11.9,1013.5
23.6,0.0,45.0,33.0,45.0,61.0,69.0,5.0,7.0,0,1010.1,10.9,1013.4
22.3,0.0,67.5,30.0,45.0,72.0,63.0,6.0,3.0,0,1010.4,9.9,1012.9
22.7,0.0,90.0,35.0,112.5,62.0,52.0,3.0,7.0,0,1011.3,8.1,1014.2
23.3,0.0,157.5,35.0,90.0,59.0,74.0,3.0,7.0,0,1011.3,7.4,1013.7
24.4,17.2,135.0,39.0,112.5,78.0,58.0,7.0,7.0,1,1012.2,6.8,1015.4
24.8,0.2,135.0,52.0,112.5,59.0,53.0,3.0,3.0,0,1012.6,11.3,1015.2
24.2,0.0,135.0,39.0,135.0,63.0,52.0,3.0,1.0,0,1012.1,11.2,1016.2
23.1,0.2,112.5,43.0,112.5,60.0,41.0,2.0,1.0,0,1011.5,12.3,1015.0
21.5,0.0,135.0,43.0,112.5,61.0,51.0,3.0,1.0,0,1012.6,11.7,1015.6
24.0,0.4,112.5,44.0,112.5,55.0,48.0,2.0,1.0,0,1014.0,12.3,1016.8
23.1,0.0,90.0,44.0,90.0,63.0,55.0,5.0,3.0,0,1013.9,9.5,1017.0
23.9,0.0,67.5,37.0,67.5,56.0,42.0,3.0,5.0,0,1012.2,11.9,1015.7
20.3,0.0,45.0,31.0,67.5,56.0,60.0,1.0,3.0,0,1009.4,11.4,1013.4
22.9,0.0,22.5,28.0,45.0,65.0,63.0,6.0,7.0,0,1007.6,9.6,1010.6
24.2,2.8,90.0,44.0,112.5,81.0,68.0,8.0,8.0,1,1009.5,2.1,1011.6
23.5,9.0,135.0,35.0,157.5,86.0,87.0,7.0,7.0,1,1010.9,0.6,1013.0
23.5,7.6,90.0,35.0,90.0,64.0,54.0,1.0,2.0,1,1008.8,11.6,1011.7
23.8,0.0,45.0,31.0,90.0,60.0,55.0,5.0,4.0,0,1007.6,10.2,1010.9
23.7,3.2,135.0,30.0,90.0,76.0,60.0,6.0,5.0,1,1008.4,3.1,1010.5
24.7,0.2,135.0,41.0,135.0,74.0,59.0,7.0,8.0,0,1009.1,0.6,1011.6
24.2,1.6,135.0,54.0,157.5,77.0,60.0,6.0,7.0,1,1009.9,3.9,1012.1
23.3,0.2,180.0,39.0,157.5,75.0,93.0,7.0,8.0,0,1010.1,1.3,1012.4
23.3,18.8,135.0,50.0,135.0,76.0,59.0,8.0,5.0,1,1010.6,6.1,1013.6
24.3,1.8,135.0,44.0,135.0,75.0,68.0,7.0,6.0,1,1009.4,2.3,1013.3
24.1,44.6,67.5,35.0,157.5,86.0,88.0,8.0,8.0,1,1008.0,0.0,1010.7
23.7,60.4,180.0,30.0,157.5,93.0,78.0,8.0,8.0,1,1006.4,0.0,1009.4
22.5,4.8,45.0,22.0,22.5,80.0,79.0,6.0,8.0,1,1006.6,2.1,1009.2
24.6,6.0,22.5,22.0,0.0,84.0,80.0,7.0,7.0,1,1006.4,2.6,1009.3
24.5,0.4,45.0,30.0,22.5,72.0,77.0,6.0,5.0,0,1006.5,9.0,1009.9
24.2,64.0,135.0,38.031436135009926,67.5,84.0,82.0,8.0,7.0,1,1007.1,7.5714508580343205,1009.8
24.0,16.4,157.5,41.0,157.5,78.0,96.0,8.0,8.0,1,1005.5,1.3,1008.9
23.0,71.8,157.5,41.0,180.0,100.0,88.0,8.0,8.0,1,1009.3,0.0,1010.6
22.4,16.4,135.0,33.0,180.0,77.0,71.0,7.0,8.0,1,1009.5,0.7,1012.6
23.0,0.8,90.0,30.0,90.0,83.0,66.0,7.0,5.0,0,1008.5,3.0,1011.8
23.2,7.2,0.0,24.0,67.5,77.0,75.0,5.0,5.0,1,1005.6,7.5,1009.9
23.6,0.6,0.0,35.0,0.0,75.0,66.0,3.0,7.0,0,1004.0,6.8,1006.9
24.0,0.2,270.0,35.0,0.0,64.0,64.0,3.0,2.0,0,1004.5,10.4,1007.7
23.1,0.0,0.0,31.0,0.0,43.0,41.0,1.0,1.0,0,1005.7,12.6,1009.5
21.2,0.0,0.0,26.0,0.0,49.0,40.0,0.0,1.0,0,1007.0,12.8,1009.8
20.6,0.0,135.0,38.031436135009926,0.0,44.0,42.0,0.0,1.0,0,1007.8,7.5714508580343205,1010.0
23.8,0.0,45.0,28.0,22.5,68.0,74.0,7.0,3.0,0,1011.5,10.3,1013.0
25.2,0.0,45.0,30.0,45.0,68.0,67.0,3.0,2.0,0,1014.0,10.1,1016.5
24.9,0.0,112.5,31.0,45.0,68.0,64.0,5.0,5.0,0,1013.2,6.5,1016.2
24.4,2.8,112.5,39.0,112.5,66.0,53.0,3.0,0.0,1,1012.3,10.5,1015.2
22.5,0.0,157.5,33.0,112.5,59.0,42.0,5.0,3.0,0,1012.0,12.2,1015.2
21.8,0.0,90.0,37.0,112.5,61.0,48.0,3.0,3.0,0,1012.1,12.6,1015.4
23.8,0.0,112.5,33.0,67.5,63.0,57.0,2.0,5.0,0,1011.8,8.1,1014.6
21.9,0.0,45.0,31.0,45.0,66.0,58.0,2.0,1.0,0,1009.9,11.5,1013.4
24.7,0.0,67.5,33.0,45.0,69.0,60.0,4.0,2.0,0,1010.4,10.8,1013.0
24.6,2.2,90.0,35.0,90.0,71.0,54.0,4.0,3.0,1,1010.5,10.5,1013.4
24.1,9.2,67.5,35.0,90.0,73.0,57.0,7.0,5.0,1,1010.4,9.7,1013.0
24.1,9.0,135.0,46.0,135.0,80.0,67.0,8.0,0.0,1,1011.8,4.9,1014.4
24.1,0.0,112.5,35.0,112.5,69.0,52.0,2.0,1.0,0,1011.8,12.0,1015.9
22.9,0.0,112.5,44.0,45.0,67.0,83.0,6.0,7.0,0,1011.3,6.1,1014.1
24.4,0.0,90.0,37.0,112.5,83.0,59.0,8.0,1.0,0,1009.6,8.1,1013.5
21.6,0.0,0.0,28.0,45.0,65.0,61.0,1.0,6.0,0,1008.2,12.1,1012.7
22.6,0.0,0.0,35.0,22.5,64.0,71.0,6.0,4.0,0,1006.6,9.1,1009.5
26.2,0.0,45.0,33.0,22.5,69.0,74.0,7.0,6.0,0,1007.4,4.2,1010.6
23.9,115.0,112.5,28.0,157.5,87.0,73.0,8.0,8.0,1,1008.0,0.8,1010.6
25.8,0.2,22.5,30.0,90.0,79.0,77.0,8.0,7.0,0,1007.2,3.2,1010.1
24.8,126.0,22.5,26.0,45.0,81.0,77.0,6.0,7.0,1,1007.0,7.2,1010.3
26.1,0.2,0.0,37.0,0.0,83.0,75.0,7.0,7.0,0,1005.4,7.4,1008.5
26.5,5.2,22.5,30.0,0.0,83.0,75.0,7.0,6.0,1,1006.3,8.1,1009.1
25.8,10.2,22.5,37.0,0.0,81.0,77.0,3.0,2.0,1,1007.5,8.2,1010.3
25.7,2.2,0.0,31.0,22.5,75.0,76.0,5.0,7.0,1,1007.9,9.8,1011.1
26.1,0.6,0.0,37.0,0.0,77.0,75.0,5.0,7.0,0,1006.9,10.8,1009.5
26.9,0.0,0.0,41.0,0.0,75.0,79.0,6.0,8.0,0,1004.3,8.7,1008.1
27.3,0.0,337.5,33.0,22.5,71.0,79.0,8.0,8.0,0,1002.9,5.5,1005.9
25.9,0.0,0.0,33.0,0.0,73.0,79.0,7.0,7.0,0,1001.0,2.9,1004.4
25.7,6.2,22.5,28.0,0.0,71.0,71.0,7.0,7.0,1,1001.8,10.4,1003.9
26.3,3.4,22.5,30.0,0.0,75.0,73.0,6.0,3.0,1,1004.4,9.9,1006.7
26.8,0.0,135.0,35.0,135.0,77.0,65.0,7.0,3.0,0,1005.5,9.1,1009.5
24.3,1.2,157.5,39.0,202.5,72.0,93.0,5.0,8.0,1,1007.3,3.8,1009.1
25.7,6.6,135.0,48.0,180.0,74.0,73.0,7.0,7.0,1,1006.4,1.0,1009.0
24.1,1.2,112.5,41.0,112.5,73.0,59.0,2.0,6.0,1,1006.2,6.4,1009.0
24.0,0.0,135.0,33.0,112.5,65.0,55.0,3.0,3.0,0,1005.6,11.8,1010.2
21.9,0.0,45.0,30.0,45.0,63.0,67.0,1.0,4.0,0,1006.2,11.9,1009.2
19.8,0.0,22.5,26.0,0.0,56.0,51.0,4.0,3.0,0,1005.9,11.9,1009.0
21.1,0.0,0.0,28.0,22.5,52.0,54.0,2.0,7.0,0,1006.3,11.8,1009.9
22.2,0.0,292.5,28.0,22.5,58.0,61.0,5.0,3.0,0,1005.9,11.6,1009.2
23.1,0.0,292.5,37.0,67.5,57.0,66.0,2.0,2.0,0,1004.5,10.1,1007.4
26.2,0.0,0.0,28.0,0.0,58.0,48.0,6.0,3.0,0,1005.3,6.7,1008.0
24.6,0.0,22.5,31.0,45.0,55.0,66.0,1.0,6.0,0,1007.5,8.2,1010.3
24.1,0.0,22.5,33.0,45.0,64.0,71.0,1.0,1.0,0,1009.5,11.5,1013.3
27.0,0.0,45.0,33.0,67.5,64.0,53.0,2.0,1.0,0,1010.4,10.1,1014.4
25.7,0.0,135.0,50.0,112.5,61.0,62.0,1.0,4.0,0,1010.4,8.7,1013.5
24.7,38.6,157.5,52.0,157.5,85.0,95.0,7.0,8.0,1,1009.4,1.7,1012.1
23.6,75.0,135.0,39.0,135.0,86.0,65.0,7.0,6.0,1,1009.3,11.0,1013.0
23.8,1.0,90.0,33.0,90.0,69.0,54.0,1.0,2.0,0,1010.6,11.1,1013.4
23.3,0.0,67.5,39.0,45.0,67.0,62.0,1.0,1.0,0,1009.5,11.6,1013.4
21.2,0.0,270.0,30.0,0.0,66.0,47.0,0.0,0.0,0,1008.8,12.0,1011.7
21.3,0.0,67.5,30.0,0.0,61.0,67.0,2.0,2.0,0,1010.4,10.7,1013.3
23.2,0.0,0.0,26.0,0.0,75.0,69.0,1.0,1.0,0,1009.5,10.9,1013.9
25.4,0.0,180.0,35.0,45.0,68.0,64.0,5.0,4.0,0,1009.3,8.0,1013.7
23.9,0.0,112.5,41.0,22.5,66.0,63.0,2.0,3.0,0,1008.4,9.7,1012.7
25.5,3.4,135.0,52.0,157.5,87.0,72.0,4.0,7.0,1,1008.8,2.3,1011.7
23.7,84.6,135.0,41.0,135.0,83.0,72.0,8.0,7.0,1,1009.7,4.3,1012.8
24.0,2.8,157.5,35.0,135.0,93.0,71.0,8.0,6.0,1,1009.4,3.8,1013.2
24.4,1.8,67.5,31.0,45.0,81.0,76.0,7.0,7.0,1,1008.8,8.1,1012.6
24.7,0.0,67.5,31.0,45.0,76.0,94.0,7.0,7.0,0,1009.4,6.1,1011.6
25.1,6.2,90.0,35.0,45.0,87.0,81.0,7.0,7.0,1,1010.0,5.7,1012.2
25.5,0.6,180.0,28.0,112.5,85.0,73.0,7.0,7.0,0,1010.0,2.5,1013.7
25.6,0.0,135.0,37.0,135.0,81.0,66.0,8.0,8.0,0,1010.1,7.5714508580343205,1014.5
24.0,68.8,157.5,37.0,45.0,92.0,73.0,7.0,2.0,1,1009.2,7.5714508580343205,1013.6
24.1,4.0,180.0,35.0,112.5,79.0,62.0,8.0,7.0,1,1009.4,7.5714508580343205,1013.0
24.9,0.0,180.0,33.0,135.0,78.0,61.0,7.0,7.0,0,1008.5,7.5714508580343205,1012.6
24.0,3.6,112.5,31.0,112.5,76.0,63.0,6.0,7.0,1,1006.9,7.5714508580343205,1010.5
24.0,0.0,90.0,37.0,67.5,87.0,69.0,7.0,7.0,0,1006.0,7.5714508580343205,1008.8
24.5,20.2,157.5,28.0,157.5,87.0,89.0,8.0,7.0,1,1005.9,7.5714508580343205,1009.2
23.4,0.0,157.5,48.0,157.5,95.0,92.0,7.0,7.0,0,1001.5,1.0,1006.2
23.9,50.0,157.5,48.0,157.5,82.0,76.0,5.0,5.0,1,1001.3,4.5,1004.0
22.8,0.0,45.0,33.0,90.0,68.0,61.0,7.0,7.0,0,1004.7,9.6,1007.3
22.8,0.0,67.5,28.0,45.0,76.0,63.0,8.0,8.0,0,1006.0,10.3,1009.9
26.1,0.0,135.0,33.0,22.5,78.0,76.0,7.0,7.0,0,1005.1,7.0,1009.1
24.7,0.0,22.5,24.0,0.0,83.0,77.0,7.0,6.0,0,1005.6,10.5,1008.6
25.8,0.0,135.0,31.0,67.5,85.0,72.0,6.0,7.0,0,1010.6,3.0,1012.5
24.9,3.0,135.0,48.0,180.0,75.0,70.0,3.0,7.0,1,1012.7,6.4,1015.6
23.4,8.8,135.0,41.0,112.5,73.0,54.0,2.0,3.0,1,1012.9,5.4,1015.2
21.9,0.4,135.0,41.0,112.5,68.0,48.0,2.0,1.0,0,1012.3,10.8,1014.5
22.0,0.0,45.0,31.0,45.0,65.0,65.0,4.0,3.0,0,1011.4,8.7,1014.6
23.4,0.0,67.5,31.0,112.5,59.0,50.0,2.0,1.0,0,1012.5,10.4,1015.6
22.9,0.0,135.0,37.0,112.5,66.0,58.0,1.0,2.0,0,1013.2,10.7,1016.5
21.6,0.0,135.0,33.0,112.5,64.0,51.0,1.0,1.0,0,1011.8,11.2,1015.1
21.2,0.0,135.0,35.0,135.0,63.0,50.0,2.0,4.0,0,1010.9,10.8,1014.4
22.6,0.0,112.5,43.0,112.5,65.0,52.0,3.0,3.0,0,1011.2,10.7,1014.3
25.3,0.0,112.5,52.0,112.5,68.0,53.0,3.0,4.0,0,1013.4,9.2,1015.9
23.7,2.2,135.0,57.0,135.0,66.0,51.0,3.0,3.0,1,1012.6,11.0,1014.2
23.7,0.0,135.0,44.0,135.0,61.0,54.0,8.0,7.0,0,1010.1,10.6,1013.7
23.1,0.0,135.0,46.0,135.0,69.0,55.0,5.0,4.0,0,1010.9,10.3,1013.3
22.5,0.0,112.5,41.0,135.0,65.0,52.0,7.0,5.0,0,1012.1,10.7,1015.3
23.4,2.0,135.0,39.0,112.5,72.0,55.0,5.0,6.0,1,1012.7,9.8,1016.0
23.2,14.0,135.0,41.0,135.0,88.0,81.0,7.0,3.0,1,1013.0,4.3,1015.7
22.9,7.4,112.5,48.0,135.0,90.0,63.0,7.0,3.0,1,1013.0,8.4,1015.8
23.1,12.2,135.0,41.0,135.0,96.0,78.0,7.0,6.0,1,1013.6,3.9,1016.9
22.1,2.0,135.0,35.0,112.5,69.0,63.0,1.0,5.0,1,1011.8,7.5714508580343205,1015.0
22.0,0.0,135.0,35.0,112.5,71.0,61.0,7.0,7.0,0,1010.9,7.5714508580343205,1014.4
21.3,0.0,157.5,50.0,112.5,68.0,55.0,3.0,5.0,0,1011.1,7.5714508580343205,1014.2
23.3,2.2,157.5,59.0,135.0,82.0,66.0,6.0,6.0,1,1012.7,9.0,1014.5
24.0,0.6,135.0,46.0,135.0,76.0,89.0,5.0,8.0,0,1012.6,4.4,1014.6
22.6,30.0,135.0,44.0,135.0,98.0,74.0,7.0,6.0,1,1011.6,0.3,1015.5
21.4,21.0,135.0,37.0,112.5,71.0,61.0,2.0,6.0,1,1010.3,8.7,1013.9
22.8,0.0,157.5,39.0,157.5,72.0,65.0,5.0,6.0,0,1011.1,9.4,1013.9
21.8,0.4,135.0,41.0,135.0,72.0,56.0,3.0,2.0,0,1012.2,7.5714508580343205,1015.2
22.9,0.0,135.0,43.0,157.5,75.0,82.0,6.0,7.0,0,1013.6,6.0,1016.2
22.9,8.2,180.0,35.0,135.0,85.0,69.0,8.0,7.0,1,1013.6,7.5714508580343205,1016.9
23.2,6.8,135.0,48.0,157.5,87.0,67.0,8.0,6.0,1,1012.9,7.5714508580343205,1015.7
22.6,0.0,135.0,50.0,135.0,71.0,65.0,7.0,7.0,0,1011.8,7.5714508580343205,1014.2
23.2,0.8,135.0,56.0,135.0,75.0,55.0,7.0,7.0,0,1012.9,2.5,1014.7
22.4,9.2,135.0,59.0,180.0,74.0,78.0,7.0,7.0,1,1014.4,1.0,1016.7
22.0,6.0,135.0,50.0,157.5,89.0,87.0,7.0,8.0,1,1013.5,0.9,1015.9
22.8,7.2,135.0,41.0,157.5,80.0,71.0,7.0,7.0,1,1011.8,7.4,1014.7
23.2,0.0,135.0,46.0,135.0,80.0,65.0,3.0,3.0,0,1012.6,8.1,1014.6
24.1,1.0,157.5,35.0,157.5,82.0,93.0,7.0,7.0,0,1013.0,7.5714508580343205,1015.6
24.3,19.6,135.0,43.0,135.0,83.0,76.0,2.0,7.0,1,1013.1,7.5714508580343205,1016.3
24.7,5.742034805890228,180.0,37.0,135.0,93.0,72.0,8.0,7.0,0,1012.9,7.5714508580343205,1016.5
24.2,5.742034805890228,90.0,30.0,90.0,77.0,62.0,7.0,7.0,0,1011.6,7.5714508580343205,1015.3
21.0,2.4,45.0,28.0,22.5,79.0,68.0,7.0,7.0,1,1011.2,7.5714508580343205,1014.7
21.6,5.742034805890228,135.0,30.0,135.0,76.0,67.0,7.0,7.0,0,1012.1,7.5714508580343205,1015.6
22.7,5.742034805890228,135.0,35.0,112.5,76.0,64.0,7.0,7.0,0,1012.4,7.5714508580343205,1015.8
23.0,5.742034805890228,135.0,31.0,112.5,75.0,60.0,7.0,7.0,0,1012.2,7.5714508580343205,1015.7
23.6,5.742034805890228,135.0,35.0,112.5,76.0,60.0,7.0,7.0,0,1011.9,7.5714508580343205,1014.5
22.2,5.742034805890228,90.0,31.0,67.5,76.0,66.0,7.0,7.0,0,1011.5,7.5714508580343205,1015.1
22.0,3.2,67.5,30.0,67.5,77.0,69.0,7.0,7.0,1,1011.3,7.5714508580343205,1014.7
23.0,0.0,67.5,26.0,45.0,75.0,70.0,7.0,7.0,0,1011.2,7.5714508580343205,1014.2
23.0,0.2,157.5,39.0,135.0,86.0,56.0,8.0,8.0,0,1012.3,7.5714508580343205,1014.9
23.0,0.0,157.5,57.0,135.0,62.0,57.0,2.0,2.0,0,1013.3,7.5714508580343205,1015.9
23.0,0.0,157.5,50.0,135.0,67.0,59.0,6.0,1.0,0,1014.8,7.5714508580343205,1017.4
23.0,0.8,135.0,48.0,157.5,79.0,74.0,3.0,7.0,0,1014.7,7.5714508580343205,1016.8
22.6,9.0,157.5,50.0,135.0,74.0,71.0,7.0,7.0,1,1013.2,7.5714508580343205,1016.6
21.0,0.0,135.0,48.0,135.0,62.0,64.0,7.0,7.0,0,1013.2,7.5714508580343205,1016.2
22.0,3.4,135.0,43.0,135.0,79.0,63.0,7.0,7.0,1,1013.2,7.5714508580343205,1016.2
22.0,0.0,180.0,35.0,135.0,75.0,68.0,7.0,7.0,0,1012.5,7.5714508580343205,1015.3
21.0,0.2,135.0,38.031436135009926,135.0,74.0,62.0,4.0,6.0,0,1011.2,7.5714508580343205,1014.3
22.9,5.742034805890228,135.0,39.0,157.5,69.93682132280355,83.0,7.0,7.0,0,1012.2,7.5714508580343205,1014.1513326752221
