Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
0.0,31.0,7.0,17.0,99.0,74.0,8.0,0,12.4,12.8,1017.8450928381963,1025.1
0.0,43.0,28.0,30.0,94.0,72.0,8.0,0,14.5,15.0,1020.9,1018.4
0.0,59.0,28.0,41.0,98.0,55.0,2.0,0,16.4,17.1,1017.7,1014.3
1.0,31.0,7.0,17.0,98.0,65.0,8.0,0,11.0,12.4,1022.1,1021.1
0.0,52.0,22.0,35.0,99.0,75.0,6.0,0,11.3,13.2,1020.4,1016.7
1.0,44.0,24.0,22.0,99.0,96.0,8.0,0,8.7,11.1,1014.3,1012.1
6.6,37.0,11.0,17.0,99.0,80.0,1.0,1,7.2,9.0,1024.1,1025.3
0.8,26.0,9.0,15.0,100.0,72.0,8.0,0,8.4,8.4,1029.4,1027.1
0.2,20.0,0.0,9.0,100.0,71.0,8.0,0,7.7,8.2,1025.4,1023.4
0.0,67.0,33.0,24.0,86.0,98.0,8.0,0,3.4,6.7,1018.2,1015.2
6.0,30.0,17.0,17.0,100.0,99.0,8.0,1,8.4,8.9,1021.5,1023.4
0.0,37.0,15.0,20.0,100.0,99.0,8.0,0,10.2,10.6,1029.7,1027.8
0.2,59.0,33.0,41.0,99.0,86.0,8.0,0,10.7,11.3,1025.6,1021.1
0.0,61.0,35.0,39.0,98.0,76.0,7.0,0,13.1,13.5,1017.9,1014.9
2.2,48.0,13.0,26.0,99.0,68.0,8.0,1,8.8,10.4,1022.4,1024.9
0.2,43.0,15.0,24.0,99.0,76.0,5.0,0,8.2,9.4,1035.2,1034.9
0.0,46.0,17.0,7.0,92.0,55.0,8.0,0,13.4,13.9,1037.4,1034.9
0.0,24.0,0.0,17.0,100.0,64.0,8.0,0,13.4,13.9,1034.7,1031.6
0.0,31.0,17.0,19.0,94.0,71.0,8.0,0,13.0,14.2,1030.6,1027.8
0.0,26.0,6.0,15.0,100.0,64.0,8.0,0,15.5,15.7,1027.9,1025.3
0.0,30.0,17.0,11.0,87.0,69.0,8.0,0,13.3,13.8,1026.0,1022.7
6.4,31.0,15.0,17.0,100.0,98.0,8.0,1,11.3,11.7,1018.1,1015.4
0.2,30.0,0.0,17.0,100.0,88.0,7.0,0,11.2,11.8,1014.1,1013.5
3.0,57.0,33.0,26.0,98.0,83.0,8.0,1,9.1,9.7,1019.7,1020.0
0.2,35.0,15.0,24.0,100.0,74.0,8.0,0,7.7,9.2,1024.4,1024.0
0.6,30.0,22.0,15.0,100.0,75.0,4.0,0,8.2,8.5,1027.5,1026.7
0.2,46.0,0.0,24.0,99.0,67.0,8.0,0,8.3,8.8,1028.2,1025.8
0.0,76.0,44.0,46.0,92.0,80.0,8.0,0,7.5,8.3,1024.2,1021.3
0.0,63.0,35.0,30.0,87.0,78.0,8.0,0,11.0,11.9,1019.3,1016.0
0.2,35.0,6.0,11.0,100.0,86.0,2.0,0,10.1,10.5,1020.7,1021.6
0.2,35.0,9.0,20.0,90.0,86.0,8.0,0,9.4,10.6,1028.8,1029.1
0.0,28.0,0.0,20.0,100.0,73.0,8.0,0,9.6,10.1,1033.5,1031.8
0.4,26.0,15.0,15.0,100.0,74.0,8.0,0,9.9,10.3,1033.8,1031.9
0.0,22.0,4.0,13.0,100.0,75.0,8.0,0,10.6,11.6,1034.7,1033.4
0.0,22.0,17.0,17.0,98.0,87.0,8.0,0,7.6,8.3,1033.6,1031.2
0.0,26.0,0.0,9.0,99.0,63.0,8.0,0,9.3,10.5,1029.5,1027.7
0.4,39.0,9.0,26.0,90.0,65.0,8.0,0,10.9,11.8,1028.6,1024.4
1.6,57.0,30.0,20.0,96.0,58.0,7.0,1,8.8,8.8,1022.7,1025.9
0.8,28.0,7.0,17.0,100.0,64.0,8.0,0,6.9,7.4,1029.3,1026.4
0.0,31.0,22.0,22.0,80.0,76.0,8.0,0,7.6,7.9,1023.8,1022.2
0.0,39.0,24.0,28.0,82.0,63.0,1.0,0,10.9,11.8,1021.1,1018.5
0.0,41.0,30.0,28.0,83.0,99.0,8.0,0,5.9,6.9,1016.2,1015.4
1.0,20.0,11.0,15.0,100.0,75.0,8.0,0,10.5,12.3,1022.6,1022.7
0.0,31.0,6.0,22.0,100.0,83.0,1.0,0,9.4,11.2,1027.2,1026.0
0.0,33.0,19.0,20.0,94.0,77.0,8.0,0,9.5,10.3,1027.2,1023.4
0.0,52.0,20.0,39.0,98.0,74.0,8.0,0,10.8,11.2,1016.9,1011.7
2.2,48.0,26.0,26.0,99.0,98.0,8.0,1,5.2,7.2,1004.9,1003.2
10.0,54.0,11.0,19.0,99.0,99.0,8.0,1,7.4,7.9,1007.7,1006.8
13.2,56.0,17.0,22.0,98.0,100.0,8.0,1,8.3,8.5,1014.6,1011.3
2.4,44.0,17.0,31.0,98.0,99.0,8.0,1,4.8,5.2,1013.2,1008.0
3.2,35.0,2.0,20.0,100.0,84.0,7.0,1,6.0,6.9,1016.4,1017.8
0.2,44.0,28.0,24.0,99.0,75.0,8.0,0,8.2,8.7,1024.8,1022.9
0.6,46.0,17.0,24.0,99.0,87.0,8.0,0,9.1,9.4,1023.3,1023.1
4.0,30.0,15.0,15.0,98.0,72.0,8.0,1,6.4,7.5,1030.8,1030.8
0.0,31.0,4.0,15.0,99.0,66.0,8.0,0,7.2,8.3,1033.6,1032.0
0.0,54.0,20.0,31.0,98.0,64.0,8.0,0,8.6,10.0,1032.1,1029.1
0.0,72.0,50.0,41.0,94.0,81.0,8.0,0,11.0,11.1,1025.1,1019.7
8.0,81.0,20.0,17.0,84.0,66.0,8.0,1,11.7,12.1,1018.7,1020.3
0.0,43.0,11.0,22.0,98.0,69.0,8.0,0,10.1,12.2,1025.9,1022.4
2.8,50.0,26.0,35.0,100.0,76.0,7.0,1,11.5,12.8,1013.1,1008.8
2.4,65.0,20.0,41.0,98.0,72.0,1.0,1,9.3,9.7,1013.9,1011.9
4.4,63.0,33.0,37.0,84.0,71.0,8.0,1,6.0,7.3,1013.7,1016.7
0.4,37.0,7.0,22.0,99.0,90.0,8.0,0,6.7,9.3,1029.1,1030.0
1.6,28.0,13.0,15.0,100.0,72.0,8.0,1,10.3,11.6,1036.0,1034.0
0.0,41.0,13.0,26.0,98.0,69.0,1.0,0,8.0,8.7,1033.1,1028.4
0.0,67.0,35.0,44.0,97.0,86.0,8.0,0,6.8,8.2,1021.2,1014.2
2.8,61.0,6.0,31.0,100.0,55.0,1.0,1,8.6,9.0,1021.7,1017.1
2.0,61.0,13.0,13.0,100.0,61.0,8.0,1,7.3,7.7,1013.4,1014.8
0.0,57.0,22.0,35.0,98.0,66.0,3.0,0,10.0,11.2,1013.5,1010.8
3.2,54.0,20.0,26.0,98.0,58.0,8.0,1,7.2,7.8,1018.2,1020.7
0.2,39.0,13.0,24.0,95.0,80.0,8.0,0,6.9,7.8,1023.5,1019.6
4.0,50.0,17.0,30.0,98.0,82.0,7.0,1,5.7,7.6,1014.0,1014.2
3.4,35.0,19.0,24.0,100.0,98.0,7.0,1,8.7,9.6,1020.7,1021.3
2.6,26.0,13.0,17.0,100.0,94.0,7.0,1,8.8,10.3,1026.2,1025.1
0.0,22.0,9.0,9.0,100.0,70.0,3.0,0,10.2,10.8,1026.2,1023.0
0.0,46.0,19.0,28.0,98.0,69.0,7.0,0,9.1,10.0,1021.2,1016.9
0.2,61.0,33.0,33.0,89.0,81.0,5.0,0,10.1,12.0,1010.7,1007.9
1.8,57.0,24.0,35.0,100.0,69.0,7.0,1,10.1,11.7,1011.0,1006.4
1.8,43.0,6.0,15.0,100.0,78.0,8.0,1,9.4,10.1,1002.7,1006.0
3.4,33.0,15.0,19.0,100.0,69.0,8.0,1,9.2,9.7,1018.6,1020.1
0.0,26.0,9.0,17.0,98.0,81.0,8.0,0,10.7,10.8,1026.1,1026.2
0.8,20.0,7.0,11.0,100.0,68.0,8.0,0,11.5,12.1,1032.3,1030.5
0.2,41.0,9.0,22.0,99.0,68.0,8.0,0,11.8,12.9,1027.4,1022.3
7.0,48.0,24.0,20.0,99.0,69.0,8.0,1,7.4,8.3,1019.0,1018.5
1.0,22.0,9.0,6.0,100.0,62.0,8.0,0,8.2,8.8,1023.3,1022.7
0.0,28.0,13.0,19.0,76.0,65.0,8.0,0,8.3,9.9,1026.8,1024.5
0.0,57.0,31.0,46.0,79.0,56.0,7.0,0,13.3,14.0,1024.8,1021.0
0.0,65.0,37.0,39.0,74.0,68.0,8.0,0,12.0,14.4,1017.2,1014.0
0.0,33.0,13.0,24.0,99.0,69.0,1.0,0,13.8,14.8,1016.5,1015.7
0.0,39.0,6.0,13.0,100.0,63.0,8.0,0,12.4,13.0,1020.4,1019.5
0.2,65.0,30.0,33.0,83.0,67.0,3.0,0,10.0,11.1,1022.8,1021.0
0.0,56.0,35.0,30.0,87.0,86.0,8.0,0,8.4,11.3,1025.7,1025.2
2.6,33.0,9.0,17.0,100.0,80.0,8.0,1,10.7,12.3,1026.2,1023.3
0.2,39.0,7.0,19.0,100.0,75.0,8.0,0,11.5,12.0,1022.6,1020.8
0.8,37.0,22.0,13.0,98.0,82.0,8.0,0,10.1,11.0,1026.6,1025.0
2.2,41.0,20.0,20.0,74.0,93.0,2.0,1,7.4,8.3,1027.6,1026.0
0.8,33.0,24.0,17.0,99.0,73.0,8.0,0,8.5,9.4,1025.8,1023.6
0.2,30.0,17.0,15.0,90.0,68.0,8.0,0,8.5,9.8,1021.3,1019.0
0.0,31.0,17.0,15.0,92.0,55.0,8.0,0,12.1,13.3,1017.2,1013.9
0.0,50.0,22.0,30.0,72.0,58.0,8.0,0,12.6,14.9,1011.3,1006.6
5.4,46.0,26.0,28.0,99.0,99.0,7.0,1,9.2,12.4,1013.7,1017.5
0.8,35.0,19.0,17.0,80.0,71.0,5.0,0,9.1,10.5,1025.6,1024.1
0.0,30.0,20.0,15.0,98.0,68.0,8.0,0,11.6,12.2,1025.1,1022.4
0.0,65.0,19.0,43.0,96.0,75.0,8.0,0,11.0,12.4,1019.8,1013.1
6.8,56.0,30.0,35.0,74.0,67.0,6.0,1,8.3,8.8,1017.0,1017.3
5.6,43.0,19.0,17.0,100.0,80.0,8.0,1,9.4,10.6,1021.0,1021.6
0.6,39.0,17.0,20.0,99.0,60.0,8.0,0,11.0,12.6,1028.1,1028.3
1.0,24.0,13.0,13.0,98.0,71.0,8.0,0,12.1,13.2,1033.7,1031.2
0.0,52.0,35.0,30.0,88.0,63.0,8.0,0,14.6,15.7,1028.6,1025.7
0.0,43.0,26.0,31.0,71.0,63.0,7.0,0,17.0,17.5,1027.7,1024.9
0.4,43.0,33.0,30.0,67.0,54.0,8.0,0,20.2,20.9,1026.5,1022.8
0.0,67.0,31.0,39.0,61.0,37.0,8.0,0,23.8,24.0,1018.7,1012.8
13.8,44.0,28.0,22.0,98.0,61.0,8.0,1,10.9,12.4,1015.4,1017.0
0.0,28.0,6.0,0.0,98.0,83.0,6.0,0,10.2,12.4,1019.6,1018.0
5.4,43.0,19.0,19.0,100.0,85.0,8.0,1,10.3,11.2,1023.4,1024.8
0.8,30.0,13.0,15.0,98.0,77.0,8.0,0,11.1,11.9,1029.2,1027.6
0.0,41.0,15.0,22.0,95.0,55.0,8.0,0,16.4,17.5,1025.6,1021.9
0.0,41.0,24.0,22.0,85.0,48.0,8.0,0,17.5,18.9,1021.0,1018.2
0.0,44.0,22.0,26.0,83.0,69.0,8.0,0,9.8,12.6,1016.9,1018.9
0.4,56.0,26.0,24.0,78.0,66.0,4.0,0,7.6,9.5,1026.7,1028.6
1.6,50.0,33.0,31.0,82.0,62.0,8.0,1,8.7,10.4,1035.0,1033.8
0.0,46.0,26.0,20.0,98.0,61.0,8.0,0,11.4,12.2,1034.3,1032.1
0.0,46.0,24.0,28.0,77.0,52.0,3.0,0,14.5,14.9,1034.8,1031.2
0.2,35.0,13.0,15.0,64.0,51.0,8.0,0,17.6,17.7,1031.1,1027.3
0.0,44.0,9.0,9.0,54.0,45.0,8.0,0,18.9,19.1,1025.4,1022.2
0.0,28.0,13.0,17.0,73.0,54.0,8.0,0,15.5,16.6,1018.5,1016.1
0.0,35.0,22.0,17.0,91.0,65.0,7.0,0,12.1,12.7,1018.2,1017.9
0.0,30.0,19.0,11.0,80.0,60.0,8.0,0,12.2,13.7,1024.6,1022.7
0.0,31.0,15.0,24.0,67.0,44.0,8.0,0,18.0,18.8,1027.7,1027.0
0.2,39.0,22.0,26.0,84.0,35.0,8.0,0,23.5,24.0,1033.1,1030.1
0.0,54.0,31.0,31.0,47.0,28.0,8.0,0,25.7,27.7,1029.4,1023.0
0.0,35.0,0.0,19.0,43.0,30.0,8.0,0,25.7,26.4,1022.9,1021.5
0.0,50.0,19.0,30.0,61.0,20.0,7.0,0,29.7,30.8,1022.2,1018.7
0.0,80.0,31.0,57.0,32.0,18.0,8.0,0,28.4,29.6,1014.6,1014.6
0.0,57.0,30.0,28.0,78.0,50.0,8.0,0,14.5,14.8,1033.2,1034.4
0.0,56.0,20.0,15.0,83.0,45.0,8.0,0,21.3,22.6,1035.4,1031.8
0.2,35.0,19.0,6.0,69.0,40.0,5.0,0,25.8,26.8,1031.0,1028.5
0.0,37.0,22.0,19.0,63.0,47.0,7.0,0,23.3,25.9,1026.7,1024.2
0.0,43.0,19.0,30.0,69.0,36.0,8.0,0,24.9,25.8,1019.9,1016.2
0.0,43.0,20.0,30.0,97.0,58.0,8.0,0,13.2,15.4,1018.8,1019.2
0.0,39.0,26.0,13.0,78.0,56.0,5.0,0,16.8,18.6,1024.2,1022.5
0.2,41.0,13.0,28.0,81.0,41.0,8.0,0,23.5,24.9,1023.9,1020.9
0.0,63.0,24.0,41.0,53.0,13.0,8.0,0,29.9,30.3,1019.2,1016.2
0.0,35.0,11.0,13.0,65.0,48.0,8.0,0,19.8,20.6,1019.0,1020.9
0.0,31.0,19.0,15.0,100.0,38.0,8.0,0,17.8,19.0,1025.1,1025.9
0.0,33.0,22.0,17.0,85.0,42.0,7.0,0,19.9,21.4,1029.1,1026.7
0.0,28.0,4.0,9.0,48.0,20.0,8.0,0,25.2,26.4,1024.5,1020.9
0.0,50.0,17.0,33.0,41.0,29.0,7.0,0,27.7,29.8,1018.0,1012.4
1.0,44.0,19.0,20.0,99.0,88.0,8.0,0,14.6,15.7,1013.6,1014.5
0.8,46.0,26.0,31.0,99.0,67.0,8.0,0,14.3,15.5,1019.9,1019.9
0.0,43.0,28.0,20.0,73.0,50.0,8.0,0,15.0,16.3,1023.1,1021.2
0.0,35.0,6.0,17.0,77.0,24.0,8.0,0,21.7,22.7,1021.8,1019.7
0.0,70.0,28.0,41.0,43.0,17.0,8.0,0,28.1,30.6,1016.7,1011.1
0.0,65.0,33.0,35.0,100.0,57.0,8.0,0,13.5,15.5,1018.3,1021.7
0.0,65.0,35.0,24.0,70.0,36.0,8.0,0,19.3,20.3,1025.6,1023.6
0.2,46.0,35.0,11.0,52.0,30.0,8.0,0,22.6,24.2,1023.2,1020.7
0.0,43.0,0.0,9.0,40.0,25.0,7.0,0,25.5,26.1,1022.2,1020.2
0.0,50.0,22.0,17.0,31.0,25.0,8.0,0,26.3,27.1,1019.0,1017.0
1.2,57.0,22.0,37.0,99.0,60.0,8.0,1,23.2,25.3,1014.5,1010.6
0.0,52.0,39.0,19.0,86.0,33.0,7.0,0,23.2,26.6,1009.0,1006.4
0.0,37.0,13.0,26.0,100.0,89.0,7.0,0,12.5,16.3,1012.5,1014.4
0.0,48.0,31.0,20.0,65.0,29.0,8.0,0,20.4,20.8,1018.1,1016.0
0.2,46.0,7.0,22.0,74.0,46.0,3.0,0,23.7,24.5,1014.1,1010.8
7.0,59.0,19.0,17.0,99.0,64.0,8.0,1,21.3,22.8,1006.9,1004.9
1.4,35.0,17.0,22.0,100.0,99.0,7.0,1,14.8,15.0,1010.2,1010.9
0.2,43.0,28.0,20.0,77.0,49.0,8.0,0,16.6,18.0,1018.2,1019.2
0.0,26.0,13.0,15.0,28.0,14.0,8.0,0,26.0,26.7,1021.3,1019.9
0.0,41.0,28.0,24.0,27.0,18.0,8.0,0,30.5,32.1,1018.7,1015.3
0.0,52.0,22.0,33.0,100.0,99.0,8.0,0,10.6,14.6,1018.6,1019.1
1.2,56.0,33.0,11.0,78.0,59.0,6.0,1,18.3,19.7,1019.8,1017.6
0.0,43.0,4.0,17.0,52.0,30.0,8.0,0,24.3,25.3,1016.0,1013.5
0.4,43.0,22.0,24.0,100.0,46.0,7.0,0,18.0,19.7,1017.1,1016.1
0.2,43.0,22.0,26.0,72.0,45.0,8.0,0,17.6,18.4,1018.6,1017.0
0.0,41.0,28.0,20.0,75.0,39.0,8.0,0,20.3,21.4,1020.9,1018.6
0.0,39.0,11.0,19.0,63.0,25.0,8.0,0,24.9,27.1,1018.0,1015.6
0.0,61.0,35.0,37.0,33.0,15.0,8.0,0,29.8,30.8,1013.5,1010.9
0.0,43.0,7.0,17.0,47.0,12.0,8.0,0,28.8,30.2,1013.5,1012.9
0.4,48.0,11.0,24.0,74.0,31.0,7.0,0,29.4,30.4,1013.4,1013.7
0.0,37.0,17.0,13.0,84.0,94.0,7.0,0,13.5,18.8,1013.0,1014.1
2.2,41.0,22.0,26.0,85.0,44.0,8.0,1,17.1,17.9,1021.6,1021.4
0.2,37.0,19.0,19.0,72.0,43.0,8.0,0,19.3,20.1,1019.4,1016.2
0.0,43.0,19.0,24.0,82.0,40.0,8.0,0,19.0,21.3,1016.8,1016.2
0.0,46.0,15.0,17.0,71.0,24.0,6.0,0,23.5,25.2,1017.1,1012.8
0.0,98.0,30.0,61.0,33.0,13.0,8.0,0,29.2,32.1,1006.3,998.6
1.4,65.0,26.0,41.0,98.0,52.0,8.0,1,11.5,15.0,1007.0,1011.5
0.0,46.0,26.0,24.0,65.0,47.0,8.0,0,14.8,15.4,1017.4,1017.2
0.0,37.0,17.0,13.0,70.0,34.0,7.0,0,21.4,23.4,1018.1,1014.5
0.0,31.0,11.0,11.0,77.0,43.0,5.0,0,18.1,19.3,1014.9,1013.1
0.0,83.0,35.0,44.0,50.0,23.0,8.0,0,28.8,31.2,1009.1,1002.6
4.6,56.0,24.0,31.0,61.0,53.0,1.0,1,14.9,20.1,1008.2,1009.0
0.4,56.0,20.0,22.0,59.0,35.0,3.0,0,15.7,17.0,1020.9,1022.4
0.2,39.0,15.0,13.0,72.0,36.0,1.0,0,23.9,26.1,1027.4,1024.8
0.0,41.0,28.0,15.0,31.0,19.0,8.0,0,29.1,30.7,1023.4,1020.6
0.0,46.0,20.0,26.0,25.0,27.0,5.0,0,30.5,33.5,1020.0,1017.3
0.0,44.0,24.0,24.0,34.0,35.0,8.0,0,27.8,29.8,1017.0,1015.4
0.0,39.0,15.0,15.0,36.0,42.0,8.0,0,25.9,30.9,1014.6,1013.5
0.8,69.0,9.0,44.0,79.0,32.0,6.0,0,28.4,31.4,1009.4,1006.5
0.4,43.0,28.0,20.0,69.0,37.0,8.0,0,22.6,25.2,1014.4,1014.0
0.0,43.0,7.0,17.0,54.0,27.0,8.0,0,23.4,26.3,1014.6,1010.3
0.0,57.0,30.0,35.0,57.0,66.0,1.0,0,12.6,16.4,1009.5,1011.1
1.2,35.0,17.0,13.0,66.0,39.0,5.0,1,16.1,18.7,1018.0,1017.4
0.0,46.0,26.0,24.0,40.0,16.0,8.0,0,24.0,25.9,1016.0,1013.4
0.0,37.0,15.0,17.0,22.0,13.0,8.0,0,27.8,29.2,1014.2,1013.5
0.0,41.0,20.0,24.0,31.0,23.0,8.0,0,27.7,30.7,1014.9,1014.3
0.0,41.0,26.0,17.0,71.0,19.0,8.0,0,29.3,29.6,1016.7,1014.7
0.0,52.0,37.0,20.0,43.0,15.0,8.0,0,32.9,34.8,1014.4,1012.6
0.0,57.0,28.0,26.0,25.0,11.0,8.0,0,36.6,39.4,1012.9,1009.1
0.0,76.0,33.0,48.0,21.0,11.0,2.0,0,39.2,40.6,1009.0,1005.0
0.0,61.0,30.0,20.0,23.0,99.0,8.0,0,18.5,32.3,1003.4,1007.2
3.4,46.0,30.0,22.0,72.0,38.0,8.0,1,20.2,22.0,1020.0,1021.1
0.2,46.0,28.0,15.0,66.0,26.0,8.0,0,25.5,27.0,1022.0,1018.4
0.0,43.0,9.0,17.0,66.0,19.0,8.0,0,28.4,30.2,1017.6,1014.9
0.0,54.0,33.0,24.0,48.0,23.0,8.0,0,29.9,32.0,1016.3,1013.3
0.0,69.0,46.0,41.0,44.0,23.0,8.0,0,31.2,33.2,1010.9,1006.0
14.8,54.0,22.0,26.0,98.0,42.0,8.0,1,16.2,17.6,1006.9,1010.1
0.2,43.0,24.0,22.0,62.0,42.0,1.0,0,17.1,19.6,1022.4,1022.8
0.0,46.0,31.0,15.0,66.0,30.0,8.0,0,22.5,24.5,1024.5,1023.1
0.0,43.0,22.0,11.0,57.0,16.0,8.0,0,28.3,30.1,1022.5,1020.1
0.0,35.0,17.0,17.0,22.0,11.0,8.0,0,32.5,34.4,1017.3,1014.8
0.0,50.0,24.0,26.0,16.0,9.0,8.0,0,35.2,36.6,1014.1,1012.0
0.0,46.0,15.0,20.0,31.0,22.0,8.0,0,31.8,32.8,1013.6,1011.9
0.0,61.0,31.0,39.0,77.0,45.0,2.0,0,24.9,25.9,1015.3,1012.1
0.0,57.0,37.0,26.0,83.0,49.0,8.0,0,23.2,24.3,1016.0,1014.3
0.0,46.0,22.0,17.0,71.0,58.0,8.0,0,20.5,25.3,1018.4,1016.8
0.0,43.0,6.0,24.0,68.0,44.0,8.0,0,22.9,26.0,1017.0,1013.8
0.2,52.0,28.0,31.0,74.0,60.0,8.0,0,21.3,25.2,1016.9,1017.0
0.0,46.0,28.0,19.0,82.0,40.0,8.0,0,22.3,24.0,1020.3,1019.6
0.0,48.0,26.0,20.0,66.0,31.0,8.0,0,23.5,27.0,1022.1,1020.5
1.74002642007926,37.0,19.0,22.0,73.0,25.0,8.0,0,27.5,29.9,1020.6,1018.5
0.0,46.0,2.0,22.0,44.0,9.0,8.0,0,33.3,34.5,1016.9,1013.7
0.0,61.0,20.0,24.0,28.0,26.0,3.0,0,29.2,35.5,1011.2,1009.1
4.0,39.0,26.0,15.0,79.0,22.0,8.0,1,30.6,31.5,1013.7,1013.1
0.0,80.0,33.0,31.0,26.0,13.0,8.0,0,38.2,39.5,1010.4,1007.3
0.0,57.0,26.0,24.0,82.0,65.0,8.0,0,13.4,17.6,1017.1,1020.5
0.4,50.0,28.0,30.0,61.0,33.0,4.0,0,18.9,20.9,1029.5,1027.8
0.0,46.0,24.0,9.0,63.0,26.0,8.0,0,25.7,26.8,1027.6,1023.8
0.0,46.0,30.0,17.0,47.0,24.0,7.0,0,27.7,29.6,1022.6,1019.6
0.0,57.0,33.0,30.0,26.0,14.0,8.0,0,31.8,34.2,1016.8,1013.7
0.0,57.0,0.0,31.0,33.0,9.0,8.0,0,34.9,36.1,1013.1,1010.1
3.8,52.0,11.0,13.0,88.0,54.0,7.0,1,27.5,30.2,1010.1,1007.5
2.4,35.0,13.0,13.0,94.0,41.0,8.0,1,26.8,30.0,1009.5,1009.3
5.0,70.0,9.0,15.0,100.0,73.0,7.0,1,22.0,23.3,1010.0,1008.1
7.4,37.0,13.0,24.0,98.0,57.0,8.0,1,20.0,22.5,1012.6,1013.3
0.0,43.0,24.0,24.0,98.0,64.0,8.0,0,19.1,22.1,1014.5,1014.1
0.0,46.0,31.0,28.0,84.0,35.0,8.0,0,23.1,24.0,1015.6,1014.8
0.0,57.0,43.0,22.0,71.0,33.0,8.0,0,26.2,27.4,1016.9,1014.8
0.0,57.0,33.0,37.0,73.0,67.0,8.0,0,22.4,25.2,1010.5,1008.7
6.6,50.0,19.0,20.0,100.0,59.0,8.0,1,24.7,26.5,1005.1,1001.2
1.0,37.0,13.0,9.0,81.0,39.0,8.0,0,17.7,20.7,1002.6,1001.2
0.0,39.0,17.0,20.0,84.0,39.0,8.0,0,21.9,22.5,1005.5,1003.3
8.6,46.0,24.0,30.0,100.0,68.0,8.0,1,15.3,17.0,999.1,1000.2
4.2,37.0,9.0,15.0,100.0,37.0,8.0,1,24.6,25.9,1006.3,1004.8
0.2,39.0,15.0,22.0,54.0,34.0,8.0,0,26.6,27.3,1004.7,1002.2
2.4,52.0,15.0,31.0,100.0,62.0,7.0,1,19.2,21.1,1007.6,1010.3
0.6,61.0,37.0,31.0,72.0,45.0,7.0,0,21.4,22.7,1017.5,1017.8
0.0,50.0,31.0,22.0,73.0,30.0,8.0,0,26.0,27.6,1019.2,1017.2
0.0,52.0,41.0,13.0,56.0,26.0,8.0,0,28.5,31.0,1017.7,1015.2
0.0,44.0,17.0,17.0,41.0,25.0,3.0,0,31.8,33.1,1016.9,1015.8
0.0,44.982718511133264,22.0,24.0,93.0,30.0,8.0,0,26.1,27.7,1021.2,1020.4
1.74002642007926,46.0,30.0,11.0,72.0,27.0,8.0,0,27.3,29.9,1020.3,1017.5
0.0,35.0,20.0,20.0,98.0,28.0,8.0,0,26.9,28.2,1015.5,1013.6
0.0,44.0,31.0,20.0,74.0,32.0,1.0,0,26.1,27.5,1015.7,1014.1
0.0,44.0,17.0,19.0,68.0,17.0,8.0,0,29.5,31.2,1015.0,1012.5
0.0,56.0,17.0,26.0,29.0,13.0,8.0,0,31.7,33.2,1009.9,1007.2
0.0,44.0,9.0,24.0,83.0,51.0,8.0,0,19.6,22.3,1012.0,1011.8
0.0,54.0,11.0,26.0,99.0,36.0,3.0,0,22.0,23.7,1013.5,1010.2
0.2,56.0,20.0,28.0,78.0,37.0,8.0,0,16.0,18.5,1015.5,1016.0
0.0,46.0,24.0,26.0,99.0,60.0,7.0,0,21.1,22.0,1015.4,1013.5
0.2,28.0,19.0,11.0,98.0,52.0,8.0,0,21.1,23.8,1012.0,1010.0
0.0,41.0,9.0,19.0,84.0,60.0,8.0,0,20.4,22.0,1012.0,1013.2
0.0,46.0,26.0,26.0,65.0,41.0,8.0,0,19.6,21.1,1020.7,1021.3
0.0,46.0,28.0,20.0,72.0,21.0,8.0,0,28.3,29.4,1023.1,1021.4
0.0,35.0,2.0,9.0,32.0,21.0,8.0,0,26.6,27.0,1022.8,1021.8
0.0,59.0,30.0,28.0,33.0,16.0,5.0,0,36.0,38.4,1014.2,1009.7
0.0,37.0,17.0,15.0,59.0,34.0,8.0,0,29.8,31.1,1012.3,1008.9
1.8,52.0,13.0,28.0,99.0,51.0,8.0,1,24.6,26.7,1010.7,1010.8
0.0,35.0,15.0,20.0,98.0,48.0,8.0,0,20.2,21.0,1018.3,1019.0
0.0,33.0,24.0,17.0,77.0,45.0,8.0,0,22.9,24.5,1020.9,1019.2
0.0,43.0,26.0,22.0,72.0,36.0,8.0,0,22.9,24.0,1020.7,1019.4
0.0,44.0,30.0,19.0,71.0,41.0,7.0,0,24.1,25.5,1020.7,1019.2
0.0,48.0,11.0,24.0,64.0,22.0,8.0,0,29.2,30.6,1017.4,1016.4
0.0,56.0,9.0,20.0,29.0,15.0,1.0,0,32.9,35.1,1017.8,1015.8
0.6,50.0,31.0,13.0,92.0,36.0,1.0,0,28.2,30.3,1019.6,1018.3
0.0,57.0,28.0,20.0,50.0,23.0,1.0,0,34.3,35.8,1017.8,1015.0
0.0,37.0,17.0,20.0,98.0,40.0,8.0,0,29.9,30.8,1019.2,1018.6
0.0,52.0,13.0,37.0,68.0,31.0,1.0,0,32.5,35.9,1019.4,1017.1
0.0,57.0,19.0,43.0,65.0,63.0,7.0,0,23.5,26.8,1018.7,1019.6
0.0,52.0,15.0,30.0,48.0,15.0,3.0,0,36.8,37.9,1018.9,1016.4
0.0,39.0,13.0,22.0,69.0,57.0,8.0,0,25.6,27.6,1016.5,1017.2
