Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
0.0,24.0,75.0,52.0,1.0,5.0,0,17.9,18.6,1019.0,1015.7
0.2,35.0,84.0,42.0,2.0,1.0,0,21.8,21.9,1019.4,1014.9
0.0,37.0,36.0,39.0,7.0,7.0,0,20.5,21.1,1018.9,1017.8
0.0,35.0,57.0,60.0,7.0,8.0,0,12.2,15.5,1019.2,1018.7
2.4,28.0,97.0,56.0,8.0,2.0,1,13.7,14.4,1017.2,1014.5
7.0,19.0,95.0,90.0,8.0,8.0,1,8.4,8.7,1015.2,1012.2
6.4,20.0,97.0,72.0,6.0,7.0,1,10.9,12.5,1011.6,1010.0
0.2,28.0,97.0,71.0,6.0,8.0,0,11.3,12.1,1010.5,1007.3
14.8,35.0,97.0,87.0,8.0,8.0,1,9.9,11.7,1008.1,1008.5
1.0,52.0,71.0,58.0,1.0,1.0,0,15.1,15.4,1014.9,1015.4
0.2,20.0,78.0,37.0,1.0,1.0,0,15.3,16.0,1021.0,1019.5
0.0,15.0,90.0,71.0,8.0,8.0,0,11.5,11.9,1024.2,1022.5
0.0,19.0,84.0,55.0,1.0,5.0,0,15.3,16.8,1026.5,1023.7
0.2,24.0,89.0,89.0,8.0,8.0,0,11.3,12.1,1023.6,1020.0
4.0,33.0,90.0,56.0,3.0,6.0,1,17.8,18.1,1018.3,1013.6
14.6,46.0,96.0,92.0,8.0,7.0,1,12.1,13.0,1006.3,1004.1
8.4,33.0,84.0,90.0,8.0,8.0,1,10.8,12.5,1009.6,1009.0
9.4,24.0,90.0,54.0,8.0,1.0,1,18.2,18.7,1022.2,1022.6
0.0,24.0,80.0,52.0,1.0,2.0,0,16.3,16.9,1031.3,1030.4
0.2,19.0,74.0,42.0,0.0,2.0,0,17.6,17.9,1037.3,1035.1
0.0,20.0,77.0,44.0,1.0,1.0,0,16.3,16.5,1039.3,1036.3
0.2,28.0,77.0,55.0,0.0,8.0,0,15.6,16.8,1036.1,1031.7
0.0,26.0,90.0,42.0,0.0,1.0,0,17.4,18.3,1030.4,1026.1
0.2,48.0,78.0,49.0,0.0,5.0,0,18.1,21.3,1021.3,1019.2
0.0,28.0,63.0,39.0,0.0,1.0,0,13.2,14.0,1026.4,1023.7
0.0,31.0,63.0,35.0,1.0,3.0,0,14.7,15.6,1023.7,1020.4
0.0,31.0,73.0,46.0,0.0,6.0,0,15.1,16.1,1021.5,1017.2
0.6,41.0,74.0,48.0,2.0,4.0,0,12.8,15.2,1018.9,1019.7
0.0,31.0,67.0,46.0,2.0,3.0,0,13.3,14.2,1025.6,1024.0
0.0,28.0,67.0,53.0,1.0,7.0,0,13.9,15.3,1026.1,1024.8
0.0,24.0,69.0,44.0,1.0,1.0,0,17.2,17.4,1026.4,1024.1
0.0,37.0,65.0,44.0,1.0,1.0,0,18.4,18.9,1027.7,1024.2
0.0,43.0,64.0,50.0,1.0,6.0,0,18.1,18.7,1025.1,1019.8
0.0,35.0,54.0,52.0,4.0,6.0,0,18.6,19.5,1019.5,1019.4
0.0,30.0,63.0,32.0,1.0,6.0,0,19.0,19.3,1023.5,1018.6
0.0,54.0,55.0,33.0,7.0,3.0,0,14.3,14.6,1013.1,1013.7
0.0,38.85,67.0,41.0,1.0,6.0,0,13.2,15.3,1020.9,1019.8
0.0,33.0,54.0,44.0,1.0,5.0,0,14.2,16.4,1022.3,1018.4
0.0,57.0,71.0,40.0,2.0,3.0,0,12.4,13.7,1015.9,1015.4
1.4,50.0,67.0,45.0,7.0,7.0,1,14.1,15.1,1019.6,1017.5
0.0,48.0,77.0,36.0,7.0,3.0,0,13.4,15.6,1017.7,1017.9
0.2,30.0,63.0,42.0,7.0,3.0,0,12.9,13.5,1026.8,1025.1
0.2,39.0,66.0,37.0,8.0,6.0,0,16.8,17.7,1026.0,1021.4
0.0,41.0,61.0,47.0,0.0,5.0,0,17.4,19.8,1020.3,1019.5
0.0,33.0,65.0,42.0,0.0,6.0,0,16.3,16.8,1023.5,1019.8
0.0,35.0,73.0,34.0,8.0,1.0,0,21.3,21.9,1015.4,1014.1
0.0,39.0,72.0,19.0,1.0,4.0,0,25.3,25.6,1014.7,1008.2
0.0,35.0,60.0,42.0,1.0,1.0,0,20.6,21.4,1017.3,1016.2
0.0,76.0,53.0,11.0,1.0,6.0,0,28.4,29.6,1011.1,1001.6
4.0,56.0,87.0,34.0,7.0,5.0,1,16.4,17.0,1008.8,1011.7
0.0,35.0,74.0,46.0,4.0,5.0,0,17.9,19.6,1020.8,1019.3
0.0,63.0,65.0,21.0,7.0,1.0,0,23.7,24.3,1020.4,1013.0
0.0,54.0,52.0,34.0,6.0,1.0,0,14.7,15.8,1021.4,1020.4
0.0,46.0,53.0,39.0,2.0,6.0,0,14.1,16.3,1021.4,1018.9
0.0,44.0,51.0,28.0,0.0,1.0,0,17.9,19.0,1023.9,1021.5
0.0,46.0,53.0,35.0,1.0,6.0,0,17.7,18.9,1024.4,1018.7
0.2,41.0,79.0,43.0,8.0,5.0,0,20.0,21.0,1017.5,1011.6
0.0,44.0,54.0,94.0,8.0,8.0,0,14.3,17.0,1004.5,997.2
43.6,63.0,91.0,40.0,8.0,7.0,1,14.9,15.5,995.2,995.9
0.4,46.0,77.0,59.0,5.0,6.0,0,13.9,14.5,1005.8,1001.5
4.2,52.0,77.0,64.0,7.0,7.0,1,12.5,13.3,1006.8,1010.4
0.0,46.0,66.0,40.0,0.0,2.0,0,15.7,16.5,1020.4,1020.2
0.0,35.0,61.0,44.0,2.0,4.0,0,16.0,17.6,1024.1,1022.2
0.0,31.0,67.0,37.0,2.0,6.0,0,19.2,20.1,1023.8,1020.8
0.0,31.0,70.0,55.0,7.0,8.0,0,17.7,20.4,1018.5,1014.3
0.0,26.0,88.0,66.0,8.0,7.0,0,17.0,18.7,1014.3,1012.2
2.6,28.0,93.0,50.0,3.0,7.0,1,19.3,20.7,1013.4,1010.7
0.2,31.0,76.0,49.0,1.0,3.0,0,20.1,20.9,1012.6,1010.4
1.0,44.0,91.0,38.0,7.0,2.0,0,15.3,16.8,1010.6,1010.3
0.0,43.0,69.0,44.0,6.0,7.0,0,13.5,15.1,1012.1,1010.1
0.0,39.0,82.0,48.0,7.0,6.0,0,15.1,17.1,1014.2,1013.5
0.4,33.0,62.0,46.0,1.0,5.0,0,15.7,18.2,1020.0,1018.9
0.0,33.0,63.0,36.0,1.0,1.0,0,20.1,20.9,1020.2,1017.4
0.0,35.0,65.0,37.0,1.0,6.0,0,23.5,25.0,1015.2,1010.4
0.0,54.0,70.0,37.0,1.0,6.0,0,20.4,21.5,1009.1,1008.4
0.0,54.0,59.0,26.0,1.0,3.0,0,16.1,18.0,1019.4,1022.5
0.0,30.0,52.0,31.0,0.0,0.0,0,18.4,19.6,1033.6,1031.4
0.0,37.0,60.0,19.0,0.0,0.0,0,23.2,24.7,1031.8,1028.2
0.0,44.0,52.0,29.0,0.0,1.0,0,27.9,28.7,1027.9,1023.4
0.0,35.0,50.0,24.0,4.0,6.0,0,27.8,28.5,1023.7,1020.1
0.2,20.0,90.0,72.0,8.0,8.0,0,19.6,20.1,1023.8,1023.0
0.8,57.0,93.0,69.0,8.0,6.0,0,20.4,23.6,1023.4,1021.3
10.8,39.0,62.0,24.0,1.0,5.0,1,29.2,30.3,1019.2,1013.9
0.0,46.0,69.0,71.0,8.0,8.0,0,19.9,23.4,1007.1,1007.5
0.2,57.0,60.0,49.0,1.0,6.0,0,18.0,18.9,1013.3,1014.9
0.0,44.0,60.0,39.0,7.0,5.0,0,22.2,23.0,1020.6,1018.5
0.0,35.0,62.0,37.0,5.0,5.0,0,22.8,23.8,1021.2,1017.1
0.0,54.0,64.0,29.0,1.0,7.0,0,29.2,30.9,1012.6,1007.1
4.4,44.0,75.0,37.0,5.0,4.0,1,20.4,22.2,1010.7,1011.1
0.0,57.0,69.0,55.0,7.0,5.0,0,15.9,17.3,1018.4,1020.1
0.0,38.85,55.0,44.0,1.0,2.0,0,17.9,18.6,1025.4,1023.3
0.0,44.0,68.0,45.0,1.0,2.0,0,21.0,22.1,1022.5,1017.9
0.0,43.0,68.0,51.0,7.0,7.0,0,18.9,20.3,1016.0,1013.8
0.0,39.0,56.0,42.0,1.0,2.0,0,19.2,20.4,1016.4,1015.6
0.0,28.0,67.0,36.0,0.0,1.0,0,23.5,24.9,1019.7,1016.5
0.0,31.0,49.0,19.0,0.0,1.0,0,29.0,30.7,1016.0,1011.4
0.0,28.0,49.0,41.0,7.0,8.0,0,24.4,25.9,1007.6,1008.2
0.4,35.0,60.0,30.0,1.0,5.0,0,28.3,30.5,1012.5,1009.7
8.0,61.0,91.0,57.0,8.0,8.0,1,25.1,26.1,1010.4,1010.0
4.6,78.0,93.0,49.0,8.0,6.0,1,27.5,31.4,1009.4,1006.4
27.8,43.0,67.0,34.0,1.0,4.0,1,20.8,21.8,1013.5,1015.9
0.0,28.0,60.0,33.0,1.0,6.0,0,21.6,23.1,1024.1,1020.4
0.0,39.0,49.0,22.0,1.0,3.0,0,27.1,28.0,1019.2,1015.9
0.0,48.0,55.0,41.0,7.0,8.0,0,22.2,25.1,1013.9,1012.3
1.6,52.0,50.0,32.0,1.0,3.0,1,25.3,26.0,1007.6,1009.3
0.0,38.85,64.0,28.0,0.0,1.0,0,28.2,30.0,1016.1,1013.3
8.6,33.0,81.0,42.0,7.0,3.0,1,22.1,23.1,1018.3,1017.2
0.0,31.0,62.0,36.0,1.0,4.0,0,26.7,27.9,1018.3,1014.0
0.0,56.0,54.0,27.0,1.0,6.0,0,32.0,34.2,1014.0,1010.0
6.0,54.0,81.0,76.0,7.0,8.0,1,21.7,21.9,1011.3,1010.1
5.0,56.0,67.0,32.0,1.0,3.0,1,21.0,22.5,1013.7,1013.9
0.0,31.0,55.0,32.0,2.0,6.0,0,20.9,23.1,1018.9,1014.9
0.0,35.0,61.0,41.0,7.0,7.0,0,19.7,22.4,1011.7,1010.0
0.2,54.0,59.0,35.0,6.0,2.0,0,19.4,20.3,1020.4,1020.5
0.0,50.0,49.0,29.0,1.0,2.0,0,24.7,25.8,1025.0,1020.5
1.4,37.0,97.0,78.0,8.0,8.0,1,18.6,21.3,1018.8,1016.0
1.0,43.0,90.0,86.0,8.0,8.0,0,17.2,18.0,1005.6,1003.2
5.2,50.0,71.0,43.0,1.0,3.0,1,24.3,26.8,1011.7,1011.6
0.2,39.0,73.0,26.0,8.0,6.0,0,29.1,32.0,1014.5,1011.7
0.0,56.0,31.0,17.0,6.0,8.0,0,31.5,35.2,1007.6,1005.5
0.6,57.0,82.0,43.0,7.0,3.0,0,16.7,20.3,1009.9,1015.0
0.0,46.0,56.0,38.0,1.0,7.0,0,17.3,19.2,1024.0,1023.4
0.0,43.0,48.0,32.0,0.0,1.0,0,20.8,22.6,1023.5,1019.8
0.0,39.0,58.0,25.0,1.0,1.0,0,23.5,25.0,1018.9,1016.1
0.0,57.0,42.0,39.0,3.0,3.0,0,17.2,18.6,1020.6,1020.0
0.0,41.0,41.0,26.0,0.0,1.0,0,21.2,23.3,1022.0,1017.7
0.0,41.0,38.0,24.0,1.0,3.0,0,24.1,25.9,1018.3,1014.2
0.0,28.0,47.0,25.0,1.0,6.0,0,26.6,28.5,1014.2,1010.2
0.0,35.0,44.0,19.0,0.0,5.0,0,29.4,31.6,1011.1,1008.3
0.0,41.0,53.0,27.0,2.0,7.0,0,27.6,29.4,1011.5,1008.7
0.0,39.0,56.0,70.0,7.0,7.0,0,22.5,26.8,1007.1,1004.4
5.2,41.0,76.0,34.0,8.0,2.0,1,23.0,24.6,1018.0262809917356,1004.9
0.2,41.0,52.0,27.0,0.0,2.0,0,22.7,24.4,1009.2,1007.3
0.0,48.0,38.0,28.0,1.0,1.0,0,19.2,20.5,1013.7,1013.6
0.0,37.0,50.0,25.0,1.0,0.0,0,22.3,23.5,1017.0,1015.0
0.0,38.85,51.0,27.0,1.0,6.0,0,26.7,28.5,1016.9,1014.2
0.0,35.0,52.0,28.0,2.0,4.0,0,29.7,31.5,1017.4,1013.9
0.0,41.0,51.0,29.0,6.0,7.0,0,30.7,31.4,1017.7,1013.4
0.6,54.0,65.0,75.0,8.0,8.0,0,19.8,21.5,1009.6,1006.2
28.4,39.0,82.0,47.0,7.0,7.0,1,22.7,24.2,1007.6,1007.6
0.0,46.0,59.0,40.0,1.0,6.0,0,23.6,24.3,1015.6,1014.8
0.0,39.0,58.0,43.0,1.0,5.0,0,24.9,27.5,1016.3,1013.9
0.0,35.0,58.0,30.0,0.0,4.0,0,29.5,31.5,1015.3,1012.0
0.0,31.0,61.0,32.0,7.0,4.0,0,30.7,33.2,1012.5,1009.8
0.0,43.0,50.0,20.0,1.0,6.0,0,34.8,35.1,1011.5,1008.3
0.0,52.0,51.0,46.47432521395655,7.0,8.0,0,20.249736668861093,33.8,1007.3,1015.8731353135314
0.0,46.0,67.0,43.0,7.0,2.0,0,24.5,24.8,1006.1,1006.9
0.0,46.0,57.0,30.0,7.0,1.0,0,23.2,24.4,1013.3,1011.7
0.0,43.0,53.0,13.0,0.0,0.0,0,26.9,28.3,1015.1,1012.5
0.0,39.0,48.0,31.0,1.0,5.0,0,27.4,28.4,1016.0,1014.3
0.0,35.0,52.0,22.0,1.0,1.0,0,29.1,31.2,1018.1,1015.7
0.0,33.0,44.0,19.0,0.0,2.0,0,33.0,34.5,1018.7,1014.9
0.0,35.0,37.0,16.0,0.0,3.0,0,35.9,37.3,1015.2,1011.9
0.0,50.0,36.0,12.0,1.0,5.0,0,37.5,39.0,1014.0,1011.0
0.0,52.0,26.0,14.0,3.0,7.0,0,36.5,37.7,1012.5,1010.7
0.6,52.0,63.0,23.0,1.0,1.0,0,26.2,27.8,1015.5,1015.5
0.0,50.0,51.0,15.0,1.0,3.0,0,26.0,27.6,1017.4,1013.9
0.0,43.0,49.0,20.0,1.0,5.0,0,25.1,27.2,1017.2,1013.0
0.0,65.0,47.0,16.0,1.0,8.0,0,30.9,32.7,1009.6,1004.9
2.4,61.0,89.0,34.0,8.0,5.0,1,26.4,27.0,1002.3,1001.3
3.6,41.0,55.0,34.0,1.0,7.0,1,20.6,23.4,1010.5,1009.6
0.0,48.0,51.0,22.0,6.0,4.0,0,23.3,23.5,1012.5,1009.1
0.6,63.0,57.0,26.0,4.0,3.0,0,18.6,20.0,1008.4,1012.5
0.0,38.85,55.0,52.0,2.0,5.0,0,20.0,22.6,1019.9,1018.9
0.0,43.0,58.0,32.0,7.0,2.0,0,22.4,24.4,1019.0,1016.7
0.0,56.0,50.0,31.0,1.0,0.0,0,23.0,23.8,1018.3,1016.0
0.0,43.0,52.0,33.0,1.0,1.0,0,26.7,28.8,1018.3,1015.3
0.0,50.0,54.0,24.0,1.0,1.0,0,30.4,32.2,1019.0,1015.5
0.0,54.0,43.0,25.0,1.0,6.0,0,32.3,34.7,1018.2,1013.9
1.0,46.0,52.0,32.0,2.0,4.0,0,31.2,32.2,1013.3,1012.5
0.2,39.0,43.0,26.0,0.0,2.0,0,31.6,33.0,1016.8,1014.3
0.0,43.0,59.0,28.0,1.0,1.0,0,30.1,31.8,1014.9,1012.0
0.0,48.0,59.0,36.0,0.0,1.0,0,29.1,30.6,1014.2,1013.2
0.0,41.0,54.0,30.0,0.0,3.0,0,31.7,33.5,1019.3,1017.2
0.0,37.0,44.0,27.0,0.0,1.0,0,29.9,32.5,1020.7,1016.4
0.0,43.0,44.0,23.0,1.0,2.0,0,31.3,34.5,1017.0,1013.0
0.0,50.0,28.0,13.0,1.0,1.0,0,33.8,35.4,1012.9,1010.7
0.0,52.0,37.0,27.0,1.0,1.0,0,29.2,30.7,1015.0,1012.9
0.0,41.0,55.0,27.0,0.0,2.0,0,32.8,34.8,1015.3,1011.3
0.0,43.0,52.0,30.0,1.0,3.0,0,33.0,34.5,1013.1,1008.8
0.0,38.85,58.0,31.0,1.0,7.0,0,32.6,33.9,1007.5,1002.1
15.0,59.0,70.54566435872074,70.0,8.0,4.0,1,25.8,27.0,1018.0262809917356,993.9
5.6,57.0,58.0,37.0,1.0,4.0,1,19.3,21.3,1012.1,1014.2
0.0,46.0,44.0,22.0,1.0,2.0,0,25.3,26.3,1015.2,1011.9
0.0,33.0,61.0,46.0,7.0,7.0,0,23.9,27.2,1011.6,1008.5
0.0,28.0,74.0,31.0,7.0,1.0,0,27.5,30.3,1008.2,1004.5
0.0,50.0,52.0,22.0,8.0,2.0,0,30.3,33.8,1004.3,1000.8
0.0,61.0,35.0,42.0,8.0,5.0,0,21.1,29.0,995.8,996.2
1.2,41.0,57.0,27.0,1.0,1.0,1,21.8,24.3,1007.4,1006.1
0.0,44.0,59.0,29.0,1.0,5.0,0,21.9,24.0,1010.4,1009.4
0.0,44.0,62.0,30.0,1.0,1.0,0,22.1,23.9,1013.4,1011.9
0.0,39.0,61.0,25.0,1.0,3.0,0,24.8,26.9,1012.5,1009.8
0.0,46.0,69.0,26.0,1.0,6.0,0,26.9,27.5,1010.5,1008.2
5.8,41.0,70.0,45.0,3.0,5.0,1,23.0,25.1,1012.9,1011.8
0.2,50.0,58.0,38.0,1.0,6.0,0,23.8,25.7,1015.3,1014.0
0.0,39.0,64.0,31.0,0.0,2.0,0,26.8,27.7,1017.8,1016.2
0.0,30.0,67.0,25.0,1.0,1.0,0,30.0,31.5,1019.2,1016.2
0.0,41.0,58.0,15.0,1.0,7.0,0,33.0,33.6,1017.2,1013.4
0.0,56.0,47.0,21.0,7.0,5.0,0,31.8,34.1,1014.2,1011.4
2.2,35.0,77.0,44.0,1.0,3.0,1,27.2,27.7,1015.1,1013.9
0.2,31.0,69.0,28.0,1.0,3.0,0,29.6,32.3,1016.3,1013.4
0.0,26.0,66.0,40.0,8.0,7.0,0,28.0,29.2,1014.5,1012.4
0.0,37.0,70.0,61.0,7.0,7.0,0,24.1,24.8,1013.1,1012.7
4.6,37.0,75.0,39.0,7.0,7.0,1,25.6,26.8,1014.6,1012.0
0.0,28.0,66.0,30.0,1.0,3.0,0,27.7,29.8,1014.9,1013.6
0.0,37.0,56.0,18.0,1.0,1.0,0,32.0,33.9,1018.5,1017.2
0.0,41.0,53.0,12.0,1.0,1.0,0,34.6,35.9,1020.5,1018.4
0.0,48.0,40.0,13.0,0.0,1.0,0,36.1,36.4,1018.9,1015.5
0.0,50.0,60.0,41.0,1.0,4.0,0,30.6,33.0,1014.7,1010.8
43.6,33.0,95.0,86.0,8.0,8.0,1,23.8,24.3,1012.6,1011.9
18.6,39.0,89.0,60.0,8.0,7.0,1,24.0,24.9,1012.8,1012.4
0.0,39.0,66.0,56.0,7.0,8.0,0,21.7,21.9,1014.1,1011.0
46.6,69.0,81.0,59.0,8.0,2.0,1,21.8,22.6,1003.9,1004.2
0.0,44.0,73.0,51.0,7.0,8.0,0,21.8,22.2,1011.8,1011.8
0.8,46.0,81.0,94.0,8.0,8.0,0,15.8,17.8,1012.4,1009.6
15.6,44.0,92.0,47.0,8.0,5.0,1,22.4,23.6,1009.2,1010.1
0.0,35.0,74.0,51.0,1.0,7.0,0,19.1,20.9,1017.8,1018.6
0.0,48.0,69.0,43.0,7.0,2.0,0,21.6,21.8,1021.3,1020.8
0.0,50.0,62.0,39.0,0.0,1.0,0,20.9,21.6,1025.6,1023.4
0.0,46.0,67.0,47.0,0.0,1.0,0,21.1,22.4,1019.4,1015.3
0.0,43.0,78.0,32.0,1.0,1.0,0,24.7,26.0,1013.0,1011.4
0.0,39.0,64.0,43.0,0.0,2.0,0,20.3,21.1,1016.3,1016.5
0.0,35.0,64.0,37.0,1.0,5.0,0,22.6,24.3,1018.3,1017.0
0.0,33.0,65.0,39.0,1.0,1.0,0,24.3,25.3,1018.9,1017.3
0.0,22.0,69.0,27.0,1.0,1.0,0,26.8,27.5,1017.8,1015.6
0.0,52.0,67.0,39.0,2.0,8.0,0,29.4,30.9,1015.2,1011.1
5.2,61.0,88.0,74.0,7.0,7.0,1,22.8,27.6,1010.7,1007.9
12.6,33.0,82.0,68.0,7.0,6.0,1,20.1,23.0,1009.8,1010.5
0.2,35.0,70.0,47.0,0.0,2.0,0,20.5,21.8,1018.4,1018.3
0.0,33.0,81.0,45.0,0.0,0.0,0,22.3,23.2,1023.5,1021.7
0.0,35.0,74.0,43.0,1.0,1.0,0,24.5,24.9,1023.8,1019.9
0.0,48.0,74.0,42.0,3.0,2.0,0,25.7,27.0,1016.3,1010.6
0.0,52.0,65.0,38.0,7.0,3.0,0,18.5,21.2,1004.9,1008.1
0.0,39.0,61.0,42.0,0.0,2.0,0,19.4,19.9,1010.5,1007.5
0.6,59.0,80.0,34.0,2.0,6.0,0,15.5,17.1,1006.8,1007.8
0.0,30.0,91.0,55.0,7.0,7.0,0,17.1,19.2,1014.8,1016.4
0.0,35.0,64.0,47.0,7.0,6.0,0,17.7,19.2,1022.9,1021.4
0.0,22.0,72.0,46.0,1.0,2.0,0,19.4,21.4,1023.1,1021.2
0.0,35.0,78.0,44.0,6.0,6.0,0,19.2,20.6,1023.4,1021.5
0.0,26.0,89.0,39.0,0.0,1.0,0,22.4,23.6,1021.0,1018.6
0.0,28.0,73.0,37.0,1.0,3.0,0,24.9,26.1,1019.5,1016.7
0.0,37.0,75.0,33.0,1.0,2.0,0,27.1,27.6,1016.9,1014.1
0.0,44.0,78.0,26.0,5.0,5.0,0,28.8,30.6,1015.5,1012.0
0.0,26.0,66.0,40.0,0.0,4.0,0,21.5,22.3,1018.9,1016.4
0.0,28.0,68.0,37.0,1.0,6.0,0,23.7,24.9,1017.0,1013.2
0.0,30.0,64.0,35.0,6.0,2.0,0,25.9,26.5,1013.7,1012.9
0.0,26.0,57.0,34.0,1.0,1.0,0,27.3,27.8,1016.9,1014.3
0.0,22.0,51.0,36.0,1.0,1.0,0,28.5,28.8,1019.7,1016.3
0.0,67.0,69.0,33.0,2.0,2.0,0,28.4,29.0,1016.2,1010.9
0.2,50.0,63.0,35.0,1.0,1.0,0,17.5,18.5,1023.2,1020.7
0.0,33.0,74.0,36.0,8.0,6.0,0,17.4,18.5,1019.7,1016.6
0.0,57.0,70.0,52.0,1.0,3.0,0,13.4,16.2,1020.0,1021.4
2.0,43.0,68.0,39.0,2.0,6.0,1,15.4,16.9,1032.3,1031.6
0.0,33.0,67.0,42.0,1.0,1.0,0,19.3,22.2,1035.1,1032.0
0.0,24.0,65.0,31.0,0.0,0.0,0,20.9,21.8,1034.0,1031.4
0.0,24.0,63.0,27.0,0.0,3.0,0,22.2,23.2,1031.9,1027.4
0.0,30.0,59.0,26.0,2.0,3.0,0,23.4,26.0,1026.3,1021.6
0.0,28.0,66.0,24.0,1.0,1.0,0,25.9,26.8,1024.1,1020.8
0.0,41.0,63.0,45.0,1.0,1.0,0,22.9,23.3,1024.6,1022.7
0.0,31.0,70.0,32.0,0.0,1.0,0,24.4,25.1,1025.5,1022.1
0.0,28.0,52.0,36.0,1.0,4.0,0,25.2,25.5,1022.9,1019.2
0.4,28.0,89.0,59.0,8.0,3.0,0,21.8,23.3,1018.0,1014.5
0.2,28.0,76.0,43.0,2.0,4.0,0,24.3,25.0,1017.7,1015.4
0.0,26.0,65.0,39.0,1.0,5.0,0,24.7,25.5,1015.8,1012.0
0.4,50.0,84.0,57.0,3.0,4.0,0,21.7,23.0,1009.5,1005.4
2.2,56.0,82.0,59.0,6.0,4.0,1,15.7,17.2,1009.4,1008.0
4.0,52.0,91.0,64.0,8.0,4.0,1,11.0,12.4,1014.7,1014.5
2.0,52.0,76.0,55.0,6.0,4.0,1,14.9,16.2,1017.6,1017.3
0.2,50.0,86.0,58.0,7.0,6.0,0,15.4,16.0,1023.4,1021.0
0.0,31.0,71.0,44.0,1.0,3.0,0,19.4,19.7,1023.9,1021.9
0.0,39.0,77.0,39.0,0.0,4.0,0,20.2,20.8,1022.7,1018.9
0.0,35.0,60.0,44.0,1.0,1.0,0,15.0,15.9,1025.2,1023.1
0.0,28.0,66.0,46.0,2.0,7.0,0,15.8,16.5,1024.6,1021.8
0.0,39.0,80.0,38.0,2.0,5.0,0,21.2,22.6,1022.4,1018.3
0.8,46.0,73.0,32.0,7.0,2.0,0,14.8,15.9,1023.7,1023.3
0.0,39.0,79.0,48.0,1.0,7.0,0,14.2,15.4,1023.0,1020.4
0.0,31.0,76.0,67.0,2.0,7.0,0,13.1,14.1,1022.9,1021.2
0.0,28.0,77.0,59.0,1.0,7.0,0,14.0,14.3,1021.7,1019.0
0.0,38.85,68.0,52.0,1.0,7.0,0,13.6,14.7,1019.3,1017.6
0.2,33.0,87.0,52.0,8.0,2.0,0,16.4,17.6,1018.9,1014.2
0.0,28.0,83.0,40.0,2.0,1.0,0,20.1,20.7,1016.2,1013.8
0.0,26.0,67.0,42.0,8.0,4.0,0,18.4,19.2,1016.9,1016.3
0.0,26.0,84.0,32.0,0.0,1.0,0,19.2,19.5,1022.8,1019.0
0.0,35.0,82.0,32.0,7.0,4.0,0,15.9,17.6,1019.3,1018.2
0.0,38.85,77.0,36.0,1.0,5.0,0,14.3,15.0,1021.6,1019.0
1.0,48.0,83.0,52.0,6.0,2.0,0,14.3,14.9,1018.8,1019.4
0.0,35.0,73.0,55.0,2.0,7.0,0,15.1,16.1,1026.4,1026.2
0.0,35.0,76.0,51.0,1.0,6.0,0,15.8,16.6,1028.4,1026.0
0.0,20.0,78.0,49.0,7.0,5.0,0,15.7,16.6,1026.6,1023.7
0.0,26.0,80.0,40.0,1.0,8.0,0,16.3,17.3,1025.3,1022.0
0.0,30.0,81.0,36.0,7.0,3.0,0,18.6,18.9,1018.0262809917356,1020.7
0.0,24.0,73.0,55.0,1.0,4.0,0,15.8,17.1,1024.3,1023.3
0.0,20.0,77.0,42.0,0.0,1.0,0,15.1,15.6,1027.8,1024.6
0.0,30.0,86.0,45.0,0.0,7.0,0,14.2,15.3,1024.9,1021.7
0.0,43.0,81.0,37.0,1.0,5.0,0,17.6,18.6,1022.5,1018.3
0.0,57.0,52.0,22.0,4.0,1.0,0,19.3,20.3,1017.6,1012.6
0.0,33.0,69.0,54.0,2.0,7.0,0,14.2,14.6,1015.5,1012.7
14.8,54.0,96.0,67.0,8.0,8.0,1,10.1,10.2,1009.2,1008.9
6.8,31.0,92.0,64.0,8.0,7.0,1,13.8,14.7,1015.3,1015.3
0.4,35.0,78.0,50.0,1.0,2.0,0,13.5,14.4,1025.2,1024.8
0.0,33.0,70.0,52.0,1.0,5.0,0,14.4,15.1,1030.2,1028.9
0.0,22.0,84.0,52.0,0.0,1.0,0,14.7,15.3,1033.5,1032.8
0.0,26.0,85.0,53.0,0.0,1.0,0,16.6,17.0,1035.3,1033.0
0.2,22.0,89.0,53.0,1.0,1.0,0,15.1,16.1,1033.3,1030.0
0.2,15.0,95.0,55.0,7.0,5.0,0,15.8,16.6,1030.2,1026.4
0.0,31.0,97.0,48.0,5.0,5.0,0,15.0,15.7,1024.2,1020.6
0.0,26.0,80.0,53.0,1.0,2.0,0,13.6,14.7,1017.3,1013.5
0.2,61.0,94.0,90.0,7.0,8.0,0,11.6,12.0,1008.4,1006.1
6.4,87.0,61.0,58.0,7.0,6.0,1,11.3,12.1,1010.2,1014.7
0.0,39.0,76.0,50.0,0.0,4.0,0,12.3,13.6,1023.6,1023.1
0.0,38.85,82.0,57.0,8.0,4.0,0,12.7,13.2,1026.6,1025.4
0.0,31.0,64.0,50.0,8.0,6.0,0,13.3,13.8,1028.6,1026.8
0.0,26.0,84.0,59.0,8.0,7.0,0,13.6,14.8,1028.3,1026.0
0.0,30.0,72.0,50.0,1.0,4.0,0,13.5,14.2,1027.8,1025.0
0.0,24.0,77.0,42.0,0.0,1.0,0,14.4,14.5,1025.9,1022.6
