Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp,Evaporation,Sunshine,Pressure9am,Pressure3pm,Temp9am
0.0,37.0,9.0,20.0,63.0,46.0,0,24.4,24.9,5.770363849765259,7.747993216506501,1022.2,1021.4,19.8
0.0,31.0,0.0,17.0,72.0,49.0,0,24.7,25.4,5.770363849765259,7.747993216506501,1023.8,1020.9,18.2
0.0,31.0,4.0,15.0,62.0,40.0,0,27.1,29.7,5.770363849765259,7.747993216506501,1022.6,1019.8,18.7
0.0,26.0,4.0,13.0,59.0,30.0,0,29.7,31.4,5.770363849765259,7.747993216506501,1020.5,1018.0,19.9
0.0,24.0,4.0,9.0,42.0,19.0,0,32.8,33.3,5.770363849765259,7.747993216506501,1015.7,1014.5,24.8
0.0,28.0,0.0,9.0,36.0,24.0,0,32.8,34.8,5.770363849765259,7.747993216506501,1016.5,1015.5,24.9
0.0,26.0,7.0,15.0,53.0,33.0,0,32.2,33.6,5.770363849765259,7.747993216506501,1020.0,1016.6,21.8
0.0,20.0,2.0,11.0,50.0,34.0,0,31.1,33.2,5.770363849765259,7.747993216506501,1015.7,1014.1,22.9
0.0,22.0,2.0,7.0,52.0,26.0,0,36.6,38.7,5.770363849765259,7.747993216506501,1017.3,1014.7,23.1
0.2,41.0,6.0,2.0,65.0,32.0,0,34.4,38.0,5.770363849765259,7.747993216506501,1015.6,1012.7,25.9
21.6,33.0,4.0,17.0,63.0,55.0,1,27.6,30.7,5.770363849765259,7.747993216506501,1016.3,1016.8,25.4
0.0,33.0,4.0,11.0,53.0,27.0,0,35.8,37.1,5.770363849765259,7.747993216506501,1014.2,1012.1,27.1
0.0,24.0,2.0,9.0,75.0,47.0,0,29.3,30.3,5.770363849765259,7.747993216506501,1015.8,1015.3,24.1
20.0,22.0,0.0,9.0,93.0,65.0,1,27.5,29.0,5.770363849765259,7.747993216506501,1018.4,1015.9,21.9
2.4,28.0,0.0,13.0,76.0,51.0,1,29.9,31.4,5.770363849765259,7.747993216506501,1016.8,1015.2,23.9
0.0,20.0,6.0,7.0,75.0,49.0,0,29.3,30.8,5.770363849765259,7.747993216506501,1019.9,1018.2,22.3
0.0,26.0,0.0,15.0,69.0,38.0,0,31.7,32.2,5.770363849765259,7.747993216506501,1018.9,1016.7,21.9
0.0,26.0,11.0,11.0,62.0,47.0,0,25.5,26.7,5.770363849765259,7.747993216506501,1019.8,1017.8,20.3
0.0,24.0,4.0,6.0,57.0,35.0,0,28.3,30.2,5.770363849765259,7.747993216506501,1018.7,1015.7,18.6
0.0,22.0,0.0,13.0,53.0,27.0,0,32.7,33.3,5.770363849765259,7.747993216506501,1015.0,1011.4,23.8
0.0,35.0,9.0,11.0,44.0,30.0,0,34.8,35.4,5.770363849765259,7.747993216506501,1008.0,1003.6,28.4
8.0,57.0,20.0,20.0,49.0,37.0,1,19.4,21.0,5.770363849765259,7.747993216506501,1010.8,1012.7,17.1
0.4,31.0,0.0,15.0,63.0,55.0,0,19.7,21.7,5.770363849765259,7.747993216506501,1019.3,1018.6,15.9
0.0,28.0,6.0,15.0,55.0,41.0,0,22.3,23.6,5.770363849765259,7.747993216506501,1021.3,1019.0,16.4
0.0,28.0,0.0,13.0,56.0,39.0,0,23.4,24.5,5.770363849765259,7.747993216506501,1020.7,1017.6,17.1
0.0,28.0,0.0,15.0,53.0,19.0,0,29.2,30.3,5.770363849765259,7.747993216506501,1016.7,1014.9,19.0
0.0,33.0,7.0,15.0,54.0,62.0,0,22.1,25.3,5.770363849765259,7.747993216506501,1017.3,1018.8,21.1
0.0,17.0,6.0,9.0,66.0,45.0,0,26.5,27.7,5.770363849765259,7.747993216506501,1020.6,1017.9,19.6
1.2,37.0,9.0,19.0,61.0,45.0,1,22.2,23.4,5.770363849765259,7.747993216506501,1023.9,1021.3,16.7
0.0,22.0,6.0,11.0,53.0,53.0,0,20.8,21.4,5.770363849765259,7.747993216506501,1023.6,1022.3,17.1
0.0,33.0,6.0,7.0,68.0,43.0,0,20.5,21.7,5.770363849765259,7.747993216506501,1023.1,1020.5,16.4
0.0,30.0,13.0,2.0,50.0,36.0,0,22.0,22.7,5.770363849765259,7.747993216506501,1019.9,1017.9,15.4
0.0,33.0,6.0,15.0,56.0,34.0,0,21.2,21.7,5.770363849765259,7.747993216506501,1022.7,1020.7,15.4
0.0,24.0,7.0,7.0,67.0,49.0,0,19.4,20.3,5.770363849765259,7.747993216506501,1024.5,1023.2,14.1
0.0,22.0,4.0,11.0,75.0,36.0,0,23.7,23.9,5.770363849765259,7.747993216506501,1022.3,1019.3,14.0
0.0,33.0,9.0,13.0,43.0,25.0,0,28.3,28.7,5.770363849765259,7.747993216506501,1015.1,1012.1,19.0
0.0,33.0,9.0,19.0,69.0,47.0,0,22.3,23.8,5.770363849765259,7.747993216506501,1020.4,1021.8,18.7
0.0,26.0,11.0,13.0,41.0,41.0,0,20.6,23.3,5.770363849765259,7.747993216506501,1027.9,1024.2,17.4
0.0,24.0,2.0,9.0,45.0,25.0,0,27.6,27.6,5.770363849765259,7.747993216506501,1021.4,1016.0,18.6
0.0,33.0,9.0,15.0,30.0,55.0,0,22.7,28.2,5.770363849765259,7.747993216506501,1013.2,1012.1,22.5
4.6,39.0,6.0,15.0,82.0,51.0,1,18.3,20.1,5.770363849765259,7.747993216506501,1020.6,1021.7,14.6
0.2,22.0,0.0,13.0,71.0,49.0,0,18.2,19.9,5.770363849765259,7.747993216506501,1027.2,1023.6,13.9
0.0,24.0,0.0,11.0,66.0,54.0,0,18.9,20.5,5.770363849765259,7.747993216506501,1026.1,1023.9,13.4
0.0,20.0,0.0,9.0,76.0,50.0,0,21.5,22.4,5.770363849765259,7.747993216506501,1024.8,1022.4,15.9
0.0,28.0,2.0,17.0,84.0,58.0,0,21.2,22.6,5.770363849765259,7.747993216506501,1024.7,1023.2,16.6
0.4,35.0,9.0,19.0,77.0,58.0,0,22.0,22.6,5.770363849765259,7.747993216506501,1026.4,1024.3,18.1
0.0,35.0,7.0,20.0,65.0,53.0,0,21.7,24.0,5.770363849765259,7.747993216506501,1028.3,1024.7,17.2
0.0,24.0,6.0,13.0,59.0,48.0,0,22.7,24.1,5.770363849765259,7.747993216506501,1027.8,1024.2,17.9
0.0,20.0,0.0,9.0,59.0,27.0,0,26.0,27.0,5.770363849765259,7.747993216506501,1025.3,1022.7,17.7
0.0,26.0,7.0,11.0,36.0,25.0,0,27.6,29.1,5.770363849765259,7.747993216506501,1022.1,1019.3,22.1
0.0,30.0,9.0,13.0,66.0,57.0,0,20.5,21.4,5.770363849765259,7.747993216506501,1023.5,1022.6,19.2
0.0,26.0,9.0,7.0,49.0,30.0,0,21.2,21.6,5.770363849765259,7.747993216506501,1025.7,1020.6,15.2
0.0,24.0,11.0,9.0,34.0,32.0,0,24.1,25.6,5.770363849765259,7.747993216506501,1018.7,1015.3,19.2
0.0,24.0,6.0,9.0,41.0,25.0,0,28.8,30.1,5.770363849765259,7.747993216506501,1016.9,1014.3,21.5
0.0,30.0,9.0,11.0,27.0,41.0,0,25.9,29.7,5.770363849765259,7.747993216506501,1015.5,1015.7,25.6
0.2,30.0,13.0,9.0,72.0,58.0,0,22.9,23.5,5.770363849765259,7.747993216506501,1022.5,1021.9,19.1
0.2,30.0,9.0,11.0,70.0,42.0,0,18.9,20.2,5.770363849765259,7.747993216506501,1030.4,1028.3,15.6
0.0,26.0,0.0,9.0,49.0,35.0,0,20.0,20.3,5.770363849765259,7.747993216506501,1032.0,1028.3,15.0
0.0,26.0,9.0,9.0,52.0,21.0,0,24.7,25.3,5.770363849765259,7.747993216506501,1029.3,1025.4,17.7
0.0,26.0,9.0,6.0,31.0,21.0,0,27.3,28.1,5.770363849765259,7.747993216506501,1026.7,1023.6,21.7
0.0,33.0,7.0,15.0,28.0,15.0,0,29.4,30.1,5.770363849765259,7.747993216506501,1023.1,1017.8,24.2
0.0,44.0,15.0,15.0,24.0,24.0,0,26.8,27.6,5.770363849765259,7.747993216506501,1014.7,1012.5,24.6
0.0,28.0,4.0,7.0,84.0,40.0,0,26.2,26.9,5.770363849765259,7.747993216506501,1018.0,1012.4,17.3
4.0,33.0,6.0,9.0,82.0,56.0,1,23.4,24.2,5.770363849765259,7.747993216506501,1013.0,1011.1,17.8
0.0,46.0,9.0,19.0,53.0,18.0,0,25.8,26.3,5.770363849765259,7.747993216506501,1013.0,1007.5,19.4
1.6,50.0,11.0,9.0,69.0,36.0,1,17.7,18.3,5.770363849765259,7.747993216506501,1016.9,1017.1,14.3
0.0,43.0,13.0,19.0,63.0,57.0,0,19.2,19.8,5.770363849765259,7.747993216506501,1014.8,1011.5,14.3
0.8,54.0,15.0,20.0,87.0,86.0,0,17.2,19.6,5.770363849765259,7.747993216506501,1007.7,1008.0,16.2
5.2,28.0,7.0,11.0,82.0,67.0,1,17.6,18.5,5.770363849765259,7.747993216506501,1017.4,1015.7,14.1
0.0,39.0,11.0,13.0,57.0,38.0,0,24.2,24.5,5.770363849765259,7.747993216506501,1016.2,1012.2,17.7
0.0,20.0,7.0,7.0,65.0,52.0,0,23.0,25.0,5.770363849765259,7.747993216506501,1016.0,1013.1,17.6
0.0,48.0,0.0,11.0,70.0,52.0,0,20.5,24.3,5.770363849765259,7.747993216506501,1013.4,1011.0,16.5
0.4,39.0,11.0,11.0,78.0,92.0,0,18.0,19.7,5.770363849765259,7.747993216506501,1002.0,998.6,17.9
0.8,65.0,22.0,28.0,75.0,75.0,0,18.0,18.1,5.770363849765259,7.747993216506501,993.2,992.7,14.6
16.0,48.0,17.0,13.0,68.0,50.0,1,17.6,18.3,5.770363849765259,7.747993216506501,1016.2,1019.2,15.2
0.6,43.0,19.0,11.0,69.0,76.0,0,16.6,19.0,5.770363849765259,7.747993216506501,1021.2,1019.6,15.8
4.6,33.0,9.0,15.0,93.0,75.0,1,17.9,18.7,5.770363849765259,7.747993216506501,1021.3,1020.4,16.7
0.4,24.0,9.0,11.0,84.0,43.0,0,21.0,21.4,5.770363849765259,7.747993216506501,1024.0,1020.9,14.5
0.0,31.0,11.0,15.0,55.0,32.0,0,22.3,23.1,5.770363849765259,7.747993216506501,1021.1,1017.3,16.7
0.0,20.0,2.0,9.0,82.0,59.0,0,20.4,21.0,5.770363849765259,7.747993216506501,1019.8,1018.2,16.8
0.6,33.0,11.0,17.0,83.0,47.0,0,21.8,22.4,5.770363849765259,7.747993216506501,1017.2,1013.8,14.3
0.2,28.0,13.0,6.0,54.0,48.0,0,18.8,19.8,5.770363849765259,7.747993216506501,1020.9,1019.2,16.9
0.0,28.0,9.0,11.0,70.0,47.0,0,19.7,20.1,5.770363849765259,7.747993216506501,1021.0,1018.8,13.6
0.0,31.0,7.0,15.0,79.0,63.0,0,17.9,18.5,5.770363849765259,7.747993216506501,1021.0,1019.3,15.1
0.2,17.0,0.0,2.0,87.0,64.0,0,18.5,18.9,5.770363849765259,7.747993216506501,1024.0,1021.6,15.7
0.0,33.0,9.0,11.0,50.0,34.0,0,23.4,24.3,5.770363849765259,7.747993216506501,1020.8,1015.6,17.7
0.0,57.0,13.0,13.0,36.0,69.0,0,17.1,23.2,5.770363849765259,7.747993216506501,1009.3,1010.2,20.5
7.2,35.0,13.0,11.0,63.0,59.0,1,18.1,19.0,5.770363849765259,7.747993216506501,1023.2,1022.7,15.9
0.4,28.0,6.0,11.0,82.0,37.0,0,20.8,21.0,5.770363849765259,7.747993216506501,1023.7,1017.7,14.5
3.4,30.0,7.0,6.0,85.0,92.0,1,14.2,14.5,5.770363849765259,7.747993216506501,1013.0,1007.7,11.7
24.2,28.0,0.0,13.0,89.0,54.0,1,16.4,17.0,5.770363849765259,7.747993216506501,1009.7,1009.8,13.1
2.8,48.0,13.0,19.0,82.0,71.0,1,12.9,16.3,5.770363849765259,7.747993216506501,1008.9,1006.8,13.8
17.0,26.0,9.0,7.0,63.0,54.0,1,15.7,17.0,5.770363849765259,7.747993216506501,1016.3,1016.6,12.8
0.0,26.0,9.0,7.0,52.0,55.0,0,15.5,16.3,5.770363849765259,7.747993216506501,1019.6,1017.7,12.9
1.2,33.0,7.0,11.0,74.0,57.0,1,17.3,17.8,5.770363849765259,7.747993216506501,1019.7,1018.5,13.3
0.4,26.0,9.0,4.0,55.0,66.0,0,16.8,18.2,5.770363849765259,7.747993216506501,1023.8,1022.0,15.9
0.2,20.0,6.0,7.0,70.0,49.0,0,19.3,20.0,5.770363849765259,7.747993216506501,1025.7,1023.0,14.8
0.2,20.0,4.0,0.0,67.0,93.0,0,12.7,19.0,5.770363849765259,7.747993216506501,1024.4,1022.4,14.3
18.4,28.0,0.0,7.0,83.0,59.0,1,17.3,17.9,5.770363849765259,7.747993216506501,1023.2,1020.0,12.4
0.0,24.0,0.0,13.0,82.0,65.0,0,15.7,16.7,5.770363849765259,7.747993216506501,1018.8,1013.8,10.3
0.2,44.0,11.0,20.0,85.0,66.0,0,15.1,15.8,5.770363849765259,7.747993216506501,1007.7,1005.5,11.6
11.4,50.0,13.0,20.0,93.0,66.0,1,15.3,15.9,5.770363849765259,7.747993216506501,1006.8,1007.2,12.6
1.6,30.0,13.0,13.0,71.0,63.0,1,15.4,17.0,5.770363849765259,7.747993216506501,1011.8,1009.9,14.3
3.8,50.0,13.0,17.0,93.0,65.0,1,17.8,18.0,5.770363849765259,7.747993216506501,1002.4,998.5,12.3
5.2,50.0,15.0,19.0,88.0,65.0,1,14.7,15.7,5.770363849765259,7.747993216506501,1005.6,1013.9,14.4
2.4,39.0,9.0,17.0,74.0,70.0,1,15.5,16.2,5.770363849765259,7.747993216506501,1021.7,1021.7,13.7
1.8,35.0,0.0,9.0,77.0,57.0,1,15.4,16.1,5.770363849765259,7.747993216506501,1030.6,1031.2,12.3
0.0,20.0,0.0,9.0,75.0,42.0,0,14.7,15.4,5.770363849765259,7.747993216506501,1038.3,1035.2,10.5
0.0,30.0,9.0,9.0,58.0,40.0,0,13.7,14.7,5.770363849765259,7.747993216506501,1034.2,1030.6,8.6
0.0,19.0,0.0,9.0,71.0,47.0,0,20.1,20.8,5.770363849765259,7.747993216506501,1033.4,1030.9,12.7
0.0,30.0,4.0,13.0,56.0,41.0,0,20.0,20.3,5.770363849765259,7.747993216506501,1029.9,1024.5,13.6
2.4,33.0,9.0,9.0,77.0,82.0,1,15.1,16.0,5.770363849765259,7.747993216506501,1015.4,1010.1,15.3
4.0,20.0,0.0,7.0,96.0,71.0,1,16.4,17.1,5.770363849765259,7.747993216506501,1013.3,1012.9,14.6
0.0,28.0,7.0,11.0,58.0,53.0,0,14.8,15.4,5.770363849765259,7.747993216506501,1019.7,1018.4,12.9
0.0,20.0,0.0,7.0,78.0,56.0,0,14.3,15.1,5.770363849765259,7.747993216506501,1019.1,1015.1,11.4
0.6,26.0,4.0,11.0,92.0,86.0,0,12.7,15.0,5.770363849765259,7.747993216506501,1013.1,1009.8,10.5
3.8,39.0,11.0,9.0,87.0,94.0,1,13.5,14.2,5.770363849765259,7.747993216506501,1003.2,1001.4,11.1
11.8,39.0,9.0,17.0,67.0,63.0,1,15.5,16.5,5.770363849765259,7.747993216506501,1010.3,1010.0,13.5
2.6,48.0,17.0,17.0,76.0,95.0,1,10.1,12.6,5.770363849765259,7.747993216506501,1005.1,1002.6,11.6
20.0,63.0,22.0,19.0,61.0,58.0,1,12.6,12.8,5.770363849765259,7.747993216506501,1015.0,1018.2,10.1
0.6,22.0,2.0,9.0,84.0,60.0,0,12.5,13.6,5.770363849765259,7.747993216506501,1025.5,1022.4,8.8
0.0,30.0,9.0,17.0,64.0,63.0,0,12.6,14.3,5.770363849765259,7.747993216506501,1019.1,1016.0,10.5
2.6,24.0,2.0,9.0,94.0,54.0,1,14.9,15.4,5.770363849765259,7.747993216506501,1021.2,1021.4,10.4
0.0,28.0,9.0,11.0,76.0,56.0,0,15.6,16.2,5.770363849765259,7.747993216506501,1027.5,1026.2,10.5
0.0,50.0,11.0,22.0,62.0,54.0,0,13.0,13.2,5.770363849765259,7.747993216506501,1025.1,1019.2,11.2
1.6,50.0,17.0,24.0,87.0,53.0,1,13.2,14.4,5.770363849765259,7.747993216506501,1012.9,1014.9,12.1
2.6,24.0,6.0,7.0,90.0,69.0,1,14.2,14.2,5.770363849765259,7.747993216506501,1026.1,1025.8,9.1
1.4,30.0,6.0,11.0,94.0,63.0,1,15.5,15.7,5.770363849765259,7.747993216506501,1030.2,1028.6,11.8
0.0,28.0,11.0,11.0,75.0,55.0,0,15.3,15.8,5.770363849765259,7.747993216506501,1027.1,1022.1,11.0
0.2,43.0,9.0,19.0,86.0,90.0,0,10.1,11.5,5.770363849765259,7.747993216506501,1015.0,1010.0,10.0
37.6,57.0,7.0,17.0,95.0,85.0,1,12.1,14.0,5.770363849765259,7.747993216506501,1016.8,1018.8,10.2
2.4,24.0,0.0,7.0,97.0,75.0,1,13.7,14.5,5.770363849765259,7.747993216506501,1024.7,1023.4,9.0
1.6,22.0,0.0,9.0,93.0,65.0,1,13.4,14.7,5.770363849765259,7.747993216506501,1024.8,1021.6,7.7
0.0,17.0,0.0,6.0,81.0,66.0,0,13.3,14.4,5.770363849765259,7.747993216506501,1023.6,1022.5,7.6
0.0,37.0,7.0,11.0,65.0,55.0,0,13.7,14.4,5.770363849765259,7.747993216506501,1023.8,1018.1,10.7
6.6,46.0,17.0,20.0,64.0,67.0,1,15.0,15.9,5.770363849765259,7.747993216506501,1008.6,1004.6,13.5
1.4,44.0,19.0,20.0,64.0,66.0,1,15.1,15.8,5.770363849765259,7.747993216506501,1005.5,1003.8,11.7
6.0,70.0,22.0,30.0,62.0,60.0,1,9.4,11.0,5.770363849765259,7.747993216506501,1006.7,1011.0,9.8
7.0,48.0,15.0,17.0,61.0,54.0,1,13.2,13.8,5.770363849765259,7.747993216506501,1026.9,1028.9,11.0
0.6,26.0,6.0,15.0,88.0,58.0,0,13.3,13.7,5.770363849765259,7.747993216506501,1034.5,1032.3,8.3
0.2,22.0,6.0,6.0,58.0,46.0,0,13.8,14.3,5.770363849765259,7.747993216506501,1034.7,1032.0,10.2
0.0,20.0,0.0,6.0,73.0,40.0,0,16.0,16.1,5.770363849765259,7.747993216506501,1032.2,1028.4,7.4
0.0,28.0,7.0,15.0,65.0,36.0,0,16.2,16.9,5.770363849765259,7.747993216506501,1026.1,1021.6,10.5
0.0,26.0,6.0,15.0,66.0,47.0,0,18.3,19.9,5.770363849765259,7.747993216506501,1021.5,1019.3,13.9
0.0,19.0,0.0,9.0,83.0,58.0,0,17.9,20.2,5.770363849765259,7.747993216506501,1021.7,1019.4,11.5
5.0,22.0,4.0,11.0,76.0,70.0,1,17.3,18.5,5.770363849765259,7.747993216506501,1020.4,1018.5,15.6
0.0,37.0,7.0,15.0,73.0,61.0,0,21.8,22.7,5.770363849765259,7.747993216506501,1014.1,1008.6,16.8
0.6,72.0,15.0,17.0,81.0,85.0,0,13.1,15.7,5.770363849765259,7.747993216506501,1004.4,1000.8,14.2
4.2,41.0,4.0,13.0,77.0,49.0,1,13.2,13.9,5.770363849765259,7.747993216506501,1014.3,1015.1,10.2
0.0,65.0,17.0,20.0,73.0,65.0,0,12.3,13.1,5.770363849765259,7.747993216506501,1008.6,1008.5,10.0
11.4,46.0,15.0,20.0,75.0,87.0,1,12.4,12.7,5.770363849765259,7.747993216506501,1015.8,1012.2,12.0
8.8,46.0,7.0,13.0,82.0,82.0,1,10.6,11.8,5.770363849765259,7.747993216506501,1016.0,1010.5,9.4
10.4,39.0,9.0,13.0,68.0,57.0,1,13.2,14.1,5.770363849765259,7.747993216506501,1022.7,1025.3,11.3
0.2,24.0,9.0,11.0,82.0,63.0,0,13.7,14.2,5.770363849765259,7.747993216506501,1029.5,1027.5,12.4
0.0,20.0,0.0,9.0,78.0,61.0,0,14.9,16.1,5.770363849765259,7.747993216506501,1026.5,1023.2,10.5
0.0,44.0,17.0,13.0,48.0,57.0,0,16.1,17.4,5.770363849765259,7.747993216506501,1018.6,1013.8,14.0
3.8,26.0,9.0,13.0,87.0,74.0,1,16.4,16.8,5.770363849765259,7.747993216506501,1016.9,1012.5,13.5
11.0,44.0,9.0,11.0,94.0,79.0,1,12.5,13.9,5.770363849765259,7.747993216506501,1013.5,1014.8,12.7
1.8,35.0,9.0,24.0,69.0,63.0,1,13.6,14.9,5.770363849765259,7.747993216506501,1027.2,1026.4,10.0
0.0,81.0,9.0,9.0,77.0,48.0,0,13.9,15.2,5.770363849765259,7.747993216506501,1030.7,1029.2,11.6
0.4,22.0,0.0,7.0,78.0,50.0,0,12.1,12.6,5.770363849765259,7.747993216506501,1031.2,1029.5,9.5
0.0,24.0,6.0,7.0,60.0,46.0,0,14.2,14.7,5.770363849765259,7.747993216506501,1030.4,1027.8,10.0
0.0,28.0,6.0,13.0,60.0,40.0,0,16.2,17.2,5.770363849765259,7.747993216506501,1026.6,1023.5,11.2
0.0,31.0,9.0,17.0,49.0,36.0,0,19.0,19.5,5.770363849765259,7.747993216506501,1023.6,1020.8,13.5
0.0,37.0,11.0,13.0,35.0,36.0,0,21.4,22.0,5.770363849765259,7.747993216506501,1019.6,1015.9,17.1
0.6,57.0,9.0,19.0,70.0,78.0,0,12.6,18.7,5.770363849765259,7.747993216506501,1008.9,1007.7,14.0
3.6,56.0,17.0,31.0,78.0,74.0,1,13.2,15.0,5.770363849765259,7.747993216506501,1013.6,1013.6,11.6
8.2,39.0,4.0,11.0,86.0,53.0,1,15.1,16.0,5.770363849765259,7.747993216506501,1023.2,1022.8,11.3
0.0,48.0,13.0,15.0,65.0,47.0,0,17.8,18.0,5.770363849765259,7.747993216506501,1021.2,1018.5,12.2
0.0,30.0,4.0,11.0,96.0,56.0,0,15.3,15.8,5.770363849765259,7.747993216506501,1025.7,1024.9,10.2
0.0,20.0,9.0,9.0,75.0,42.0,0,16.5,17.0,5.770363849765259,7.747993216506501,1030.6,1028.3,11.2
0.0,26.0,9.0,13.0,47.0,33.0,0,20.5,20.8,5.770363849765259,7.747993216506501,1028.9,1025.0,14.8
0.0,41.0,15.0,15.0,33.0,29.0,0,20.5,22.6,5.770363849765259,7.747993216506501,1022.3,1018.9,17.6
0.8,26.0,0.0,13.0,65.0,40.0,0,20.9,21.8,5.770363849765259,7.747993216506501,1022.8,1018.8,14.8
0.0,63.0,22.0,24.0,32.0,28.0,0,23.2,24.7,5.770363849765259,7.747993216506501,1010.8,1006.9,20.1
16.8,57.0,11.0,19.0,87.0,84.0,1,9.8,14.3,5.770363849765259,7.747993216506501,1011.3,1012.3,10.4
7.0,41.0,15.0,11.0,72.0,81.0,1,13.1,15.6,5.770363849765259,7.747993216506501,1019.1,1018.2,12.1
0.2,28.0,7.0,17.0,74.0,42.0,0,16.6,17.2,5.770363849765259,7.747993216506501,1017.8,1014.1,11.1
0.0,20.0,2.0,13.0,57.0,38.0,0,16.5,17.6,5.770363849765259,7.747993216506501,1014.7,1013.4,12.0
0.0,24.0,7.0,13.0,72.0,53.0,0,15.1,16.7,5.770363849765259,7.747993216506501,1017.8,1015.6,11.7
0.0,26.0,0.0,7.0,70.0,52.0,0,14.0,16.6,5.770363849765259,7.747993216506501,1016.4,1014.6,11.7
0.0,31.0,2.0,15.0,64.0,54.0,0,14.8,15.5,5.770363849765259,7.747993216506501,1020.6,1020.0,10.6
0.0,20.0,2.0,9.0,77.0,47.0,0,13.3,14.2,5.770363849765259,7.747993216506501,1026.1,1023.6,9.3
0.0,35.0,9.0,15.0,50.0,28.0,0,17.3,18.4,5.770363849765259,7.747993216506501,1023.0,1018.9,12.5
0.0,37.0,11.0,17.0,30.0,30.0,0,21.5,21.8,5.770363849765259,7.747993216506501,1018.1,1013.8,17.2
1.6,46.0,13.0,15.0,37.0,34.0,1,20.1,22.4,5.770363849765259,7.747993216506501,1016.3,1011.4,17.2
5.8,35.0,9.0,15.0,96.0,64.0,1,18.9,19.9,5.770363849765259,7.747993216506501,1012.9,1010.6,13.7
1.0,28.0,11.0,13.0,80.0,79.0,0,15.2,16.8,5.770363849765259,7.747993216506501,1018.5,1017.7,14.3
0.2,24.0,7.0,11.0,66.0,54.0,0,17.5,19.4,5.770363849765259,7.747993216506501,1018.0,1013.2,15.3
0.2,31.0,2.0,15.0,68.0,57.0,0,17.4,18.8,5.770363849765259,7.747993216506501,1011.7,1009.2,14.8
0.4,50.0,15.0,26.0,83.0,54.0,0,14.4,15.7,5.770363849765259,7.747993216506501,1014.4,1016.8,13.2
1.0,24.0,4.0,13.0,77.0,54.0,0,16.1,17.1,5.770363849765259,7.747993216506501,1027.3,1026.9,12.3
0.0,24.0,9.0,9.0,66.0,40.0,0,19.2,20.1,5.770363849765259,7.747993216506501,1030.2,1026.8,13.4
0.0,22.0,9.0,6.0,43.0,34.0,0,22.1,22.6,5.770363849765259,7.747993216506501,1028.1,1025.0,17.2
0.0,46.0,13.0,22.0,36.0,30.0,0,24.5,25.0,5.770363849765259,7.747993216506501,1023.6,1017.9,20.0
1.2,37.0,6.0,15.0,67.0,68.0,1,19.9,20.1,5.770363849765259,7.747993216506501,1015.0,1010.2,17.6
30.4,35.0,17.0,19.0,77.0,65.0,1,16.3,16.7,5.770363849765259,7.747993216506501,1015.2,1015.6,13.1
0.2,24.0,13.0,11.0,58.0,59.0,0,14.4,15.6,5.770363849765259,7.747993216506501,1022.7,1020.7,12.7
0.0,26.0,7.0,9.0,68.0,50.0,0,17.3,18.0,5.770363849765259,7.747993216506501,1021.2,1019.1,12.9
0.0,26.0,4.0,6.0,80.0,82.0,0,11.9,12.9,5.770363849765259,7.747993216506501,1020.4,1018.6,12.6
6.2,35.0,6.0,17.0,76.0,96.0,1,9.5,13.7,5.770363849765259,7.747993216506501,1016.4,1011.4,11.0
15.6,61.0,30.0,26.0,84.0,92.0,1,10.6,11.9,5.770363849765259,7.747993216506501,1010.0,1008.6,9.0
16.6,31.0,13.0,15.0,85.0,56.0,1,14.1,15.4,5.770363849765259,7.747993216506501,1016.2,1015.2,11.8
0.0,31.0,11.0,17.0,70.0,30.0,0,18.7,19.0,5.770363849765259,7.747993216506501,1018.8,1016.0,12.7
0.0,31.0,9.0,19.0,43.0,64.0,0,15.8,20.9,5.770363849765259,7.747993216506501,1015.0,1012.7,16.9
2.4,33.0,13.0,13.0,65.0,74.0,1,12.0,13.8,5.770363849765259,7.747993216506501,1017.6,1016.1,11.7
0.4,31.0,15.0,15.0,65.0,40.0,0,15.9,16.4,5.770363849765259,7.747993216506501,1014.4,1010.0,11.2
0.4,31.0,9.0,11.0,72.0,68.0,0,17.0,18.4,5.770363849765259,7.747993216506501,1010.8,1007.3,12.8
1.6,41.0,17.0,20.0,58.0,56.0,1,12.7,14.0,5.770363849765259,7.747993216506501,1016.9,1018.1,12.3
0.0,24.0,11.0,9.0,60.0,49.0,0,15.0,15.5,5.770363849765259,7.747993216506501,1022.5,1019.6,12.0
0.0,37.0,15.0,13.0,47.0,43.0,0,20.6,20.8,5.770363849765259,7.747993216506501,1013.9,1008.4,15.1
2.4,35.0,9.0,19.0,92.0,67.0,1,15.4,16.6,5.770363849765259,7.747993216506501,1006.9,1006.6,12.7
2.0,33.0,15.0,15.0,77.0,49.0,1,16.2,17.0,5.770363849765259,7.747993216506501,1016.9,1014.1,10.5
0.0,43.0,11.0,20.0,44.0,50.0,0,15.4,17.6,5.770363849765259,7.747993216506501,1012.6,1012.1,13.9
0.0,39.0,9.0,9.0,60.0,49.0,0,15.7,18.3,5.770363849765259,7.747993216506501,1016.9,1014.8,13.7
0.0,50.0,15.0,19.0,38.0,61.0,0,17.2,19.9,5.770363849765259,7.747993216506501,1003.4,989.8,18.2
37.8,69.0,31.0,13.0,80.0,94.0,1,11.1,15.8,5.770363849765259,7.747993216506501,982.3,986.4,11.2
