Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
5.2,26.0,2.0,11.0,67.0,7.0,7.0,1,13.0,14.4,1.3,1021.6,1022.5
0.4,30.0,4.0,9.0,72.0,7.0,6.0,0,14.6,15.2,7.2,1029.2,1027.2
0.0,69.0,19.0,24.0,71.0,7.0,7.0,0,12.7,13.5,3.0,1024.7,1021.5
0.0,57.0,22.0,26.0,55.0,7.0,1.0,0,17.5,17.7,6.8,1017.6,1013.5
4.6,46.0,13.0,17.0,59.0,7.0,7.0,1,12.5,13.9,5.8,1021.5,1023.8
0.6,30.0,0.0,13.0,60.0,6.0,7.0,0,11.8,12.5,2.9,1034.8,1034.8
0.0,15.0,6.0,0.0,59.0,5.0,0.0,0,13.7,14.5,8.0,1038.3,1035.1
0.0,13.0,7.0,7.0,87.0,8.0,7.0,0,10.2,10.7,4.7,1035.6,1031.9
0.2,20.0,13.0,7.0,57.0,7.0,5.0,0,17.3,17.8,5.4,1030.3,1027.0
0.0,50.0,6.0,9.0,60.0,7.0,6.0,0,16.9,17.0,6.0,1028.4,1025.2
0.0,19.0,2.0,11.0,70.0,7.0,7.0,0,15.0,15.8,3.1,1026.3,1022.9
5.0,28.0,0.0,11.0,78.0,8.0,8.0,1,15.5,15.8,0.0,1017.8,1014.5
0.0,28.0,0.0,7.0,93.0,7.0,7.0,0,13.9,14.4,0.0,1013.5,1012.4
0.4,35.0,11.0,13.0,80.0,7.0,7.0,0,11.4,11.9,0.0,1020.0,1019.4
0.2,31.0,6.0,17.0,60.0,7.0,6.0,0,10.4,11.6,4.9,1024.2,1023.7
0.0,17.0,4.0,9.0,84.0,7.0,6.0,0,10.4,12.3,3.8,1027.9,1026.6
0.2,22.0,2.0,7.0,53.0,1.0,1.0,0,12.4,13.0,9.1,1029.1,1026.1
0.0,43.0,15.0,22.0,54.0,6.0,7.0,0,12.7,13.6,3.4,1025.4,1022.0
0.0,52.0,7.0,22.0,51.0,6.0,4.0,0,17.3,18.1,7.8,1019.9,1016.8
0.0,30.0,11.0,13.0,65.0,6.0,3.0,0,15.1,16.6,6.7,1019.8,1020.1
0.2,31.0,11.0,9.0,77.0,3.0,6.0,0,12.2,13.0,3.0,1028.4,1028.5
0.0,20.0,2.0,9.0,57.0,7.0,6.0,0,14.9,15.6,5.7,1033.1,1031.0
0.0,30.0,9.0,17.0,72.0,7.0,7.0,0,11.7,12.4,1.2,1033.5,1031.5
0.0,15.0,0.0,2.0,67.0,7.0,7.0,0,13.3,14.1,2.1,1034.2,1032.7
0.0,19.0,2.0,7.0,71.0,7.0,1.0,0,11.5,12.8,3.6,1033.8,1031.2
0.0,17.0,0.0,7.0,54.0,2.0,7.0,0,12.6,13.0,3.9,1029.5,1027.2
0.2,38.059219380888294,2.0,13.0,49.0,7.0,7.0,0,13.2,14.2,3.5,1028.4,1023.8
1.860820273424475,57.0,19.0,19.0,65.0,4.0,5.0,0,10.1,11.4,5.7,1021.3,1024.9
3.6,19.0,6.0,7.0,53.0,7.0,7.0,1,10.3,10.4,0.2,1029.0,1026.1
0.0,31.0,9.0,9.0,97.0,7.0,8.0,0,8.0,9.9,0.0,1022.8,1021.9
4.2,37.0,13.0,19.0,62.0,7.0,7.0,1,12.0,13.6,5.2,1020.9,1018.3
1.6,39.0,2.0,7.0,76.0,7.0,8.0,1,10.4,10.6,0.2,1017.2,1015.5
3.4,22.0,4.0,2.0,60.0,7.0,6.0,1,14.2,15.4,2.1,1022.6,1022.4
0.0,33.0,6.0,13.0,63.0,1.0,6.0,0,13.1,14.1,7.2,1027.5,1026.0
0.0,20.0,4.0,4.0,66.0,7.0,7.0,0,12.5,12.8,0.1,1027.6,1024.0
0.0,50.0,6.0,13.0,61.0,6.0,7.0,0,13.7,13.9,1.7,1017.1,1012.2
0.6,48.0,9.0,11.0,99.0,6.0,7.0,0,8.1,13.5,1.9,1005.8,1003.1
1.0,48.0,2.0,13.0,100.0,7.0,8.0,0,8.6,11.8,0.0,1006.6,1004.4
26.6,54.0,22.0,15.0,89.0,7.0,8.0,1,11.0,11.8,0.3,1012.5,1009.9
3.4,41.0,9.0,19.0,74.0,8.0,7.0,1,7.6,9.1,0.4,1013.4,1009.4
7.6,20.0,2.0,11.0,74.0,7.0,7.0,1,9.2,11.0,2.7,1017.0,1018.3
0.0,35.0,9.0,19.0,65.0,5.0,7.0,0,11.0,12.3,3.7,1024.4,1022.0
2.6,39.0,11.0,20.0,81.0,8.0,7.0,1,11.5,11.8,2.0,1022.0,1021.7
0.8,30.0,4.0,9.0,51.0,7.0,2.0,0,11.0,11.3,7.0,1030.7,1030.6
0.0,22.0,2.0,9.0,57.0,0.0,5.0,0,11.9,12.8,8.3,1034.4,1031.5
0.2,43.0,2.0,19.0,51.0,1.0,3.0,0,13.3,13.6,9.3,1033.0,1029.7
0.0,67.0,11.0,19.0,52.0,7.0,7.0,0,15.4,16.9,6.4,1026.8,1021.3
2.8,56.0,19.0,11.0,63.0,6.0,5.0,1,13.9,16.1,3.3,1018.1,1019.6
0.0,24.0,9.0,9.0,65.0,1.0,5.0,0,14.3,15.4,8.6,1025.9,1022.6
2.4,48.0,20.0,17.0,80.0,7.0,3.0,1,13.4,14.3,4.0,1013.3,1009.0
2.6,65.0,19.0,20.0,63.0,3.0,7.0,1,12.1,12.6,3.6,1013.8,1012.1
3.0,65.0,15.0,17.0,80.0,1.0,1.0,1,7.7,11.4,8.2,1013.0,1016.1
0.6,43.0,11.0,19.0,59.0,5.0,6.0,0,12.3,12.7,8.3,1028.0,1028.3
0.0,24.0,7.0,11.0,68.0,2.0,6.0,0,12.5,14.6,8.1,1035.3,1033.3
0.0,39.0,6.0,17.0,62.0,7.0,7.0,0,11.5,13.1,3.8,1033.5,1029.5
0.0,70.0,24.0,24.0,62.0,7.0,7.0,0,10.9,12.0,2.6,1020.9,1014.5
0.8,41.0,2.0,15.0,48.0,1.0,3.0,0,13.0,13.5,9.6,1021.7,1017.0
0.4,61.0,20.0,9.0,62.0,7.0,8.0,0,10.7,11.0,0.0,1012.5,1014.5
0.2,38.059219380888294,17.0,17.0,50.0,3.0,7.0,0,13.4,14.0,6.5,1013.3,1010.4
7.4,63.0,17.0,24.0,65.0,7.0,7.0,1,7.8,10.8,5.6,1017.4,1020.6
0.0,41.0,4.0,17.0,56.0,6.0,7.0,0,9.8,11.4,3.1,1023.5,1019.6
2.6,37.0,15.0,17.0,73.0,5.0,5.0,1,8.7,10.9,4.2,1012.8,1013.2
2.6,28.0,11.0,15.0,86.0,7.0,6.0,1,11.4,12.7,1.0,1019.4,1020.4
3.2,26.0,11.0,9.0,78.0,7.0,7.0,1,12.4,13.0,1.5,1025.8,1024.7
1.2,20.0,2.0,6.0,85.0,7.0,7.0,1,11.2,11.7,0.0,1026.0,1023.5
0.0,33.0,7.0,13.0,68.0,7.0,7.0,0,12.3,12.6,0.1,1021.9,1017.8
0.2,61.0,15.0,24.0,55.0,4.0,2.0,0,14.4,15.1,7.1,1009.9,1008.0
0.2,52.0,17.0,30.0,50.0,5.0,5.0,0,13.3,13.9,6.4,1011.6,1007.3
0.0,39.0,7.0,15.0,63.0,7.0,7.0,0,12.2,13.5,2.6,1002.9,1004.9
0.8,31.0,13.0,13.0,67.0,7.0,7.0,0,11.7,13.2,1.9,1018.3,1019.4
0.2,26.0,7.0,6.0,57.0,4.0,7.0,0,14.2,15.1,4.8,1025.9,1025.5
2.2,17.0,0.0,4.0,64.0,7.0,6.0,1,14.1,14.8,4.5,1032.3,1030.0
0.0,35.0,6.0,9.0,50.0,6.0,7.0,0,15.4,16.9,6.5,1027.0,1021.4
2.0,54.0,19.0,20.0,74.0,7.0,7.0,1,8.5,11.7,4.4,1018.2,1018.2
0.6,19.0,7.0,7.0,63.0,7.0,7.0,0,10.3,11.1,1.2,1023.5,1023.0
0.0,19.0,6.0,7.0,54.0,6.0,5.0,0,13.0,14.1,6.5,1027.4,1024.5
0.2,41.0,9.0,13.0,51.0,2.0,1.0,0,16.3,17.0,8.8,1025.3,1021.7
0.0,57.0,11.0,19.0,42.0,7.0,7.0,0,17.6,18.1,1.2,1018.6,1013.4
0.0,26.0,13.0,11.0,60.0,7.0,7.0,0,17.2,19.4,7.7,1015.8,1014.4
0.0,28.0,2.0,15.0,54.0,7.0,6.0,0,15.6,16.2,7.7,1020.3,1018.7
0.0,46.0,9.0,15.0,66.0,7.0,7.0,0,13.6,14.5,4.0,1023.6,1020.5
0.0,39.0,15.0,13.0,64.0,7.0,7.0,0,13.2,13.5,0.7,1026.2,1024.9
0.0,13.0,6.0,4.0,51.0,7.0,7.0,0,16.5,16.7,0.3,1026.1,1022.7
0.8,31.0,6.0,9.0,100.0,7.0,8.0,0,10.7,11.2,0.0,1021.9,1019.8
18.0,33.0,17.0,15.0,78.0,5.0,7.0,1,12.4,13.4,4.1,1026.1,1024.5
1.0,44.0,7.0,20.0,99.0,7.0,7.0,0,9.6,11.0,3.5,1027.0,1024.9
2.2,28.0,13.0,15.0,63.0,7.0,7.0,1,12.2,13.1,1.9,1025.3,1023.0
0.0,41.0,2.0,15.0,64.0,7.0,7.0,0,11.1,12.8,4.2,1021.2,1018.6
0.0,22.0,6.0,9.0,44.0,1.0,3.0,0,15.5,16.1,9.8,1017.6,1013.8
0.0,39.0,13.0,11.0,47.0,7.0,7.0,0,16.4,18.2,0.8,1012.7,1007.1
4.6,43.0,9.0,20.0,77.0,7.0,6.0,1,12.7,13.8,3.3,1012.8,1016.7
0.0,30.0,9.0,13.0,57.0,4.0,7.0,0,12.5,13.9,4.2,1025.9,1023.7
0.0,22.0,9.0,7.0,58.0,7.0,3.0,0,13.9,14.9,3.8,1025.6,1022.5
0.0,54.0,6.0,17.0,54.0,8.0,7.0,0,14.5,16.1,1.8,1020.3,1014.8
6.2,54.0,19.0,20.0,58.0,7.0,7.0,1,10.9,13.5,2.3,1016.4,1016.8
2.8,37.0,17.0,15.0,61.0,7.0,6.0,1,12.0,13.1,4.2,1020.5,1021.1
0.2,38.059219380888294,15.0,17.0,52.0,7.0,7.0,0,13.3,14.9,4.5,1027.6,1027.9
0.0,22.0,13.0,2.0,67.0,5.0,7.0,0,14.6,15.4,6.3,1033.4,1031.0
0.0,50.0,4.0,20.0,49.0,1.0,6.0,0,18.4,19.1,9.8,1028.7,1025.1
0.0,41.0,9.0,9.0,48.0,7.0,6.0,0,19.6,21.3,4.2,1027.0,1023.9
0.0,28.0,4.0,11.0,42.0,3.0,1.0,0,24.9,25.3,10.7,1025.7,1021.6
0.0,54.0,17.0,17.0,34.0,1.0,1.0,0,25.7,26.2,10.5,1018.5,1012.8
13.0,38.059219380888294,26.0,17.0,71.0,6.0,5.0,1,13.3,16.0,7.4,1013.9,1016.0
0.0,30.0,6.0,9.0,57.0,6.0,6.0,0,14.7,15.9,5.1,1019.4,1017.5
0.6,30.0,6.0,13.0,67.0,7.0,7.0,0,13.8,14.7,1.9,1023.1,1024.4
0.6,24.0,9.0,9.0,67.0,7.0,7.0,0,13.9,14.3,1.3,1029.0,1027.5
0.0,30.0,6.0,15.0,47.0,2.0,6.0,0,19.8,20.4,6.5,1026.4,1021.5
0.0,41.0,6.0,19.0,45.0,1.0,6.0,0,21.0,22.1,10.7,1021.1,1017.3
0.0,48.0,17.0,11.0,100.0,6.0,7.0,0,11.3,17.5,2.4,1015.5,1017.7
5.2,63.0,13.0,24.0,60.0,7.0,4.0,1,10.6,12.8,7.2,1025.9,1028.2
0.2,43.0,9.0,22.0,50.0,6.0,6.0,0,11.5,12.9,10.6,1035.5,1033.6
0.0,30.0,2.0,13.0,56.0,4.0,7.0,0,13.5,15.3,8.5,1034.7,1031.8
0.2,35.0,6.0,13.0,50.0,1.0,3.0,0,17.4,18.3,10.8,1035.0,1030.5
0.0,24.0,6.0,13.0,45.0,4.0,1.0,0,18.4,19.3,9.5,1031.9,1027.0
0.0,26.0,6.0,13.0,37.0,1.0,1.0,0,19.9,20.5,11.4,1025.7,1021.6
0.0,35.0,11.0,11.0,45.0,1.0,7.0,0,18.2,23.2,5.4,1017.1,1015.1
0.0,31.0,13.0,9.0,60.0,2.0,7.0,0,15.5,17.0,6.5,1017.7,1017.2
0.0,31.0,9.0,11.0,58.0,7.0,3.0,0,15.3,16.1,6.5,1024.4,1022.6
0.0,31.0,6.0,9.0,36.0,6.0,6.0,0,21.9,22.4,11.5,1027.1,1025.4
0.0,37.0,7.0,19.0,31.0,1.0,0.0,0,26.5,27.0,11.3,1032.5,1028.4
0.0,50.0,20.0,20.0,23.0,5.0,4.0,0,29.3,30.6,9.8,1027.5,1021.5
0.0,31.0,6.0,13.0,37.0,1.0,2.0,0,28.3,29.1,11.5,1022.1,1019.5
0.0,44.0,9.0,22.0,22.0,7.0,6.0,0,32.1,33.5,10.0,1021.1,1017.0
0.0,70.0,24.0,26.0,10.0,2.0,6.0,0,33.9,35.3,9.1,1013.5,1011.1
0.0,43.0,13.0,15.0,43.0,3.0,2.0,0,17.1,17.6,11.4,1034.2,1034.6
0.0,26.0,7.0,9.0,42.0,1.0,1.0,0,22.6,23.8,10.5,1036.5,1031.4
0.0,26.0,2.0,7.0,33.0,6.0,2.0,0,28.6,29.5,8.4,1030.4,1026.7
0.0,33.0,6.0,11.0,37.0,6.0,6.0,0,27.4,28.5,4.1,1025.3,1022.9
3.6,52.0,9.0,9.0,51.0,7.0,7.0,1,25.0,26.9,5.9,1019.2,1015.3
6.6,37.0,9.0,20.0,68.0,7.0,7.0,1,14.9,16.7,0.2,1018.9,1019.4
0.4,24.0,9.0,17.0,61.0,2.0,1.0,0,18.6,19.2,11.8,1024.9,1022.9
0.0,31.0,0.0,9.0,39.0,2.0,1.0,0,26.8,27.8,11.4,1024.0,1020.1
0.0,52.0,11.0,24.0,19.0,5.0,3.0,0,32.4,33.9,9.2,1018.0,1014.5
0.0,31.0,4.0,9.0,79.0,7.0,7.0,0,16.7,20.7,0.5,1017.1,1021.4
0.2,31.0,9.0,15.0,44.0,7.0,2.0,0,21.0,22.0,8.0,1024.7,1025.1
0.2,46.0,9.0,17.0,51.0,7.0,0.0,0,19.4,21.3,8.2,1029.6,1026.9
0.0,24.0,6.0,7.0,24.0,0.0,1.0,0,26.8,28.2,11.9,1025.2,1019.8
0.0,33.0,9.0,15.0,30.0,7.0,7.0,0,30.3,31.0,3.0,1016.6,1011.3
1.8,46.0,2.0,20.0,90.0,7.0,7.0,1,16.1,18.6,0.1,1012.5,1014.0
4.6,43.0,6.0,19.0,68.0,8.0,8.0,1,16.2,17.2,0.0,1019.5,1019.3
0.0,46.0,9.0,15.0,54.0,7.0,7.0,0,16.1,18.2,4.1,1023.5,1021.8
0.0,33.0,4.0,20.0,48.0,7.0,5.0,0,21.1,23.0,8.9,1023.0,1019.6
0.0,52.0,6.0,24.0,21.0,6.0,6.0,0,30.3,30.8,6.1,1016.9,1010.8
0.2,56.0,22.0,31.0,53.0,7.0,5.0,0,15.8,16.8,3.6,1017.1,1021.8
0.6,30.0,15.0,15.0,36.0,1.0,0.0,0,23.0,23.8,12.7,1027.1,1022.7
0.0,41.0,22.0,7.0,28.0,1.0,3.0,0,26.7,27.5,12.0,1023.1,1019.3
0.0,30.0,6.0,15.0,28.0,7.0,2.0,0,26.6,27.6,10.3,1022.5,1019.7
0.0,31.0,9.0,11.0,27.0,7.0,7.0,0,26.7,27.9,12.1,1019.8,1017.1
0.8,37.0,4.0,17.0,60.0,8.0,6.0,0,23.4,25.8,5.0,1014.9,1011.0
2.4,52.0,26.0,17.0,70.0,4.0,7.0,1,20.0,26.4,5.2,1007.9,1006.3
1.6,35.0,0.0,15.0,83.0,8.0,8.0,1,14.8,15.5,0.1,1012.7,1014.9
0.0,31.0,11.0,17.0,52.0,4.0,7.0,0,19.0,21.2,7.1,1019.5,1016.6
0.0,26.0,2.0,6.0,41.0,8.0,7.0,0,28.6,29.1,6.9,1015.2,1010.0
11.8,61.0,0.0,11.0,82.0,8.0,6.0,1,20.9,24.0,4.6,1006.8,1005.0
10.2,33.0,15.0,13.0,100.0,7.0,7.0,1,16.6,17.7,0.6,1008.7,1009.9
1.8,44.0,17.0,19.0,54.0,7.0,2.0,1,17.4,17.7,9.8,1018.1,1019.8
0.0,20.0,7.0,6.0,28.0,2.0,7.0,0,23.6,25.7,10.9,1022.5,1019.4
0.0,37.0,9.0,20.0,23.0,4.0,7.0,0,31.2,32.5,11.7,1017.4,1013.6
0.0,31.0,15.0,13.0,69.0,8.0,8.0,0,14.7,16.5,0.0,1019.4,1020.5
2.2,28.0,11.0,4.0,56.0,8.0,7.0,1,19.9,22.1,2.3,1020.4,1017.7
0.0,35.0,4.0,17.0,42.0,7.0,4.0,0,23.6,25.6,10.6,1016.2,1012.6
0.0,43.0,11.0,20.0,52.0,7.0,2.0,0,18.9,20.7,8.3,1017.2,1016.4
0.0,39.0,9.0,19.0,58.0,1.0,4.0,0,17.5,19.4,8.3,1018.8,1017.5
0.0,35.0,11.0,19.0,52.0,7.0,1.0,0,20.3,21.3,10.2,1021.5,1019.0
0.0,30.0,7.0,7.0,26.0,2.0,3.0,0,28.6,29.4,11.6,1018.6,1014.4
0.0,59.0,30.0,20.0,17.0,6.0,5.0,0,32.2,34.4,9.2,1012.7,1008.7
0.0,28.0,6.0,15.0,20.0,7.0,4.0,0,30.0,30.7,9.6,1014.2,1011.9
0.0,46.0,7.0,24.0,43.0,7.0,3.0,0,28.6,32.9,8.4,1011.8,1012.7
0.2,35.0,7.0,11.0,86.0,7.0,8.0,0,16.9,21.3,3.2,1012.8,1013.2
3.8,39.0,19.0,20.0,50.0,7.0,6.0,1,18.4,18.9,7.7,1021.2,1022.0
0.4,30.0,9.0,9.0,40.0,7.0,2.0,0,20.4,21.8,9.2,1019.7,1015.8
0.0,33.0,17.0,17.0,45.0,7.0,5.0,0,20.6,23.0,7.8,1016.9,1015.3
0.0,30.0,11.0,17.0,33.0,6.0,3.0,0,25.2,27.5,11.0,1017.3,1012.0
0.0,85.0,15.0,26.0,14.0,7.0,7.0,0,31.7,34.2,1.3,1005.8,996.8
0.0,70.0,26.0,30.0,31.0,7.0,6.0,0,17.5,18.3,10.8,1006.6,1010.6
1.6,37.0,19.0,17.0,43.0,2.0,8.0,1,17.3,19.4,4.7,1017.3,1017.2
0.0,30.0,9.0,9.0,44.0,7.0,1.0,0,21.4,22.7,11.8,1018.7,1014.9
0.0,33.0,9.0,13.0,39.0,7.0,7.0,0,21.3,22.4,4.8,1014.6,1012.7
0.0,76.0,9.0,20.0,25.0,0.0,5.0,0,30.3,32.8,11.0,1009.3,1003.4
0.6,52.0,13.0,20.0,27.0,3.0,7.0,0,24.2,25.9,9.8,1008.4,1007.3
0.4,44.0,17.0,17.0,40.0,2.0,6.0,0,18.2,19.4,13.0,1021.5,1022.7
0.0,31.0,2.0,13.0,38.0,5.0,1.0,0,23.2,24.5,11.4,1028.6,1025.9
0.0,30.0,6.0,9.0,22.0,1.0,1.0,0,31.1,33.6,12.1,1024.8,1019.6
0.0,31.0,4.0,15.0,35.0,7.0,3.0,0,30.8,32.2,8.5,1020.5,1017.2
0.0,26.0,0.0,7.0,37.0,7.0,7.0,0,28.5,31.4,3.0,1017.8,1015.7
0.0,30.0,13.0,7.0,47.0,8.0,8.0,0,29.2,29.3,0.0,1015.3,1012.5
1.8,56.0,20.0,26.0,36.0,7.0,5.0,1,33.3,36.0,8.8,1009.2,1004.6
0.0,39.0,15.0,20.0,40.0,6.0,4.0,0,24.3,27.3,12.9,1014.3,1013.5
0.0,33.0,0.0,19.0,30.0,5.0,2.0,0,26.2,27.9,11.4,1015.9,1010.0
0.0,50.0,20.0,17.0,74.0,1.0,7.0,0,16.1,20.1,5.7,1009.7,1010.7
4.6,31.0,17.0,17.0,40.0,7.0,6.0,1,18.3,20.1,12.5,1018.4,1017.9
0.0,35.0,6.0,13.0,16.0,4.0,7.0,0,28.6,29.6,12.1,1016.9,1012.6
0.0,33.0,4.0,19.0,43.0,7.0,6.0,0,26.5,27.7,11.7,1014.8,1013.5
0.0,37.0,9.0,19.0,33.0,7.0,1.0,0,28.6,29.4,10.8,1016.0,1014.1
0.0,41.0,6.0,22.0,42.0,7.0,1.0,0,29.9,31.5,11.0,1016.8,1013.5
0.0,37.0,19.0,13.0,16.0,0.0,1.0,0,35.2,36.7,13.8,1013.9,1011.3
0.0,46.0,19.0,19.0,14.0,2.0,7.0,0,39.2,40.6,12.3,1011.7,1007.6
0.0,61.0,24.0,28.0,14.0,4.0,6.0,0,39.8,42.7,8.0,1007.2,1003.6
1.0,61.0,28.0,33.0,47.0,5.0,7.0,0,27.1,39.3,6.2,1001.3,1003.1
5.8,46.0,22.0,17.0,47.0,7.0,7.0,1,20.1,21.4,5.5,1020.0,1022.1
0.0,26.0,9.0,17.0,42.0,5.0,4.0,0,24.6,25.9,12.3,1023.1,1019.0
0.0,35.0,4.0,20.0,39.0,3.0,1.0,0,29.0,30.7,13.3,1018.4,1014.7
0.0,44.0,9.0,9.0,20.0,0.0,3.0,0,33.5,35.4,13.1,1016.5,1012.1
0.0,50.0,20.0,28.0,19.0,1.0,3.0,0,33.9,34.7,13.3,1011.4,1005.8
22.6,54.0,13.0,24.0,45.0,8.0,5.0,1,19.5,21.2,6.2,1007.2,1009.4
5.8,43.0,11.0,22.0,40.0,6.0,4.0,1,20.4,21.3,8.9,1022.5,1023.3
0.0,37.0,11.0,20.0,43.0,3.0,1.0,0,23.1,24.0,13.3,1025.6,1023.4
0.0,31.0,2.0,17.0,45.0,1.0,1.0,0,25.7,28.1,13.4,1023.6,1020.2
0.0,30.0,7.0,9.0,15.0,1.0,7.0,0,35.0,37.0,12.4,1017.0,1013.3
0.0,52.0,7.0,13.0,10.0,7.0,5.0,0,39.2,40.1,11.4,1012.9,1009.9
0.0,30.0,13.0,15.0,49.0,7.0,7.0,0,27.9,28.1,2.8,1013.0,1012.4
0.0,48.0,11.0,17.0,42.0,8.0,5.0,0,27.8,28.8,9.0,1016.3,1011.9
0.0,35.0,7.0,17.0,41.0,5.0,6.0,0,27.0,28.2,7.8,1016.6,1013.7
0.0,31.0,0.0,4.0,79.0,7.0,7.0,0,20.5,26.2,1.5,1019.2,1017.4
0.6,20.0,6.0,9.0,58.0,7.0,7.0,0,22.4,25.7,6.6,1017.7,1014.3
0.8,48.0,9.0,24.0,54.0,7.0,5.0,0,24.6,28.4,6.1,1017.5,1015.9
0.0,41.0,9.0,24.0,52.0,7.0,4.0,0,22.5,23.7,11.0,1020.8,1020.2
0.0,37.0,9.0,20.0,48.0,7.0,7.0,0,23.5,24.1,8.6,1023.3,1021.2
1.860820273424475,30.0,7.0,15.0,53.0,8.0,3.0,0,23.5,26.6,8.1,1021.5,1019.7
0.0,31.0,4.0,9.0,20.0,5.0,4.0,0,33.1,35.3,10.7,1018.0,1012.9
0.0,65.0,7.0,13.0,15.0,6.0,7.0,0,37.1,37.7,6.7,1010.5,1006.4
2.2,31.0,11.0,17.0,47.0,6.0,1.0,1,27.9,29.5,12.2,1014.9,1013.4
0.0,72.0,6.0,22.0,17.0,3.0,6.0,0,41.0,43.8,10.3,1010.8,1005.0
4.0,54.0,9.0,26.0,66.0,8.0,8.0,1,15.8,17.6,1.1,1017.0,1020.5
1.0,39.0,20.0,22.0,42.0,8.0,7.0,0,19.3,20.8,5.6,1030.4,1029.1
0.0,37.0,4.0,17.0,41.0,1.0,0.0,0,23.7,25.0,13.3,1029.5,1025.0
0.0,33.0,2.0,9.0,22.0,7.0,1.0,0,30.7,32.7,11.5,1023.2,1019.0
0.0,43.0,9.0,11.0,15.0,2.0,4.0,0,35.1,35.8,12.7,1016.4,1012.8
0.0,28.0,7.0,13.0,27.0,7.0,6.0,0,33.7,35.6,7.6,1013.4,1008.8
0.8,31.0,11.0,9.0,39.0,8.0,4.0,0,32.5,33.2,5.4,1010.4,1006.8
0.8,26.0,7.0,9.0,65.0,8.0,7.0,0,23.6,28.8,2.2,1009.5,1009.9
1.4,43.0,17.0,9.0,100.0,8.0,8.0,1,19.3,22.4,2.0,1010.6,1008.1
5.6,38.059219380888294,0.0,17.0,63.0,8.0,7.0,1,21.6,23.6,4.9,1012.6,1013.4
1.860820273424475,28.0,9.0,15.0,70.0,7.0,7.0,0,20.6,23.1,4.7,1014.9,1014.3
0.0,39.0,13.0,22.0,51.0,7.0,1.0,0,22.0,23.4,8.3,1016.5,1015.4
0.0,28.0,4.0,7.0,36.0,7.0,7.0,0,29.3,30.9,8.8,1017.7,1013.7
0.0,43.0,9.0,17.0,38.0,7.0,4.0,0,28.6,29.9,5.3,1010.8,1007.4
1.0,44.0,13.0,17.0,66.0,7.0,7.0,0,24.1,29.2,5.8,1004.2,1001.1
7.8,31.0,0.0,11.0,77.0,7.0,7.0,1,17.6,18.1,1.0,1003.3,1001.9
4.6,56.0,6.0,19.0,58.0,7.0,6.0,1,21.5,24.1,4.5,1006.9,1003.9
7.6,44.0,13.0,24.0,59.0,7.0,7.0,1,19.1,21.3,8.2,1000.6,1001.8
0.0,30.0,0.0,17.0,44.0,2.0,1.0,0,24.8,26.1,12.7,1006.6,1005.0
0.0,35.0,4.0,17.0,26.0,2.0,7.0,0,30.9,31.9,7.8,1005.3,1001.6
1.4,48.0,13.0,20.0,70.0,8.0,7.0,1,19.4,21.3,2.8,1007.4,1010.5
0.4,41.0,11.0,19.0,56.0,7.0,7.0,0,21.6,23.3,4.5,1018.7,1018.6
0.0,30.0,7.0,13.0,34.0,1.0,0.0,0,29.3,30.5,12.6,1019.8,1016.6
0.2,28.0,6.0,11.0,29.0,0.0,1.0,0,31.1,33.4,13.0,1017.7,1014.3
0.0,33.0,6.0,20.0,39.0,6.0,3.0,0,31.2,34.3,12.7,1016.7,1015.1
0.0,35.0,11.0,20.0,50.0,8.0,1.0,0,24.9,25.4,8.2,1021.9,1021.3
0.0,35.0,9.0,19.0,51.0,5.0,0.0,0,25.3,26.5,11.9,1021.7,1018.0
0.0,35.0,6.0,19.0,49.0,8.0,7.0,0,25.0,26.6,9.3,1016.4,1013.8
0.0,41.0,13.0,22.0,46.0,7.0,1.0,0,26.0,27.5,10.7,1017.2,1014.1
0.0,28.0,7.0,11.0,40.0,7.0,1.0,0,28.2,29.9,9.6,1016.5,1012.6
0.0,35.0,11.0,15.0,25.0,4.0,3.0,0,33.9,35.4,11.0,1008.6,1005.3
0.0,43.0,13.0,20.0,38.0,6.0,6.0,0,23.4,26.3,11.4,1012.0,1011.2
0.0,44.0,7.0,17.0,29.0,3.0,3.0,0,25.6,27.9,12.7,1013.6,1009.7
2.0,44.0,11.0,28.0,49.0,7.0,7.0,1,16.8,18.7,4.5,1015.6,1016.9
3.0,52.0,9.0,28.0,75.0,7.0,6.0,1,20.3,21.7,6.2,1015.6,1013.2
2.4,26.0,6.0,11.0,60.0,8.0,7.0,1,21.0,22.8,3.7,1012.2,1010.4
0.0,33.0,0.0,20.0,69.0,7.0,7.0,0,21.0,23.5,1.7,1012.4,1013.4
0.0,43.0,9.0,22.0,40.0,7.0,1.0,0,22.3,22.5,9.5,1021.7,1022.0
0.0,31.0,4.0,9.0,33.0,4.0,3.0,0,28.7,31.2,11.7,1024.8,1020.9
0.0,28.0,7.0,13.0,30.0,7.0,7.0,0,29.1,31.0,0.2,1022.4,1021.5
0.0,59.0,17.0,26.0,18.0,6.0,3.0,0,39.4,41.2,9.4,1012.8,1008.5
0.0,43.0,9.0,17.0,41.0,7.0,4.0,0,32.2,32.6,6.7,1011.4,1007.9
0.0,31.0,13.0,15.0,50.0,7.0,6.0,0,26.8,29.0,9.3,1010.1,1009.6
