Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Evaporation,Sunshine,Pressure9am
0.0,30.0,67.0,59.0,2.0,2.0,0,1019.7,2.6,9.8,1021.3
19.6,48.0,79.0,83.0,7.0,7.0,1,1020.8,3.8,1.6,1022.2
63.2,59.0,69.0,56.0,7.0,3.0,1,1024.4,4.742702702702703,5.0,1025.1
0.2,50.0,56.0,58.0,2.0,1.0,0,1026.6,6.4,9.5,1028.8
2.4,52.0,57.0,63.0,3.0,4.0,1,1023.6,4.2,8.6,1026.9
0.0,56.0,70.0,73.0,3.0,3.0,0,1019.4,4.6,10.1,1022.1
0.0,39.0,75.0,87.0,5.0,6.0,0,1017.6,4.0,7.4,1019.6
12.0,33.0,72.0,63.0,5.0,3.0,1,1017.3,2.4,10.1,1019.8
0.0,69.0,77.0,80.0,6.0,7.0,0,1006.3,4.8,3.2,1012.5
13.4,76.0,55.0,58.0,2.0,3.0,1,1009.1,4.4,9.0,1008.6
1.6,59.0,66.0,86.0,3.0,5.0,1,1013.7,6.0,9.4,1015.0
2.8,52.0,62.0,46.0,7.0,2.0,1,1020.4,5.0,8.9,1021.0
0.0,33.0,54.0,55.0,2.0,1.0,0,1022.5,6.0,10.6,1024.4
0.0,46.0,46.0,58.0,1.0,4.0,0,1018.3,5.2,8.0,1021.3
2.0,57.0,65.0,62.0,1.0,7.0,1,1014.1,4.4,5.7,1017.6
1.8,31.0,56.0,50.0,1.0,1.0,1,1016.4,2.6,10.6,1017.9
0.0,28.0,73.0,70.0,1.0,4.0,0,1019.9,4.0,10.9,1021.1
0.0,50.0,76.0,77.0,1.0,1.0,0,1018.8,3.6,9.4,1020.3
0.0,28.0,63.0,65.0,4.0,3.0,0,1021.4,4.2,8.8,1023.5
0.0,37.0,61.0,59.0,7.0,2.0,0,1018.4,3.6,7.0,1022.7
0.0,43.0,85.0,63.0,7.0,1.0,0,1017.6,3.0,8.9,1019.7
1.0,41.0,67.0,64.0,4.0,1.0,0,1017.2,4.6,8.6,1018.7
0.2,31.0,60.0,64.0,4.0,5.0,0,1018.0,3.8,7.6,1020.2
0.0,26.0,55.0,53.0,4.0,1.0,0,1017.3,4.0,11.2,1020.0
0.0,30.0,56.0,53.0,1.0,5.0,0,1015.7,3.8,7.5,1018.4
0.0,37.0,74.0,81.0,7.0,7.0,0,1010.5,3.4,2.7,1014.0
7.0,41.0,80.0,84.0,7.0,6.0,1,1003.9,1.0,5.0,1005.9
16.0,44.0,86.0,76.0,7.0,7.0,1,1012.2,3.0,3.6,1012.6
0.0,52.0,80.0,68.0,7.0,2.0,0,1013.4,4.0,6.0,1015.4
0.0,35.0,80.0,79.0,6.0,7.0,0,1014.4,2.6,6.5,1015.6
0.8,65.0,88.0,90.0,6.0,7.0,0,1008.1,2.4,0.5,1012.0
4.2,59.0,61.0,67.0,1.0,3.0,1,1007.0,6.4,10.8,1007.9
0.0,61.0,67.0,61.0,7.0,2.0,0,1009.2,6.6,9.6,1011.6
3.4,54.0,74.0,60.0,6.0,2.0,1,1009.4,5.8,7.5,1011.1
0.8,52.0,49.0,49.0,3.0,1.0,0,1012.3,6.0,8.8,1014.2
0.0,35.0,66.0,61.0,7.0,7.0,0,1014.2,6.2,1.3,1016.1
0.2,31.0,64.0,61.0,1.0,1.0,0,1014.2,2.8,10.7,1016.6
0.0,54.0,72.0,83.0,7.0,7.0,0,1010.6,4.8,7.6,1015.2
4.6,50.0,80.0,80.0,7.0,7.0,1,1011.0,3.4,7.021750972762646,1011.8
0.0,35.0,91.0,73.0,7.0,1.0,0,1009.8,3.6,6.7,1012.1
0.0,33.0,78.0,66.0,6.0,3.0,0,1014.5,3.4,11.5,1015.1
0.0,33.0,63.0,51.0,2.0,1.0,0,1019.8,3.8,11.4,1020.4
0.0,26.0,60.0,60.0,1.0,5.0,0,1021.7,6.2,11.3,1023.1
0.0,37.0,64.0,66.0,1.0,2.0,0,1020.4,5.2,10.6,1022.6
0.0,48.0,72.0,76.0,7.0,7.0,0,1017.6,5.4,2.8,1019.7
8.8,56.0,86.0,85.0,4.0,7.0,1,1016.3,3.8,4.2,1016.6
0.2,59.0,49.0,48.0,6.0,4.0,0,1021.7,5.6,9.8,1023.1
0.0,61.0,54.0,54.0,1.0,5.0,0,1018.7,5.6,9.2,1021.2
0.2,48.0,60.0,60.0,6.0,7.0,0,1021.5,6.4,6.2,1022.4
0.0,37.0,77.0,62.0,3.0,3.0,0,1024.3,5.2,10.3,1026.0
0.0,30.0,68.0,59.0,4.0,5.0,0,1024.1,5.6,11.6,1025.9
0.0,37.0,78.0,72.0,7.0,7.0,0,1023.4,6.0,5.5,1025.0
0.0,37.0,74.0,72.0,8.0,8.0,0,1020.7,5.4,0.0,1023.5
0.0,35.0,58.0,66.0,7.0,2.0,0,1018.8,3.0,8.4,1021.3
0.0,30.0,74.0,71.0,6.0,1.0,0,1018.8,5.8,9.9,1020.2
0.0,37.0,78.0,80.0,7.0,7.0,0,1019.1,2.8,5.4,1021.0
0.0,44.0,79.0,80.0,7.0,7.0,0,1017.2,3.8,6.0,1019.3
6.0,54.0,87.0,80.0,7.0,7.0,1,1015.9,3.8,0.2,1016.8
0.0,52.0,84.0,81.0,7.0,7.0,0,1014.9,3.4,4.2,1016.4
0.0,46.0,89.0,95.0,7.0,8.0,0,1009.9,4.0,0.1,1013.1
2.0,39.0,89.0,69.0,7.0,6.0,1,1007.6,0.8,7.4,1009.1
1.2,39.0,67.0,58.0,7.0,4.0,1,1009.2,5.0,9.8,1010.3
0.0,31.0,67.0,61.0,1.0,1.0,0,1011.4,5.8,11.6,1012.5
7.8,44.0,93.0,74.0,8.0,5.0,1,1012.0,4.4,6.4,1013.5
2.0,33.0,50.0,50.0,1.0,1.0,1,1015.1,4.4,12.8,1016.8
0.0,33.0,60.0,61.0,1.0,3.0,0,1016.5,6.6,12.1,1018.1
0.0,42.607419898819565,51.0,53.0,6.0,7.0,0,1019.4,5.4,4.6,1020.8
0.0,31.0,67.0,66.0,6.0,3.0,0,1021.0,6.0,10.1,1022.8
0.0,28.0,62.0,64.0,1.0,1.0,0,1021.3,5.2,11.9,1023.5
0.0,26.0,64.0,65.0,5.0,6.0,0,1020.4,7.0,10.8,1022.0
0.0,31.0,68.0,63.0,7.0,6.0,0,1018.5,5.8,8.3,1020.6
0.4,37.0,95.0,67.0,7.0,7.0,0,1015.8,3.8,3.1,1016.8
1.0,33.0,64.0,49.0,7.0,1.0,0,1017.5,3.2,7.9,1018.5
0.0,35.0,49.0,45.0,1.0,2.0,0,1019.3,7.4,11.4,1020.4
0.0,31.0,53.0,52.0,6.0,2.0,0,1020.1,7.4,9.0,1021.5
0.0,26.0,59.0,58.0,1.0,1.0,0,1019.7,6.2,12.7,1021.5
0.0,31.0,73.0,74.0,6.0,3.0,0,1018.3,4.6,8.9,1020.4
0.0,30.0,76.0,78.0,1.0,7.0,0,1016.5,5.0,9.0,1018.2
1.4,44.0,69.0,54.0,4.0,5.0,1,1019.8,6.8,11.4,1019.3
0.0,39.0,52.0,58.0,1.0,5.0,0,1020.9,8.0,9.7,1022.6
0.0,31.0,53.0,52.0,2.0,1.0,0,1019.3,5.8,12.1,1021.3
0.0,35.0,48.0,69.0,1.0,5.0,0,1021.3,5.2,12.4,1022.8
0.0,33.0,76.0,76.0,4.0,1.0,0,1020.3,7.0,12.5,1023.0
0.0,30.0,68.0,72.0,2.0,5.0,0,1019.9,6.8,10.9,1022.0
0.0,33.0,69.0,92.0,7.0,8.0,0,1019.0,6.6,2.8,1020.5
0.0,35.0,56.0,56.0,6.0,5.0,0,1018.1,3.0,9.3,1019.7
0.0,39.0,65.0,66.0,8.0,7.0,0,1016.8,7.6,5.9,1018.8
0.0,33.0,76.0,65.0,7.0,7.0,0,1019.1,5.6,2.6,1019.7
4.8,37.0,71.0,64.0,6.0,6.0,1,1021.2,4.0,12.0,1021.8
0.0,44.0,64.0,73.0,6.0,7.0,0,1020.3,7.4,7.7,1021.8
0.0,50.0,72.0,70.0,4.0,3.0,0,1017.0,5.4,11.2,1018.0
0.0,48.0,73.0,78.0,5.0,6.0,0,1015.0,6.4,11.2,1016.9
0.0,37.0,89.0,88.0,7.0,7.0,0,1013.0,7.6,0.1,1014.6
12.8,41.0,95.0,78.0,7.0,2.0,1,1010.4,1.2,7.2,1012.0
2.0,33.0,89.0,80.0,8.0,8.0,1,1011.5,4.2,0.1,1011.9
0.2,28.0,81.0,71.0,8.0,8.0,0,1009.6,2.4,0.1,1011.3
0.4,33.0,63.0,59.0,3.0,4.0,0,1010.6,3.4,10.8,1010.7
0.0,46.0,46.0,51.0,5.0,4.0,0,1013.3,6.6,8.7,1013.8
0.0,89.0,75.0,87.0,7.0,8.0,0,1011.9,7.4,0.3,1013.4
79.8,70.0,84.0,88.0,2.0,7.0,1,1010.9,4.742702702702703,3.2,1011.5
0.2,26.0,77.0,76.0,6.0,7.0,0,1011.9,3.4,5.3,1012.7
0.0,41.0,84.0,87.0,7.0,7.0,0,1011.7,3.2,4.3,1012.6
0.2,48.0,97.0,96.0,8.0,8.0,0,1010.4,3.6,0.0,1011.1
13.0,57.0,85.0,95.0,8.0,8.0,1,1008.1,1.0,0.0,1009.6
9.0,35.0,70.0,63.0,2.0,5.0,1,1010.3,2.2,12.4,1011.0
0.2,37.0,53.0,61.0,7.0,8.0,0,1012.2,8.6,1.5,1013.0
0.0,37.0,61.0,57.0,4.0,2.0,0,1012.0,6.0,10.8,1013.0
0.0,41.0,52.0,49.0,2.0,2.0,0,1011.8,6.4,11.4,1013.1
0.0,35.0,60.0,60.0,2.0,3.0,0,1013.1,7.4,12.0,1014.1
0.0,30.0,54.0,68.0,1.0,7.0,0,1016.8,8.0,8.6,1017.5
0.0,50.0,70.0,69.0,7.0,4.0,0,1017.8,5.4,7.8,1019.1
0.0,48.0,73.0,74.0,2.0,3.0,0,1017.5,7.0,11.9,1019.0
1.4,52.0,68.0,62.0,7.0,7.0,1,1016.0,8.6,9.8,1018.2
0.0,59.0,51.0,57.0,7.0,8.0,0,1014.0,6.4,4.6,1015.6
0.8,76.0,75.0,72.0,7.0,8.0,0,1010.2,7.0,0.0,1012.4
84.8,80.0,98.0,98.0,8.0,8.0,1,1003.1,4.742702702702703,0.0,1003.4
105.6,59.0,92.0,90.0,8.0,8.0,1,997.2,4.742702702702703,0.1,1000.2
13.6,56.0,95.0,88.0,8.0,7.0,1,997.1,0.4,0.2,994.9
1.4,52.0,87.0,80.0,7.0,4.0,1,1000.7,2.6,7.7,1001.9
2.6,44.0,88.0,74.0,7.0,3.0,1,1004.5,5.0,5.0,1004.5
0.2,31.0,81.0,78.0,7.0,5.0,0,1008.2,4.8,7.8,1008.7
0.2,30.0,75.0,74.0,4.0,3.0,0,1010.5,7.0,10.0,1011.4
2.0,37.0,84.0,77.0,7.0,7.0,1,1014.2,4.4,0.5,1014.8
0.4,44.0,63.0,53.0,7.0,1.0,0,1016.2,4.4,8.6,1017.5
0.4,44.0,56.0,65.0,7.0,7.0,0,1013.7,7.4,4.8,1016.5
0.4,48.0,81.0,86.0,7.0,8.0,0,1011.4,5.6,0.7,1012.2
0.4,48.0,85.0,71.0,7.0,5.0,0,1005.5,3.8,6.6,1007.2
0.0,46.0,59.0,61.0,2.0,4.0,0,1007.8,5.4,12.7,1008.1
3.0,37.0,70.0,59.0,2.0,2.0,1,1010.3,8.8,11.9,1011.2
0.0,30.0,53.0,47.0,2.0,1.0,0,1011.1,7.8,11.5,1012.3
0.0,33.0,56.0,63.0,1.0,4.0,0,1009.9,8.0,9.2,1011.7
0.0,41.0,83.0,81.0,7.0,6.0,0,1008.5,5.4,6.8,1009.7
0.0,50.0,88.0,90.0,7.0,8.0,0,1007.4,5.0,2.8,1008.3
0.0,37.0,60.0,57.0,3.0,7.0,0,1012.9,4.0,8.3,1012.8
0.0,28.0,62.0,55.0,4.0,3.0,0,1014.7,6.6,10.1,1015.4
0.0,33.0,72.0,77.0,7.0,8.0,0,1016.6,4.4,0.0,1017.0
23.4,54.0,93.0,88.0,8.0,8.0,1,1018.6,3.4,0.0,1019.7
2.0,52.0,86.0,92.0,7.0,8.0,1,1020.5,1.2,0.4,1021.6
1.2,52.0,85.0,76.0,7.0,7.0,1,1018.6,2.4,4.3,1020.6
0.0,41.0,83.0,80.0,7.0,6.0,0,1015.2,4.4,5.6,1017.2
0.0,37.0,78.0,73.0,5.0,4.0,0,1013.5,4.8,8.2,1014.4
0.0,39.0,74.0,72.0,4.0,6.0,0,1013.8,5.8,9.4,1014.5
0.0,30.0,77.0,69.0,4.0,4.0,0,1013.5,5.0,9.6,1014.9
0.0,46.0,75.0,73.0,4.0,5.0,0,1014.9,5.6,10.8,1015.2
2.4,46.0,54.0,56.0,3.0,4.0,1,1017.7,7.6,9.7,1018.5
0.0,44.0,60.0,64.0,6.0,6.0,0,1016.4,7.6,9.2,1018.0
0.2,41.0,75.0,74.0,7.0,8.0,0,1014.8,7.2,0.3,1016.9
1.2,30.0,80.0,69.0,7.0,3.0,1,1012.5,2.2,7.4,1014.0
1.6,44.0,73.0,96.0,3.0,7.0,1,1013.3,4.4,8.0,1014.2
2.0,54.0,59.0,56.0,7.0,3.0,1,1014.1,5.8,7.7,1014.7
0.0,54.0,65.0,74.0,2.0,6.0,0,1014.3,8.8,10.8,1015.8
0.0,48.0,48.0,63.0,2.0,1.0,0,1012.3,8.8,11.9,1014.7
0.0,43.0,67.0,65.0,6.0,4.0,0,1008.8,8.0,7.3,1011.6
0.0,59.0,74.0,57.0,7.0,1.0,0,1006.9,7.6,9.6,1008.6
0.2,74.0,82.0,92.0,7.0,7.0,0,1001.2,8.0,0.0,1003.4
30.8,72.0,96.0,95.0,8.0,8.0,1,1000.7,5.4,0.0,1001.9
2.0,63.0,96.0,96.0,8.0,8.0,1,999.9,1.2,0.2,1001.7
32.8,59.0,96.0,92.0,8.0,8.0,1,1000.1,2.8,0.5,1001.5
66.2,48.0,95.0,87.0,8.0,7.0,1,1004.1,4.742702702702703,0.9,1004.0
1.6,50.0,75.0,78.0,6.0,6.0,1,1007.0,4.2,8.8,1007.3
0.0,44.0,82.0,74.0,7.0,4.0,0,1007.8,5.4,8.3,1009.0
0.0,42.607419898819565,77.0,78.0,5.0,6.0,0,1007.9,6.0,10.6,1009.0
0.0,42.607419898819565,67.0,65.0,3.0,3.0,0,1011.0,7.8,11.6,1011.4
0.0,42.607419898819565,63.0,64.0,2.0,3.0,0,1015.0,6.8,11.9,1015.8
0.0,31.0,69.0,67.0,2.0,5.0,0,1016.7,7.2,9.3,1017.6
0.0,33.0,71.0,69.0,4.0,5.0,0,1016.4,4.4,8.0,1018.0
0.0,30.0,69.0,65.0,7.0,7.0,0,1015.8,5.4,6.0,1016.3
0.0,31.0,61.0,65.0,1.0,7.0,0,1016.4,5.0,9.6,1017.1
0.0,37.0,72.0,70.0,4.0,6.0,0,1017.0,6.2,9.9,1018.0
8.0,44.0,93.0,75.0,7.0,7.0,1,1017.8,4.2,3.1,1019.0
1.2,39.0,73.0,71.0,3.0,4.0,1,1017.1,4.6,11.4,1018.9
0.0,39.0,66.0,66.0,7.0,7.0,0,1015.2,6.0,8.0,1017.0
0.2,44.0,73.0,72.0,1.0,2.0,0,1013.4,6.4,10.8,1014.6
0.0,39.0,88.0,83.0,7.0,7.0,0,1014.0,7.2,8.5,1014.5
4.6,26.0,90.0,81.0,5.0,7.0,1,1017.5,3.6,5.8,1018.5
3.0,39.0,91.0,77.0,6.0,6.0,1,1019.3,3.0,6.2,1020.0
0.0,48.0,59.0,61.0,2.0,2.0,0,1020.2,7.0,10.9,1021.5
0.0,46.0,55.0,54.0,6.0,2.0,0,1020.7,8.6,10.1,1022.2
0.0,37.0,57.0,57.0,6.0,2.0,0,1018.3,7.8,7.6,1020.9
0.0,31.0,63.0,62.0,4.0,2.0,0,1014.2,7.4,9.4,1015.3
0.0,24.0,62.0,53.0,1.0,6.0,0,1014.3,4.8,8.8,1016.7
0.0,30.0,64.0,65.0,6.0,6.0,0,1013.6,4.6,9.6,1015.0
0.0,37.0,58.0,64.0,7.0,6.0,0,1011.6,5.6,11.1,1014.3
2.2,52.0,86.0,59.0,7.0,7.0,1,1013.4,5.2,1.1,1013.6
1.0,41.0,51.0,48.0,7.0,4.0,0,1016.5,5.8,6.6,1017.7
0.0,41.0,56.0,52.0,4.0,4.0,0,1015.2,6.8,10.3,1017.0
0.8,44.0,76.0,67.0,6.0,4.0,0,1013.5,7.4,6.9,1015.4
0.2,37.0,67.0,59.0,6.0,2.0,0,1011.8,5.4,7.3,1012.8
0.0,26.0,65.0,61.0,1.0,3.0,0,1015.4,5.4,11.7,1015.6
0.2,24.0,84.0,71.0,6.0,7.0,0,1012.7,5.2,6.6,1015.1
0.0,33.0,74.0,71.0,7.0,6.0,0,1008.9,2.8,3.4,1011.0
10.2,41.0,70.0,68.0,4.0,4.0,1,1009.1,3.8,10.3,1008.6
0.0,39.0,74.0,65.0,4.0,7.0,0,1016.3,6.2,5.5,1015.2
0.0,44.0,55.0,59.0,7.0,7.0,0,1020.6,7.6,0.3,1021.0
0.4,41.0,69.0,70.0,7.0,7.0,0,1019.2,4.0,2.2,1021.2
0.6,56.0,85.0,83.0,7.0,7.0,0,1015.6,4.0,1.6,1018.3
2.8,61.0,81.0,72.0,6.0,6.0,1,1014.3,3.2,4.6,1015.6
1.4,59.0,86.0,82.0,7.0,7.0,1,1012.2,5.4,5.2,1014.9
5.4,48.0,87.0,81.0,7.0,7.0,1,1008.1,3.8,4.9,1011.0
1.8,37.0,73.0,70.0,7.0,7.0,1,1012.4,4.0,1.9,1012.4
1.0,33.0,87.0,69.0,7.0,7.0,0,1009.5,4.0,0.5,1013.1
0.0,28.0,66.0,61.0,3.0,6.0,0,1007.1,3.2,6.5,1008.7
0.8,24.0,73.0,62.0,1.0,1.0,0,1011.1,2.8,10.4,1011.4
0.0,50.0,84.0,83.0,6.0,7.0,0,1011.5,3.6,7.1,1013.4
21.4,61.0,95.0,88.0,8.0,6.0,1,1005.3,5.0,2.5,1007.0
0.6,50.0,59.0,55.0,2.0,6.0,0,1012.6,3.2,7.8,1012.7
0.0,52.0,55.0,49.0,7.0,3.0,0,1018.1,8.6,5.2,1018.4
0.0,54.0,54.0,56.0,7.0,1.0,0,1017.9,8.0,7.4,1020.0
0.4,57.0,73.0,70.0,7.0,7.0,0,1015.9,6.8,0.5,1018.6
7.0,65.0,94.0,92.0,8.0,8.0,1,1014.2,2.8,0.0,1016.4
4.6,48.0,87.0,84.0,6.0,7.0,1,1012.8,0.8,5.5,1015.2
0.2,52.0,89.0,91.0,7.0,7.0,0,1008.6,3.0,0.0,1011.6
3.0,59.0,95.0,95.0,7.0,7.0,1,1004.2,5.6,0.0,1007.5
27.0,50.0,87.0,85.0,7.0,7.0,1,1000.6,4.0,4.2,1003.6
0.2,30.0,90.0,84.0,7.0,7.0,0,999.0,2.8,1.5,999.8
10.0,41.0,85.0,79.0,7.0,5.0,1,1004.2,2.0,5.8,1004.8
2.4,43.0,86.0,79.0,6.0,4.0,1,1008.2,3.6,6.7,1010.2
13.4,50.0,91.0,88.0,7.0,7.0,1,1007.2,3.0,4.6,1010.2
3.8,54.0,89.0,79.0,7.0,7.0,1,1011.2,2.0,1.7,1010.9
0.8,41.0,73.0,62.0,3.0,3.0,0,1016.6,4.2,9.4,1017.6
0.0,35.0,54.0,54.0,4.0,5.0,0,1017.5,4.8,9.7,1019.3
0.0,35.0,86.0,92.0,6.0,7.0,0,1015.0,3.6,2.3,1017.1
8.4,48.0,76.0,71.0,3.0,3.0,1,1013.6,0.8,9.3,1014.6
1.0,52.0,74.0,58.0,7.0,6.0,0,1017.1,5.0,7.3,1017.8
1.0,43.0,57.0,64.0,1.0,6.0,0,1021.2,6.6,8.6,1021.9
0.0,39.0,65.0,69.0,4.0,3.0,0,1021.8,4.6,7.5,1024.5
1.0,39.0,76.0,64.0,5.0,2.0,0,1021.9,4.4,6.6,1024.0
0.4,41.0,74.0,74.0,7.0,2.0,0,1020.7,4.8,7.4,1023.3
6.8,50.0,83.0,82.0,6.0,6.0,1,1020.8,3.4,5.5,1023.2
0.0,50.0,63.0,65.0,4.0,5.0,0,1021.9,6.2,10.5,1023.3
0.0,57.0,69.0,66.0,5.0,3.0,0,1023.2,5.2,8.7,1024.7
1.0,59.0,64.0,64.0,7.0,7.0,0,1023.9,6.8,7.1,1026.0
2.6,54.0,72.0,68.0,5.0,5.0,1,1023.0,5.2,6.5,1025.8
2.4,59.0,70.0,70.0,1.0,3.0,1,1022.1,4.4,7.6,1024.5
1.6,52.0,78.0,65.0,6.0,1.0,1,1021.1,4.2,7.7,1023.8
1.2,46.0,64.0,69.0,3.0,6.0,1,1019.6,4.0,8.3,1021.6
0.4,48.0,75.0,87.0,7.0,8.0,0,1017.9,5.8,2.4,1019.7
0.6,44.0,77.0,83.0,7.0,7.0,0,1013.0,2.8,2.8,1017.1
14.4,35.0,62.0,67.0,5.0,7.0,1,1015.7,2.4,6.1,1016.0
0.0,28.0,65.0,71.0,5.0,5.0,0,1019.6,3.8,10.4,1020.7
0.4,30.0,75.0,81.0,8.0,7.0,0,1017.0,3.6,2.2,1021.4
1.2,50.0,85.0,95.0,7.0,8.0,1,1012.1,0.8,0.2,1013.8
40.8,52.0,74.0,61.0,7.0,6.0,1,1020.8,3.4,6.7,1020.7
0.0,46.0,63.0,59.0,7.0,6.0,0,1022.7,6.2,6.0,1024.2
0.0,54.0,55.0,66.0,4.0,6.0,0,1023.0,4.8,2.6,1024.7
2.4,63.0,74.0,66.0,5.0,7.0,1,1021.6,3.4,3.6,1024.3
2.0,74.0,76.0,63.0,7.0,7.0,1,1019.3,4.4,0.5,1022.0
0.0,83.0,72.0,89.0,8.0,8.0,0,1014.6,4.8,0.0,1019.6
57.6,72.0,78.0,76.0,1.0,4.0,1,1008.5,5.2,8.7,1010.9
2.8,37.0,73.0,64.0,6.0,2.0,1,1010.5,4.2,8.3,1011.5
0.0,50.0,64.0,59.0,2.0,2.0,0,1012.9,4.0,8.4,1014.0
9.8,50.0,75.0,55.0,5.0,3.0,1,1016.5,4.2,7.5,1016.8
0.0,42.607419898819565,63.0,63.0,5.0,2.0,0,1018.8,5.4,8.4,1020.8
2.4,31.0,70.0,70.0,2.0,3.0,1,1018.2,4.2,8.7,1020.2
0.0,35.0,60.0,65.0,1.0,1.0,0,1014.5,2.2,10.1,1018.2
2.4,57.0,80.0,66.0,1.0,3.0,1,1009.4,2.8,8.5,1011.8
3.0,67.0,50.0,49.0,1.0,2.0,1,1012.1,5.8,8.9,1013.2
2.4,69.0,66.0,57.0,3.0,4.0,1,1011.6,4.8,8.5,1012.7
0.0,39.0,54.0,47.0,7.0,6.0,0,1018.3,5.4,2.0,1019.2
3.0,28.0,85.0,60.0,5.0,2.0,1,1018.6,3.0,5.9,1020.9
1.8,35.0,69.0,59.0,5.0,4.0,1,1018.4,1.4,5.4,1020.4
0.8,30.0,66.0,53.0,3.0,3.0,0,1019.3,2.8,9.3,1021.5
0.0,46.0,54.0,89.0,1.0,6.0,0,1020.5,3.0,9.3,1022.0
2.2,33.0,59.0,55.0,4.0,3.0,1,1023.2,3.6,9.5,1023.5
0.0,39.0,59.0,66.0,2.0,3.0,0,1024.5,3.4,6.7,1026.4
3.0,46.0,79.0,60.0,7.0,1.0,1,1025.3,2.6,4.5,1027.6
0.2,41.0,68.0,62.0,5.0,5.0,0,1024.5,3.2,4.2,1027.3
0.0,46.0,67.0,81.0,8.0,7.0,0,1020.0,4.6,0.0,1023.3
0.4,44.0,76.0,86.0,7.0,8.0,0,1013.8,2.2,0.2,1016.9
6.2,50.0,92.0,88.0,8.0,7.0,1,1011.2,1.2,0.0,1013.3
7.8,52.0,76.0,51.0,5.0,1.0,1,1017.8,1.2,8.3,1017.6
0.0,48.0,59.0,60.0,4.0,3.0,0,1021.2,6.2,8.2,1023.3
0.6,46.0,59.0,68.0,5.0,6.0,0,1021.7,5.6,8.1,1024.4
0.2,33.0,73.0,62.0,3.0,3.0,0,1021.9,3.0,7.6,1023.6
0.0,31.0,71.0,67.0,3.0,5.0,0,1020.6,2.6,7.8,1023.1
0.0,35.0,77.0,72.0,4.0,2.0,0,1019.4,2.2,8.9,1022.3
0.0,67.0,82.0,84.0,8.0,8.0,0,1014.4,2.0,0.1,1019.1
24.0,78.0,78.0,70.0,0.0,0.0,1,1005.3,3.6,9.4,1007.3
4.2,80.0,71.0,71.0,6.0,5.0,1,1002.1,4.2,6.4,1002.4
8.4,50.0,90.0,91.0,8.0,6.0,1,1006.0,4.8,0.1,1006.9
1.4,43.0,78.0,52.0,5.0,4.0,1,1016.1,2.2,7.6,1016.5
1.6,30.0,64.0,48.0,2.0,1.0,1,1020.1,3.2,8.9,1021.3
0.4,20.0,68.0,61.0,7.0,1.0,0,1020.6,2.2,5.8,1022.7
0.0,61.0,75.0,78.0,8.0,8.0,0,1013.2,2.2,0.0,1018.2
27.6,96.0,86.0,88.0,7.0,7.0,1,1001.5,8.6,0.1,1004.7
20.6,76.0,93.0,90.0,7.0,8.0,1,998.2,2.2,0.1,1000.5
29.2,72.0,95.0,97.0,7.0,8.0,1,998.9,6.0,0.0,998.8
27.4,56.0,58.0,45.0,3.0,1.0,1,1013.1,7.4,8.2,1012.3
0.0,33.0,54.0,47.0,4.0,1.0,0,1021.5,4.0,6.1,1022.3
0.0,39.0,60.0,59.0,6.0,7.0,0,1020.7,2.2,4.4,1024.4
1.0,50.0,74.0,61.0,4.0,1.0,0,1014.0,1.4,7.5,1016.1
0.4,54.0,60.0,55.0,1.0,1.0,0,1014.4,4.2,9.0,1015.1
0.0,65.0,62.0,81.0,1.0,7.0,0,1014.8,3.4,6.2,1016.5
2.0,48.0,64.0,63.0,2.0,4.0,1,1018.4,4.0,7.7,1018.2
0.0,22.0,62.0,63.0,1.0,1.0,0,1022.7,2.8,9.0,1023.8
0.0,30.0,58.0,68.0,1.0,7.0,0,1021.0,2.4,3.5,1024.2
0.2,37.0,90.0,76.0,7.0,7.0,0,1021.4,1.4,0.5,1022.4
2.8,31.0,48.0,52.0,1.0,3.0,1,1023.0,2.4,9.7,1025.5
0.0,20.0,48.0,48.0,1.0,3.0,0,1023.0,3.0,9.7,1024.6
0.6,41.0,67.0,60.0,4.0,2.0,0,1023.9,2.4,8.4,1025.5
0.0,41.0,62.0,58.0,7.0,8.0,0,1021.4,3.2,0.2,1024.4
2.4,59.0,91.0,91.0,8.0,8.0,1,1014.5,3.2,0.0,1019.5
36.0,54.0,94.0,89.0,7.0,6.0,1,1009.3,4.742702702702703,1.8,1011.3
2.0,42.607419898819565,94.0,91.0,7.0,7.0,1,1010.2,0.4,1.3,1012.1
0.4,43.0,89.0,76.0,7.0,5.0,0,1009.9,2.0,5.5,1012.5
2.8,46.0,51.0,61.0,1.0,6.0,1,1011.2,2.8,7.6,1012.5
0.2,52.0,57.0,65.0,2.0,2.0,0,1013.5,4.2,7.3,1014.8
1.4,65.0,73.0,62.0,2.0,3.0,1,1014.3,4.4,8.1,1014.8
0.2,39.0,60.0,67.0,2.0,2.0,0,1015.3,4.0,9.2,1017.0
4.6,37.0,58.0,51.0,2.0,1.0,1,1020.2,3.6,9.1,1020.5
0.4,37.0,66.0,55.0,3.0,3.0,0,1023.7,3.0,9.0,1024.6
0.0,30.0,67.0,58.0,2.0,1.0,0,1025.8,3.4,7.6,1027.2
0.0,37.0,65.0,55.0,2.0,1.0,0,1028.4,1.8,7.4,1028.9
0.0,44.0,53.0,60.0,6.0,7.0,0,1028.9,3.4,3.4,1031.6
0.0,52.0,53.0,78.0,3.0,7.0,0,1027.4,3.8,7.7,1030.6
