MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
5.2,0.0,46.0,67.0,50.0,2.0,5.0,0,12.3,15.2,7.7,1021.5,1021.6
-0.9,0.0,39.0,48.0,28.0,1.0,3.0,0,15.1,16.1,11.3,1030.2,1027.6
-0.3,0.0,37.0,53.0,40.0,1.0,4.0,0,15.3,17.1,9.0,1030.2,1026.4
-0.1,0.0,20.0,59.0,39.0,0.0,1.0,0,17.8,18.3,11.0,1032.0,1028.2
2.1,0.2,20.0,57.0,38.0,1.0,2.0,0,19.1,20.1,10.4,1030.2,1025.5
4.7,0.0,28.0,73.0,41.0,1.0,2.0,0,20.0,20.5,11.3,1025.4,1021.0
2.8,0.0,22.0,74.0,33.0,1.0,2.0,0,21.2,22.1,10.4,1021.4,1017.2
7.2,0.0,31.0,53.0,33.0,3.0,5.0,0,21.3,21.7,11.1,1018.3,1016.5
2.1,0.0,26.0,58.0,33.0,1.0,1.0,0,19.9,20.4,11.2,1021.8,1020.3
2.7,0.0,33.0,61.0,34.0,0.0,1.0,0,20.5,20.7,11.7,1027.6,1026.3
3.6,0.0,19.0,55.0,37.0,0.0,0.0,0,23.5,24.7,11.5,1033.9,1030.8
6.8,0.0,20.0,66.0,31.0,1.0,1.0,0,26.6,27.3,11.7,1032.3,1026.6
8.9,0.0,26.0,66.0,25.0,7.0,6.0,0,29.4,31.4,10.2,1025.1,1023.2
8.0,0.0,20.0,53.0,25.0,6.0,7.0,0,30.6,32.1,8.6,1024.9,1022.1
10.4,0.0,56.0,35.0,8.0,1.0,1.0,0,34.4,34.7,11.6,1021.8,1018.2
12.2,0.0,46.0,60.0,43.0,7.0,7.0,0,21.5,22.8,5.9,1027.3,1028.3
12.2,0.0,46.0,48.0,37.0,5.0,6.0,0,23.7,24.1,9.1,1034.7,1031.5
13.0,0.0,35.0,63.0,41.0,3.0,1.0,0,26.9,28.1,11.3,1032.9,1028.0
15.5,0.0,30.0,58.0,32.0,2.0,1.0,0,28.4,29.0,10.9,1028.2,1024.7
12.6,0.4,59.0,79.0,54.0,7.0,7.0,0,23.3,24.1,4.4,1022.4,1019.2
11.5,12.0,41.0,73.0,40.0,2.0,1.0,1,24.3,24.8,12.0,1016.6,1014.3
7.1,0.0,44.0,76.0,41.0,2.0,3.0,0,23.5,24.3,11.1,1021.4,1019.5
14.3,0.0,44.0,60.0,37.0,0.0,2.0,0,26.5,27.8,11.8,1024.5,1021.7
13.9,0.0,30.0,61.0,33.0,0.0,1.0,0,30.2,31.1,12.2,1024.0,1019.7
14.1,0.0,37.0,42.0,20.0,1.0,3.0,0,31.6,32.1,10.3,1021.1,1018.7
14.9,0.0,48.0,66.0,39.0,7.0,7.0,0,26.5,28.4,1.4,1022.4,1022.6
10.0,0.4,28.0,78.0,40.0,0.0,3.0,0,27.5,28.7,12.0,1026.8,1023.6
12.1,0.0,35.0,68.0,37.0,0.0,3.0,0,29.1,30.2,11.7,1024.3,1019.9
15.4,0.0,61.0,63.0,26.0,1.0,7.0,0,31.6,33.1,8.9,1019.8,1014.6
18.0,1.2,41.0,76.0,80.0,7.0,8.0,1,19.0,22.1,2.1,1013.6,1013.0
13.5,3.2,28.0,90.0,54.0,8.0,5.0,1,22.4,24.9,5.9,1013.7,1013.2
10.6,0.0,31.0,54.0,37.0,2.0,3.0,0,23.1,24.0,11.5,1020.5,1018.6
12.4,0.0,37.0,59.0,25.0,1.0,1.0,0,25.7,26.6,11.6,1022.2,1018.7
9.8,0.0,26.0,54.0,17.0,1.0,5.0,0,29.8,30.0,11.1,1020.2,1016.0
16.5,0.0,41.0,48.0,34.0,6.0,1.0,0,25.5,27.5,10.8,1014.7,1014.2
11.4,0.0,54.0,42.0,25.0,2.0,6.0,0,22.8,24.2,12.3,1023.1,1021.7
6.3,0.0,39.0,48.0,24.0,1.0,6.0,0,23.1,24.4,12.5,1024.3,1019.4
7.9,0.0,30.0,48.0,18.0,0.0,1.0,0,27.2,27.8,12.7,1021.5,1018.6
14.9,0.0,37.0,44.0,33.0,5.0,7.0,0,27.0,27.6,8.7,1020.5,1016.6
17.3,0.0,56.0,59.0,94.0,7.0,7.0,0,16.0,22.3,4.5,1017.6,1016.0
15.1,27.4,70.0,85.0,60.0,7.0,2.0,1,24.9,26.9,4.1,1014.1,1006.7
16.3,31.4,39.0,85.0,38.0,3.0,4.0,1,26.2,27.1,11.0,1011.3,1009.7
12.6,0.0,30.0,67.0,34.0,1.0,7.0,0,25.9,27.3,11.5,1014.5,1013.5
17.2,0.0,59.0,61.0,59.0,6.0,7.0,0,23.7,26.0,4.0,1015.1,1012.6
16.3,1.8,57.0,73.0,85.0,8.0,7.0,1,21.1,23.1,0.5,1009.3,1005.6
13.1,6.4,44.0,91.0,82.0,7.0,7.0,1,20.1,24.1,4.8,1009.2,1007.6
12.3,5.2,46.0,71.0,40.0,3.0,1.0,1,21.3,22.4,13.1,1014.1,1013.4
10.2,0.0,30.0,51.0,33.0,2.0,5.0,0,24.2,25.1,12.7,1020.1,1017.5
11.8,0.0,20.0,64.0,32.0,2.0,3.0,0,27.0,29.0,13.0,1021.1,1015.5
14.1,0.0,31.0,60.0,24.0,3.0,7.0,0,31.4,32.0,10.3,1015.6,1011.9
17.5,0.2,41.0,68.0,58.0,8.0,6.0,0,22.8,24.4,4.1,1018.0,1017.1
17.8,0.6,59.0,83.0,51.0,8.0,7.0,0,25.4,27.0,4.7,1018.0,1013.0
16.0,15.4,31.0,85.0,62.0,6.0,4.0,1,24.2,24.9,6.6,1012.9,1009.8
15.3,21.4,39.0,64.0,38.0,5.0,4.0,1,24.2,25.2,9.7,1012.9,1010.2
12.7,11.8,31.0,52.0,40.0,1.0,4.0,1,23.3,25.2,12.8,1017.3,1015.1
11.8,0.0,30.0,56.0,35.0,0.0,3.0,0,24.6,25.8,13.2,1019.7,1016.2
11.6,0.0,24.0,54.0,25.0,1.0,1.0,0,27.8,29.6,13.0,1017.9,1013.9
14.8,0.0,48.0,34.0,17.0,1.0,1.0,0,33.1,33.4,12.9,1013.2,1010.8
16.4,0.0,48.0,44.0,21.0,5.0,1.0,0,36.3,37.0,9.3,1014.1,1011.3
17.6,0.0,61.0,21.0,17.0,1.0,1.0,0,36.0,36.2,13.3,1009.5,1006.6
11.9,0.0,41.0,52.0,25.0,0.0,1.0,0,24.9,26.1,13.5,1017.6,1015.6
9.6,0.0,33.0,55.0,31.0,1.0,3.0,0,25.8,27.3,13.5,1017.5,1012.9
9.0,0.0,48.0,50.0,19.0,0.0,1.0,0,24.9,26.2,13.6,1013.6,1012.4
8.6,0.0,37.0,47.0,19.0,0.0,0.0,0,27.3,28.7,13.7,1017.0,1012.8
9.8,0.0,57.0,34.0,10.0,1.0,4.0,0,32.3,33.6,13.5,1012.2,1004.9
18.4,0.0,63.0,51.0,21.0,5.0,1.0,0,20.7,22.2,10.8,1004.9,1008.3
6.5,0.0,41.0,22.0,15.0,0.0,1.0,0,21.1,23.0,13.3,1017.3,1014.9
6.8,0.0,26.0,47.0,21.0,2.0,1.0,0,26.3,27.7,13.4,1016.7,1012.5
10.2,0.0,48.0,55.0,19.0,3.0,7.0,0,25.8,27.5,8.9,1013.4,1010.2
9.5,0.0,35.0,45.0,19.0,0.0,1.0,0,29.5,31.2,11.0,1011.6,1008.5
16.3,0.0,48.0,20.0,24.0,4.0,8.0,0,30.0,32.0,5.4,1007.5,1006.3
12.0,0.0,48.0,37.0,13.0,1.0,1.0,0,20.9,22.6,13.4,1018.1,1018.0
10.6,0.0,31.0,47.0,22.0,1.0,1.0,0,26.9,28.9,13.7,1025.6,1021.7
14.9,0.0,33.0,42.0,22.0,0.0,1.0,0,29.5,31.4,13.8,1024.5,1019.8
13.9,0.0,28.0,24.0,15.0,1.0,6.0,0,32.2,33.5,13.0,1020.7,1016.3
15.6,0.0,43.0,25.0,12.0,6.0,3.0,0,34.5,36.1,11.9,1018.0,1013.9
20.3,0.0,59.0,43.0,25.0,6.0,7.0,0,32.9,33.2,5.8,1016.5,1013.0
23.6,0.0,46.0,56.0,74.0,8.0,7.0,0,22.9,26.4,1.0,1014.7,1012.7
20.2,3.0,48.0,73.0,21.0,6.0,1.0,1,30.0,31.2,11.0,1014.9,1012.8
12.5,0.0,43.0,41.0,16.0,0.0,2.0,0,31.4,32.4,12.9,1013.8,1010.1
13.7,0.0,63.0,34.0,17.0,6.0,6.0,0,25.8,27.1,12.1,1009.0,1006.8
8.0,0.0,39.0,45.0,11.0,1.0,3.0,0,23.5,25.7,13.7,1015.9,1013.5
9.4,0.0,31.0,51.0,12.0,3.0,3.0,0,28.2,29.0,11.7,1017.4,1013.8
10.3,0.0,37.0,27.0,8.0,3.0,1.0,0,33.3,34.9,13.7,1015.1,1012.0
17.8,0.0,35.0,25.0,13.0,7.0,7.0,0,32.7,33.3,4.6,1013.0,1011.4
16.4,0.0,48.0,43.0,6.0,2.0,2.0,0,34.5,35.4,13.7,1013.5,1010.0
16.2,0.0,37.0,46.0,23.0,0.0,1.0,0,30.7,33.0,13.9,1016.3,1012.9
17.5,0.0,31.0,40.0,20.0,0.0,1.0,0,35.3,36.2,13.8,1015.7,1011.7
19.8,0.0,35.0,30.0,12.0,1.0,1.0,0,37.2,39.0,13.7,1013.7,1009.4
21.9,0.0,93.0,15.0,10.0,1.0,4.0,0,40.0,40.9,11.5,1009.7,1004.3
15.7,11.8,44.0,85.0,31.0,8.0,8.0,1,25.2,26.3,0.9,1016.1,1016.7
18.1,0.0,48.0,56.0,33.0,7.0,5.0,0,27.5,28.7,7.8,1020.1,1017.2
16.2,0.0,41.0,48.0,29.0,2.0,2.0,0,28.4,30.5,9.8,1018.4,1013.7
16.6,0.0,57.0,48.0,17.0,0.0,1.0,0,28.7,30.4,13.6,1017.9,1013.8
16.2,0.0,52.0,45.0,22.0,0.0,3.0,0,29.2,31.7,13.8,1015.3,1009.1
18.1,11.6,48.0,94.0,90.0,8.0,8.0,1,19.3,22.1,3.0,1005.9,1004.9
10.4,11.2,35.0,47.0,23.0,0.0,1.0,1,24.0,25.6,13.9,1017.2,1017.1
11.7,0.0,35.0,39.0,26.0,4.0,1.0,0,25.4,27.5,13.5,1023.3,1020.5
13.4,0.0,33.0,56.0,28.0,0.0,0.0,0,28.0,30.9,13.8,1022.2,1018.1
16.6,0.0,28.0,37.0,17.0,0.0,5.0,0,31.8,33.6,13.1,1018.0,1015.1
17.1,0.0,26.0,35.0,15.0,5.0,4.0,0,34.5,35.4,11.2,1016.1,1012.7
21.5,0.0,65.0,35.0,19.0,7.0,7.0,0,35.6,36.6,8.8,1013.2,1008.6
21.2,6.0,44.0,44.0,25.0,8.0,8.0,1,30.5,31.6,3.8,1010.4,1008.4
18.0,0.4,56.0,58.0,32.0,7.0,7.0,0,26.8,27.7,0.6,1013.3,1012.0
17.8,0.0,46.0,57.0,45.0,7.0,7.0,0,23.6,25.0,0.0,1016.8,1014.6
16.7,2.2,41.0,78.0,82.0,7.0,8.0,1,18.9,21.0,0.0,1015.6,1014.0
17.1,1.2,43.0,75.0,47.0,7.0,7.0,1,25.0,27.7,3.6,1013.9,1011.9
12.2,0.0,37.0,50.0,23.0,0.0,2.0,0,27.4,29.1,13.7,1016.4,1014.8
12.8,0.0,30.0,52.0,23.0,2.0,3.0,0,29.2,31.5,13.4,1019.0,1016.5
19.1,0.0,31.0,44.0,18.0,2.0,6.0,0,33.3,34.4,13.1,1018.6,1015.2
16.4,0.0,35.0,42.0,18.0,1.0,1.0,0,35.6,37.2,13.7,1016.4,1012.5
18.7,0.0,37.0,33.0,8.0,2.0,7.0,0,37.4,38.9,6.9,1011.5,1007.8
24.2,0.0,41.0,26.0,15.0,3.0,3.0,0,38.8,39.8,11.9,1010.5,1009.9
23.1,0.0,74.0,38.0,10.0,1.0,3.0,0,42.4,43.2,10.5,1014.1,1008.8
26.7,0.4,56.0,39.0,52.0,7.0,7.0,0,23.4,32.2,1.4,1011.5,1013.7
10.6,1.4,41.0,35.0,17.0,1.0,1.0,1,25.5,27.7,13.3,1023.9,1021.8
11.7,0.0,35.0,37.0,25.0,0.0,2.0,0,26.6,28.3,13.6,1026.5,1022.5
13.7,0.0,39.0,46.0,24.0,2.0,6.0,0,26.5,28.5,11.0,1023.9,1019.7
16.3,0.0,26.0,53.0,19.0,2.0,2.0,0,31.2,32.6,13.0,1019.2,1014.8
16.8,0.0,39.0,30.0,11.0,1.0,5.0,0,36.5,38.5,11.7,1016.1,1011.0
21.9,0.0,67.0,22.0,17.0,7.0,7.0,0,34.5,38.2,2.5,1010.9,1008.0
23.2,0.0,63.0,52.0,40.0,5.0,7.0,0,32.3,34.4,3.9,1009.6,1007.6
20.3,0.4,26.0,58.0,91.0,7.0,8.0,0,21.8,26.0,0.6,1009.1,1007.5
18.8,11.4,43.0,78.0,33.0,2.0,2.0,1,29.7,31.8,12.8,1008.9,1007.9
15.1,0.0,31.0,63.0,29.0,1.0,1.0,0,31.5,32.6,13.4,1011.0,1007.9
19.3,0.0,52.0,58.0,26.0,1.0,4.0,0,32.4,34.1,13.2,1011.5,1008.4
20.0,0.0,61.0,54.0,28.0,1.0,5.0,0,32.9,34.1,10.2,1015.0,1011.8
18.6,10.8,57.0,93.0,64.0,8.0,7.0,1,23.8,24.7,2.3,1014.2,1011.0
18.0,7.8,35.0,77.0,44.0,7.0,3.0,1,29.3,31.8,7.3,1008.0,1003.4
17.5,3.4,54.0,86.0,49.0,7.0,6.0,1,20.9,25.1,8.9,1001.9,1002.3
10.9,0.2,54.0,74.0,29.0,2.0,3.0,0,27.5,29.1,9.1,1004.0,998.9
13.1,9.6,43.0,81.0,53.0,6.0,6.0,1,21.2,22.6,4.5,1004.7,1003.2
13.9,16.2,35.0,86.0,51.0,7.0,6.0,1,22.9,24.7,7.6,1002.9,1002.7
13.1,0.0,26.0,72.0,34.0,2.0,2.0,0,27.1,29.2,11.9,1006.1,1003.2
18.7,0.0,39.0,62.0,56.0,7.0,7.0,0,24.7,26.4,0.9,1001.8,1002.4
16.9,0.0,33.0,56.0,35.0,1.0,2.0,0,29.2,30.8,12.8,1012.3,1011.0
14.7,0.0,41.0,42.0,30.0,0.0,1.0,0,27.3,28.7,13.2,1017.3,1015.2
13.7,0.0,41.0,59.0,34.0,1.0,1.0,0,27.4,29.1,13.3,1017.4,1014.2
17.1,0.0,33.0,59.0,35.0,1.0,1.0,0,29.2,31.2,13.2,1017.5,1014.8
17.2,0.0,37.0,55.0,27.0,1.0,2.0,0,31.8,34.3,12.9,1018.6,1015.7
17.8,0.0,30.0,58.0,25.0,1.0,1.0,0,32.2,34.3,13.0,1019.2,1015.6
19.7,0.0,37.0,57.0,11.0,0.0,1.0,0,34.1,35.9,12.7,1014.4,1010.1
15.9,0.0,52.0,54.0,16.0,6.0,4.0,0,33.2,34.8,11.3,1012.5,1009.9
18.3,0.0,31.0,57.0,23.0,1.0,3.0,0,32.5,34.6,12.0,1014.6,1011.2
20.0,0.0,35.0,51.0,14.0,1.0,1.0,0,35.6,37.3,12.6,1011.9,1007.8
20.9,0.0,43.0,41.0,13.0,7.0,3.0,0,31.0,32.7,10.2,1008.5,1007.6
12.0,0.0,50.0,38.0,14.0,7.0,1.0,0,29.5,30.6,12.9,1011.6,1008.3
13.7,0.0,46.0,47.0,20.0,1.0,3.0,0,26.0,27.2,12.6,1010.7,1009.3
8.8,0.0,43.0,39.0,23.0,1.0,2.0,0,24.7,26.6,12.9,1012.5,1009.1
12.2,0.0,35.0,62.0,27.0,0.0,1.0,0,28.6,30.7,12.8,1009.1,1006.7
12.7,0.0,41.0,51.0,19.0,0.0,1.0,0,32.0,33.6,8.197864077669903,1011.5,1009.6
16.6,0.0,41.0,50.0,19.0,6.0,1.0,0,30.6,32.5,11.6,1017.1,1016.3
18.9,0.0,33.0,55.0,23.0,0.0,3.0,0,33.3,34.5,12.8,1023.0,1020.6
18.5,0.0,28.0,57.0,24.0,3.0,7.0,0,34.6,36.0,9.5,1023.7,1019.2
23.4,0.0,35.0,43.0,15.0,0.0,1.0,0,37.5,38.6,12.5,1018.4,1014.2
21.9,0.0,41.0,32.0,13.0,1.0,3.0,0,38.8,40.1,12.2,1013.5,1009.1
24.4,0.0,46.0,26.0,15.0,1.0,7.0,0,36.1,37.2,7.6,1010.2,1008.4
15.9,0.0,37.0,42.0,13.0,1.0,1.0,0,31.4,32.7,12.4,1015.5,1014.1
13.1,0.0,37.0,55.0,23.0,1.0,1.0,0,31.6,32.4,12.3,1017.6,1015.1
15.6,0.0,30.0,57.0,23.0,0.0,2.0,0,32.0,33.9,12.2,1017.7,1014.7
16.7,0.0,35.0,49.0,22.0,2.0,7.0,0,32.2,33.8,10.1,1018.8,1016.2
20.3,0.0,37.0,54.0,24.0,0.0,2.0,0,32.9,35.3,11.6,1019.1,1015.8
21.5,0.0,46.0,42.0,11.0,1.0,3.0,0,36.2,37.5,11.6,1018.8,1015.6
19.3,0.0,93.0,28.0,15.0,3.0,3.0,0,37.1,37.8,7.5,1019.2,1015.4
17.8,8.0,24.0,58.0,24.0,1.0,1.0,1,34.2,35.4,11.9,1019.6,1016.3
19.6,0.0,24.0,48.0,22.0,4.0,1.0,0,35.4,37.0,11.1,1019.3,1016.6
20.5,0.0,30.0,43.0,14.0,1.0,1.0,0,36.2,37.9,12.0,1019.9,1016.5
20.7,0.0,28.0,50.0,21.0,1.0,1.0,0,35.6,36.9,11.8,1019.7,1016.9
23.6,0.0,44.0,40.0,20.0,0.0,0.0,0,35.1,36.7,11.7,1020.4,1017.4
20.9,0.0,41.0,52.0,22.0,5.0,6.0,0,34.2,36.6,9.4,1019.5,1016.1
22.8,0.0,56.0,42.0,24.0,7.0,7.0,0,35.1,35.7,4.4,1018.9,1015.1
20.8,6.4,37.0,82.0,57.0,5.0,2.0,1,27.2,28.8,7.7,1017.6,1016.3
19.6,0.0,50.0,69.0,36.0,4.0,7.0,0,32.9,34.8,8.2,1018.7,1015.9
20.1,0.4,28.0,59.0,28.0,3.0,5.0,0,33.1,34.8,9.9,1017.9,1014.8
19.0,0.0,39.0,67.0,16.0,1.0,2.0,0,34.0,35.3,11.1,1016.1,1013.0
19.3,0.0,41.0,58.0,36.0,7.0,7.0,0,28.3,29.8,7.8,1017.7,1016.0
19.3,0.0,41.0,49.0,30.0,1.0,1.0,0,29.5,30.5,10.8,1018.8,1015.3
18.1,0.0,33.0,56.0,30.0,1.0,2.0,0,30.4,31.2,10.7,1015.4,1009.4
18.2,15.0,78.0,93.0,48.0,8.0,7.0,1,19.6,22.0,5.3,998.8,1001.4
8.7,2.6,35.0,66.0,31.0,1.0,3.0,1,20.4,21.6,11.3,1013.2,1012.5
9.4,0.0,28.0,65.0,28.0,6.0,5.0,0,23.2,24.4,6.5,1017.3,1015.4
10.3,0.0,28.0,50.0,21.0,0.0,1.0,0,23.8,24.6,11.3,1018.7,1015.9
10.6,0.0,28.0,69.0,31.0,0.0,1.0,0,24.7,26.3,11.2,1018.9,1015.2
10.3,0.0,33.0,70.0,26.0,2.0,7.0,0,25.0,26.8,7.9,1018.3,1016.9
14.9,0.0,24.0,56.0,31.0,7.0,7.0,0,25.8,26.7,1.2,1020.1,1018.1
17.1,1.0,33.0,82.0,31.0,7.0,3.0,0,25.9,28.0,6.6,1018.8,1015.9
10.7,0.0,31.0,76.0,22.0,0.0,1.0,0,24.8,26.2,11.2,1018.1,1016.3
9.7,0.0,26.0,67.0,31.0,1.0,2.0,0,26.1,26.9,10.3,1017.7,1015.2
10.6,0.0,33.0,73.0,29.0,5.0,7.0,0,25.7,27.4,8.0,1017.0,1014.1
13.7,0.0,31.0,56.0,19.0,7.0,6.0,0,25.2,26.0,6.3,1017.7,1014.8
12.3,0.0,37.0,57.0,33.0,5.0,7.0,0,22.6,24.1,6.5,1017.0,1014.5
8.8,0.0,22.0,77.0,33.0,0.0,1.0,0,22.9,24.9,10.7,1018.5,1016.0
7.0,0.0,28.0,64.0,16.0,1.0,5.0,0,25.7,26.3,8.3,1018.2,1014.9
8.6,0.0,44.0,50.0,17.0,1.0,2.0,0,29.1,30.2,10.6,1017.9,1015.6
8.9,0.0,22.0,54.0,26.0,1.0,3.0,0,24.9,25.5,10.8,1023.1,1020.1
10.1,0.0,31.0,56.0,25.0,5.0,1.0,0,28.5,29.7,10.0,1021.6,1016.2
14.4,0.0,41.0,51.0,18.0,3.0,2.0,0,31.7,33.0,10.6,1017.3,1012.0
8.9,0.0,50.0,43.0,13.0,3.0,7.0,0,27.9,33.2,7.7,1014.9,1012.9
7.4,0.0,24.0,72.0,20.0,2.0,7.0,0,22.6,23.2,10.5,1023.4,1020.0
11.0,0.0,28.0,58.0,26.0,7.0,7.0,0,21.2,21.8,2.4,1022.9,1020.7
4.2,0.0,28.0,57.0,23.0,1.0,6.0,0,23.2,24.0,10.8,1023.3,1019.7
9.0,0.0,39.0,54.0,30.0,7.0,6.0,0,23.3,24.1,9.9,1021.5,1018.6
8.2,0.0,35.0,64.0,32.0,7.0,1.0,0,23.6,24.2,9.8,1020.5,1017.6
7.2,0.0,26.0,58.0,36.0,0.0,1.0,0,24.6,25.1,10.5,1022.4,1019.2
11.4,0.0,37.0,52.0,32.0,1.0,3.0,0,25.2,26.8,9.9,1026.2,1023.6
14.5,0.0,35.0,57.0,26.0,2.0,2.0,0,27.8,28.3,9.6,1028.4,1024.3
12.7,0.0,35.0,49.0,24.0,4.0,7.0,0,28.6,29.3,6.5,1025.2,1020.1
17.7,0.0,59.0,44.0,37.0,7.0,7.0,0,24.6,26.7,2.5,1020.3,1017.5
11.6,4.2,31.0,66.0,42.0,7.0,2.0,1,24.6,25.3,6.8,1021.0,1017.6
11.9,0.0,30.0,59.0,34.0,1.0,1.0,0,24.4,25.1,10.0,1021.5,1017.7
11.9,0.0,24.0,61.0,33.0,3.0,7.0,0,25.1,25.8,9.1,1021.9,1019.3
9.9,0.0,22.0,58.0,26.0,3.0,7.0,0,26.5,26.8,9.3,1024.0,1020.7
10.3,0.0,28.0,54.0,33.0,3.0,7.0,0,25.0,25.8,7.1,1022.4,1019.9
14.7,1.4,35.0,85.0,52.0,1.0,3.0,1,22.0,24.2,7.9,1021.7,1018.9
9.6,0.0,33.0,56.0,24.0,1.0,1.0,0,22.5,23.5,10.7,1026.2,1024.2
7.5,0.0,22.0,48.0,25.0,0.0,1.0,0,23.7,24.1,10.7,1030.6,1027.6
8.0,0.0,24.0,63.0,32.0,0.0,1.0,0,23.7,24.2,10.4,1032.0,1027.8
7.8,0.0,22.0,55.0,22.0,0.0,3.0,0,24.8,25.3,10.5,1030.2,1025.4
9.3,0.0,31.0,52.0,28.0,1.0,3.0,0,25.8,26.6,8.197864077669903,1026.3,1020.8
13.0,0.0,33.0,50.0,29.0,8.0,1.0,0,26.2,27.5,8.197864077669903,1023.0,1019.7
14.8,0.0,48.0,41.0,78.0,1.0,8.0,0,19.5,27.3,8.197864077669903,1019.7,1017.7
16.6,5.2,26.0,85.0,57.0,8.0,5.0,1,22.8,24.2,8.197864077669903,1018.4,1015.2
16.6,3.6,54.0,83.0,39.0,6.0,5.0,1,18.2,19.9,8.197864077669903,1012.9,1013.9
3.5,0.0,26.0,81.0,38.0,1.0,3.0,0,16.0,17.8,8.197864077669903,1017.8,1015.0
6.3,0.0,50.0,62.0,26.0,1.0,1.0,0,21.6,22.1,8.197864077669903,1012.6,1007.7
8.4,0.4,35.0,77.0,38.0,2.0,1.0,0,16.6,17.4,8.197864077669903,1017.8,1017.2
6.0,0.0,20.0,70.0,36.0,1.0,1.0,0,19.6,20.4,8.197864077669903,1021.9,1018.1
8.2,0.0,20.0,65.0,33.0,1.0,1.0,0,24.4,24.9,8.197864077669903,1020.7,1017.3
9.4,1.7099462365591402,22.0,70.0,36.0,1.0,5.0,0,23.2,24.3,8.197864077669903,1020.8,1017.3
13.8,12.6,37.0,94.0,94.0,7.0,8.0,1,15.9,18.3,8.197864077669903,1015.7,1010.5
14.6,46.6,63.0,84.0,78.0,8.0,1.0,1,17.1,19.2,8.197864077669903,1002.8,1001.7
13.2,7.6,65.0,89.0,73.0,8.0,8.0,1,15.8,16.3,8.197864077669903,1007.4,1008.5
7.6,9.6,52.0,83.0,60.0,8.0,8.0,1,13.2,15.4,8.197864077669903,1018.7,1016.8
10.0,0.4,44.0,96.0,84.0,8.0,8.0,0,15.9,16.5,8.197864077669903,1017.9,1018.0
10.7,0.0,28.0,87.0,51.0,6.0,8.0,0,20.0,20.4,8.197864077669903,1024.7,1022.9
8.6,0.0,19.0,82.0,55.0,1.0,1.0,0,20.4,20.8,8.197864077669903,1025.8,1021.8
11.5,0.0,31.0,85.0,38.0,1.0,1.0,0,21.9,22.1,8.197864077669903,1018.6,1016.2
6.3,0.0,20.0,85.0,51.0,1.0,1.0,0,19.5,20.9,8.197864077669903,1021.5,1017.5
8.3,2.8,33.0,85.0,46.0,1.0,1.0,1,17.6,18.0,8.197864077669903,1019.7,1018.6
5.7,0.0,26.0,86.0,48.0,3.0,1.0,0,16.3,17.1,8.197864077669903,1021.2,1018.0
5.2,0.0,41.0,83.0,52.0,8.0,8.0,0,17.7,18.7,8.197864077669903,1020.4,1017.3
10.0,0.0,26.0,80.0,62.0,1.0,1.0,0,16.8,17.6,8.197864077669903,1022.8,1022.1
5.0,0.0,22.0,89.0,55.0,1.0,1.0,0,18.5,19.0,8.197864077669903,1026.7,1022.7
9.4,0.0,31.0,68.0,40.0,1.0,1.0,0,23.9,24.1,8.197864077669903,1023.4,1018.5
12.3,1.2,50.0,71.0,45.0,8.0,2.0,1,15.3,16.6,8.197864077669903,1019.5,1018.6
6.6,0.0,41.0,81.0,48.0,1.0,1.0,0,14.8,15.8,8.197864077669903,1021.6,1018.9
1.3,0.0,17.0,88.0,70.0,7.0,8.0,0,13.6,14.6,8.197864077669903,1019.5,1015.3
6.8,10.8,39.0,99.0,92.0,8.0,8.0,1,12.5,12.7,8.197864077669903,1005.6,1002.9
4.9,4.4,39.0,84.0,49.0,1.0,7.0,1,13.3,13.9,8.197864077669903,1008.6,1007.3
4.5,10.2,26.0,97.0,73.0,4.0,4.0,1,11.7,12.9,8.197864077669903,1008.4,1009.8
3.3,0.4,26.0,100.0,80.0,8.0,8.0,0,9.5,11.1,8.197864077669903,1020.3,1020.5
3.3,0.0,17.0,85.0,52.0,1.0,1.0,0,12.5,13.2,8.197864077669903,1027.1,1025.3
3.3,0.0,33.0,75.0,50.0,1.0,2.0,0,16.3,16.6,8.197864077669903,1029.9,1026.6
7.5,0.0,35.0,72.0,55.0,0.0,8.0,0,15.9,16.9,8.197864077669903,1028.2,1025.8
5.3,0.0,22.0,68.0,43.0,1.0,1.0,0,17.2,17.7,8.197864077669903,1026.9,1023.7
8.8,4.8,28.0,82.0,92.0,7.0,8.0,1,11.3,12.8,8.197864077669903,1024.0,1020.7
9.9,11.8,43.0,96.0,91.0,8.0,8.0,1,14.1,15.5,8.197864077669903,1013.7,1006.2
10.6,10.2,37.0,94.0,91.0,8.0,8.0,1,13.4,13.7,8.197864077669903,1007.1,1002.7
8.1,1.6,31.0,93.0,77.0,8.0,8.0,1,11.5,12.1,8.197864077669903,1005.4,1004.6
7.9,2.6,39.0,90.0,92.0,8.0,8.0,1,11.1,11.8,8.197864077669903,1005.4,1005.3
9.3,1.8,33.0,90.0,63.0,8.0,8.0,1,14.7,15.3,8.197864077669903,1013.3,1011.1
11.5,0.6,48.0,78.0,65.0,3.0,8.0,0,14.0,16.5,8.197864077669903,1006.7,1007.3
9.8,1.0,35.0,95.0,66.0,8.0,1.0,0,12.3,13.6,8.197864077669903,1020.4,1020.7
