MinTemp,Rainfall,Humidity9am,Humidity3pm,Temp9am,RainToday,Pressure3pm,Pressure9am
1.0,0.0,98.0,92.0,3.3,0,1013.2,1018.5
3.3,10.2,100.0,54.0,11.6,1,1009.0,1011.1
7.3,0.0,67.0,52.0,10.3,0,1010.8,1013.0
4.7,1.2,75.0,55.0,7.8,1,1018.4,1017.9
1.7,0.0,94.0,62.0,6.3,0,1026.4,1029.2
2.9,0.0,99.0,49.0,3.7,0,1022.6,1027.2
-2.4,0.0,87.0,44.0,2.5,0,1017.2,1020.6
-4.0,0.0,81.0,38.0,2.2,0,1021.5,1023.2
-5.1,0.0,79.0,41.0,1.2,0,1026.1,1028.2
-3.8,0.0,88.0,44.0,4.5,0,1030.0,1032.5
3.3,0.0,69.0,49.0,8.2,0,1030.3,1032.7
0.5,0.0,72.0,44.0,7.4,0,1028.5,1032.4
-2.8,0.0,86.0,47.0,2.4,0,1026.1,1030.1
-1.4,0.0,100.0,47.0,2.4,0,1019.6,1024.0
2.4,3.0,85.0,79.0,9.2,1,1011.3,1015.1
-2.6,2.2,99.0,63.0,0.9,1,1011.3,1013.8
-0.9,0.0,72.82709506459092,42.0,12.573898641934415,0,1017.0,1019.4
-1.7,0.0,82.0,55.0,5.5,0,1022.6,1024.3
-5.3,0.0,82.0,40.0,2.2,0,1024.6,1026.7
-0.7,0.0,81.0,47.0,3.3,0,1024.7,1028.6
-0.7,0.0,69.0,43.0,5.6,0,1021.0,1024.2
-5.1,0.0,82.0,51.0,1.3,0,1018.5,1023.5
-1.3,0.0,69.0,46.0,6.4,0,1015.5,1018.0
0.9,0.0,67.0,48.0,7.4,0,1015.9,1017.6
0.8,0.0,71.0,50.0,7.2,0,1011.3,1015.5
4.8,0.0,55.0,42.0,7.9,0,1017.3,1015.7
-5.9,0.0,78.0,40.0,2.6,0,1020.9,1024.5
-4.8,0.0,84.0,39.0,1.8,0,1017.0,1021.7
1.8,0.0,56.0,58.0,9.8,0,1012.3,1015.1
-0.7,0.0,52.0,35.0,7.8,0,1020.2,1018.9
2.4,0.0,59.0,42.0,8.4,0,1023.7,1024.9
5.4,0.0,62.0,43.0,8.0,0,1024.9,1027.8
-3.7,0.0,92.0,51.0,2.1,0,1022.3,1028.5
-4.2,0.0,93.0,59.0,1.0,0,1018.2,1022.8
-0.4,0.0,75.0,44.0,7.4,0,1013.1,1016.6
-2.4,0.0,69.0,47.0,6.3,0,1010.8,1015.4
3.0,3.6,79.0,89.0,7.3,1,1003.1,1004.2
0.1,5.6,78.0,44.0,5.6,1,1009.2,1007.6
-2.7,0.0,99.0,47.0,3.0,0,1018.9,1022.0
-1.1,0.0,80.0,51.0,3.4,0,1019.3,1024.0
-2.5,0.0,80.0,41.0,4.5,0,1016.1,1020.9
-2.0,0.0,77.0,39.0,5.8,0,1010.3,1016.0
5.0,4.2,100.0,88.0,10.0,1,1008.1,1011.3
3.0,13.2,66.0,77.0,6.0,1,1013.1,1013.8
3.9,0.8,57.0,48.0,7.8,0,1016.5,1019.2
-1.0,0.0,65.0,31.0,8.8,0,1017.6,1018.7
-4.2,0.0,77.0,37.0,4.0,0,1022.3,1026.0
-5.0,0.0,85.0,36.0,1.8,0,1020.7,1025.3
-1.9,0.2,85.0,53.0,6.2,0,1010.8,1017.7
2.9,0.0,48.0,40.0,10.1,0,1011.7,1010.6
0.5,0.0,56.0,69.0,8.2,0,1015.8,1016.2
-5.5,1.4,73.0,41.0,3.0,1,1021.6,1023.1
-4.4,0.0,74.0,39.0,4.0,0,1019.2,1024.0
-3.4,0.0,67.0,28.0,5.1,0,1019.7,1023.6
-0.3,0.0,65.0,27.0,8.6,0,1019.3,1024.1
-1.6,0.0,42.0,26.0,12.8,0,1006.3,1014.0
8.3,2.2,57.0,50.0,12.0,1,1007.9,1008.7
6.0,0.0,67.0,56.0,7.7,0,1005.6,1004.9
7.3,0.0,48.0,54.0,11.4,0,1014.4,1012.9
2.8,0.0,56.0,45.0,10.3,0,1021.1,1022.3
-1.9,0.0,71.0,29.0,7.5,0,1020.5,1025.8
-1.8,0.0,78.0,34.0,7.8,0,1022.0,1026.4
3.7,0.0,80.0,33.0,10.0,0,1015.6,1022.2
1.6,0.0,71.0,64.0,10.7,0,1008.8,1008.8
-2.2,5.4,83.0,44.0,4.5,1,1016.1,1019.9
-2.0,0.0,57.0,36.0,9.7,0,1022.3,1025.4
-0.1,0.0,99.0,42.0,5.3,0,1015.5,1021.4
5.2,0.0,73.0,53.0,11.1,0,1017.4,1020.3
8.2,0.0,70.0,52.0,12.3,0,1013.1,1018.0
7.3,2.6,83.0,47.0,10.4,1,1014.4,1017.0
8.7,0.0,76.0,44.0,12.7,0,1013.7,1019.2
6.5,1.2,60.0,46.0,15.6,1,1011.7,1013.5
1.7,0.0,67.0,45.0,11.9,0,1013.0,1017.5
0.3,0.0,70.0,33.0,11.0,0,1005.8,1011.0
-0.7,0.0,40.0,34.0,12.0,0,1011.6,1012.6
-2.1,0.0,58.0,29.0,9.9,0,1018.0,1021.9
8.6,0.0,69.0,35.0,13.0,0,1017.5,1022.1
3.9,0.0,70.0,42.0,11.3,0,1013.0,1018.2
10.9,0.2,68.0,97.0,17.1,0,1006.6,1010.6
8.9,27.4,52.0,54.0,10.6,1,1009.8,1007.0
4.4,0.0,44.0,46.0,10.2,0,1018.6,1018.1
-1.5,0.0,57.0,42.0,10.2,0,1024.6,1027.5
0.2,0.0,63.0,32.0,11.1,0,1028.2,1032.6
1.6,0.0,62.0,32.0,13.7,0,1021.5,1026.7
2.1,0.0,48.0,28.0,18.1,0,1015.2,1020.0
5.3,0.0,39.0,25.0,19.9,0,1012.9,1014.8
10.9,0.2,87.0,86.0,12.7,0,1011.0,1019.1
1.3,10.0,54.0,39.0,8.2,1,1013.5,1015.1
5.5,0.0,68.0,45.0,8.9,0,1011.4,1016.2
5.8,0.0,66.0,47.0,9.8,0,1009.7,1012.5
1.6,0.0,76.0,33.0,8.6,0,1007.7,1010.5
5.4,19.6,91.0,86.0,5.7,1,1005.8,1006.8
3.8,20.2,70.0,38.0,8.8,1,1013.3,1009.8
1.9,0.0,68.0,80.0,8.7,0,1019.4,1020.1
3.2,8.4,94.0,47.0,8.2,1,1022.2,1025.6
1.3,0.0,77.0,30.0,10.0,0,1021.0,1025.0
6.0,0.0,61.0,27.0,14.6,0,1015.4,1019.7
9.2,0.0,37.0,25.0,13.6,0,1015.2,1016.5
3.5,0.0,74.0,45.0,10.6,0,1017.8,1022.4
5.0,0.0,70.0,32.0,13.3,0,1012.2,1016.2
5.7,0.0,65.0,27.0,15.9,0,1009.8,1011.1
6.0,0.0,48.0,28.0,17.0,0,1010.7,1013.3
3.4,0.0,46.0,38.0,9.3,0,1020.9,1017.6
1.6,0.0,60.0,37.0,10.1,0,1024.7,1027.7
1.7,0.0,68.0,30.0,11.0,0,1017.0,1023.0
5.3,0.0,68.0,25.0,13.1,0,1006.8,1012.9
4.5,0.0,53.0,26.0,15.6,0,1006.1,1009.0
1.8,0.0,57.0,36.0,10.9,0,1015.3,1015.5
4.5,0.0,65.0,39.0,10.4,0,1021.8,1025.0
6.1,0.0,75.0,29.0,11.9,0,1019.3,1024.2
6.5,0.0,64.0,33.0,15.0,0,1014.3,1019.2
6.4,0.2,68.0,25.0,15.9,0,1013.3,1018.1
8.9,0.0,63.0,51.0,17.4,0,1004.9,1007.8
3.0,0.0,48.0,33.0,11.3,0,1012.4,1014.0
10.4,0.0,69.0,52.0,12.6,0,1017.5,1019.6
9.7,0.0,66.0,33.0,14.1,0,1014.9,1019.5
8.1,0.0,62.0,27.0,17.8,0,1014.3,1018.0
14.3,0.0,54.0,39.0,20.9,0,1013.2,1016.2
16.3,9.8,99.0,97.0,16.8,1,1009.4,1012.7
12.1,17.2,91.0,35.0,15.9,1,1011.6,1011.9
10.9,0.4,85.0,32.0,15.1,0,1013.5,1015.3
9.0,0.0,54.0,38.0,11.6,0,1020.6,1022.1
3.0,0.0,62.0,34.0,12.2,0,1023.2,1027.6
5.2,0.0,63.0,33.0,14.7,0,1018.1,1022.6
7.8,0.0,56.0,17.0,15.7,0,1014.9,1019.5
10.0,0.0,70.0,38.0,13.1,0,1014.5,1018.4
11.4,0.0,76.0,29.0,15.0,0,1009.2,1013.8
11.6,0.0,52.0,35.0,16.5,0,1007.0,1010.3
8.1,3.8,77.0,36.0,11.9,1,1011.1,1015.2
11.4,0.0,69.0,31.0,14.8,0,1007.5,1010.7
5.6,0.0,58.0,46.0,14.8,0,1016.3,1014.1
5.9,0.0,57.0,40.0,13.9,0,1019.7,1022.6
6.8,0.0,71.0,24.0,13.7,0,1009.7,1015.8
12.2,0.0,60.0,44.0,16.3,0,1014.0,1015.8
11.3,0.0,65.0,28.0,14.7,0,1015.1,1019.6
8.3,0.0,65.0,30.0,16.7,0,1012.8,1017.5
10.2,0.0,52.0,25.0,20.8,0,1013.4,1016.1
12.0,0.0,49.0,33.0,23.4,0,1013.4,1015.1
12.6,0.0,73.0,48.0,18.5,0,1014.0,1016.2
14.4,8.2,79.0,62.0,18.3,1,1014.8,1017.6
16.7,0.0,76.0,39.0,20.0,0,1011.2,1016.0
18.5,0.0,57.0,34.0,27.1,0,1012.3,1013.2
8.6,0.0,37.0,16.0,22.1,0,1008.5,1011.2
11.7,0.0,54.0,25.0,19.6,0,1009.4,1011.5
13.2,0.0,68.0,28.0,15.4,0,1012.8,1017.2
12.1,0.0,46.0,16.0,23.2,0,1010.4,1015.0
14.7,0.0,39.0,22.0,26.1,0,1012.2,1014.6
16.0,1.4,61.0,21.0,23.0,1,1016.6,1019.6
17.6,0.8,64.0,26.0,21.9,0,1015.0,1021.0
20.4,0.0,29.0,17.0,29.7,0,997.3,1005.6
14.3,0.0,54.0,31.0,15.6,0,998.4,998.5
12.7,0.4,60.0,29.0,16.6,0,1006.2,1008.6
13.5,0.0,70.0,19.0,19.3,0,1004.7,1008.4
13.6,0.0,58.0,11.0,20.2,0,1007.0,1007.0
18.7,0.0,65.0,56.0,20.5,0,1007.2,1009.7
10.4,5.4,52.0,36.0,12.9,1,1015.4,1016.2
7.9,0.0,58.0,25.0,15.2,0,1013.5,1017.8
10.9,0.0,64.0,21.0,19.0,0,1010.1,1014.1
11.7,0.0,65.0,13.0,19.4,0,1005.4,1011.3
14.4,0.0,33.0,20.0,26.7,0,999.2,1003.5
17.2,0.0,77.0,53.0,18.6,0,1010.1,1011.4
15.4,0.0,62.0,41.0,18.1,0,1011.9,1016.0
17.4,0.0,69.0,28.0,20.1,0,1008.6,1014.5
16.6,0.0,56.0,16.0,24.3,0,1006.4,1009.9
17.1,0.0,67.0,37.0,19.7,0,1012.2,1014.4
16.4,0.0,61.0,34.0,20.1,0,1012.7,1017.1
14.3,0.0,68.0,27.0,20.9,0,1007.9,1012.4
20.3,0.0,67.0,33.0,23.0,0,1006.7,1012.4
17.0,65.2,85.0,54.0,19.9,1,1005.6,1007.9
18.3,0.8,90.0,60.0,19.7,0,1006.2,1008.5
16.7,14.0,82.0,55.0,19.0,1,1003.8,1003.5
15.2,0.0,76.0,26.0,18.3,0,1011.1,1012.7
15.5,0.0,73.0,22.0,20.2,0,1007.0,1011.7
12.2,9.2,69.0,48.0,13.8,1,1017.5,1017.4
11.7,0.0,61.0,60.0,13.0,0,1022.2,1022.9
13.0,0.0,75.0,50.0,15.3,0,1021.1,1023.6
9.7,0.0,63.0,47.0,17.8,0,1020.0,1022.9
12.1,0.0,59.0,45.0,18.4,0,1018.6,1022.3
11.5,0.0,70.0,43.0,17.3,0,1016.9,1020.6
10.3,0.0,83.0,40.0,16.0,0,1016.0,1019.4
10.6,0.0,74.0,40.0,16.6,0,1018.9,1022.6
11.5,0.0,89.0,53.0,15.3,0,1017.3,1021.0
13.2,0.0,82.0,36.0,17.0,0,1015.8,1019.4
14.0,1.0,72.0,41.0,19.0,0,1018.3,1020.9
16.7,0.0,72.0,43.0,19.2,0,1016.0,1020.7
11.5,0.0,77.0,41.0,17.1,0,1009.6,1013.5
16.5,0.0,79.0,55.0,19.2,0,1009.8,1012.1
17.6,0.2,78.0,51.0,18.2,0,1014.0,1016.3
16.1,0.0,79.0,31.0,17.7,0,1008.6,1013.2
10.8,0.0,50.0,42.0,12.4,0,1016.5,1014.7
5.5,0.0,55.0,29.0,10.7,0,1018.8,1021.0
4.2,0.0,75.0,34.0,10.0,0,1021.3,1024.4
7.1,0.0,74.0,36.0,12.8,0,1020.1,1024.9
10.5,0.8,86.0,46.0,14.9,0,1011.9,1017.7
14.9,10.0,73.0,59.0,19.8,1,1011.7,1011.3
10.0,0.0,59.0,35.0,16.3,0,1014.4,1016.3
5.4,0.0,85.0,33.0,11.0,0,1012.3,1016.0
5.8,0.0,75.0,38.0,11.6,0,1017.4,1019.4
11.6,0.0,93.0,39.0,14.8,0,1015.6,1019.0
8.6,0.0,85.0,40.0,12.6,0,1014.6,1019.1
12.6,0.0,65.0,71.0,22.0,0,1012.4,1015.2
4.9,1.0,59.0,26.0,11.1,0,1015.7,1018.9
3.1,0.0,82.0,43.0,8.4,0,1010.9,1016.1
8.4,0.0,72.0,38.0,13.4,0,1010.9,1012.1
7.4,0.0,82.0,38.0,12.2,0,1015.1,1018.9
3.2,0.0,87.0,37.0,8.2,0,1013.9,1016.8
8.2,0.2,70.0,48.0,12.4,0,1021.9,1021.6
4.3,0.0,76.0,59.0,10.5,0,1028.0,1029.5
10.4,0.0,78.0,44.0,14.2,0,1027.8,1031.2
6.3,0.0,85.0,38.0,11.7,0,1023.9,1028.7
6.2,6.6,85.0,33.0,12.6,1,1020.7,1024.8
5.5,0.6,85.0,35.0,12.0,0,1023.2,1026.2
5.3,0.0,81.0,31.0,12.8,0,1022.7,1027.9
6.2,0.0,81.0,37.0,12.6,0,1020.4,1025.0
5.5,0.0,71.0,34.0,13.4,0,1021.3,1024.2
10.4,0.0,70.0,38.0,17.0,0,1021.9,1026.8
5.5,0.0,69.0,35.0,14.8,0,1015.6,1021.2
6.7,0.0,66.0,27.0,15.5,0,1010.9,1015.7
9.5,0.0,68.0,40.0,14.9,0,1008.4,1010.9
11.5,1.8,70.0,52.0,13.4,1,1013.7,1016.0
4.8,0.0,79.0,39.0,11.6,0,1013.4,1017.9
9.3,0.0,64.0,42.0,15.0,0,1012.3,1015.6
7.1,0.0,52.0,49.0,10.3,0,1017.2,1016.9
8.4,0.4,62.0,54.0,11.9,0,1016.6,1017.8
0.5,0.0,70.0,40.0,8.6,0,1010.7,1016.3
7.8,3.4,95.0,52.0,10.0,1,1007.9,1010.0
3.7,0.0,72.0,40.0,11.7,0,1012.1,1013.0
-0.9,0.0,75.0,39.0,7.8,0,1015.7,1019.2
0.2,0.0,70.0,36.0,8.7,0,1018.8,1022.8
2.6,0.0,64.0,34.0,13.1,0,1019.1,1022.7
1.2,0.0,75.0,28.0,9.1,0,1016.8,1022.6
9.1,0.0,45.0,25.0,17.3,0,1016.5,1018.8
2.9,0.0,56.0,46.0,13.1,0,1021.9,1023.2
12.1,2.2,91.0,58.0,14.0,1,1021.3,1025.6
5.2,0.0,82.0,37.0,11.9,0,1017.0,1020.6
2.9,0.0,58.0,40.0,9.3,0,1025.8,1026.9
-1.9,0.0,74.0,25.0,6.4,0,1020.4,1027.2
6.3,0.0,42.0,37.0,18.0,0,1018.3,1018.6
-0.8,0.0,57.0,32.0,7.7,0,1022.5,1026.6
-1.1,0.0,61.0,37.0,8.4,0,1024.6,1028.1
5.5,0.0,73.0,46.0,10.3,0,1027.1,1030.3
7.3,0.0,73.0,46.0,11.5,0,1028.1,1031.9
1.1,0.0,78.0,37.0,8.8,0,1028.7,1032.4
1.6,0.0,74.0,31.0,9.6,0,1029.0,1033.2
1.6,0.0,74.0,32.0,9.7,0,1027.1,1032.1
6.4,0.0,79.0,41.0,12.6,0,1022.6,1027.5
7.7,0.2,87.0,92.0,11.0,0,1014.0,1018.9
-0.2,6.4,95.0,48.0,5.3,1,1012.5,1014.8
1.9,1.0,99.0,66.0,7.1,0,1009.8,1012.2
7.1,0.4,60.0,53.0,10.3,0,1008.2,1009.1
7.1,0.0,58.0,52.0,10.7,0,1012.0,1012.7
-3.2,0.0,93.0,43.0,3.8,0,1012.0,1015.9
-4.0,0.0,76.0,38.0,3.3,0,1015.1,1018.1
-2.6,0.0,87.0,49.0,3.6,0,1015.4,1019.3
3.6,1.6,76.0,25.0,10.5,1,1013.7,1016.0
-2.5,0.0,89.0,57.0,3.0,0,1011.8,1015.8
3.0,2.4,81.0,57.0,9.3,1,1017.6,1017.0
6.5,0.0,64.0,48.0,9.3,0,1021.3,1023.0
-1.8,0.0,100.0,49.0,1.2,0,1023.5,1025.8
-3.6,0.2,99.0,74.0,1.1,0,1024.7,1028.2
-2.0,0.0,69.0,43.0,9.7,0,1029.0,1031.1
2.5,0.0,92.0,53.0,9.3,0,1029.1,1033.1
0.5,0.0,100.0,52.0,5.5,0,1027.8,1031.6
4.6,0.0,99.0,68.0,7.0,0,1026.5,1030.0
5.1,0.4,100.0,67.0,10.7,0,1024.3,1028.3
8.0,1.4,90.0,100.0,11.5,1,1013.4,1019.4
8.9,23.8,84.0,50.0,8.9,1,1014.2,1011.9
-2.7,0.0,78.0,51.0,4.0,0,1020.7,1023.5
-0.7,0.0,87.0,48.0,6.1,0,1024.9,1028.2
-0.3,0.0,99.0,57.0,3.4,0,1022.7,1027.2
2.3,0.0,100.0,66.0,5.1,0,1020.7,1024.4
5.1,0.0,71.0,64.0,11.7,0,1020.0,1019.9
-2.5,0.0,98.0,53.0,2.8,0,1029.2,1032.5
-2.1,0.0,99.0,59.0,2.0,0,1024.9,1029.5
-2.0,0.2,99.0,66.0,1.7,0,1019.3,1022.2
1.7,0.0,99.0,70.0,3.6,0,1019.1,1022.8
0.2,0.0,100.0,100.0,4.8,0,1011.0,1015.3
4.8,19.2,100.0,63.0,8.8,1,1004.9,1007.4
7.0,0.2,76.0,50.0,9.4,0,1005.8,1006.1
6.6,0.0,56.0,50.0,9.1,0,1014.7,1013.6
-1.6,0.0,85.0,48.0,5.2,0,1013.9,1016.8
-0.3,0.0,87.0,48.0,5.2,0,1010.7,1012.7
-0.6,0.0,99.0,61.0,2.5,0,1014.6,1016.3
2.4,0.0,63.0,50.0,7.8,0,1023.6,1024.7
-1.0,0.0,74.0,48.0,6.2,0,1022.3,1026.2
-3.9,0.0,93.0,40.0,-0.1,0,1020.1,1023.3
-5.5,0.0,90.0,56.0,1.5,0,1025.4,1027.1
-0.9,0.2,68.0,65.0,6.2,0,1028.9,1031.5
5.6,1.8,88.0,93.0,6.6,1,1022.3,1025.9
5.7,30.6,70.0,62.0,9.0,1,1020.9,1021.5
8.0,0.0,68.0,57.0,9.6,0,1022.8,1024.9
1.4,0.0,94.0,64.0,6.8,0,1022.2,1025.6
4.0,0.0,93.0,59.0,8.5,0,1023.8,1025.8
7.7,2.2,100.0,71.0,8.6,1,1024.4,1026.9
1.3,0.2,92.0,46.0,6.9,0,1025.2,1028.3
0.6,0.0,100.0,77.0,2.7,0,1024.2,1026.8
-0.8,0.0,100.0,84.0,0.9,0,1023.9,1026.6
0.0,0.2,99.0,72.0,0.0,0,1022.4,1026.3
-2.0,0.0,85.0,56.0,6.8,0,1013.5,1017.9
4.0,0.6,51.0,46.0,8.8,0,1012.2,1010.3
4.9,0.0,49.0,47.0,8.9,0,1019.3,1018.9
-0.2,0.0,91.0,53.0,5.5,0,1027.0,1027.5
-1.5,0.0,98.0,51.0,4.1,0,1031.3,1032.9
-4.3,0.0,75.0,40.0,4.8,0,1033.7,1037.3
1.8,0.0,80.0,54.0,4.3,0,1032.4,1035.1
-0.4,0.0,100.0,45.0,0.5,0,1032.7,1036.9
-2.1,0.2,72.82709506459092,61.0,12.573898641934415,0,1028.8,1032.9
2.3,0.0,84.0,65.0,6.7,0,1027.8,1030.6
1.8,0.0,98.0,90.0,7.0,0,1025.9,1029.0
6.8,5.2,99.0,95.0,10.3,1,1023.2,1025.3
10.2,4.6,100.0,95.0,10.8,1,1024.0,1025.9
9.8,3.4,100.0,89.0,11.7,1,1021.8,1024.6
4.6,1.0,100.0,73.0,7.8,0,1019.5,1024.0
7.8,6.6,72.82709506459092,69.0,12.573898641934415,1,1009.7,1013.5
6.1,17.0,83.0,61.0,8.7,1,1005.4,1008.5
2.0,5.8,70.0,56.0,4.2,1,1014.5,1015.3
0.8,0.0,62.0,57.0,6.2,0,1017.5,1018.1
-0.9,0.0,92.0,47.0,3.8,0,1020.5,1021.4
-0.8,0.0,64.0,43.0,7.0,0,1027.9,1030.0
-5.2,0.0,86.0,57.0,0.0,0,1027.4,1031.4
-2.1,0.0,100.0,54.0,1.7,0,1025.5,1027.7
-4.1,0.0,90.0,26.0,1.4,0,1028.3,1031.8
-1.9,0.0,83.0,55.0,2.5,0,1026.0,1030.8
2.5,0.0,76.0,73.0,9.8,0,1021.9,1024.9
7.6,3.6,100.0,49.0,9.3,1,1020.1,1021.5
3.5,0.0,79.0,50.0,7.4,0,1023.4,1026.1
-0.5,0.0,100.0,54.0,3.8,0,1020.3,1024.9
-1.4,0.0,96.0,52.0,3.3,0,1012.8,1017.4
3.3,0.2,57.0,45.0,7.6,0,1013.2,1016.1
6.7,0.0,62.0,43.0,9.0,0,1013.4,1013.4
5.7,0.0,72.0,76.0,8.0,0,1015.1,1017.8
6.3,0.8,83.0,79.0,8.7,0,1010.4,1010.8
-0.2,2.4,72.82709506459092,64.0,12.573898641934415,1,1010.3,1013.8
3.9,1.6,78.0,53.0,6.0,1,1013.8,1011.7
-2.5,0.0,72.82709506459092,72.0,12.573898641934415,0,1015.3,1019.1
2.8,0.0,69.0,24.0,9.3,0,1014.6,1016.6
-3.9,0.0,90.0,38.0,2.2,0,1014.5,1019.2
1.0,3.0,100.0,68.0,7.9,1,1002.9,1006.2
5.2,2.0,53.0,40.0,9.3,1,1013.6,1014.4
7.3,0.0,47.0,39.0,12.4,0,1008.4,1011.6
2.6,1.8,53.0,52.0,8.0,1,1019.5,1020.2
-1.1,0.0,98.0,35.0,2.9,0,1016.2,1023.5
2.9,4.4,90.0,39.0,8.6,1,1009.6,1010.1
6.0,0.0,59.0,43.0,9.8,0,1010.4,1015.5
6.6,0.0,58.0,63.0,9.0,0,1009.4,1010.6
0.8,0.0,47.0,42.0,6.4,0,1013.2,1014.5
1.5,0.0,65.0,50.0,6.7,0,1013.2,1016.3
3.7,0.0,71.0,51.0,7.4,0,1009.6,1012.5
5.7,1.0,66.0,71.0,10.2,0,1009.9,1009.1
2.1,0.0,67.0,63.0,10.8,0,1021.7,1021.4
3.5,0.0,77.0,47.0,9.1,0,1021.8,1025.0
-1.0,0.0,83.0,55.0,4.9,0,1022.0,1026.4
2.4,0.0,68.0,43.0,9.3,0,1019.2,1023.5
0.3,0.0,74.0,42.0,8.6,0,1020.7,1023.6
4.5,6.8,93.0,57.0,9.3,1,1018.3,1023.9
5.6,6.2,57.0,43.0,15.2,1,1014.3,1014.6
1.9,0.0,82.0,40.0,7.5,0,1021.6,1024.0
0.2,0.0,68.0,37.0,9.6,0,1025.6,1029.3
1.2,0.0,77.0,31.0,9.5,0,1029.0,1032.2
2.5,0.0,72.0,32.0,11.5,0,1030.7,1034.4
3.3,0.0,81.0,47.0,12.1,0,1027.8,1033.0
6.7,0.0,79.0,47.0,13.1,0,1026.0,1029.2
6.9,0.0,79.0,43.0,13.2,0,1023.5,1027.8
6.0,0.0,59.0,37.0,17.0,0,1020.8,1023.2
5.7,0.0,73.0,37.0,12.0,0,1021.8,1026.2
3.9,0.0,81.0,32.0,10.7,0,1013.4,1021.2
10.7,0.0,45.0,40.0,17.1,0,1004.6,1006.6
8.5,0.0,46.0,39.0,11.3,0,1010.3,1010.3
3.5,0.0,57.0,36.0,12.2,0,1011.7,1014.0
0.8,0.0,58.0,47.0,7.9,0,1016.3,1021.1
6.8,12.6,81.0,73.0,11.1,1,1011.2,1014.2
6.7,1.8,82.0,43.0,11.0,1,1015.0,1019.2
9.2,0.0,73.0,95.0,12.6,0,1009.0,1014.4
10.6,76.2,91.0,87.0,11.2,1,996.6,997.3
11.1,14.8,75.0,46.0,12.9,1,1000.5,1001.8
7.5,2.2,60.0,61.0,10.3,1,1005.4,1005.9
2.3,0.0,61.0,48.0,10.3,0,1007.0,1006.3
0.7,0.0,72.0,48.0,10.6,0,1011.8,1015.3
0.7,0.0,81.0,49.0,8.9,0,1012.3,1015.8
1.6,0.2,69.0,38.0,12.8,0,1007.9,1012.5
6.7,0.0,48.0,37.0,17.2,0,1002.6,1004.5
4.7,0.0,58.0,31.0,17.1,0,1007.7,1010.3
5.1,0.0,50.0,44.0,18.2,0,1008.6,1002.7
-1.1,0.0,50.0,33.0,10.1,0,1015.3,1020.2
0.6,0.0,49.0,40.0,15.0,0,1009.2,1010.0
2.1,0.0,55.0,34.0,12.3,0,1013.4,1017.2
4.4,0.0,67.0,35.0,11.9,0,1010.6,1016.7
9.5,0.0,27.0,58.0,20.0,0,1006.3,1001.7
5.9,1.2,47.0,42.0,13.4,1,1006.5,1012.9
5.8,0.0,57.0,34.0,10.1,0,1013.9,1012.5
-0.7,0.0,52.0,45.0,9.8,0,1017.8,1022.8
1.3,0.0,66.0,36.0,11.4,0,1012.4,1016.6
3.5,0.0,67.0,26.0,12.2,0,1006.1,1011.6
3.3,0.0,63.0,33.0,12.5,0,1009.1,1011.6
3.8,0.2,66.0,35.0,11.6,0,1014.9,1015.4
2.1,0.0,72.0,19.0,11.1,0,1014.1,1019.1
7.7,0.0,24.0,19.0,22.3,0,1005.3,1010.2
4.6,0.0,57.0,27.0,12.9,0,1011.6,1013.4
1.2,0.0,62.0,22.0,10.6,0,1010.1,1015.9
2.3,0.0,61.0,23.0,12.7,0,998.2,1003.2
3.9,0.8,50.0,40.0,8.1,0,1012.8,1014.9
-1.7,0.0,65.0,35.0,7.9,0,1017.9,1022.1
4.9,0.0,42.0,24.0,14.2,0,1012.0,1017.8
9.9,0.0,19.0,36.0,19.5,0,1009.5,1004.0
-2.0,0.0,46.0,20.0,8.5,0,1023.3,1026.1
0.0,0.0,53.0,19.0,9.9,0,1022.3,1027.8
2.7,0.0,59.0,28.0,12.6,0,1016.8,1021.7
5.8,0.0,52.0,27.0,16.6,0,1013.5,1017.8
14.1,5.4,80.0,90.0,17.2,1,1012.6,1016.3
15.2,4.4,59.0,55.0,16.3,1,1007.6,1006.7
8.2,0.0,51.0,30.0,11.0,0,1014.8,1012.3
-1.4,0.0,50.0,30.0,9.2,0,1017.7,1021.9
0.4,0.0,51.0,22.0,10.8,0,1018.1,1021.6
1.8,0.0,61.0,38.0,11.8,0,1019.6,1022.8
11.3,0.0,77.0,34.0,12.9,0,1013.7,1019.5
7.4,0.0,63.0,47.0,16.0,0,1010.6,1009.2
2.4,0.0,54.0,33.0,10.8,0,1016.5,1019.9
3.8,0.0,69.0,30.0,12.6,0,1017.8,1021.4
10.0,2.1640426951300866,72.82709506459092,29.0,12.573898641934415,0,1017.3,1018.5056216931217
4.6,0.0,51.0,27.0,17.2,0,1014.2,1017.6
5.6,0.0,33.0,26.0,21.6,0,1008.9,1010.0
1.2,0.0,39.0,28.0,9.9,0,1021.7,1022.3
4.6,0.0,45.0,22.0,11.1,0,1022.9,1027.3
2.7,0.0,62.0,11.0,12.7,0,1016.8,1022.3
4.7,0.0,44.0,23.0,18.0,0,1012.2,1016.3
10.2,0.0,49.0,24.0,20.5,0,1006.1,1011.3
13.9,5.4,66.0,30.0,16.1,1,1007.4,1007.5
8.8,0.0,63.0,86.0,10.9,0,1018.5,1018.1
6.2,26.6,93.0,91.0,8.4,1,1019.1,1019.8
8.4,40.4,83.0,36.0,13.3,1,1008.9,1012.6
5.4,0.0,60.0,48.0,15.0,0,1011.9,1012.8
