MinTemp,Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,RainToday,Temp3pm
10.8,0.0,28.0,13.0,67.0,69.0,0,15.0
13.7,0.0,44.0,19.0,65.0,73.0,0,18.4
13.4,0.0,43.0,20.0,75.0,84.0,0,17.8
16.7,0.4,72.0,28.0,64.0,26.0,0,31.2
16.7,7.6,67.0,13.0,43.0,32.0,1,18.7
8.2,0.0,61.0,24.0,29.0,30.0,0,18.7
8.6,0.0,31.0,9.0,57.0,61.0,0,16.8
11.8,0.0,20.0,11.0,63.0,56.0,0,17.9
13.2,0.0,41.0,11.0,38.0,72.0,0,20.3
14.1,0.0,46.0,11.0,31.0,14.0,0,30.9
18.3,0.0,67.0,43.0,18.0,80.0,0,18.4
14.7,4.0,46.0,9.0,94.0,93.0,1,15.5
11.0,11.8,70.0,19.0,41.0,55.0,1,16.6
12.2,0.0,31.0,15.0,62.0,65.0,0,16.1
11.0,3.4,37.0,13.0,82.0,68.0,1,16.1
11.8,0.0,35.0,17.0,52.0,53.0,0,19.4
13.8,1.0,46.0,11.0,85.0,73.0,0,17.2
6.1,19.0,93.0,24.0,89.0,78.0,1,13.7
6.5,30.4,33.0,17.0,55.0,54.0,1,16.2
11.7,11.2,37.0,11.0,71.0,64.0,1,17.4
13.2,0.0,35.0,13.0,49.0,73.0,0,19.7
16.6,0.0,57.0,6.0,25.0,20.0,0,29.0
16.8,0.0,39.0,24.0,79.0,59.0,0,18.3
15.7,0.0,44.0,17.0,73.0,68.0,0,18.8
15.8,0.0,24.0,11.0,80.0,80.0,0,20.1
16.6,0.0,59.0,19.0,78.0,71.0,0,19.4
14.7,0.0,39.0,13.0,59.0,73.0,0,20.1
12.4,2.4,87.0,43.0,79.0,62.0,1,15.2
10.6,9.2,50.0,20.0,62.0,48.0,1,16.9
11.4,0.0,54.0,17.0,56.0,67.0,0,19.2
14.4,0.0,43.0,9.0,71.0,78.0,0,20.4
16.9,0.0,56.0,11.0,77.0,73.0,0,19.4
11.8,0.0,37.0,26.0,58.0,53.0,0,16.5
13.5,0.0,30.0,20.0,64.0,63.0,0,18.3
12.2,0.0,43.0,9.0,64.0,69.0,0,19.7
16.0,0.0,45.6908422459893,11.0,57.0,65.12857142857143,0,19.934872135503152
14.939471074380165,3.594902749832327,45.6908422459893,16.618351063829788,67.66190634340751,65.12857142857143,0,19.934872135503152
17.2,3.594902749832327,69.0,33.0,32.0,73.0,0,20.6
14.4,0.0,52.0,33.0,49.0,56.0,0,17.2
12.4,3.8,30.0,13.0,88.0,73.0,1,16.0
13.5,2.8,37.0,4.0,83.0,76.0,1,20.6
16.2,0.0,44.0,17.0,82.0,82.0,0,20.3
17.9,0.0,59.0,7.0,87.0,78.0,0,20.6
17.4,3.0,35.0,9.0,93.0,90.0,1,19.0
17.7,1.0,28.0,24.0,82.0,82.0,0,20.3
17.8,14.8,57.0,11.0,87.0,83.0,1,22.0
15.2,0.6,43.0,31.0,77.0,67.0,0,16.6
13.9,0.0,26.0,7.0,55.0,53.0,0,18.6
13.4,0.0,59.0,22.0,57.0,67.0,0,19.9
16.5,0.0,56.0,35.0,66.0,73.0,0,17.5
14.4,1.2,28.0,4.0,93.0,80.0,1,17.1
14.9,0.2,39.0,13.0,80.0,79.0,0,21.0
15.8,0.8,43.0,2.0,88.0,86.0,0,16.6
13.3,8.0,39.0,9.0,79.0,59.0,1,18.8
15.6,0.0,72.0,20.0,69.0,76.0,0,20.4
12.1,0.0,63.0,13.0,49.0,64.0,0,17.1
13.6,3.6,52.0,30.0,67.0,67.0,1,19.6
13.8,0.0,70.0,13.0,65.0,76.0,0,20.6
16.3,0.0,70.0,30.0,72.0,68.0,0,17.5
15.1,0.0,20.0,17.0,71.0,57.0,0,20.2
15.7,0.0,41.0,19.0,71.0,73.0,0,21.7
18.6,0.0,31.0,11.0,82.0,78.0,0,23.4
18.9,0.0,30.0,15.0,86.0,85.0,0,20.8
18.6,0.0,61.0,19.0,89.0,83.0,0,20.8
18.3,10.8,26.0,17.0,95.0,85.0,1,20.0
18.4,0.0,44.0,6.0,87.0,79.0,0,23.4
20.3,0.0,33.0,24.0,86.0,87.0,0,21.8
19.9,0.0,48.0,7.0,85.0,76.0,0,22.8
19.6,0.0,56.0,15.0,79.0,68.0,0,19.1
16.0,0.0,28.0,4.0,63.0,61.0,0,22.4
19.1,0.0,48.0,17.0,66.0,72.0,0,23.6
19.9,0.0,46.0,24.0,78.0,75.0,0,24.0
19.7,0.0,24.0,11.0,81.0,76.0,0,24.8
20.7,0.0,39.0,17.0,76.0,73.0,0,24.2
21.8,0.0,65.0,28.0,29.0,21.0,0,35.9
18.4,0.0,57.0,41.0,74.0,55.0,0,21.0
17.8,0.0,39.0,11.0,67.0,65.0,0,24.6
20.3,0.0,37.0,17.0,67.0,71.0,0,25.5
21.7,0.0,43.0,31.0,70.0,78.0,0,22.5
20.2,0.0,65.0,11.0,78.0,76.0,0,21.4
15.4,4.2,57.0,39.0,66.0,62.0,1,20.3
15.7,0.0,33.0,7.0,56.0,60.0,0,23.1
18.2,0.0,35.0,9.0,71.0,71.0,0,24.3
20.5,0.0,37.0,7.0,76.0,76.0,0,25.1
21.6,0.0,98.0,9.0,68.0,68.0,0,27.0
20.4,0.0,44.0,28.0,74.0,75.0,0,20.0
17.3,0.0,28.0,19.0,74.0,53.0,0,23.4
20.0,0.0,48.0,11.0,80.0,71.0,0,25.3
21.4,0.0,59.0,15.0,73.0,80.0,0,24.6
19.9,15.4,54.0,31.0,80.0,74.0,1,21.6
19.9,0.0,39.0,6.0,71.0,75.0,0,24.4
21.5,0.0,46.0,15.0,81.0,76.0,0,26.1
22.9,0.0,50.0,11.0,89.0,75.0,0,26.6
20.6,72.6,48.0,9.0,92.0,90.0,1,22.5
20.2,9.0,67.0,33.0,92.0,94.0,1,20.4
19.5,139.0,59.0,9.0,94.0,78.0,1,22.7
18.3,0.8,33.0,9.0,83.0,72.0,0,22.6
20.1,0.0,54.0,22.0,74.0,78.0,0,24.3
15.2,43.8,72.0,50.0,95.0,76.0,1,18.6
15.9,12.6,69.0,26.0,73.0,88.0,1,17.6
16.9,9.6,50.0,33.0,67.0,74.0,1,22.1
21.0,0.0,37.0,26.0,71.0,68.0,0,23.2
19.7,0.4,44.0,22.0,71.0,63.0,0,25.2
19.7,0.0,43.0,15.0,62.0,72.0,0,24.5
20.6,0.0,43.0,26.0,64.0,69.0,0,24.5
20.1,0.0,37.0,13.0,76.0,65.0,0,25.1
21.0,0.0,44.0,7.0,72.0,71.0,0,24.9
20.4,0.0,41.0,15.0,67.0,69.0,0,23.5
19.2,0.2,30.0,7.0,82.0,68.0,0,25.3
21.0,0.0,35.0,6.0,75.0,64.0,0,25.2
19.8,0.0,54.0,30.0,65.0,69.0,0,25.3
20.8,0.2,46.0,15.0,74.0,76.0,0,23.1
19.0,0.0,39.0,22.0,77.0,69.0,0,21.7
19.3,0.0,31.0,19.0,74.0,72.0,0,25.4
15.8,0.2,74.0,41.0,49.0,51.0,0,21.0
13.9,0.0,50.0,22.0,51.0,53.0,0,20.7
13.9,0.0,26.0,13.0,65.0,59.0,0,21.9
15.9,0.8,43.0,2.0,76.0,63.0,0,23.8
19.4,0.0,56.0,11.0,66.0,69.0,0,23.8
21.1,0.0,52.0,20.0,63.0,45.0,0,30.6
20.7,0.0,24.0,7.0,84.0,71.0,0,24.2
19.8,0.0,39.0,4.0,78.0,78.0,0,24.6
19.0,0.0,35.0,22.0,68.0,73.0,0,24.1
20.4,0.0,35.0,11.0,79.0,85.0,0,24.0
21.4,0.0,41.0,0.0,82.0,78.0,0,25.3
21.0,0.0,41.0,11.0,78.0,45.0,0,28.3
15.4,0.4,46.0,17.0,59.0,50.0,0,19.2
15.4,0.0,44.0,17.0,59.0,60.0,0,22.7
18.7,0.0,43.0,15.0,48.0,41.0,0,22.5
16.6,15.8,28.0,19.0,91.0,86.0,1,19.6
15.3,0.4,31.0,6.0,55.0,60.0,0,22.6
15.1,18.8,59.0,22.0,93.0,69.0,1,18.5
15.0,42.4,37.0,22.0,93.0,91.0,1,17.2
15.3,10.4,41.0,13.0,90.0,77.0,1,19.9
15.3,3.0,30.0,7.0,87.0,70.0,1,19.4
14.8,4.2,24.0,6.0,84.0,68.0,1,21.3
14.9,0.0,20.0,7.0,74.0,70.0,0,21.7
16.5,7.8,33.0,15.0,75.0,76.0,1,20.2
15.2,0.0,35.0,11.0,70.0,68.0,0,22.4
17.8,0.0,37.0,7.0,60.0,66.0,0,23.4
17.0,0.2,30.0,4.0,73.0,68.0,0,23.3
18.2,0.0,44.0,17.0,66.0,67.0,0,22.4
18.4,0.0,33.0,4.0,60.0,73.0,0,23.9
18.5,0.0,39.0,9.0,52.0,86.0,0,21.2
15.8,18.0,41.0,20.0,88.0,82.0,1,17.8
14.5,0.2,28.0,19.0,75.0,72.0,0,20.1
15.6,0.0,46.0,11.0,78.0,73.0,0,19.3
11.3,2.6,70.0,44.0,63.0,48.0,1,17.6
12.0,30.8,72.0,48.0,84.0,82.0,1,15.8
11.8,21.0,30.0,19.0,69.0,61.0,1,18.3
13.8,0.0,41.0,13.0,65.0,41.0,0,22.2
14.0,0.0,41.0,20.0,53.0,40.0,0,23.4
14.1,0.0,24.0,13.0,46.0,53.0,0,20.0
13.1,0.0,43.0,9.0,49.0,51.0,0,19.1
15.5,0.0,41.0,15.0,45.0,50.0,0,22.6
15.4,0.0,37.0,11.0,52.0,67.0,0,21.8
17.5,0.0,57.0,9.0,46.0,23.0,0,27.9
16.1,0.0,22.0,6.0,70.0,78.0,0,21.3
17.3,0.0,35.0,20.0,85.0,83.0,0,18.6
17.4,0.0,41.0,7.0,74.0,80.0,0,19.9
12.3,0.0,50.0,20.0,54.0,63.0,0,16.5
11.9,0.4,37.0,9.0,63.0,54.0,0,21.0
15.1,0.0,94.0,9.0,36.0,65.0,0,18.0
11.7,0.0,43.0,20.0,53.0,52.0,0,16.7
12.1,0.0,37.0,24.0,62.0,70.0,0,16.0
12.9,0.0,22.0,13.0,72.0,68.0,0,18.8
12.7,0.6,50.0,2.0,78.0,70.0,0,19.9
15.2,0.0,31.0,20.0,62.0,63.0,0,21.7
12.8,0.0,15.0,0.0,63.0,69.0,0,20.0
14.6,0.2,31.0,9.0,88.0,82.0,0,19.6
16.1,0.0,33.0,19.0,70.0,73.0,0,20.2
16.3,0.0,30.0,13.0,59.0,55.0,0,20.7
13.4,0.0,44.0,11.0,51.0,42.0,0,17.5
9.9,0.0,50.0,2.0,51.0,36.0,0,19.1
10.9,0.0,80.0,13.0,57.0,39.0,0,18.8
13.0,0.0,72.0,28.0,47.0,39.0,0,17.5
12.3,0.2,48.0,19.0,48.0,47.0,0,17.1
11.4,0.0,43.0,19.0,50.0,31.0,0,19.2
11.6,0.0,43.0,15.0,47.0,40.0,0,18.9
13.7,0.0,44.0,11.0,49.0,57.0,0,18.0
11.7,0.0,30.0,9.0,64.0,71.0,0,15.0
11.6,45.4,61.0,20.0,94.0,71.0,1,17.5
11.9,57.4,48.0,17.0,87.0,83.0,1,14.8
11.5,7.6,35.0,22.0,63.0,60.0,1,17.8
9.9,4.6,24.0,0.0,56.0,51.0,1,19.6
10.7,0.0,44.0,19.0,62.0,63.0,0,17.5
12.9,27.4,31.0,7.0,86.0,70.0,1,18.2
13.7,0.4,31.0,13.0,74.0,66.0,0,20.4
15.0,0.0,30.0,9.0,66.0,74.0,0,19.9
14.2,0.0,31.0,11.0,59.0,64.0,0,21.6
15.7,0.0,59.0,17.0,59.0,67.0,0,19.4
14.7,0.6,78.0,46.0,92.0,63.0,0,14.6
11.8,0.6,56.0,22.0,51.0,46.0,0,16.8
11.2,0.0,28.0,13.0,62.0,63.0,0,17.8
12.1,0.6,33.0,9.0,78.0,68.0,0,18.1
14.0,0.0,28.0,9.0,46.0,60.0,0,18.3
15.7,0.0,44.0,13.0,73.0,49.0,0,19.6
12.9,0.0,28.0,15.0,61.0,63.0,0,15.8
12.4,0.0,31.0,20.0,66.0,65.0,0,18.0
12.4,0.0,30.0,17.0,71.0,80.0,0,16.1
12.0,3.6,26.0,19.0,64.0,61.0,1,17.2
11.4,0.0,35.0,7.0,84.0,82.0,0,16.5
12.0,5.6,39.0,19.0,71.0,46.0,1,18.6
10.5,0.0,46.0,9.0,65.0,52.0,0,17.2
12.8,0.0,57.0,37.0,50.0,50.0,0,17.4
11.6,0.0,50.0,22.0,54.0,47.0,0,16.9
10.8,0.0,48.0,26.0,65.0,59.0,0,16.2
9.7,0.0,46.0,15.0,60.0,71.0,0,13.7
10.3,8.2,59.0,24.0,74.0,64.0,1,14.1
10.3,0.0,43.0,24.0,66.0,62.0,0,14.2
9.0,0.2,35.0,15.0,66.0,62.0,0,14.8
9.3,0.0,46.0,24.0,71.0,83.0,0,12.8
10.3,14.4,30.0,17.0,90.0,91.0,1,10.8
9.9,64.2,81.0,17.0,89.0,89.0,1,12.2
10.7,45.4,76.0,24.0,87.0,92.0,1,13.4
12.5,71.4,65.0,46.0,91.0,77.0,1,17.0
12.7,8.8,26.0,11.0,93.0,89.0,1,15.1
11.0,13.8,28.0,11.0,94.0,95.0,1,13.0
11.8,66.2,30.0,13.0,95.0,93.0,1,12.7
11.3,6.4,39.0,17.0,82.0,80.0,1,15.4
9.0,0.2,20.0,6.0,77.0,69.0,0,17.6
9.3,0.0,22.0,0.0,70.0,58.0,0,18.3
8.9,0.0,30.0,11.0,66.0,52.0,0,18.4
9.5,0.0,48.0,9.0,55.0,41.0,0,21.1
11.8,0.0,61.0,11.0,42.0,26.0,0,17.0
9.4,0.0,48.0,17.0,42.0,32.0,0,15.9
10.9,0.0,44.0,19.0,51.0,38.0,0,17.9
10.6,0.0,35.0,19.0,51.0,50.0,0,15.9
10.5,0.0,41.0,20.0,61.0,66.0,0,13.4
10.2,2.4,28.0,17.0,81.0,79.0,1,13.8
8.3,0.2,20.0,7.0,81.0,68.0,0,16.0
10.3,0.0,31.0,17.0,63.0,62.0,0,17.4
10.6,0.0,15.0,6.0,78.0,69.0,0,16.7
10.9,0.0,30.0,15.0,68.0,65.0,0,17.6
13.9,1.8,26.0,19.0,76.0,71.0,1,17.3
14.9,0.0,20.0,2.0,78.0,72.0,0,18.2
14.8,0.0,37.0,7.0,67.0,67.0,0,20.4
16.1,0.0,43.0,11.0,70.0,77.0,0,18.5
16.5,0.0,56.0,19.0,68.0,77.0,0,17.5
11.3,3.0,54.0,0.0,67.0,35.0,1,18.4
8.5,0.0,76.0,43.0,46.0,30.0,0,15.0
5.7,0.0,50.0,7.0,49.0,27.0,0,15.4
8.6,0.0,50.0,22.0,53.0,40.0,0,16.1
11.7,0.0,56.0,41.0,54.0,51.0,0,15.4
9.4,0.0,30.0,19.0,54.0,38.0,0,17.3
9.4,0.0,31.0,9.0,54.0,43.0,0,17.0
8.3,0.0,31.0,0.0,67.0,68.0,0,16.6
11.9,0.0,41.0,17.0,66.0,78.0,0,16.9
12.1,0.0,35.0,19.0,60.0,74.0,0,18.6
13.7,0.0,67.0,6.0,69.0,72.0,0,17.7
11.7,20.2,41.0,15.0,83.0,72.0,1,14.6
9.2,0.0,20.0,0.0,66.0,61.0,0,16.4
10.0,0.0,54.0,17.0,70.0,41.0,0,18.6
10.0,0.0,43.0,17.0,50.0,31.0,0,17.2
10.3,0.0,72.0,7.0,62.0,34.0,0,16.3
10.7,0.0,65.0,13.0,47.0,36.0,0,18.4
13.1,0.0,70.0,22.0,48.0,36.0,0,20.4
9.9,0.2,33.0,11.0,47.0,49.0,0,15.1
10.1,1.0,59.0,19.0,63.0,76.0,0,12.3
9.2,2.8,39.0,11.0,53.0,39.0,1,17.2
12.2,0.0,39.0,13.0,41.0,61.0,0,19.5
10.8,0.0,39.0,9.0,48.0,56.0,0,18.4
13.1,0.0,102.0,19.0,46.0,41.0,0,19.5
9.4,1.2,69.0,24.0,38.0,27.0,1,19.7
10.3,0.0,52.0,19.0,45.0,24.0,0,22.8
10.2,0.0,59.0,31.0,38.0,46.0,0,15.6
9.2,0.0,46.0,11.0,54.0,61.0,0,17.8
13.8,0.0,54.0,20.0,58.0,29.0,0,22.3
10.1,0.0,43.0,15.0,43.0,32.0,0,20.8
10.4,0.0,78.0,6.0,47.0,37.0,0,15.6
8.1,0.0,61.0,19.0,42.0,30.0,0,14.3
8.8,0.0,54.0,20.0,45.0,31.0,0,15.6
7.2,0.0,50.0,15.0,51.0,38.0,0,16.5
12.3,0.0,87.0,19.0,49.0,47.0,0,16.5
14.1,0.0,59.0,17.0,48.0,58.0,0,18.2
11.3,0.0,33.0,4.0,56.0,63.0,0,18.2
11.3,0.0,22.0,9.0,59.0,65.0,0,17.6
12.0,0.0,33.0,4.0,61.0,76.0,0,17.5
12.7,0.0,31.0,15.0,46.0,63.0,0,18.2
12.0,0.0,46.0,6.0,78.0,82.0,0,17.9
15.2,0.0,39.0,24.0,66.0,75.0,0,20.0
13.6,0.0,24.0,9.0,58.0,59.0,0,19.9
12.3,0.0,52.0,0.0,52.0,72.0,0,19.5
14.9,0.0,31.0,9.0,66.0,71.0,0,18.9
12.3,0.0,30.0,0.0,73.0,70.0,0,20.1
12.7,0.0,50.0,9.0,74.0,68.0,0,18.8
14.5,0.0,26.0,6.0,54.0,74.0,0,21.3
16.1,0.0,31.0,17.0,80.0,79.0,0,19.6
16.0,0.0,46.0,2.0,88.0,83.0,0,19.6
15.2,0.0,43.0,9.0,83.0,75.0,0,18.5
15.8,0.0,41.0,15.0,70.0,80.0,0,20.5
19.7,0.0,74.0,33.0,25.0,15.0,0,30.2
13.4,0.0,57.0,13.0,40.0,20.0,0,22.7
11.4,0.0,76.0,11.0,43.0,54.0,0,18.8
9.3,0.0,39.0,15.0,63.0,62.0,0,15.9
13.4,17.6,50.0,26.0,92.0,73.0,1,17.9
13.2,1.2,30.0,15.0,77.0,71.0,1,16.8
14.4,0.0,83.0,17.0,75.0,89.0,0,16.4
15.1,57.8,72.0,22.0,81.0,51.0,1,21.5
15.7,0.0,52.0,19.0,49.0,31.0,0,23.2
13.8,0.8,57.0,22.0,31.0,21.0,0,21.8
13.2,0.0,72.0,22.0,57.0,56.0,0,14.7
12.2,0.0,35.0,17.0,48.0,57.0,0,17.7
11.8,0.0,30.0,22.0,43.0,69.0,0,19.3
12.0,4.0,17.0,6.0,71.0,70.0,1,20.9
16.4,0.0,52.0,24.0,52.0,20.0,0,29.1
16.2,0.0,43.0,6.0,41.0,69.0,0,22.0
15.7,0.0,89.0,19.0,60.0,20.0,0,23.4
11.5,0.0,56.0,15.0,33.0,52.0,0,19.0
13.1,0.0,72.0,24.0,32.0,13.0,0,26.1
13.3,0.0,48.0,11.0,42.0,45.0,0,19.7
14.1,0.0,37.0,11.0,48.0,66.0,0,21.8
19.2,0.0,81.0,31.0,34.0,34.0,0,25.9
10.7,0.0,44.0,13.0,42.0,55.0,0,20.5
13.4,0.0,65.0,31.0,49.0,57.0,0,12.5
10.3,0.0,41.0,28.0,44.0,42.0,0,16.8
11.7,0.0,48.0,17.0,35.0,68.0,0,22.1
19.5,0.0,54.0,0.0,32.0,54.0,0,24.1
14.9,0.0,48.0,22.0,64.0,58.0,0,17.3
12.7,2.4,54.0,9.0,72.0,74.0,1,15.9
12.8,0.0,41.0,13.0,52.0,66.0,0,22.6
19.1,0.0,85.0,30.0,23.0,10.0,0,35.7
16.1,1.4,54.0,28.0,64.0,54.0,1,19.9
13.4,0.0,31.0,13.0,45.0,73.0,0,21.8
15.9,0.0,76.0,39.0,35.0,12.0,0,33.5
12.5,1.4,54.0,33.0,40.0,42.0,1,15.9
10.0,0.0,26.0,7.0,40.0,39.0,0,19.2
12.2,0.0,57.0,11.0,37.0,55.0,0,22.4
19.2,0.0,91.0,39.0,33.0,10.0,0,31.5
12.1,0.0,43.0,24.0,37.0,44.0,0,18.7
14.2,0.0,39.0,24.0,58.0,52.0,0,20.5
16.4,0.0,37.0,20.0,72.0,79.0,0,20.7
15.7,0.0,35.0,9.0,63.0,72.0,0,22.7
18.8,0.0,44.0,15.0,72.0,72.0,0,21.9
19.5,3.0,83.0,24.0,52.0,16.0,1,30.0
14.8,0.0,61.0,24.0,35.0,18.0,0,20.4
11.0,0.0,30.0,15.0,30.0,42.0,0,18.9
13.1,0.0,33.0,15.0,40.0,51.0,0,19.6
14.0,0.0,39.0,24.0,61.0,74.0,0,18.1
15.0,0.0,31.0,7.0,77.0,66.0,0,21.5
14.6,0.0,85.0,11.0,64.0,67.0,0,18.4
12.6,0.2,41.0,28.0,58.0,54.0,0,19.0
14.4,0.0,33.0,2.0,69.0,63.0,0,19.3
14.9,2.0,37.0,6.0,74.0,66.0,1,20.1
16.6,0.0,41.0,13.0,73.0,71.0,0,23.0
19.5,0.0,63.0,30.0,28.0,78.0,0,20.5
12.6,0.0,61.0,33.0,33.0,48.0,0,16.6
14.1,0.0,52.0,24.0,59.0,52.0,0,18.7
12.0,0.0,39.0,13.0,57.0,57.0,0,20.0
16.0,0.0,41.0,11.0,65.0,70.0,0,22.4
20.2,0.0,46.0,13.0,61.0,68.0,0,22.7
20.8,0.4,59.0,2.0,46.0,77.0,0,19.9
14.6,0.2,57.0,30.0,80.0,87.0,0,15.2
13.7,50.6,69.0,44.0,83.0,90.0,1,16.0
14.7,52.8,31.0,9.0,83.0,72.0,1,19.5
15.8,0.8,52.0,20.0,40.0,68.0,0,22.3
15.8,0.0,31.0,9.0,41.0,49.0,0,22.2
14.8,0.0,39.0,24.0,76.0,72.0,0,18.6
14.4,34.8,57.0,4.0,89.0,75.0,1,18.5
13.7,16.2,61.0,28.0,90.0,76.0,1,18.2
13.6,15.0,61.0,31.0,76.0,93.0,1,15.7
14.9,45.8,43.0,26.0,79.0,75.0,1,21.5
15.8,0.0,31.0,13.0,78.0,77.0,0,23.1
19.1,0.0,46.0,19.0,84.0,79.0,0,21.7
19.1,4.8,52.0,30.0,80.0,76.0,1,20.2
17.8,6.8,33.0,20.0,85.0,81.0,1,20.9
15.4,0.0,54.0,13.0,70.0,66.0,0,20.0
15.2,0.0,72.0,11.0,74.0,85.0,0,17.3
14.6,2.4,46.0,22.0,60.0,60.0,1,19.4
13.0,0.0,24.0,7.0,59.0,55.0,0,21.4
16.1,0.0,48.0,19.0,69.0,72.0,0,22.7
18.5,0.0,61.0,31.0,85.0,68.0,0,17.7
13.8,21.0,54.0,24.0,65.0,59.0,1,19.0
14.3,0.0,28.0,13.0,67.0,63.0,0,20.2
16.6,0.0,44.0,20.0,63.0,60.0,0,22.1
16.0,0.0,56.0,13.0,65.0,69.0,0,21.9
17.5,0.0,50.0,19.0,77.0,84.0,0,21.6
17.5,7.8,76.0,20.0,68.0,46.0,1,18.7
12.2,0.0,61.0,19.0,38.0,48.0,0,19.4
13.8,0.0,28.0,6.0,36.0,53.0,0,20.9
15.9,0.0,54.0,20.0,70.0,65.0,0,22.5
18.9,0.0,39.0,2.0,61.0,79.0,0,23.1
21.8,0.0,57.0,19.0,44.0,22.0,0,30.5
16.5,0.0,44.0,7.0,38.0,55.0,0,23.3
19.2,0.0,50.0,9.0,68.0,68.0,0,23.0
17.8,0.0,33.0,7.0,72.0,73.0,0,23.7
19.7,0.0,59.0,33.0,82.0,83.0,0,19.5
17.5,31.0,41.0,9.0,92.0,88.0,1,19.8
17.9,7.2,35.0,19.0,88.0,78.0,1,22.0
19.1,0.0,43.0,13.0,64.0,69.0,0,23.2
18.1,0.0,33.0,13.0,73.0,65.0,0,23.6
19.0,0.0,59.0,24.0,70.0,71.0,0,22.9
20.4,0.0,35.0,15.0,82.0,69.0,0,25.2
21.0,0.0,59.0,28.0,76.0,78.0,0,22.3
20.7,0.0,43.0,20.0,80.0,86.0,0,23.1
20.9,0.0,61.0,11.0,88.0,87.0,0,23.1
16.9,6.2,44.0,26.0,75.0,69.0,1,19.9
17.7,0.0,41.0,4.0,88.0,91.0,0,19.6
18.2,71.6,44.0,19.0,94.0,77.0,1,21.8
16.9,4.6,24.0,9.0,80.0,69.0,1,22.9
18.1,0.0,54.0,19.0,72.0,77.0,0,22.8
19.5,0.0,78.0,52.0,67.0,60.0,0,20.1
17.4,0.0,39.0,7.0,58.0,62.0,0,22.5
17.5,0.0,35.0,13.0,76.0,71.0,0,22.2
18.8,0.0,48.0,22.0,76.0,78.0,0,22.9
21.2,0.0,61.0,6.0,70.0,82.0,0,21.9
20.2,0.2,43.0,15.0,78.0,74.0,0,23.2
19.3,0.0,65.0,22.0,68.0,65.0,0,23.1
18.8,0.0,59.0,22.0,62.0,81.0,0,22.7
17.7,0.0,39.0,17.0,32.0,56.0,0,23.8
15.6,5.4,57.0,35.0,65.0,68.0,1,19.5
14.8,27.4,41.0,17.0,80.0,70.0,1,19.4
16.8,0.6,31.0,6.0,75.0,64.0,0,21.3
18.1,0.0,41.0,2.0,77.0,71.0,0,23.7
18.1,0.0,46.0,9.0,78.0,77.0,0,23.8
20.0,0.0,35.0,9.0,80.0,78.0,0,23.1
18.4,0.0,24.0,15.0,70.0,67.0,0,23.1
17.2,0.0,44.0,9.0,69.0,71.0,0,24.2
20.7,0.0,52.0,20.0,81.0,75.0,0,24.0
17.7,0.0,26.0,4.0,83.0,77.0,0,23.6
19.3,0.0,46.0,13.0,82.0,79.0,0,23.5
19.0,0.0,31.0,22.0,83.0,77.0,0,23.1
18.8,0.0,43.0,24.0,87.0,83.0,0,22.2
20.1,4.6,44.0,7.0,92.0,95.0,1,18.7
18.4,7.4,22.0,15.0,95.0,84.0,1,22.3
19.0,0.2,43.0,28.0,84.0,72.0,0,20.6
18.0,5.6,35.0,19.0,72.0,61.0,1,23.4
20.5,0.0,50.0,24.0,77.0,82.0,0,22.7
17.7,4.2,61.0,30.0,72.0,56.0,1,20.6
15.3,2.0,43.0,15.0,74.0,61.0,1,21.4
17.3,0.0,44.0,0.0,70.0,65.0,0,23.4
19.8,0.2,54.0,28.0,55.0,71.0,0,23.9
19.7,0.0,30.0,19.0,76.0,71.0,0,24.7
19.3,0.0,54.0,9.0,83.0,63.0,0,24.0
19.3,0.0,41.0,7.0,67.0,71.0,0,22.6
20.4,0.0,35.0,19.0,81.0,77.0,0,24.4
20.5,0.0,44.0,24.0,81.0,71.0,0,24.0
20.2,0.0,50.0,24.0,70.0,67.0,0,23.7
18.2,0.0,61.0,31.0,91.0,86.0,0,18.3
17.2,2.2,52.0,17.0,57.0,56.0,1,21.3
16.6,0.2,22.0,7.0,65.0,58.0,0,22.0
15.9,0.0,41.0,17.0,61.0,65.0,0,23.4
17.6,0.0,46.0,9.0,76.0,69.0,0,23.9
17.9,0.0,48.0,13.0,84.0,77.0,0,23.1
19.7,0.0,74.0,26.0,73.0,74.0,0,21.8
19.0,0.0,33.0,11.0,80.0,78.0,0,22.3
20.3,1.4,20.0,2.0,88.0,83.0,1,23.0
20.5,0.8,31.0,11.0,83.0,75.0,0,24.6
20.4,0.2,31.0,0.0,87.0,83.0,0,22.3
20.6,2.4,35.0,26.0,92.0,81.0,1,23.7
20.7,2.2,59.0,6.0,83.0,92.0,1,21.0
17.7,28.0,44.0,19.0,85.0,75.0,1,22.2
17.8,0.6,31.0,0.0,78.0,75.0,0,23.4
20.5,0.0,43.0,11.0,84.0,83.0,0,23.3
18.5,6.6,43.0,13.0,44.0,54.0,1,23.0
16.7,0.0,31.0,17.0,30.0,58.0,0,23.2
17.6,0.6,30.0,9.0,83.0,69.0,0,21.0
18.5,0.0,35.0,15.0,69.0,68.0,0,22.4
17.9,0.0,28.0,9.0,75.0,66.0,0,24.8
20.1,0.0,57.0,20.0,72.0,71.0,0,24.2
20.1,0.2,37.0,11.0,77.0,75.0,0,24.2
18.8,5.2,43.0,31.0,86.0,94.0,1,18.2
17.3,6.4,39.0,24.0,94.0,81.0,1,19.4
