Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Evaporation,Sunshine,Pressure9am,Pressure3pm,Temp9am
0.0,61.0,28.0,17.0,74.0,87.0,8.0,7.0,0,8.8,13.6,1.0,0.4,1014.4,1008.8,10.4
16.2,59.0,22.0,30.0,83.0,80.0,5.0,7.0,1,10.8,12.1,1.8,5.5,1020.0,1020.1,6.8
8.6,37.0,20.0,22.0,92.0,86.0,7.0,7.0,1,12.6,14.7,0.4,5.6,1023.3,1023.5,11.7
1.2,30.0,9.0,20.0,88.0,56.0,7.0,4.0,1,14.9,15.2,1.0,6.3,1030.4,1029.8,11.7
0.0,22.0,7.0,15.0,96.0,48.0,1.0,6.0,0,16.1,16.8,1.8,7.7,1033.8,1030.7,11.5
0.0,46.0,26.0,22.0,59.0,51.0,7.0,7.0,0,20.0,20.9,2.8,10.7,1025.4,1021.7,13.3
0.0,39.0,20.0,19.0,55.0,41.0,5.0,2.0,0,23.3,23.6,4.0,9.9,1022.8,1020.4,17.0
0.0,50.0,20.0,28.0,49.0,34.0,4.0,6.0,0,24.8,25.4,5.0,9.0,1022.3,1017.4,17.9
0.0,39.0,26.0,26.0,38.0,63.0,5.0,3.0,0,16.3,20.2,7.2,5.1,1011.7,1011.7,17.8
1.8,37.0,20.0,22.0,73.0,71.0,6.0,7.0,1,12.7,14.6,2.2,6.1,1017.9,1018.3,11.0
0.2,30.0,11.0,13.0,89.0,73.0,4.0,5.0,0,13.8,14.8,1.4,4.0,1020.0,1019.1,11.7
13.6,39.0,13.0,19.0,88.0,73.0,8.0,7.0,1,12.8,13.8,3.4370722433460075,2.1,1025.9,1026.5,10.2
1.8,22.0,0.0,17.0,96.0,78.0,7.0,7.0,1,14.2,15.6,1.4,1.3,1030.4,1028.0,10.8
0.0,30.0,9.0,13.0,94.0,54.0,7.0,5.0,0,15.8,17.2,0.8,4.4,1025.0,1020.8,10.6
0.0,37.0,11.0,19.0,79.0,39.0,7.0,5.0,0,21.4,22.1,2.6,9.6,1018.9,1014.3,12.2
1.8,52.0,24.0,31.0,63.0,65.0,7.0,5.0,1,12.4,13.8,3.8,4.7,1020.1,1020.6,10.9
2.4,48.0,31.0,24.0,59.0,55.0,5.0,5.0,1,11.6,13.4,2.0,9.1,1030.6,1032.2,10.9
0.4,31.0,7.0,24.0,71.0,60.0,7.0,8.0,0,11.3,12.4,3.2,0.3,1038.0,1036.4,9.3
0.2,37.0,19.0,24.0,68.0,66.0,2.0,7.0,0,12.8,15.2,0.4,7.2,1036.5,1033.0,12.1
1.0,35.0,24.0,15.0,72.0,47.0,1.0,2.0,0,17.4,18.0,2.4,10.6,1035.4,1030.8,11.7
0.0,31.0,13.0,9.0,72.0,36.0,0.0,1.0,0,20.3,20.6,4.6,10.8,1030.4,1026.4,13.9
0.2,35.0,17.0,22.0,63.0,34.0,0.0,7.0,0,19.1,20.4,3.2,10.7,1024.1,1021.0,15.5
0.0,39.0,26.0,24.0,81.0,58.0,7.0,5.0,0,12.1,14.5,3.0,5.8,1018.5,1017.8,12.7
0.0,33.0,20.0,20.0,68.0,76.0,5.0,7.0,0,13.4,16.7,1.8,3.2,1019.0,1019.6,14.1
0.0,33.0,15.0,7.0,71.0,48.0,3.0,6.0,0,15.3,16.0,2.6,7.1,1025.7,1023.3,13.2
0.0,37.0,13.0,24.0,66.0,67.0,6.0,7.0,0,15.5,18.4,1.4,8.2,1027.1,1028.5,14.2
0.0,41.0,20.0,26.0,86.0,37.0,3.0,7.0,0,24.7,25.3,3.2,8.0,1031.8,1027.6,13.1
0.0,57.0,26.0,31.0,36.0,18.0,2.0,6.0,0,28.2,29.5,7.2,8.4,1023.6,1019.4,22.0
0.0,44.0,9.0,22.0,85.0,44.0,7.0,7.0,0,24.6,25.2,7.2,7.8,1021.9,1020.6,13.4
0.0,76.0,17.0,39.0,51.0,15.0,6.0,1.0,0,32.0,32.4,4.0,11.4,1017.3,1013.8,18.4
0.0,52.0,17.0,37.0,63.0,65.0,5.0,7.0,0,15.1,20.7,12.0,4.6,1012.3,1019.9,18.7
0.0,41.0,22.0,28.0,59.0,52.0,3.0,3.0,0,15.7,17.0,3.2,10.8,1036.0,1035.9,11.0
0.0,39.0,26.0,11.0,73.0,40.0,0.0,1.0,0,20.8,21.8,3.2,9.9,1035.4,1030.3,10.3
0.0,26.0,4.0,11.0,72.0,32.0,5.0,2.0,0,28.9,29.8,3.8,10.7,1028.7,1024.9,16.8
0.0,37.0,15.0,11.0,67.0,32.0,8.0,6.0,0,27.7,27.8,5.8,6.8,1023.5,1020.9,17.7
0.0,30.0,11.0,15.0,84.0,69.0,8.0,7.0,0,15.6,15.9,3.2,0.2,1019.5,1018.1,13.3
0.2,44.0,13.0,24.0,85.0,69.0,7.0,7.0,0,13.9,16.6,3.2,3.7,1021.3,1021.9,12.9
0.0,35.0,15.0,22.0,62.0,52.0,7.0,4.0,0,17.0,17.3,1.8,7.3,1026.7,1023.7,10.0
0.0,37.0,13.0,20.0,99.0,28.0,7.0,1.0,0,25.0,26.3,4.0,9.6,1022.7,1018.2,9.3
0.0,57.0,26.0,30.0,18.0,15.0,1.0,1.0,0,30.4,32.7,5.8,11.0,1013.5,1012.1,22.9
1.2,31.0,11.0,19.0,77.0,50.0,2.0,6.0,1,19.2,20.1,9.0,9.0,1020.4,1021.5,15.0
0.2,33.0,15.0,22.0,67.0,46.0,3.0,2.0,0,18.4,19.6,4.6,12.0,1027.1,1027.0,12.6
0.0,37.0,11.0,22.0,95.0,49.0,3.0,1.0,0,20.9,21.8,3.4,10.3,1029.8,1026.6,11.7
0.0,46.0,15.0,15.0,66.0,18.0,1.0,5.0,0,30.7,31.4,4.2,10.8,1022.6,1017.0,15.6
0.0,44.0,9.0,22.0,55.0,42.0,7.0,7.0,0,26.2,31.4,6.0,3.4,1013.0,1008.6,19.8
0.4,54.0,31.0,33.0,97.0,70.0,8.0,7.0,0,15.3,17.1,3.8,3.7,1016.2,1018.3,12.8
0.2,41.0,26.0,26.0,56.0,45.0,7.0,7.0,0,15.0,16.3,3.8,2.8,1023.9,1023.4,12.3
0.0,35.0,15.0,20.0,56.0,44.0,7.0,5.0,0,17.1,18.1,3.4,7.0,1024.9,1022.1,11.8
0.0,28.0,13.0,11.0,66.0,33.0,3.0,4.0,0,21.8,23.7,3.8,10.8,1022.0,1018.3,12.1
0.0,59.0,24.0,37.0,24.0,69.0,6.0,8.0,0,17.2,28.2,5.0,5.7,1011.0,1010.7,22.5
1.0,56.0,31.0,35.0,91.0,49.0,7.0,7.0,0,15.7,17.8,5.4,9.3,1023.4,1025.0,12.0
0.4,48.0,31.0,15.0,49.0,27.0,0.0,0.0,0,23.6,24.8,4.0,12.3,1026.7,1021.6,14.1
0.0,43.0,22.0,26.0,42.0,37.0,3.0,3.0,0,25.3,28.6,6.6,10.1,1019.6,1018.0,20.2
0.0,37.0,13.0,24.0,67.0,42.0,5.0,1.0,0,25.9,27.1,6.4,11.7,1021.4,1018.1,17.0
0.0,46.0,13.0,17.0,75.0,71.0,8.0,8.0,0,20.7,24.8,6.2,0.3,1017.6,1015.0,15.7
0.0,43.0,17.0,22.0,51.0,38.0,2.0,1.0,0,25.5,26.0,3.6,12.0,1011.3,1008.2,20.0
0.0,37.0,19.0,20.0,73.0,77.0,8.0,7.0,0,15.3,18.3,6.6,1.8,1010.7,1009.0,14.9
2.6,37.0,20.0,22.0,97.0,63.0,8.0,7.0,1,15.6,17.1,1.0,1.1,1014.8,1015.9,12.1
0.4,43.0,31.0,17.0,53.0,48.0,7.0,7.0,0,17.4,19.9,3.2,4.1,1019.9,1016.5,11.8
0.0,33.0,17.0,26.0,76.0,91.0,8.0,7.0,0,15.7,19.6,4.0,0.8,1011.5,1008.6,14.3
10.4,33.0,11.0,26.0,97.0,89.0,8.0,8.0,1,17.9,23.6,0.4,1.1,1004.3,1004.2,17.0
1.6,39.0,17.0,26.0,96.0,64.0,8.0,7.0,1,15.0,16.5,1.8,3.7,1013.3,1014.2,12.6
0.0,35.0,15.0,20.0,59.0,42.0,3.0,7.0,0,19.2,20.6,4.4,10.7,1021.4,1020.1,14.1
0.2,30.0,17.0,9.0,55.0,16.0,5.0,3.0,0,31.0,31.7,4.0,11.9,1020.3,1017.9,17.3
0.0,52.0,28.0,26.0,24.0,32.0,7.0,7.0,0,26.0,34.0,7.2,8.0,1015.0,1013.8,24.8
0.8,46.0,26.0,26.0,94.0,53.0,8.0,7.0,0,17.5,19.1,6.8,6.2,1020.4,1020.0,13.3
1.4,41.0,30.0,26.0,61.0,49.0,7.0,3.0,1,19.6,21.9,2.8,11.2,1022.1,1018.4,12.6
0.0,41.0,13.0,24.0,82.0,53.0,5.0,1.0,0,20.2,22.6,4.4,10.3,1016.4,1015.6,16.8
0.0,41.0,22.0,24.0,70.0,46.0,7.0,5.0,0,18.2,20.2,6.2,8.3,1019.7,1018.9,14.2
0.0,44.0,22.0,28.0,71.0,50.0,7.0,7.0,0,18.6,20.1,3.4,5.7,1020.9,1019.8,14.8
0.0,44.0,20.0,30.0,56.0,46.0,7.0,1.0,0,20.4,21.0,4.8,10.0,1023.3,1020.0,14.5
0.0,44.0,11.0,22.0,72.0,33.0,0.0,5.0,0,25.4,27.5,4.4,12.4,1017.8,1013.7,15.4
0.0,57.0,17.0,33.0,32.0,25.0,1.0,1.0,0,26.3,29.5,8.0,13.2,1012.0,1011.3,22.6
0.0,44.0,13.0,15.0,100.0,18.0,7.0,6.0,0,33.8,35.4,7.8,8.8,1013.7,1006.9,12.5
1.0,37.0,2.0,28.0,87.0,48.0,7.0,7.0,0,21.3,24.7,7.4,3.3,1014.3,1015.6,16.9
0.4,52.0,13.0,39.0,82.0,66.0,8.0,5.0,0,16.9,20.5,4.0,5.7,1014.5,1015.1,15.5
0.0,39.0,19.0,24.0,51.0,48.0,8.0,8.0,0,16.0,17.4,4.2,1.3,1024.8,1024.4,13.8
0.0,46.0,20.0,26.0,60.0,55.0,7.0,8.0,0,16.7,19.2,3.2,4.0,1021.1,1018.2,15.7
0.0,41.0,24.0,28.0,52.0,46.0,7.0,7.0,0,18.3,20.1,3.6,3.5,1018.8,1018.3,15.8
0.0,50.0,19.0,31.0,58.0,39.0,7.0,3.0,0,20.6,22.2,3.6,8.7,1016.8,1013.6,15.6
0.0,74.0,24.0,35.0,33.0,46.0,7.0,8.0,0,20.1,28.2,6.8,1.9,1000.8,998.5,20.8
4.2,65.0,28.0,33.0,58.0,47.0,3.0,5.0,1,13.6,15.7,5.2,13.3,1011.1,1015.1,11.5
0.2,43.0,13.0,22.0,75.0,47.0,7.0,7.0,0,16.3,17.3,5.2,0.6,1018.7,1018.7,12.8
0.0,30.0,17.0,20.0,67.0,49.0,8.0,8.0,0,17.2,17.8,3.6,0.3,1018.9,1016.8,14.4
0.0,37.0,13.0,19.0,57.0,34.0,6.0,5.0,0,19.8,21.6,2.6,10.3,1016.4,1014.1,14.6
0.0,61.0,22.0,41.0,41.0,52.0,6.0,7.0,0,20.1,32.1,4.4,8.5,1004.8,1000.2,18.4
2.4,70.0,22.0,41.0,92.0,36.0,7.0,5.0,1,15.4,16.7,6.0,8.0,1008.4,1012.0,11.6
1.0,50.0,26.0,28.0,44.0,39.0,4.0,6.0,0,15.8,17.8,4.2,11.7,1023.8,1025.8,14.6
0.0,41.0,7.0,28.0,65.0,47.0,7.0,1.0,0,21.6,23.7,4.8,10.5,1028.6,1025.6,14.6
0.0,41.0,15.0,31.0,55.0,16.0,1.0,5.0,0,31.4,33.2,4.8,11.9,1022.4,1018.2,19.6
0.0,41.0,17.0,30.0,51.0,27.0,7.0,4.0,0,32.9,36.5,7.8,9.9,1017.9,1014.9,21.8
0.0,33.0,19.0,15.0,50.0,25.0,7.0,7.0,0,30.7,31.7,10.4,2.0,1015.0,1012.7,19.2
0.0,57.0,17.0,26.0,55.0,23.0,7.0,7.0,0,32.5,35.3,5.0,0.6,1010.4,1006.1,23.4
0.0,74.0,26.0,44.0,40.0,50.0,1.0,7.0,0,21.9,26.5,10.2,12.0,1006.3,1007.9,23.7
0.2,43.0,26.0,24.0,72.0,45.0,7.0,6.0,0,20.3,21.7,7.8,8.4,1015.7,1015.8,16.1
0.0,50.0,13.0,31.0,62.0,43.0,7.0,3.0,0,21.1,24.8,5.6,10.7,1015.6,1012.4,16.2
1.4,61.0,28.0,33.0,75.0,41.0,7.0,6.0,1,15.9,17.5,6.4,8.1,1012.6,1014.9,14.0
0.0,37.0,17.0,17.0,48.0,37.0,8.0,5.0,0,18.2,20.0,5.6,6.6,1020.1,1018.1,14.0
0.0,41.0,6.0,24.0,56.0,40.0,7.0,7.0,0,22.0,24.5,4.0,12.9,1015.8,1013.8,15.6
0.0,35.0,13.0,24.0,59.0,34.0,3.0,3.0,0,26.6,28.8,6.0,10.4,1015.2,1014.3,18.7
0.0,35.0,9.0,17.0,40.0,20.0,1.0,5.0,0,31.3,33.4,6.8,12.6,1014.7,1013.2,23.0
0.0,37.0,11.0,22.0,48.0,18.0,0.0,0.0,0,34.0,35.2,8.4,13.4,1016.1,1012.8,22.6
0.0,39.0,9.0,13.0,45.0,16.0,0.0,1.0,0,35.8,37.3,8.2,13.6,1013.1,1010.0,24.5
0.0,37.0,22.0,28.0,77.0,27.0,6.0,6.0,0,30.7,32.4,9.8,10.7,1011.5,1008.3,18.3
0.0,72.0,26.0,37.0,24.0,12.0,2.0,8.0,0,38.6,42.8,6.6,9.3,1003.7,1001.7,32.3
0.0,61.0,31.0,43.0,73.0,47.0,8.0,5.0,0,20.2,22.5,13.8,6.7,1005.0,1008.5,19.2
1.0,67.0,20.0,33.0,48.0,41.0,7.0,7.0,0,20.0,21.4,5.8,10.2,1022.5,1023.0,16.8
0.2,43.0,28.0,28.0,49.0,37.0,5.0,1.0,0,22.9,24.6,5.4,13.4,1023.6,1019.7,16.8
0.0,43.0,20.0,28.0,63.0,41.0,1.0,0.0,0,26.8,28.6,6.8,13.6,1018.6,1015.8,20.1
0.0,50.0,24.0,17.0,39.0,11.0,0.0,0.0,0,35.5,37.3,8.0,13.6,1013.2,1008.9,24.6
0.0,70.0,35.0,37.0,18.0,10.0,7.0,7.0,0,35.7,38.1,13.8,7.1,1004.4,999.8,29.9
5.6,57.0,28.0,39.0,60.0,78.0,6.0,4.0,1,13.8,20.0,11.8,11.5,1010.8,1015.6,15.2
0.0,39.0,15.0,20.0,50.0,39.0,5.0,6.0,0,19.9,22.0,4.6,11.2,1024.5,1025.0,17.0
0.0,44.0,17.0,26.0,53.0,39.0,1.0,0.0,0,23.4,25.3,5.6,13.6,1026.6,1024.1,17.1
0.0,41.0,15.0,26.0,51.0,25.0,0.0,0.0,0,28.7,31.3,6.6,13.6,1022.9,1019.4,18.3
0.0,50.0,22.0,20.0,28.0,10.0,6.0,6.0,0,36.1,38.1,4.8,13.6,1014.8,1011.4,26.3
0.0,52.0,22.0,35.0,11.0,14.0,1.0,1.0,0,34.0,39.9,14.8,13.6,1010.6,1010.0,32.4
0.0,50.0,26.0,33.0,68.0,61.0,7.0,7.0,0,20.9,25.0,12.8,3.6,1015.1,1015.4,20.5
0.0,57.0,41.0,43.0,57.0,58.0,7.0,7.0,0,19.3,21.5,5.6,2.0,1018.4,1016.4,17.3
0.0,48.0,31.0,24.0,66.0,37.0,7.0,4.0,0,27.7,29.6,3.0,10.3,1016.6,1013.7,19.1
0.0,54.0,24.0,37.0,71.0,43.0,7.0,3.0,0,27.0,28.9,6.4,10.3,1019.3,1015.4,18.4
0.0,48.0,19.0,30.0,59.0,38.0,0.0,1.0,0,25.8,28.6,8.6,12.7,1017.8,1015.3,20.4
0.0,54.0,22.0,39.0,70.0,47.0,7.0,3.0,0,24.5,26.6,7.4,11.6,1019.7,1018.9,19.5
0.0,50.0,24.0,31.0,60.0,37.0,5.0,1.0,0,22.2,23.1,7.0,12.8,1023.5,1022.9,18.4
0.0,41.0,15.0,24.0,58.0,38.0,5.0,5.0,0,23.0,23.8,6.8,12.0,1024.9,1022.6,18.2
0.0,39.0,17.0,24.0,61.0,39.0,2.0,2.0,0,23.4,25.6,6.8,11.8,1022.0,1020.3,18.2
0.0,52.0,9.0,28.0,63.0,20.0,7.0,7.0,0,31.3,33.4,7.6,8.8,1016.3,1013.6,18.1
0.0,35.0,11.0,11.0,29.0,62.0,7.0,7.0,0,21.8,28.7,7.4,6.4,1009.7,1010.3,27.2
1.0,35.0,17.0,20.0,69.0,26.0,1.0,0.0,0,32.8,33.8,3.6,12.3,1014.0,1011.3,19.1
0.0,59.0,24.0,33.0,22.0,18.0,5.0,7.0,0,36.3,38.4,9.4,5.8,1007.5,1005.7,32.6
0.4,56.0,28.0,39.0,59.0,40.0,7.0,5.0,0,17.3,21.2,9.0,9.2,1021.4,1024.5,15.4
0.2,52.0,22.0,31.0,51.0,36.0,7.0,1.0,0,20.8,22.0,6.4,10.5,1032.6,1029.9,16.0
0.0,44.0,28.0,30.0,53.0,33.0,2.0,6.0,0,25.4,27.7,5.8,12.8,1028.8,1023.4,16.6
0.0,50.0,24.0,26.0,37.0,17.0,2.0,1.0,0,30.9,34.5,8.0,13.1,1020.3,1016.2,22.8
0.0,39.0,11.0,24.0,84.0,35.0,5.0,6.0,0,26.5,29.6,9.6,12.0,1015.6,1014.2,17.8
0.0,41.0,9.0,20.0,73.0,8.0,5.0,6.0,0,35.9,37.7,7.4,7.8,1012.9,1007.8,17.6
0.0,46.0,26.0,24.0,48.0,38.0,2.0,5.0,0,28.3,30.0,9.0,13.3,1008.9,1008.2,23.7
0.0,35.0,15.0,15.0,68.0,31.0,3.0,5.0,0,29.5,30.8,8.0,11.5,1011.4,1008.8,19.7
3.2,41.0,9.0,20.0,94.0,48.0,8.0,2.0,1,27.0,28.2,7.6,9.3,1009.0,1007.5,16.7
1.2,37.0,20.0,24.0,68.0,56.0,7.0,8.0,1,19.9,23.0,6.2,6.5,1014.9,1016.0,18.7
0.0,37.0,19.0,24.0,70.0,62.0,7.0,7.0,0,21.4,23.0,4.2,2.0,1016.7,1015.7,18.1
0.0,44.0,20.0,33.0,56.0,38.0,7.0,1.0,0,23.6,25.0,4.0,10.3,1017.9,1017.1,20.5
0.0,41.0,22.0,15.0,63.0,41.0,5.0,8.0,0,28.0,28.2,7.0,9.8,1019.0,1014.7,19.3
0.0,41.0,15.0,28.0,63.0,25.0,3.0,6.0,0,32.1,33.3,5.8,10.8,1009.4,1005.9,22.7
0.0,61.0,24.0,24.0,60.0,93.0,7.0,8.0,0,15.9,24.1,9.0,3.9,1006.5,1003.9,18.2
2.2,37.0,17.0,13.0,74.0,93.0,3.0,8.0,1,12.2,17.8,3.2,4.4,1003.6,1003.0,14.7
3.2,48.0,13.0,31.0,82.0,43.0,7.0,7.0,1,23.1,25.0,2.6,9.8,1007.0,1005.0,14.6
1.8,59.0,33.0,43.0,96.0,72.0,8.0,5.0,1,20.9,22.2,5.6,1.6,1002.1,1001.3,16.7
3.2,39.0,9.0,9.0,98.0,33.0,7.0,2.0,1,27.5,29.0,1.4,10.7,1007.3,1004.9,16.3
0.0,30.0,20.0,20.0,55.0,92.0,7.0,8.0,0,19.0,24.3,8.0,0.0,1002.6,1002.7,21.8
4.0,52.0,33.0,35.0,81.0,42.0,7.0,7.0,1,21.3,22.8,1.2,7.2,1011.7,1014.8,15.9
0.0,65.0,28.0,35.0,57.0,44.0,7.0,1.0,0,21.6,22.8,6.2,10.7,1021.6,1020.7,17.5
0.0,48.0,26.0,30.0,58.0,42.0,6.0,0.0,0,25.5,27.3,6.2,12.8,1021.4,1017.2,17.9
0.0,41.0,13.0,24.0,74.0,27.0,1.0,0.0,0,31.4,33.3,7.2,12.2,1016.3,1013.7,19.3
0.0,44.0,20.0,24.0,81.0,41.0,5.0,1.0,0,26.3,27.4,6.6,12.5,1018.2,1017.7,18.7
0.0,48.0,24.0,31.0,62.0,36.0,7.0,1.0,0,25.3,26.0,7.2,10.3,1023.9,1022.6,18.3
0.0,37.0,20.0,20.0,66.0,32.0,1.0,0.0,0,26.9,28.0,6.4,12.9,1021.9,1018.4,18.3
0.0,37.0,15.0,28.0,74.0,43.0,7.0,1.0,0,24.0,26.4,6.8,12.6,1017.2,1015.3,17.1
0.0,43.0,22.0,26.0,71.0,43.0,3.0,6.0,0,24.9,26.5,4.8,11.6,1018.0,1016.0,19.2
0.0,52.0,13.0,30.0,74.0,34.0,1.0,5.0,0,28.7,30.5,6.2,12.6,1016.5,1012.3,17.3
0.0,43.0,15.0,31.0,78.0,64.0,6.0,8.0,0,22.1,26.4,7.0,8.5,1010.3,1009.7,18.5
0.0,50.0,13.0,31.0,77.0,47.0,6.0,7.0,0,20.7,22.2,3.6,7.6,1013.1,1013.5,16.9
1.0,54.0,17.0,37.0,79.0,46.0,4.0,5.0,0,21.2,22.2,4.8,9.0,1014.8,1012.7,15.6
1.0,46.0,30.0,28.0,50.0,34.0,6.0,6.0,0,19.5,21.3,5.8,11.0,1019.4,1020.1,15.0
0.0,39.0,20.0,30.0,69.0,62.0,8.0,7.0,0,21.2,22.5,6.0,0.9,1019.0,1016.8,17.1
0.0,35.0,11.0,17.0,94.0,54.0,5.0,7.0,0,22.4,23.7,1.2,4.1,1013.7,1010.6,15.2
1.6,41.0,24.0,24.0,97.0,47.0,8.0,7.0,1,18.6,20.4,3.6,5.5,1014.5,1016.6,14.8
0.2,54.0,11.0,24.0,63.0,35.0,8.0,2.0,0,21.4,22.5,3.6,6.0,1023.7,1023.4,15.7
0.0,41.0,22.0,13.0,64.0,18.0,3.0,7.0,0,28.5,29.4,3.6,11.7,1023.9,1020.4,16.1
0.0,33.0,0.0,17.0,67.0,45.0,8.0,7.0,0,24.8,28.2,6.2,2.8,1021.7,1019.8,18.9
0.0,50.0,19.0,28.0,24.0,32.0,7.0,7.0,0,29.0,35.4,4.4,1.9,1009.7,1010.4,27.5
9.0,28.0,7.0,11.0,97.0,97.0,8.0,8.0,1,19.7,19.9,5.0,0.0,1011.9,1008.6,17.3
28.0,48.0,13.0,33.0,87.0,48.0,7.0,3.0,1,22.2,23.1,0.6,8.3,1011.7,1013.0,17.9
0.2,39.0,19.0,26.0,62.0,52.0,2.0,7.0,0,19.8,20.7,4.0,2.9,1019.8,1020.6,17.8
0.2,37.0,11.0,19.0,73.0,47.0,8.0,1.0,0,22.6,24.4,3.6,8.2,1022.7,1020.7,17.7
0.0,33.0,17.0,24.0,59.0,62.0,4.0,8.0,0,20.2,22.0,5.2,3.0,1021.8,1021.5,19.7
0.0,33.0,15.0,15.0,82.0,38.0,7.0,6.0,0,24.4,27.0,3.0,9.1,1023.1,1019.5,15.9
0.0,46.0,13.0,20.0,76.0,21.0,5.0,7.0,0,30.9,32.1,4.2,9.7,1016.3,1014.3,17.0
0.0,39.0,7.0,20.0,81.0,56.0,3.0,6.0,0,24.7,26.0,5.8,10.8,1017.2,1017.6,19.3
0.0,44.0,19.0,26.0,71.0,48.0,1.0,0.0,0,24.7,26.0,6.0,11.2,1021.5,1018.8,17.8
0.0,37.0,13.0,28.0,76.0,54.0,1.0,2.0,0,25.5,27.7,3.6,11.3,1016.7,1015.2,18.1
0.0,39.0,26.0,28.0,72.0,47.0,5.0,6.0,0,25.7,26.8,6.4,8.2,1019.9,1018.8,18.2
0.0,39.0,15.0,28.0,79.0,53.0,6.0,7.0,0,25.0,27.0,4.6,7.9,1019.4,1017.0,17.7
0.2,44.0,22.0,30.0,89.0,48.0,7.0,7.0,0,24.6,26.7,4.8,3.2,1020.4,1019.2,17.7
0.0,72.0,15.0,11.0,82.0,37.0,7.0,6.0,0,31.1,34.3,4.0,7.8,1016.9,1013.4,18.2
0.4,33.0,15.0,22.0,90.0,69.0,7.0,8.0,0,22.5,24.7,3.4,1.6,1017.2,1016.9,19.5
3.2,28.0,15.0,13.0,97.0,86.0,8.0,7.0,1,19.7,21.8,3.2,0.4,1019.9,1017.5,16.1
0.6,33.0,7.0,22.0,96.0,69.0,8.0,6.0,0,25.3,26.6,0.8,6.1,1017.6,1016.1,18.0
0.0,31.0,17.0,20.0,90.0,72.0,8.0,8.0,0,20.8,21.6,3.6,1.2,1021.4,1021.0,17.1
0.0,35.0,17.0,17.0,85.0,57.0,8.0,4.0,0,24.5,24.7,2.4,6.5,1020.6,1018.6,17.0
0.0,50.0,30.0,31.0,70.0,51.0,7.0,7.0,0,19.4,20.6,4.2,4.3,1022.6,1022.0,16.1
0.0,50.0,20.0,13.0,79.0,39.0,2.0,1.0,0,27.1,28.1,4.0,10.1,1020.5,1016.9,17.8
0.0,33.0,13.0,17.0,77.0,24.0,1.0,1.0,0,31.4,32.5,5.2,10.7,1016.3,1012.4,17.4
0.0,74.0,20.0,28.0,44.0,24.0,7.0,7.0,0,32.6,35.3,6.8,5.6,1008.0,1001.7,24.7
17.2,61.0,20.0,39.0,79.0,54.0,6.0,7.0,1,16.5,17.3,7.6,5.9,1004.1,1008.7,14.4
3.2,33.0,15.0,19.0,69.0,45.0,7.0,7.0,1,17.4,18.9,3.0,2.4,1017.5,1018.9,14.1
0.0,37.0,7.0,24.0,95.0,55.0,8.0,8.0,0,17.7,18.2,2.6,0.6,1022.8,1021.6,12.0
0.0,33.0,17.0,13.0,86.0,35.0,0.0,1.0,0,23.2,23.5,1.2,10.3,1022.0,1019.2,14.5
0.0,33.0,13.0,19.0,89.0,27.0,0.0,1.0,0,26.3,27.2,5.2,10.4,1018.6,1015.7,13.9
0.0,30.0,9.0,17.0,74.0,62.0,7.0,7.0,0,20.3,22.9,5.0,2.1,1016.0,1017.1,15.7
1.6,30.0,20.0,13.0,86.0,64.0,8.0,8.0,1,18.1,18.2,1.2,0.1,1022.0,1020.5,15.1
0.0,33.0,9.0,15.0,75.0,51.0,7.0,8.0,0,19.1,19.6,2.4,4.2,1022.2,1021.2,14.5
0.6,39.0,11.0,13.0,93.0,76.0,7.0,8.0,0,17.1,19.0,2.2,2.1,1021.3,1020.9,15.1
1.4,30.0,7.0,15.0,78.0,53.0,7.0,7.0,1,16.4,17.7,1.4,0.0,1023.7,1022.0,13.6
0.0,31.0,7.0,13.0,83.0,49.0,7.0,8.0,0,16.4,16.9,2.6,0.0,1021.4,1020.4,12.3
0.0,35.0,7.0,24.0,88.0,46.0,7.0,7.0,0,17.7,19.5,0.6,0.9,1023.2,1021.4,12.2
0.0,33.0,7.0,20.0,66.0,53.0,8.0,7.0,0,18.9,19.6,3.2,2.3,1022.8,1021.0,14.4
0.0,41.0,15.0,28.0,100.0,47.0,8.0,7.0,0,22.1,22.9,1.8,6.2,1020.1,1017.3,13.7
0.0,61.0,22.0,33.0,55.0,39.0,7.0,4.0,0,22.6,25.0,3.8,6.51116673084328,1011.9,1008.8,16.6
0.6,43.0,11.0,26.0,83.0,32.0,6.0,5.0,0,18.6,19.9,3.4370722433460075,6.51116673084328,1019.0,1021.5,14.2
0.0,31.0,7.0,19.0,55.0,45.0,6.0,3.0,0,18.5,20.2,3.4370722433460075,6.51116673084328,1028.4,1025.5,15.6
0.0,31.0,7.0,15.0,69.0,32.0,0.0,2.0,0,22.4,23.3,12.6,9.3,1022.9,1016.6,14.3
0.0,52.0,22.0,19.0,36.0,87.0,7.0,8.0,0,15.9,23.5,4.0,3.2,1009.6,1011.2,18.0
8.0,56.0,11.0,24.0,93.0,48.0,5.0,5.0,1,16.2,17.2,1.4,6.4,1017.5,1019.7,12.8
0.8,31.0,17.0,13.0,83.0,59.0,7.0,7.0,0,16.7,17.6,3.0,1.2,1025.4,1023.4,13.0
0.2,41.0,15.0,22.0,81.0,66.0,6.0,5.0,0,18.4,20.1,1.4,6.0,1023.5,1021.8,14.3
