MinTemp,Rainfall,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine
14.5,0.0,57.0,46.0,7.0,1.0,0,23.6,24.7,7.153062730627306
10.4,3.591108499804152,63.0,46.0,7.0,1.0,0,25.9,27.1,7.153062730627306
13.3,0.0,60.0,46.0,1.0,2.0,0,27.5,28.5,7.153062730627306
16.9,0.0,61.0,45.0,1.0,1.0,0,30.3,31.2,13.5
17.9,0.0,68.0,36.0,2.0,6.0,0,34.8,37.3,9.3
20.9,0.0,72.0,71.0,7.0,5.0,0,23.9,24.6,7.153062730627306
18.2,3.591108499804152,87.0,61.0,7.0,1.0,0,21.9,23.6,7.153062730627306
13.1,3.591108499804152,70.0,52.0,7.0,1.0,0,25.0,26.2,7.153062730627306
17.4,0.4,67.0,57.0,3.0,6.0,0,31.2,32.3,7.153062730627306
22.6,1.6,77.0,67.0,5.0,6.0,1,25.5,28.6,10.5
17.9,0.0,78.0,59.0,6.0,6.0,0,25.1,28.9,7.0
17.6,0.0,43.0,13.0,5.0,2.0,0,31.5,32.6,10.5
12.3,0.0,41.0,43.0,1.0,2.0,0,22.3,23.5,7.153062730627306
12.3,3.591108499804152,56.0,48.0,7.0,1.0,0,24.1,25.9,7.153062730627306
17.2,3.591108499804152,78.0,63.0,8.0,1.0,0,24.9,25.7,7.153062730627306
18.0,3.591108499804152,79.0,61.0,7.0,8.0,0,23.7,25.7,7.153062730627306
16.8,10.8,68.0,45.0,5.0,5.0,1,25.7,27.0,7.153062730627306
13.8,0.0,59.0,49.0,1.0,5.0,0,25.7,28.3,8.5
17.0,1.2,87.0,64.0,6.0,1.0,1,26.7,27.4,10.0
16.8,0.2,75.0,65.0,5.0,4.0,0,26.2,28.0,7.153062730627306
20.4,3.591108499804152,74.0,65.0,8.0,8.0,0,25.8,26.7,7.153062730627306
17.7,3.591108499804152,84.0,61.0,8.0,3.0,0,25.9,27.8,7.153062730627306
20.0,0.6,54.0,57.0,6.0,5.0,0,25.5,27.1,7.153062730627306
18.8,9.4,92.0,60.0,7.0,6.0,1,24.9,25.9,7.6
18.0,10.4,69.0,76.0,6.0,7.0,1,23.7,25.7,1.8
20.8,0.2,85.0,94.0,7.0,8.0,0,22.1,23.9,0.0
19.9,17.4,86.0,73.0,7.0,7.0,1,24.9,25.6,7.153062730627306
18.7,3.591108499804152,68.0,55.0,7.0,2.0,0,26.9,28.1,7.153062730627306
19.9,3.591108499804152,77.0,61.0,7.0,1.0,0,27.1,27.6,7.153062730627306
21.0,3.591108499804152,77.0,70.0,7.0,8.0,0,25.9,28.6,7.153062730627306
21.8,6.8,78.0,51.0,7.0,7.0,1,31.7,34.4,7.153062730627306
24.4,0.0,69.0,84.0,7.0,8.0,0,24.0,31.3,0.7
18.2,34.0,95.0,89.0,8.0,8.0,1,18.6,19.9,0.0
18.2,26.2,88.0,97.0,8.0,8.0,1,17.2,20.2,7.153062730627306
16.6,3.591108499804152,95.0,86.0,8.0,8.0,0,21.1,22.1,7.153062730627306
18.2,3.591108499804152,92.0,70.0,8.0,1.0,0,23.8,25.1,7.153062730627306
16.0,37.2,98.0,62.0,6.0,1.0,1,27.0,27.4,7.153062730627306
18.2,0.0,77.0,73.0,0.0,7.0,0,23.7,26.9,5.1
20.5,1.0,96.0,90.0,8.0,8.0,0,21.5,22.8,0.0
19.8,9.2,68.0,58.0,6.0,8.0,1,24.6,26.1,7.2
17.2,1.6,71.0,59.0,5.0,5.0,1,25.3,26.9,7.153062730627306
19.0,3.591108499804152,65.0,61.0,7.0,3.0,0,25.0,27.7,7.153062730627306
17.1,3.591108499804152,92.0,70.0,1.0,1.0,0,23.9,25.4,7.153062730627306
14.2,3.591108499804152,81.0,66.0,2.0,1.0,0,24.7,25.4,7.153062730627306
16.5,15.8,89.0,59.0,5.0,4.0,1,26.4,27.0,7.153062730627306
14.3,0.6,94.0,54.0,3.0,2.0,0,25.0,26.7,10.4
16.7,2.2,93.0,49.0,7.0,5.0,1,25.8,26.4,7.1
14.3,0.0,71.0,48.0,2.0,4.0,0,26.4,27.8,7.153062730627306
13.5,0.0,78.0,46.0,7.0,1.0,0,29.0,30.2,7.153062730627306
18.3,0.0,79.0,67.0,6.0,1.0,0,25.4,26.6,7.153062730627306
18.3,0.0,84.0,65.0,5.0,6.0,0,26.8,27.9,7.153062730627306
20.2,3.591108499804152,86.0,61.0,7.0,1.0,0,25.8,27.2,7.153062730627306
19.0,18.0,95.0,68.0,8.0,7.0,1,22.4,25.0,7.153062730627306
17.8,8.4,80.0,73.0,7.0,7.0,1,22.8,24.3,4.0
15.3,0.0,93.0,64.0,4.0,3.0,0,26.1,26.8,7.153062730627306
14.8,3.591108499804152,96.0,60.0,1.0,1.0,0,27.7,28.5,7.153062730627306
15.7,3.591108499804152,77.0,53.0,7.0,1.0,0,27.9,28.3,7.153062730627306
21.0,3.591108499804152,63.0,59.0,7.0,1.0,0,27.3,28.7,7.153062730627306
20.4,3.591108499804152,69.0,52.0,7.0,1.0,0,28.9,30.1,7.153062730627306
20.5,0.0,82.0,43.0,7.0,7.0,0,32.1,33.6,7.153062730627306
21.6,0.0,86.0,77.0,7.0,7.0,0,23.6,25.9,1.8
21.2,0.0,86.0,31.0,5.0,6.0,0,34.4,35.7,7.153062730627306
18.8,3.591108499804152,95.0,91.0,8.0,8.0,0,20.2,21.3,7.153062730627306
17.9,3.591108499804152,93.0,70.0,8.0,8.0,0,21.4,23.6,7.153062730627306
19.4,40.4,71.0,50.0,1.0,1.0,1,30.8,32.1,7.153062730627306
20.7,0.2,75.0,56.0,7.0,6.0,0,24.6,25.2,4.2
15.1,0.0,65.0,64.0,1.0,3.0,0,22.8,24.5,7.153062730627306
16.3,3.591108499804152,87.0,66.0,8.0,1.0,0,21.0,21.6,7.153062730627306
14.6,3.591108499804152,74.0,46.0,7.0,4.0,0,23.6,24.6,7.153062730627306
13.3,3.591108499804152,60.0,37.0,7.0,1.0,0,28.4,29.1,7.153062730627306
14.7,3.591108499804152,80.0,60.0,7.0,8.0,0,24.4,27.0,7.153062730627306
16.6,3.591108499804152,73.0,62.0,7.0,1.0,0,23.4,24.7,7.153062730627306
15.7,43.0,85.0,50.0,7.0,1.0,1,25.2,26.1,7.153062730627306
13.6,0.0,71.0,60.0,7.0,3.0,0,25.8,26.7,7.153062730627306
14.5,0.0,83.0,53.0,7.0,3.0,0,26.9,27.3,7.153062730627306
17.5,0.0,77.0,62.0,7.0,1.0,0,27.4,27.4,7.153062730627306
16.7,0.0,82.0,55.0,7.0,2.0,0,29.2,31.2,7.153062730627306
20.2,3.591108499804152,96.0,82.0,8.0,8.0,0,20.9,21.7,7.153062730627306
17.6,17.4,75.0,71.0,6.0,6.0,1,22.0,23.5,7.153062730627306
18.1,0.6,74.0,70.0,6.0,7.0,0,22.2,25.0,2.5
15.2,5.0,71.0,64.0,1.0,7.0,1,23.1,25.0,5.0
18.6,0.2,89.0,62.0,7.0,5.0,0,25.8,26.4,6.1
19.1,0.4,95.0,73.0,7.0,6.0,0,22.9,23.4,7.153062730627306
16.6,0.0,87.0,29.0,1.0,1.0,0,28.4,29.0,7.153062730627306
12.0,0.0,47.0,28.0,7.0,1.0,0,23.5,24.2,7.153062730627306
11.3,0.0,68.0,55.0,7.0,1.0,0,22.5,23.5,7.153062730627306
14.3,0.0,77.0,61.0,4.0,6.0,0,23.4,24.8,7.153062730627306
13.3,0.0,77.0,56.0,4.0,4.0,0,24.0,26.7,9.4
16.2,0.0,88.0,49.0,6.0,3.0,0,25.5,26.6,7.9
12.7,0.0,82.0,54.0,1.0,2.0,0,25.5,26.5,7.153062730627306
14.6,0.0,90.0,61.0,3.0,1.0,0,24.1,24.8,7.153062730627306
13.0,0.0,99.0,60.0,8.0,1.0,0,24.6,26.1,7.153062730627306
11.1,0.0,70.0,51.0,0.0,1.0,0,25.6,27.2,7.153062730627306
15.5,0.2,93.0,61.0,8.0,1.0,0,24.1,26.2,8.9
13.4,4.4,83.0,52.0,5.0,4.0,1,26.3,27.6,10.4
14.2,0.0,67.0,58.0,0.0,1.0,0,25.6,27.6,10.7
14.1,0.0,62.0,54.0,1.0,1.0,0,24.6,25.7,7.153062730627306
11.8,3.591108499804152,64.0,56.0,7.0,1.0,0,24.6,26.3,7.153062730627306
13.7,3.591108499804152,65.0,68.0,7.0,1.0,0,24.5,30.5,7.153062730627306
19.9,3.591108499804152,75.0,59.0,7.0,1.0,0,26.9,27.6,7.153062730627306
12.9,11.2,47.0,39.0,1.0,1.0,1,22.1,23.3,7.153062730627306
10.8,0.0,45.0,62.0,2.0,4.0,0,17.2,19.5,8.2
11.2,7.6,75.0,89.0,7.0,6.0,1,15.9,17.5,8.0
11.4,9.8,81.0,78.0,2.0,7.0,1,18.9,21.9,7.153062730627306
12.0,3.591108499804152,79.0,59.0,7.0,1.0,0,22.0,23.0,7.153062730627306
11.7,3.591108499804152,82.0,62.0,7.0,1.0,0,23.9,25.5,7.153062730627306
13.5,0.8,88.0,77.0,7.0,7.0,0,21.7,22.5,7.153062730627306
17.2,24.6,88.0,76.0,7.0,7.0,1,22.5,23.7,3.5
15.4,34.2,95.0,93.0,8.0,8.0,1,18.8,19.6,0.0
16.5,56.2,93.0,97.0,7.0,8.0,1,18.7,19.8,0.0
14.6,32.8,91.0,92.0,6.0,7.0,1,20.9,23.2,7.153062730627306
16.0,3.591108499804152,89.0,75.0,3.0,2.0,0,24.7,27.6,7.153062730627306
16.1,3.591108499804152,97.0,78.0,8.0,1.0,0,23.2,24.8,7.153062730627306
14.8,3.591108499804152,99.0,76.0,8.0,1.0,0,23.0,24.1,7.153062730627306
17.9,8.0,93.0,96.0,8.0,8.0,1,18.3,20.0,7.153062730627306
14.9,5.4,92.0,47.0,3.0,3.0,1,23.2,24.2,7.5
8.5,0.0,55.0,39.0,1.0,1.0,0,18.3,19.0,10.5
11.8,0.0,55.0,52.0,4.0,4.0,0,20.8,22.3,7.153062730627306
10.4,3.591108499804152,79.0,60.0,7.0,1.0,0,21.1,21.9,7.153062730627306
11.8,3.591108499804152,94.0,78.0,7.0,2.0,0,18.7,19.0,7.153062730627306
10.9,0.6,75.0,69.0,1.0,8.0,0,17.9,22.0,7.153062730627306
12.1,11.8,87.0,57.0,7.0,3.0,1,18.5,20.2,7.153062730627306
8.5,3.591108499804152,79.0,55.0,7.0,3.0,0,22.0,22.8,7.153062730627306
9.9,0.2,89.0,57.0,1.0,1.0,0,23.1,24.5,7.153062730627306
15.4,2.4,94.0,66.0,7.0,3.0,1,19.6,21.2,7.153062730627306
11.4,3.591108499804152,85.0,60.0,1.0,1.0,0,19.7,20.5,7.153062730627306
9.3,3.591108499804152,81.0,58.0,8.0,8.0,0,19.6,20.5,7.153062730627306
7.7,3.591108499804152,63.0,29.0,7.0,1.0,0,20.6,21.0,7.153062730627306
6.6,0.6,69.0,48.0,8.0,7.0,0,17.6,19.4,7.153062730627306
7.3,0.0,65.0,37.0,0.0,1.0,0,21.4,22.0,10.1
7.9,0.0,54.0,32.0,0.0,0.0,0,24.5,25.0,10.1
9.7,0.0,59.0,32.0,0.0,0.0,0,26.6,27.1,7.153062730627306
8.7,0.0,67.0,24.0,7.0,1.0,0,27.4,28.3,7.153062730627306
9.4,0.0,60.0,51.0,7.0,1.0,0,19.1,22.3,7.153062730627306
8.2,0.0,43.0,30.0,0.0,2.0,0,18.5,19.0,7.153062730627306
5.8,0.0,53.0,43.0,1.0,1.0,0,17.1,18.1,9.9
6.6,0.0,57.0,49.0,0.0,1.0,0,18.0,19.0,9.8
8.4,0.0,67.0,54.0,6.0,7.0,0,19.3,19.6,5.0
6.9,0.0,84.0,58.0,0.0,5.0,0,18.7,19.9,7.153062730627306
5.9,3.591108499804152,85.0,43.0,7.0,1.0,0,20.9,21.3,7.153062730627306
6.3,3.591108499804152,68.0,29.0,7.0,1.0,0,20.0,21.5,7.153062730627306
5.2,3.591108499804152,58.0,71.0,7.0,8.0,0,17.4,20.0,7.153062730627306
7.5,0.8,99.0,61.0,8.0,1.0,0,19.6,20.1,7.153062730627306
8.4,0.2,74.0,25.0,1.0,0.0,0,20.6,21.3,9.9
3.4,0.0,62.0,30.0,0.0,0.0,0,21.1,22.0,9.9
3.2,0.0,66.0,69.0,7.0,7.0,0,15.0,16.4,7.153062730627306
11.7,3.591108499804152,84.0,49.0,7.0,1.0,0,16.5,17.1,7.153062730627306
10.6,3.591108499804152,42.0,43.0,7.0,1.0,0,16.7,17.5,7.153062730627306
7.3,4.2,65.0,47.0,3.0,6.0,1,17.1,18.7,7.153062730627306
8.9,3.591108499804152,79.0,57.0,7.0,1.0,0,17.7,18.8,7.153062730627306
11.7,3.591108499804152,97.0,75.0,8.0,8.0,0,17.2,18.3,7.153062730627306
11.4,3.591108499804152,94.0,55.0,7.0,1.0,0,18.8,19.3,7.153062730627306
12.3,48.8,84.0,64.0,5.0,5.0,1,17.9,19.8,7.153062730627306
9.6,3.591108499804152,96.0,89.0,8.0,8.0,0,15.9,17.7,7.153062730627306
11.7,3.591108499804152,97.0,81.0,8.0,8.0,0,18.1,18.4,7.153062730627306
14.1,3.591108499804152,99.0,96.0,7.0,8.0,0,15.7,16.3,7.153062730627306
13.1,17.6,93.0,75.0,7.0,6.0,1,17.1,20.4,7.153062730627306
8.8,0.2,48.0,45.0,2.0,7.0,0,14.8,16.0,6.1
9.6,15.6,64.0,84.0,7.0,7.0,1,13.9,17.6,3.5
9.8,12.4,85.0,78.0,6.0,7.0,1,13.6,14.8,7.153062730627306
5.4,3.591108499804152,87.0,48.0,7.0,1.0,0,15.3,17.0,7.153062730627306
4.7,3.591108499804152,87.0,45.0,7.0,1.0,0,17.0,17.8,7.153062730627306
5.9,3.8,80.0,75.0,3.0,6.0,1,15.6,16.6,7.153062730627306
9.0,14.4,96.0,91.0,8.0,8.0,1,14.4,17.7,0.0
13.3,13.6,70.0,58.0,7.0,3.0,1,18.3,19.9,5.1
11.0,0.6,92.0,61.0,6.0,5.0,0,17.7,18.6,4.5
9.1,2.8,97.0,74.0,6.0,3.0,1,17.4,18.7,7.153062730627306
7.5,3.591108499804152,95.0,49.0,2.0,1.0,0,20.9,21.3,7.153062730627306
8.0,3.591108499804152,83.0,77.0,7.0,8.0,0,14.9,15.2,7.153062730627306
10.1,3.591108499804152,68.0,45.0,7.0,1.0,0,17.9,18.2,7.153062730627306
10.0,1.6,60.0,38.0,1.0,1.0,1,18.3,18.8,9.4
6.7,0.0,60.0,44.0,0.0,1.0,0,18.2,18.5,9.8
5.9,0.0,75.0,47.0,1.0,3.0,0,17.3,17.4,9.8
3.9,0.0,61.0,45.0,3.0,7.0,0,18.0,19.8,7.153062730627306
5.6,0.0,71.0,74.0,7.0,8.0,0,12.9,19.4,7.153062730627306
6.4,0.0,68.0,42.0,7.0,1.0,0,15.5,16.0,7.153062730627306
4.9,0.0,59.0,38.0,0.0,0.0,0,15.3,15.7,7.153062730627306
2.9,0.0,74.0,34.0,0.0,1.0,0,17.8,18.1,9.7
5.5,4.8,97.0,65.0,7.0,7.0,1,14.8,15.4,0.1
9.3,6.4,85.0,80.0,7.0,7.0,1,13.9,15.1,0.0
8.4,6.8,97.0,80.0,6.0,6.0,1,15.5,17.5,7.153062730627306
8.4,0.0,100.0,79.0,8.0,8.0,0,15.6,16.4,7.153062730627306
6.8,0.0,91.0,29.0,7.0,1.0,0,19.7,20.4,7.153062730627306
7.5,0.0,70.0,37.0,8.0,6.0,0,14.6,17.7,7.153062730627306
6.5,0.0,57.0,36.0,1.0,4.0,0,16.9,17.0,7.153062730627306
6.3,0.0,65.0,40.0,1.0,2.0,0,15.0,16.4,9.4
4.0,0.0,68.0,54.0,7.0,7.0,0,14.3,15.7,1.0
7.8,4.2,75.0,60.0,3.0,5.0,1,14.9,16.2,7.153062730627306
9.0,3.591108499804152,94.0,74.0,8.0,8.0,0,14.4,14.9,7.153062730627306
7.6,3.591108499804152,87.0,62.0,8.0,1.0,0,16.2,16.5,7.153062730627306
6.5,18.2,89.0,56.0,1.0,5.0,1,16.8,18.1,7.153062730627306
3.2,0.0,99.0,58.0,8.0,4.0,0,18.4,18.7,6.9
7.6,0.0,80.0,48.0,7.0,4.0,0,19.6,21.0,5.0
12.5,2.6,93.0,59.0,7.0,4.0,1,19.6,20.5,3.4
9.7,0.0,96.0,96.0,6.0,8.0,0,14.7,15.6,7.153062730627306
10.9,3.591108499804152,97.0,87.0,8.0,7.0,0,17.4,17.7,7.153062730627306
9.9,3.591108499804152,76.0,42.0,7.0,1.0,0,18.0,18.7,7.153062730627306
5.7,3.591108499804152,56.0,41.0,7.0,1.0,0,16.3,16.6,7.153062730627306
6.7,15.2,54.0,42.0,0.0,1.0,1,17.3,18.1,7.153062730627306
3.1,0.0,82.0,41.0,0.0,0.0,0,19.1,19.2,9.7
5.7,0.0,73.0,41.0,4.0,3.0,0,19.7,20.7,5.2
6.1,0.0,68.0,61.0,1.0,5.0,0,13.9,16.6,7.153062730627306
5.5,3.591108499804152,69.0,59.0,7.0,1.0,0,15.1,17.3,7.153062730627306
9.9,3.591108499804152,88.0,52.0,8.0,8.0,0,15.8,17.9,7.153062730627306
10.4,38.0,94.0,74.0,7.0,6.0,1,15.6,18.3,7.153062730627306
10.8,7.6,62.0,57.0,5.0,6.0,1,16.2,18.4,3.9
8.5,7.0,95.0,83.0,7.0,7.0,1,15.0,15.8,1.0
7.0,0.4,100.0,46.0,8.0,1.0,0,18.4,18.9,7.5
5.3,0.0,83.0,56.0,3.0,7.0,0,17.3,19.8,7.153062730627306
7.9,0.0,71.0,37.0,7.0,8.0,0,16.8,17.5,7.153062730627306
7.2,0.0,66.0,36.0,7.0,1.0,0,16.8,17.5,7.153062730627306
7.0,0.0,60.0,49.0,7.0,1.0,0,15.5,17.0,7.153062730627306
5.7,0.0,50.0,34.0,1.0,2.0,0,14.4,15.8,7.153062730627306
7.5,3.2,64.0,51.0,4.0,7.0,1,14.4,15.9,4.6
4.7,0.0,67.0,45.0,3.0,5.0,0,14.5,15.7,8.3
4.1,0.0,62.0,33.0,1.0,1.0,0,16.0,16.7,7.153062730627306
3.6,0.0,58.0,30.0,7.0,1.0,0,16.7,18.6,7.153062730627306
4.8,0.0,50.0,27.0,7.0,1.0,0,19.9,20.2,7.153062730627306
5.1,0.0,54.0,20.0,1.0,1.0,0,20.6,21.4,7.153062730627306
7.7,0.2,43.0,16.0,1.0,1.0,0,20.0,20.3,10.2
4.8,0.0,48.0,26.0,1.0,0.0,0,16.8,17.0,10.3
0.9,0.0,54.0,22.0,0.0,0.0,0,19.8,20.3,10.0
10.8,0.0,41.0,37.0,7.0,4.0,0,18.6,19.9,7.153062730627306
5.2,0.0,47.0,82.0,6.0,7.0,0,11.5,14.3,7.153062730627306
7.7,23.2,88.0,72.0,8.0,8.0,1,14.1,14.7,7.153062730627306
9.2,21.4,72.0,72.0,7.0,8.0,1,13.7,15.1,7.153062730627306
7.9,7.6,73.0,57.0,4.0,2.0,1,16.1,17.1,7.153062730627306
3.6,0.0,68.0,34.0,6.0,7.0,0,18.4,19.9,8.0
5.3,0.0,45.0,29.0,7.0,7.0,0,21.5,22.1,7.3
6.2,0.0,45.0,50.0,0.0,3.0,0,16.4,20.4,7.153062730627306
1.9,0.0,67.0,12.0,7.0,1.0,0,22.0,22.9,7.153062730627306
10.5,0.0,42.0,38.0,7.0,1.0,0,15.7,16.7,7.153062730627306
9.2,0.0,56.0,46.0,1.0,2.0,0,16.7,19.0,7.153062730627306
4.5,0.0,61.0,62.0,4.0,3.0,0,15.7,16.8,9.9
6.4,0.0,62.0,25.0,3.0,5.0,0,20.9,22.3,9.0
7.6,0.0,71.0,42.0,6.0,3.0,0,23.8,24.3,6.8
9.5,0.0,66.0,17.0,4.0,6.0,0,29.3,30.5,7.153062730627306
13.4,1.4,40.0,16.0,7.0,1.0,1,19.3,19.8,7.153062730627306
5.1,0.0,38.0,27.0,7.0,5.0,0,21.0,21.1,7.153062730627306
5.0,0.0,53.0,30.0,7.0,1.0,0,18.1,18.4,7.153062730627306
5.2,1.8,79.0,55.0,6.0,1.0,1,17.5,18.7,7.153062730627306
3.6,0.0,75.0,31.0,7.0,1.0,0,19.9,20.6,7.153062730627306
4.5,0.0,75.0,35.0,7.0,1.0,0,22.2,23.2,7.153062730627306
10.3,0.0,44.0,21.0,7.0,1.0,0,23.3,24.3,7.153062730627306
7.0,0.0,36.0,24.0,7.0,1.0,0,18.8,19.4,7.153062730627306
4.4,0.0,34.0,40.0,7.0,1.0,0,15.5,16.8,7.153062730627306
7.2,3.0,62.0,47.0,2.0,1.0,1,17.1,19.2,7.153062730627306
3.7,0.0,45.0,34.0,0.0,0.0,0,19.9,22.0,10.9
3.3,0.0,44.0,13.0,3.0,3.0,0,24.1,24.8,10.3
4.3,0.0,48.0,14.0,0.0,0.0,0,26.9,27.6,9.9
12.0,0.0,25.0,21.0,0.0,0.0,0,27.1,27.6,7.153062730627306
5.9,0.0,25.0,20.0,7.0,8.0,0,22.0,25.1,7.153062730627306
11.6,0.0,35.0,26.0,7.0,1.0,0,21.0,21.7,7.153062730627306
8.0,0.0,41.0,48.0,7.0,1.0,0,18.7,20.1,7.153062730627306
3.7,0.0,69.0,24.0,0.0,0.0,0,24.1,25.0,7.153062730627306
7.2,0.0,78.0,68.0,4.0,3.0,0,19.5,21.5,7.1
10.2,0.0,78.0,50.0,7.0,1.0,0,23.7,24.0,8.5
8.0,0.0,48.0,89.0,2.0,7.0,0,16.6,27.7,7.153062730627306
6.3,12.6,49.0,39.0,7.0,1.0,1,15.9,17.3,7.153062730627306
3.7,0.0,51.0,58.0,7.0,8.0,0,17.6,19.4,7.153062730627306
6.1,0.0,66.0,54.0,2.0,2.0,0,20.0,22.1,7.153062730627306
7.7,0.0,72.0,72.0,7.0,7.0,0,18.7,19.9,2.9
9.0,0.4,70.0,50.0,3.0,3.0,0,20.7,23.9,8.0
9.7,1.6,63.0,49.0,1.0,2.0,1,19.1,21.0,10.7
7.8,0.0,67.0,60.0,2.0,2.0,0,20.2,21.5,7.153062730627306
11.6,0.0,68.0,30.0,7.0,5.0,0,26.8,28.3,7.153062730627306
9.5,0.0,49.0,61.0,7.0,1.0,0,20.0,21.9,7.153062730627306
8.5,0.0,72.0,20.0,7.0,1.0,0,27.0,27.8,7.153062730627306
10.5,0.0,25.0,31.0,0.0,1.0,0,20.3,21.8,7.153062730627306
7.0,0.0,64.0,53.0,5.0,5.0,0,18.4,19.6,6.0
10.6,0.0,60.0,52.0,2.0,1.0,0,20.6,23.3,9.3
7.9,0.0,64.0,38.0,4.0,4.0,0,26.8,26.9,7.153062730627306
11.4,0.0,50.0,18.0,7.0,1.0,0,32.5,33.8,7.153062730627306
18.2,0.0,74.0,21.0,8.0,1.0,0,23.8,26.2,7.153062730627306
6.4,0.0,23.0,29.0,0.0,0.0,0,19.4,21.7,7.153062730627306
6.6,0.0,56.0,49.0,2.0,2.0,0,18.1,19.2,9.8
9.3,0.8,63.0,48.0,4.0,1.0,0,19.1,20.3,10.3
4.5,0.0,53.0,10.0,1.0,3.0,0,27.9,28.2,10.9
9.0,0.0,36.0,13.0,0.0,0.0,0,30.9,31.9,7.153062730627306
12.7,3.591108499804152,23.0,9.0,7.0,1.0,0,35.9,36.2,7.153062730627306
17.1,3.591108499804152,69.0,70.0,8.0,8.0,0,18.6,20.6,7.153062730627306
13.5,3.591108499804152,48.0,34.0,7.0,1.0,0,18.7,20.2,7.153062730627306
11.8,0.0,72.0,46.0,6.0,6.0,0,17.7,19.4,7.153062730627306
9.4,0.0,59.0,56.0,5.0,3.0,0,18.1,18.9,10.7
5.5,2.2,68.0,43.0,0.0,1.0,1,21.5,25.9,11.1
13.7,0.0,87.0,87.0,8.0,7.0,0,15.3,16.8,7.153062730627306
7.8,3.591108499804152,46.0,80.0,7.0,7.0,0,11.4,15.4,7.153062730627306
6.1,3.591108499804152,53.0,50.0,7.0,1.0,0,18.1,19.8,7.153062730627306
10.0,7.4,78.0,54.0,7.0,2.0,1,18.5,20.0,7.153062730627306
6.0,0.0,67.0,23.0,0.0,1.0,0,25.7,26.2,11.8
9.5,0.0,38.0,8.0,2.0,4.0,0,32.8,33.5,7.153062730627306
12.4,0.0,32.0,60.0,7.0,8.0,0,19.8,27.0,7.153062730627306
16.2,0.0,59.0,53.0,7.0,1.0,0,21.9,23.5,7.153062730627306
9.9,3.591108499804152,69.0,35.0,7.0,1.0,0,29.5,31.1,7.153062730627306
12.9,3.591108499804152,49.0,47.0,7.0,1.0,0,25.3,37.9,7.153062730627306
12.6,3.591108499804152,68.0,59.0,7.0,8.0,0,21.3,25.8,7.153062730627306
12.3,0.2,68.0,56.0,6.0,7.0,0,14.5,21.0,7.153062730627306
13.2,3.4,36.0,43.0,4.0,5.0,1,19.4,20.8,10.5
6.9,0.0,58.0,36.0,1.0,2.0,0,23.7,24.6,7.153062730627306
7.3,0.0,60.0,8.0,7.0,1.0,0,33.8,34.3,7.153062730627306
13.8,0.0,66.0,64.0,3.0,1.0,0,20.6,22.4,7.153062730627306
11.4,0.0,33.0,44.0,7.0,1.0,0,19.9,21.1,7.153062730627306
13.5,0.0,53.0,41.0,6.0,4.0,0,19.3,20.5,7.153062730627306
6.3,0.0,70.0,47.0,6.0,3.0,0,21.7,22.4,6.3
10.8,0.0,65.0,51.0,6.0,6.0,0,23.0,23.9,4.2
11.3,0.0,53.0,34.0,0.0,2.0,0,26.9,28.6,12.8
11.8,0.0,49.0,12.0,4.0,7.0,0,34.5,36.1,7.153062730627306
11.7,3.0,61.0,46.0,7.0,1.0,1,19.3,20.9,7.153062730627306
9.4,0.0,59.0,57.0,7.0,6.0,0,19.0,21.2,7.153062730627306
13.8,0.0,58.0,56.0,7.0,1.0,0,23.9,27.7,7.153062730627306
13.9,0.0,64.0,43.0,7.0,1.0,0,28.4,31.0,7.153062730627306
14.1,0.0,54.0,40.0,4.0,5.0,0,30.2,32.0,7.153062730627306
18.0,0.0,67.0,49.0,7.0,7.0,0,27.5,28.6,1.8
16.4,2.0,61.0,46.0,6.0,1.0,1,26.4,29.9,7.153062730627306
18.0,8.6,85.0,82.0,8.0,8.0,1,21.4,25.8,7.153062730627306
17.0,1.6,72.0,58.0,8.0,8.0,1,18.5,19.9,7.153062730627306
9.4,0.0,45.0,44.0,2.0,1.0,0,20.3,21.9,7.153062730627306
7.4,0.2,51.0,35.0,7.0,1.0,0,25.6,27.2,7.153062730627306
10.4,0.0,72.0,63.0,5.0,5.0,0,20.8,23.0,7.153062730627306
14.7,0.8,90.0,72.0,7.0,7.0,0,20.7,21.8,1.1
17.0,0.0,75.0,61.0,7.0,8.0,0,25.3,27.8,7.153062730627306
17.7,0.6,93.0,93.0,8.0,8.0,0,18.2,22.2,7.153062730627306
16.3,7.2,56.0,54.0,8.0,7.0,1,19.7,21.1,7.153062730627306
15.1,0.0,67.0,57.0,8.0,1.0,0,23.5,24.8,7.153062730627306
13.6,0.0,54.0,50.0,7.0,8.0,0,19.3,22.8,7.153062730627306
13.3,5.0,70.0,44.0,8.0,4.0,1,23.2,23.7,7.153062730627306
11.2,0.0,63.0,51.0,7.0,1.0,0,24.5,25.9,7.153062730627306
14.7,0.0,61.0,63.0,8.0,8.0,0,19.7,21.4,7.153062730627306
16.9,0.0,67.0,64.0,7.0,8.0,0,20.5,22.3,7.153062730627306
13.2,0.0,67.0,56.0,7.0,1.0,0,25.7,26.6,7.153062730627306
14.7,0.0,52.0,66.0,7.0,1.0,0,27.1,35.9,7.153062730627306
16.1,5.0,83.0,47.0,7.0,1.0,1,31.1,31.7,7.153062730627306
17.8,1.8,66.0,76.0,7.0,1.0,1,24.6,33.4,7.153062730627306
