Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
4.8,33.0,78.0,37.0,1,24.6,25.8,1009.3,1012.5
0.0,52.0,78.0,48.0,0,20.3,21.6,1019.3,1022.3
0.0,52.0,50.0,37.0,0,19.4,19.8,1033.5,1032.6
0.0,44.0,63.0,51.0,0,19.8,21.2,1027.1,1022.1
0.0,35.0,92.0,57.0,0,22.5,24.2,1011.5,1007.0
0.0,35.0,54.0,32.0,0,23.0,23.2,1014.7,1014.8
0.0,24.0,76.0,38.0,0,21.5,23.1,1016.2,1014.5
0.0,31.0,79.0,47.0,0,22.0,23.8,1021.9,1019.8
0.0,26.0,81.0,48.0,0,24.1,25.0,1019.1,1015.9
0.0,26.0,84.0,38.0,0,29.5,30.0,1017.9,1014.9
0.0,28.0,83.0,96.0,0,20.3,21.8,1013.5,1010.7
15.6,39.0,84.0,78.0,1,19.7,21.7,1005.1,1004.6
0.0,33.0,87.0,47.0,0,22.1,22.6,1014.9,1014.1
0.2,30.0,83.0,48.0,0,23.1,23.6,1025.0,1024.7
0.0,33.0,87.0,51.0,0,23.4,23.7,1028.1,1024.2
0.0,44.0,72.0,55.0,0,24.3,25.3,1016.9,1010.4
0.0,57.0,61.0,90.0,0,13.4,23.7,997.3,1000.1
2.2,41.0,86.0,60.0,1,16.6,18.3,1007.5,1002.4
9.0,50.0,75.0,43.0,1,13.7,13.9,994.7,994.9
0.0,43.0,83.0,38.0,0,16.3,17.2,1007.4,1010.7
0.0,24.0,81.0,46.0,0,18.4,19.6,1020.8,1019.0
0.0,24.0,88.0,59.0,0,19.3,19.9,1020.8,1018.7
0.0,30.0,94.0,46.0,0,21.2,22.2,1024.4,1023.4
0.0,20.0,80.0,56.0,0,19.8,21.2,1024.0,1019.7
0.0,24.0,87.0,53.0,0,21.8,24.5,1019.5,1017.5
0.0,28.0,88.0,65.0,0,20.4,21.7,1019.5,1016.7
0.6,48.0,98.0,58.0,0,22.9,23.5,1011.5,1008.3
0.0,17.0,75.0,34.0,0,20.4,21.4,1019.3,1017.3
0.0,41.0,81.0,53.0,0,20.1,22.2,1018.7,1013.4
0.0,35.0,73.0,54.0,0,24.1,24.2,1010.0,1009.3
0.0,31.0,89.0,66.0,0,21.3,21.7,1016.4,1014.7
0.0,22.0,91.0,59.0,0,24.0,24.5,1021.1,1018.6
0.0,61.0,96.0,71.0,0,22.8,23.2,1015.8,1009.6
13.6,54.0,47.0,39.0,1,17.6,18.7,1011.8,1014.7
0.0,39.0,82.0,72.0,0,15.7,16.0,1013.2,1008.0
1.0,35.0,68.0,33.0,0,14.0,15.1,1011.7,1015.2
0.0,35.634852011972065,89.0,51.0,0,15.9,16.5,1029.7,1029.8
0.0,24.0,77.0,50.0,0,17.1,17.5,1034.2,1030.5
0.0,33.0,99.0,58.0,0,18.9,19.4,1029.5,1025.9
0.0,33.0,85.0,64.0,0,18.8,19.8,1027.6,1024.3
0.0,33.0,100.0,51.0,0,20.8,21.7,1023.0,1018.8
0.0,35.0,89.0,48.0,0,21.1,22.5,1019.2,1017.4
0.0,35.0,78.0,56.0,0,18.4,19.9,1026.4,1026.8
0.0,22.0,73.0,48.0,0,21.8,22.8,1032.3,1030.5
0.0,30.0,78.0,60.0,0,21.5,22.2,1031.2,1027.1
0.6,33.0,78.0,71.0,0,20.6,22.7,1024.5,1020.0
4.0,33.0,98.0,69.0,1,23.1,23.8,1017.3,1014.0
1.2,22.0,82.0,88.0,1,16.6,16.8,1017.5,1014.4
0.2,48.0,98.0,84.0,0,17.6,18.4,1008.1,1003.1
2.4,48.0,86.0,76.0,1,14.8,19.7,1006.9,1005.2
8.2,19.0,98.0,87.0,1,14.0,16.6,1007.4,1007.8
7.0,43.0,83.0,62.0,1,17.0,18.0,1013.5,1013.4
0.0,26.0,89.0,60.0,0,17.3,18.7,1018.9,1015.4
0.0,28.0,95.0,51.0,0,18.4,18.6,1018.2,1016.0
0.0,59.0,74.0,72.0,0,16.6,17.7,1010.5,1004.5
0.0,17.0,83.0,41.0,0,14.6,15.6,1023.3,1022.6
0.0,11.0,88.0,74.0,0,12.4,12.8,1026.6,1023.3
0.0,39.0,94.0,54.0,0,19.6,20.3,1020.9,1017.6
2.8,48.0,87.0,86.0,1,10.9,13.4,1019.2,1020.2
16.2,35.0,96.0,69.0,1,15.4,16.1,1018.1,1015.5
0.0,22.0,89.0,58.0,0,14.8,15.3,1015.9,1014.1
0.0,11.0,99.0,61.0,0,17.0,17.7,1016.8,1014.2
0.0,15.0,98.0,57.0,0,15.9,17.2,1014.0,1010.7
0.0,28.0,97.0,61.0,0,14.8,15.9,1015.1,1012.5
2.4,19.0,98.0,89.0,1,15.2,17.1,1013.6,1011.7
0.0,35.0,91.0,72.0,0,17.4,19.0,1011.1,1010.9
0.2,30.0,71.0,53.0,0,16.7,17.9,1017.9,1016.3
3.6,57.0,74.0,56.0,1,13.4,15.0,1007.5,1007.5
0.1,37.0,73.0,72.0,0,10.4,11.9,1010.1,1004.9
0.0,37.0,82.0,42.0,0,12.5,13.1,1010.6,1013.9
0.0,22.0,85.0,58.0,0,15.0,15.8,1023.1,1021.3
0.0,20.0,94.0,52.0,0,16.4,17.8,1024.4,1023.4
0.0,19.0,96.0,63.0,0,15.3,16.9,1025.1,1021.7
0.0,19.0,93.0,78.0,0,13.7,15.1,1022.7,1020.3
0.0,37.0,98.0,74.0,0,15.8,16.5,1019.2,1015.5
3.2,20.0,99.0,44.0,1,14.9,16.1,1018.9,1020.2
0.0,28.0,98.0,65.0,0,14.6,14.9,1024.0,1020.9
0.2,52.0,99.0,75.0,0,13.4,14.0,1018.9,1014.9
6.0,54.0,90.0,80.0,1,14.5,15.3,1012.7,1009.8
5.5,56.0,98.0,79.0,1,14.9,17.6,1012.2,1007.6
1.2,50.0,80.0,78.0,1,10.5,13.1,1016.9,1017.5
7.0,56.0,83.0,96.0,1,11.6,14.7,1006.4,1001.3
45.8,57.0,87.0,42.0,1,15.4,16.8,1005.0,1007.7
0.2,20.0,98.0,51.0,0,15.7,16.4,1017.9,1017.3
0.0,19.0,97.0,63.0,0,15.8,16.2,1025.8,1024.8
0.0,13.0,100.0,65.0,0,13.1,13.8,1028.8,1028.7
0.0,9.0,99.0,61.0,0,16.0,16.9,1033.8,1032.1
0.0,13.0,99.0,81.0,0,14.0,14.2,1033.4,1029.9
0.0,24.0,99.0,62.0,0,14.8,15.4,1027.6,1024.9
0.0,41.0,99.0,91.0,0,11.9,12.7,1021.4,1020.3
3.0,50.0,75.0,66.0,1,12.0,12.7,1026.3,1023.0
0.0,69.0,80.0,68.0,0,10.9,11.6,1016.7,1015.5
0.0,67.0,80.0,57.0,0,10.6,11.0,1019.0,1020.0
0.0,22.0,96.0,54.0,0,12.2,12.6,1024.6,1022.5
0.0,15.0,98.0,68.0,0,10.3,10.7,1021.7,1019.6
0.0,13.0,98.0,64.0,0,15.6,15.7,1022.8,1021.3
0.0,7.0,99.0,45.0,0,15.4,16.2,1025.1,1023.9
0.0,24.0,97.0,52.0,0,13.5,13.9,1028.4,1026.9
0.3,15.0,98.0,50.0,0,14.4,16.6,1029.4,1026.5
0.0,17.0,96.0,63.0,0,14.6,15.4,1025.9,1023.4
0.0,22.0,95.0,76.0,0,14.8,16.3,1023.3,1020.9
0.0,30.0,98.0,77.0,0,14.1,14.8,1019.1,1014.0
7.4,22.0,98.0,91.0,1,11.4,12.3,1009.9,1008.8
9.2,35.0,99.0,92.0,1,10.9,13.5,1010.6,1008.5
9.4,35.0,98.0,56.0,1,16.1,16.3,1008.1,1009.4
0.2,28.0,100.0,78.0,0,13.0,13.4,1018.0,1013.9
0.5,24.0,78.0,44.0,0,10.8,12.1,1018.4,1019.5
0.0,59.0,97.0,75.0,0,12.4,12.7,1015.0,1006.2
9.0,28.0,99.0,89.0,1,8.9,9.1,1006.5,1004.1
0.0,33.0,74.0,43.0,0,10.0,10.3,1004.2,1005.9
0.6,39.0,98.0,63.0,0,11.2,12.3,1012.4,1013.0
0.2,44.0,76.0,53.0,0,11.8,13.2,1018.6,1019.0
0.0,46.0,68.0,39.0,0,10.2,10.9,1019.7,1024.8
0.0,11.0,95.0,45.0,0,10.5,11.4,1032.1,1030.1
0.0,17.0,95.0,62.0,0,8.9,9.0,1032.0,1028.6
0.0,43.0,90.0,71.0,0,13.3,14.6,1020.9,1015.4
1.2,57.0,75.0,86.0,1,11.2,15.7,1006.6,1001.9
22.2,31.0,98.0,82.0,1,10.9,12.2,1004.0,1003.8
6.0,15.0,98.0,74.0,1,10.7,12.6,1011.5,1011.5
0.0,13.0,99.0,56.0,0,13.5,14.6,1017.3,1017.4
0.1,22.0,100.0,61.0,0,11.4,12.0,1022.9,1021.7
0.3,11.0,99.0,54.0,0,12.5,13.1,1029.2,1029.4
0.0,13.0,99.0,67.0,0,9.8,10.1,1034.7,1032.7
0.2,7.0,98.0,60.0,0,14.5,16.0,1034.2,1031.3
0.0,19.0,99.0,90.0,0,11.0,11.1,1031.8,1030.3
0.0,26.0,100.0,67.0,0,11.9,12.5,1029.6,1026.3
0.4,17.0,98.0,78.0,0,12.2,12.6,1026.7,1024.2
0.0,17.0,98.0,76.0,0,11.6,12.4,1023.7,1018.7
6.2,28.0,97.0,92.0,1,12.9,13.6,1006.6,1006.2
5.2,26.0,93.0,82.0,1,12.9,13.7,1011.3,1009.0
5.0,11.0,99.0,69.0,1,14.1,14.7,1010.4,1007.9
0.3,15.0,97.0,95.0,0,10.0,10.7,1006.6,1004.5
2.6,50.0,83.0,92.0,1,11.6,12.1,1009.1,1002.9
1.6,41.0,89.0,74.0,1,12.6,12.9,1019.8,1017.2
6.4,50.0,82.0,72.0,1,13.5,14.3,1015.0,1011.4
3.2,35.0,92.0,73.0,1,10.6,12.0,1012.2,1010.6
0.2,37.0,99.0,94.0,0,10.9,12.3,1016.6,1014.2
0.8,31.0,96.0,43.0,0,13.4,14.0,1021.8,1025.4
0.0,24.0,99.0,83.0,0,12.7,12.9,1030.2,1028.8
0.0,15.0,92.0,68.0,0,12.8,13.3,1032.1,1030.0
0.0,19.0,96.0,68.0,0,13.3,13.6,1030.7,1027.2
0.0,35.634852011972065,98.0,83.0,0,11.3,11.4,1027.0,1024.5
0.0,15.0,98.0,78.0,0,12.7,12.8,1019.2,1015.7
0.0,17.0,88.0,83.0,0,12.6,12.9,1009.8,1008.2
0.8,15.0,100.0,78.0,0,11.8,12.9,1013.1,1011.3
0.0,35.0,100.0,55.0,0,13.4,14.2,1013.1,1013.9
0.4,30.0,98.0,54.0,0,12.4,12.8,1021.8,1021.3
0.0,50.0,97.0,51.0,0,11.1,12.0,1029.0,1029.1
0.0,22.0,90.0,64.0,0,12.1,12.7,1030.6,1027.4
0.0,24.0,97.0,56.0,0,13.2,13.3,1027.6,1024.1
0.0,15.0,97.0,75.0,0,10.5,10.8,1021.2,1016.6
1.6,26.0,99.0,70.0,1,13.0,14.4,1011.3,1008.9
5.4,31.0,96.0,48.0,1,13.3,14.7,1007.4,1008.5
9.4,67.0,92.0,83.0,1,9.5,11.6,1000.2,995.2
5.4,50.0,60.0,40.0,1,11.8,12.5,1004.5,1010.2
0.0,24.0,93.0,83.0,0,12.3,12.4,1017.8,1015.5
3.6,48.0,83.0,90.0,1,11.7,13.3,1007.4,1005.0
3.6,44.0,75.0,65.0,1,8.7,12.1,1006.7,1010.4
0.6,20.0,91.0,52.0,0,14.5,15.1,1024.2,1023.6
0.0,26.0,98.0,57.0,0,14.8,15.7,1029.5,1028.3
0.2,9.0,99.0,48.0,0,15.1,15.7,1030.1,1026.5
0.0,20.0,99.0,64.0,0,14.3,14.9,1026.1,1021.7
0.0,41.0,98.0,72.0,0,13.4,15.0,1015.8,1011.1
1.2,52.0,99.0,83.0,1,10.0,11.7,1009.9,1004.2
1.8,31.0,96.0,69.0,1,12.3,12.9,1007.5,1003.7
4.8,30.0,87.0,80.0,1,13.1,13.3,1000.3,1000.5
1.2,54.0,78.0,55.0,1,13.6,14.5,1011.2,1013.5
0.0,22.0,81.0,49.0,0,12.4,13.0,1020.2,1017.3
0.0,26.0,97.0,82.0,0,13.0,13.7,1018.6,1016.6
1.2,35.0,98.0,54.0,1,14.6,14.7,1017.4,1012.4
2.4,43.0,76.0,59.0,1,13.8,14.8,1005.2,1002.8
0.0,48.0,90.0,66.0,0,16.2,19.6,999.4,996.4
4.6,41.0,87.0,93.0,1,8.3,10.6,999.2,996.3
5.4,50.0,83.0,83.0,1,11.1,13.1,1008.5,1004.2
2.0,39.0,68.0,43.0,1,14.2,14.4,1009.1,1011.1
0.0,43.0,83.0,91.0,0,10.7,13.2,1017.6,1015.6
0.4,37.0,89.0,69.0,0,13.8,15.5,1017.6,1015.5
1.4,54.0,86.0,93.0,1,10.4,12.4,1005.7,1001.2
14.0,35.0,86.0,57.0,1,13.4,14.3,1001.9,1002.3
0.2,43.0,82.0,45.0,0,13.5,14.4,1014.4,1015.4
0.0,26.0,68.0,45.0,0,13.5,14.2,1025.1,1022.9
0.0,35.0,98.0,68.0,0,13.2,13.9,1021.1,1016.6
1.4,31.0,99.0,64.0,1,14.6,15.3,1018.8,1016.0
5.2,37.0,99.0,70.0,1,15.4,16.8,1016.5,1011.6
8.6,56.0,55.0,79.0,1,12.2,18.6,997.9,992.4
19.8,78.0,70.0,64.0,1,15.1,15.4,991.0,993.6
7.6,69.0,76.0,55.0,1,10.5,13.0,988.9,989.0
1.0,52.0,60.0,54.0,0,15.0,17.3,1001.6,1002.0
0.0,43.0,59.0,53.0,0,16.4,18.6,1014.7,1014.7
0.0,28.0,69.0,59.0,0,15.4,16.4,1019.0,1018.4
0.4,30.0,95.0,59.0,0,14.6,17.3,1025.5,1022.4
0.0,50.0,85.0,67.0,0,15.1,18.0,1015.0,1006.4
2.0,43.0,68.0,44.0,1,13.4,14.9,1007.1,1007.1
0.0,41.0,73.0,65.0,0,16.2,17.9,1011.0,1009.4
0.0,31.0,66.0,52.0,0,15.2,15.9,1024.8,1021.3
0.0,30.0,71.0,76.0,0,13.2,14.4,1017.4,1014.2
0.0,30.0,77.0,80.0,0,12.6,14.2,1022.1,1020.3
0.8,17.0,85.0,82.0,0,14.5,17.3,1018.7,1015.7
0.4,35.0,77.0,85.0,0,13.4,17.3,1020.1,1019.0
2.8,26.0,80.0,56.0,1,17.0,17.5,1020.2,1014.4
6.0,31.0,96.0,89.0,1,15.0,16.4,1006.8,1007.2
5.4,33.0,75.0,66.0,1,18.0,20.4,1017.6,1014.0
0.0,56.0,79.0,87.0,0,10.3,14.5,1004.3,1001.8
5.8,46.0,70.0,50.0,1,12.1,13.6,1008.0,1007.8
0.3,35.0,83.0,64.0,0,14.5,16.1,1019.5,1017.5
0.1,37.0,98.0,61.0,0,16.1,17.2,1020.0,1014.5
0.0,46.0,82.0,59.0,0,17.9,20.1,1004.1,1000.6
4.6,61.0,97.0,83.0,1,13.4,14.0,993.9,990.2
18.0,50.0,63.0,59.0,1,11.8,12.1,994.6,996.2
1.8,30.0,69.0,38.0,1,16.4,16.5,1014.0,1016.1
0.0,24.0,76.0,40.0,0,18.8,19.8,1023.8,1024.1
0.0,35.0,85.0,63.0,0,18.7,19.7,1026.8,1022.4
0.0,35.0,68.0,62.0,0,18.0,18.8,1019.5,1015.8
0.0,59.0,68.0,61.0,0,18.4,21.1,1003.4,1000.9
0.0,31.0,41.0,36.0,0,17.0,18.1,1009.6,1011.5
0.0,20.0,60.0,73.0,0,10.3,12.2,1017.9,1014.7
0.8,20.0,92.0,42.0,0,16.1,17.5,1015.8,1013.9
0.0,33.0,77.0,49.0,0,17.6,18.6,1016.2,1013.2
0.0,35.0,91.0,54.0,0,15.6,16.9,1012.7,1008.3
3.0,37.0,80.0,43.0,1,15.1,15.5,1008.7,1006.1
0.0,30.0,79.0,40.0,0,17.9,18.4,1015.0,1015.2
0.0,17.0,84.0,65.0,0,12.6,14.2,1016.5,1014.4
1.0,28.0,95.0,46.0,0,16.2,18.2,1018.5,1017.4
0.0,31.0,83.0,57.0,0,17.2,18.5,1021.8,1019.6
0.0,48.0,76.0,49.0,0,19.3,20.4,1018.7,1011.2
2.0,46.0,81.0,76.0,1,15.3,17.2,1009.0,1004.1
0.0,39.0,65.0,38.0,0,18.2,19.3,1010.1,1012.7
0.0,37.0,85.0,66.0,0,16.4,19.2,1019.4,1016.8
0.0,30.0,84.0,66.0,0,16.6,18.4,1014.1,1009.9
0.0,43.0,76.0,65.0,0,18.1,19.0,1007.8,1005.8
3.2,43.0,66.0,40.0,1,15.4,17.1,1009.0,1006.6
0.0,35.0,63.0,30.0,0,17.4,18.3,1023.9,1025.3
0.0,37.0,80.0,57.0,0,15.8,17.9,1024.9,1021.0
0.0,30.0,88.0,53.0,0,18.8,20.3,1015.6,1013.8
1.2,30.0,82.0,84.0,1,14.8,16.6,1008.1,1004.4
0.2,41.0,72.0,56.0,0,15.2,17.5,1007.4,1003.5
0.0,26.0,68.0,32.0,0,17.7,19.1,1014.9,1016.2
0.0,35.0,73.0,40.0,0,19.1,20.1,1022.1,1019.9
0.0,35.0,75.0,55.0,0,17.5,18.5,1021.4,1017.1
0.0,39.0,94.0,43.0,0,23.6,24.6,1013.5,1009.4
0.0,30.0,71.0,63.0,0,21.2,24.8,1010.6,1008.1
20.0,43.0,97.0,88.0,1,11.3,14.2,1001.2,1002.9
16.8,22.0,76.0,43.0,1,18.7,19.5,1013.3,1013.9
0.0,19.0,74.0,65.0,0,15.5,16.5,1021.5,1019.7
0.0,26.0,71.0,49.0,0,22.6,23.6,1018.6,1014.9
0.2,28.0,71.0,38.0,0,27.8,28.0,1014.5,1011.1
11.0,43.0,96.0,75.0,1,20.4,22.8,1009.3,1008.0
0.4,26.0,99.0,56.0,0,17.9,19.8,1011.8,1009.8
0.0,43.0,83.0,62.0,0,18.2,20.4,1009.8,1009.8
0.4,37.0,68.0,60.0,0,15.1,17.4,1012.3,1012.2
3.6,35.0,89.0,44.0,1,19.2,20.1,1024.1,1022.5
0.0,33.0,79.0,47.0,0,19.9,20.4,1025.8,1022.5
0.0,57.0,83.0,67.0,0,19.4,22.3,1014.7,1009.0
0.6,30.0,55.0,28.0,0,19.3,20.9,1022.8,1020.9
0.0,37.0,78.0,48.0,0,18.9,19.5,1019.3,1016.7
0.0,46.0,71.0,48.0,0,18.2,21.2,1011.4,1007.0
0.0,39.0,64.0,32.0,0,18.3,20.6,1011.2,1010.0
0.0,33.0,42.0,45.0,0,16.6,18.0,1016.2,1013.9
0.0,31.0,73.0,49.0,0,19.3,20.9,1014.3,1014.6
5.4,35.0,83.0,44.0,1,20.4,21.8,1023.2,1021.7
0.2,37.0,79.0,49.0,0,19.0,20.9,1023.4,1018.8
0.0,48.0,74.0,33.0,0,19.7,21.8,1005.5,1007.4
0.0,35.0,74.0,71.0,0,17.7,19.3,1014.4,1013.5
0.0,33.0,66.0,46.0,0,22.8,23.0,1018.3,1015.8
0.0,31.0,74.0,57.0,0,20.6,22.0,1014.5,1009.9
0.2,37.0,73.0,51.0,0,23.3,24.5,1014.9,1015.0
0.2,30.0,67.0,62.0,0,21.3,22.5,1019.0,1016.9
0.0,31.0,73.0,68.0,0,20.3,24.8,1017.6,1017.6
0.0,33.0,70.0,48.0,0,23.7,24.4,1019.7,1016.5
0.0,33.0,68.0,55.0,0,24.0,25.3,1015.5,1011.0
0.0,41.0,77.0,71.0,0,22.4,28.1,1007.7,1006.4
0.0,52.0,73.0,35.0,0,24.3,25.0,1005.0,1002.3
0.0,35.0,51.0,33.0,0,20.4,21.8,1014.5,1014.3
0.0,44.0,69.0,60.0,0,20.9,23.6,1014.1,1010.9
0.0,43.0,65.0,28.0,0,33.3,33.7,1009.3,1005.5
0.0,37.0,78.0,40.0,0,27.9,31.7,1009.6,1012.8
0.0,35.0,61.0,28.0,0,28.2,29.0,1024.9,1022.6
0.0,41.0,65.0,23.0,0,28.9,29.6,1021.9,1014.5
0.0,57.0,65.0,36.0,0,25.2,28.1,996.0,989.1
0.0,43.0,49.0,31.0,0,20.8,21.4,997.8,996.7
0.0,33.0,60.0,58.0,0,19.0,20.3,1005.5,1006.3
4.5,43.0,93.0,53.0,1,24.0,24.7,1001.7,999.3
0.0,46.0,73.0,35.0,0,24.8,25.4,1005.6,1004.4
0.0,41.0,51.0,37.0,0,20.6,24.0,1010.4,1007.9
0.8,41.0,51.0,35.0,0,20.8,22.0,1019.4,1018.4
0.0,44.0,69.0,26.0,0,20.6,22.1,1017.6,1013.0
0.0,33.0,66.0,34.0,0,25.8,27.6,1013.9,1012.0
0.0,39.0,68.0,44.0,0,25.1,26.4,1010.2,1004.7
0.0,43.0,83.0,30.0,0,24.7,25.6,994.6,998.1
0.0,44.0,57.0,31.0,0,23.4,25.1,1011.5,1010.9
0.0,37.0,55.0,41.0,0,26.8,28.2,1016.3,1013.3
0.0,35.0,74.0,46.0,0,26.4,27.7,1013.7,1008.2
0.0,39.0,73.0,50.0,0,23.6,25.6,1007.9,1006.5
0.0,37.0,38.0,29.0,0,25.6,25.7,1019.6,1019.0
0.0,39.0,59.0,56.0,0,21.4,23.2,1020.4,1015.6
0.0,39.0,89.0,61.0,0,21.8,25.9,1003.4,1006.6
2.2,48.0,57.0,38.0,1,22.9,23.3,1017.8,1016.2
5.8,46.0,88.0,57.0,1,22.1,23.8,1010.1,1007.6
0.1,30.0,79.0,40.0,0,24.8,25.3,1012.0,1009.1
0.0,41.0,68.0,37.0,0,24.0,24.4,1011.5,1009.2
0.0,43.0,70.0,72.0,0,18.8,21.6,1010.3,1010.2
2.4,31.0,88.0,84.0,1,16.6,18.5,1009.9,1007.4
0.0,37.0,64.0,31.0,0,21.7,23.7,1026.0,1025.4
0.0,35.0,78.0,36.0,0,25.6,27.0,1029.5,1026.7
0.0,28.0,88.0,46.0,0,25.1,26.6,1027.3,1023.7
0.0,30.0,89.0,37.0,0,27.2,28.3,1024.0,1021.3
0.0,30.0,83.0,29.0,0,30.0,30.4,1021.3,1016.9
0.0,39.0,81.0,30.0,0,30.6,31.2,1017.8,1013.5
0.0,35.0,85.0,32.0,0,32.0,33.0,1016.3,1014.6
0.0,31.0,80.0,39.0,0,30.7,31.6,1022.4,1019.1
0.0,24.0,77.0,39.0,0,30.1,32.2,1019.2,1015.4
0.0,31.0,76.0,45.0,0,30.0,31.1,1017.7,1016.5
0.0,28.0,85.0,51.0,0,29.5,30.1,1021.2,1019.4
0.0,33.0,79.0,32.0,0,29.6,31.6,1018.9,1014.2
0.0,59.0,86.0,50.0,0,23.1,24.9,1002.3,1002.4
0.0,37.0,75.0,43.0,0,23.1,24.7,1012.6,1010.2
0.0,33.0,74.0,35.0,0,24.0,24.9,1016.1,1014.8
0.0,44.0,80.0,78.0,0,15.3,22.8,1013.2,1011.1
3.0,37.0,54.0,34.0,1,18.9,20.2,1020.9,1019.7
0.0,19.0,76.0,34.0,0,22.8,23.2,1021.1,1020.4
0.0,24.0,78.0,40.0,0,22.9,23.7,1024.4,1022.9
0.0,35.0,85.0,45.0,0,23.1,25.4,1023.8,1018.8
2.0119881109643325,65.0,90.0,81.0,0,19.6,20.7,1007.5,1002.7
43.0,50.0,80.0,51.0,1,20.1,20.7,1000.7,1005.1
1.6,46.0,94.0,72.0,1,19.6,20.8,1010.2,1009.0
2.0119881109643325,59.0,74.0,66.0,0,20.0,20.9,1004.6,1004.2
15.6,28.0,94.0,51.0,1,20.8,21.5,1017.8,1016.7
0.0,35.0,82.0,53.0,0,23.1,23.8,1016.2,1012.5
0.2,39.0,97.0,34.0,0,28.1,30.0,1010.9,1005.4
0.0,41.0,71.0,62.0,0,17.8,19.7,1009.7,1007.9
0.6,41.0,85.0,66.0,0,18.0,19.8,1016.1,1013.5
0.0,43.0,88.0,71.0,0,19.2,20.7,1010.5,1006.0
0.0,48.0,52.0,35.0,0,17.6,19.1,1007.5,1010.1
0.0,50.0,72.0,52.0,0,20.0,20.9,1013.0,1009.4
0.0,35.0,76.0,33.0,0,19.9,20.4,1011.8,1012.3
0.0,19.0,87.0,34.0,0,16.8,19.2,1024.5,1024.5
0.0,19.0,79.0,37.0,0,20.4,21.0,1030.9,1029.1
0.0,20.0,86.0,47.0,0,21.3,22.2,1032.7,1030.3
0.0,26.0,92.0,57.0,0,21.4,21.6,1030.1,1026.0
0.4,20.0,87.0,55.0,0,23.4,24.2,1024.0,1021.4
0.0,17.0,88.0,49.0,0,23.5,24.1,1026.0,1024.2
0.0,24.0,80.0,47.0,0,22.1,23.7,1027.1,1023.4
0.0,37.0,76.0,65.0,0,17.8,19.3,1020.5,1016.8
1.0,28.0,50.0,35.0,0,19.6,20.4,1023.7,1023.4
0.0,35.0,80.0,51.0,0,17.2,20.0,1024.2,1020.3
4.2,52.0,98.0,79.0,1,18.6,18.8,1011.2,1004.1
2.2,30.0,79.0,60.0,1,14.3,15.1,1011.3,1009.6
0.0,19.0,79.0,35.0,0,18.4,19.1,1012.2,1011.5
0.0,19.0,80.0,51.0,0,17.3,19.2,1019.5,1017.3
0.2,13.0,94.0,54.0,0,19.2,19.9,1018.2,1014.9
0.0,50.0,76.0,47.0,0,13.2,16.2,1018.6,1019.2
0.0,50.0,69.0,63.0,0,13.0,13.8,1028.9,1028.8
0.6,28.0,82.0,60.0,0,14.1,15.2,1028.1,1023.6
0.0,19.0,82.0,58.0,0,16.0,17.2,1016.7,1011.4
0.0,17.0,79.0,94.0,0,15.1,17.9,1006.9,1003.8
4.2,33.0,79.0,44.0,1,16.6,18.0,1007.9,1007.9
0.0,26.0,95.0,48.0,0,18.9,19.0,1013.9,1012.3
0.0,50.0,85.0,78.0,0,16.2,17.1,1014.1,1007.6
0.2,46.0,76.0,52.0,0,18.9,20.7,1011.3,1010.7
0.0,74.0,83.0,69.0,0,19.4,20.6,1012.0,1005.6
6.4,72.0,60.0,45.0,1,15.9,17.4,1008.6,1009.8
0.0,30.0,79.0,62.0,0,14.0,16.2,1020.4,1020.9
0.0,30.0,88.0,62.0,0,14.6,15.7,1025.7,1021.7
0.8,46.0,98.0,60.0,0,14.8,15.6,1016.7,1015.4
0.8,20.0,91.0,43.0,0,14.6,14.9,1027.7,1025.3
0.0,56.0,78.0,68.0,0,15.4,16.9,1016.4,1009.1
9.0,35.0,62.0,47.0,1,13.0,13.7,1018.9,1021.1
0.1,17.0,86.0,48.0,0,13.7,14.2,1027.4,1025.2
0.0,13.0,88.0,46.0,0,15.4,15.8,1029.4,1027.0
0.0,9.0,89.0,68.0,0,16.0,16.5,1030.0,1027.7
0.0,22.0,89.0,57.0,0,19.3,19.8,1029.6,1026.0
0.0,13.0,99.0,57.0,0,21.0,21.5,1027.5,1026.8
0.0,20.0,88.0,64.0,0,19.7,20.0,1031.7,1029.0
0.0,24.0,92.0,70.0,0,18.5,19.9,1028.8,1024.3
0.0,26.0,99.0,66.0,0,18.5,19.6,1019.8,1016.1
13.0,33.0,86.0,74.0,1,14.8,16.3,1010.9,1008.0
6.8,37.0,96.0,93.0,1,10.3,13.1,1007.1,1006.4
24.0,26.0,83.0,86.0,1,11.2,12.8,1006.4,1003.2
5.6,41.0,89.0,59.0,1,15.1,15.7,1000.6,1001.8
0.0,20.0,98.0,61.0,0,15.8,17.7,1010.3,1009.5
0.2,22.0,88.0,51.0,0,13.9,15.4,1013.8,1010.3
0.0,15.0,88.0,50.0,0,13.4,14.7,1015.4,1013.7
0.0,9.0,93.0,74.0,0,8.7,9.0,1015.5,1012.5
1.0,9.0,98.0,62.0,0,15.7,16.2,1016.2,1014.9
0.0,13.0,98.0,62.0,0,14.4,16.8,1017.3,1015.7
0.0,13.0,96.0,54.0,0,14.8,15.7,1024.0,1022.8
0.0,31.0,99.0,79.0,0,15.2,15.3,1022.3,1018.9
