Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,WindDir9am
60.2,85.0,46.0,99.0,80.0,7.0,7.0,1,14.6,16.8,1.6,202.5
36.8,63.0,37.0,99.0,97.0,8.0,8.0,1,11.2,14.4,0.0,225.0
91.0,72.0,39.0,89.0,99.0,7.0,7.0,1,11.4,14.1,0.0,180.0
47.4,54.0,28.0,91.0,74.0,7.0,6.0,1,13.5,13.9,2.7,225.0
1.0,28.0,15.0,70.0,51.0,6.0,8.0,0,13.7,14.7,4.7,292.5
0.0,46.0,13.0,69.0,46.0,6.0,4.0,0,17.7,18.6,6.0,337.5
0.2,41.0,17.0,64.0,32.0,2.0,5.0,0,18.6,18.7,8.3,315.0
0.0,47.2342799188641,17.0,75.0,73.0,5.0,4.0,0,14.5,15.3,8.7,225.0
0.0,47.2342799188641,17.0,70.0,37.0,1.0,1.0,0,19.4,19.6,10.2,315.0
0.0,26.0,15.0,63.0,28.0,0.0,1.0,0,19.0,19.9,10.4,315.0
0.0,30.0,15.0,62.0,29.0,1.0,3.0,0,20.1,20.7,9.7,315.0
0.0,28.0,17.0,61.0,58.0,5.0,6.0,0,18.2,20.4,8.7,315.0
0.0,30.0,15.0,64.0,38.0,2.0,3.0,0,21.6,21.9,9.6,292.5
0.0,31.0,17.0,60.0,29.0,3.0,3.0,0,21.6,22.5,9.8,292.5
0.0,22.0,13.0,62.0,27.0,7.0,1.0,0,25.5,25.9,5.2,315.0
0.0,35.0,15.0,53.0,40.0,0.0,1.0,0,24.2,25.4,10.2,315.0
0.0,46.0,11.0,58.0,24.0,1.0,1.0,0,24.5,25.2,10.1,315.0
0.0,35.0,9.0,57.0,35.0,1.0,6.0,0,23.3,24.5,7.7,292.5
0.2,37.0,13.0,79.0,65.0,6.0,7.0,0,18.3,20.5,4.3,337.5
3.0,41.0,11.0,61.0,47.0,1.0,6.0,1,15.9,17.4,9.1,292.5
0.0,33.0,22.0,65.0,47.0,6.0,5.0,0,14.9,16.9,2.8,270.0
0.0,48.0,20.0,54.0,28.0,2.0,3.0,0,17.8,19.1,9.8,292.5
0.0,33.0,19.0,58.0,55.0,6.0,6.0,0,15.7,16.2,6.7,292.5
9.0,50.0,28.0,77.0,91.0,6.0,7.0,1,13.8,15.2,2.7,202.5
1.6,28.0,17.0,65.0,54.0,1.0,8.0,1,17.1,18.4,7.8,292.5
3.2,41.0,17.0,96.0,78.0,7.0,7.0,1,15.1,15.3,0.8,202.5
0.2,22.0,9.0,70.0,64.0,6.0,7.0,0,16.6,17.1,5.1,337.5
0.0,26.0,13.0,77.0,57.0,4.0,3.0,0,17.5,17.9,8.2,337.5
4.0,63.0,9.0,84.0,78.0,7.0,8.0,1,16.2,17.7,1.1,292.5
6.4,56.0,30.0,61.0,30.0,3.0,3.0,1,17.2,18.4,9.7,337.5
0.6,81.0,26.0,89.0,76.0,7.0,8.0,0,16.0,17.2,0.7,270.0
11.8,61.0,35.0,54.0,50.0,3.0,2.0,1,17.5,18.4,9.7,135.0
0.0,54.0,30.0,53.0,61.0,4.0,7.0,0,15.6,17.7,5.8,135.0
0.0,37.0,28.0,79.0,52.0,4.0,5.0,0,16.9,17.5,6.9,180.0
0.2,41.0,15.0,86.0,73.0,5.0,5.0,0,16.4,16.8,3.0,225.0
0.6,31.0,13.0,77.0,50.0,1.0,1.0,0,19.0,19.9,10.3,315.0
0.0,33.0,13.0,67.0,54.0,1.0,0.0,0,21.0,21.6,10.6,315.0
0.0,33.0,20.0,78.0,63.0,3.0,1.0,0,19.0,19.4,10.4,157.5
0.0,46.0,13.0,91.0,70.0,7.0,5.0,0,18.3,20.1,4.0,292.5
0.0,46.0,15.0,72.0,58.0,7.0,2.0,0,19.3,19.6,8.2,292.5
0.0,41.0,7.0,74.0,30.0,8.0,8.0,0,21.2,21.9,10.4,225.0
0.0,44.0,22.0,80.0,65.0,6.0,5.0,0,16.8,17.4,8.4,180.0
0.0,26.0,6.0,81.0,62.0,5.0,3.0,0,17.9,18.8,9.7,247.5
0.0,31.0,11.0,81.0,61.0,7.0,5.0,0,17.8,19.1,7.9,225.0
0.0,41.0,26.0,69.0,56.0,7.0,7.0,0,15.6,16.8,4.2,202.5
0.0,44.0,13.0,64.0,46.0,6.0,1.0,0,19.9,20.7,9.7,315.0
0.0,43.0,15.0,58.0,52.0,2.0,4.0,0,21.0,21.7,10.5,315.0
0.0,41.0,13.0,54.0,48.0,6.0,2.0,0,21.6,22.6,6.1,315.0
0.0,57.0,22.0,42.0,33.0,4.0,6.0,0,26.0,27.0,10.3,0.0
1.0,48.0,30.0,37.0,36.0,2.0,3.0,0,17.0,18.1,10.4,270.0
0.0,31.0,19.0,56.0,57.0,6.0,7.0,0,17.5,17.8,0.9,112.5
2.8,48.0,15.0,87.0,80.0,8.0,7.0,1,12.6,12.9,1.1,247.5
2.2,67.0,28.0,44.0,35.0,2.0,7.0,1,15.4,17.0,7.8,270.0
0.0,59.0,24.0,48.0,31.0,1.0,2.0,0,17.4,19.4,10.2,270.0
0.2,48.0,26.0,56.0,45.0,1.0,1.0,0,16.7,17.2,10.8,202.5
0.0,39.0,15.0,50.0,29.0,0.0,3.0,0,21.9,23.6,10.9,292.5
0.0,54.0,9.0,31.0,12.0,1.0,1.0,0,25.8,27.2,10.9,292.5
0.0,37.0,13.0,72.0,57.0,6.0,1.0,0,18.5,20.0,9.1,180.0
0.0,33.0,11.0,52.0,37.0,1.0,5.0,0,23.6,24.6,7.6,315.0
0.0,35.0,17.0,76.0,60.0,1.0,5.0,0,22.1,23.9,9.6,180.0
0.0,63.0,7.0,58.0,69.0,7.0,1.0,0,20.0,31.1,10.5,247.5
0.0,65.0,20.0,54.0,62.0,4.0,1.0,0,22.0,25.9,9.8,0.0
0.0,83.0,35.0,27.0,19.0,4.0,3.0,0,23.2,29.3,10.0,0.0
0.0,41.0,17.0,40.0,39.0,0.0,0.0,0,20.1,21.0,11.0,270.0
0.0,50.0,7.0,55.0,50.0,1.0,0.0,0,21.6,22.7,10.9,270.0
0.0,83.0,22.0,35.0,13.0,0.0,2.0,0,30.9,32.1,9.5,315.0
0.2,56.0,17.0,65.0,76.0,8.0,8.0,0,16.2,17.8,0.4,90.0
22.8,65.0,43.0,81.0,75.0,7.0,7.0,1,14.9,17.3,0.0,112.5
19.8,52.0,30.0,46.0,48.0,6.0,1.0,1,18.0,18.8,7.2,135.0
0.0,52.0,13.0,53.0,49.0,5.0,5.0,0,19.3,21.2,9.3,315.0
0.0,31.0,17.0,58.0,84.0,6.0,7.0,0,16.7,18.8,0.2,315.0
5.0,47.2342799188641,22.0,73.0,27.0,8.0,6.0,1,18.9,22.8,5.1,0.0
1.2,70.0,37.0,36.0,25.0,5.0,3.0,1,19.7,21.3,8.0,270.0
0.0,54.0,7.0,42.0,47.0,7.0,8.0,0,18.3,19.0,5.2,270.0
7.0,69.0,46.0,87.0,63.0,7.0,7.0,1,15.5,16.9,0.2,180.0
6.4,54.0,24.0,75.0,60.0,7.0,6.0,1,16.0,16.2,7.2,225.0
0.6,48.0,19.0,76.0,63.0,7.0,3.0,0,16.4,17.3,5.9,225.0
0.0,28.0,15.0,66.0,48.0,7.0,7.0,0,17.6,19.1,2.9,315.0
0.0,33.0,7.0,68.0,57.0,7.0,8.0,0,19.8,20.6,0.9,270.0
1.4,31.0,9.0,80.0,58.0,7.0,3.0,1,20.9,21.8,6.3,292.5
3.2,39.0,7.0,93.0,88.0,8.0,7.0,1,17.6,19.2,5.0,247.5
0.0,54.0,13.0,80.0,34.0,7.0,7.0,0,21.0,24.1,6.0,315.0
0.0,37.0,13.0,72.0,57.0,5.0,6.0,0,18.3,20.9,6.9,315.0
0.0,44.0,28.0,41.0,35.0,6.0,7.0,0,19.7,20.4,10.3,270.0
0.0,44.0,11.0,55.0,85.0,2.0,6.0,0,15.4,19.8,7.2,247.5
2.2,43.0,11.0,77.0,55.0,5.0,4.0,1,18.6,19.7,3.1,202.5
0.0,39.0,22.0,60.0,67.0,8.0,8.0,0,18.0,19.5,0.0,45.0
18.4,39.0,15.0,90.0,66.0,7.0,3.0,1,22.4,23.5,7.6,45.0
0.0,33.0,24.0,73.0,58.0,1.0,1.0,0,20.1,20.8,11.6,202.5
2.2,59.0,35.0,60.0,45.0,7.0,1.0,1,17.5,18.0,8.9,180.0
0.0,33.0,13.0,65.0,42.0,6.0,1.0,0,19.4,19.7,8.2,225.0
0.0,41.0,13.0,57.0,43.0,1.0,1.0,0,22.0,23.2,12.0,315.0
0.0,52.0,11.0,58.0,40.0,0.0,1.0,0,25.4,26.2,12.4,315.0
0.0,43.0,13.0,47.0,20.0,1.0,1.0,0,29.5,30.7,12.2,315.0
0.0,41.0,6.0,80.0,50.0,7.0,6.0,0,25.5,25.8,8.2,225.0
0.0,37.0,11.0,87.0,63.0,7.0,6.0,0,24.5,25.6,9.5,180.0
0.0,46.0,13.0,48.0,17.0,5.0,5.0,0,34.0,34.6,12.1,315.0
1.6,65.0,31.0,89.0,91.0,7.0,7.0,1,16.3,18.4,0.3,180.0
3.2,41.0,28.0,79.0,57.0,8.0,8.0,1,17.0,18.9,0.0,135.0
1.2,37.0,22.0,59.0,50.0,6.0,7.0,1,19.0,20.4,4.3,112.5
0.0,48.0,9.0,59.0,53.0,5.0,5.0,0,22.4,23.7,8.3,0.0
0.0,41.0,13.0,63.0,82.0,7.0,7.0,0,21.7,28.9,5.1,315.0
0.0,74.0,13.0,87.0,65.0,7.0,4.0,0,23.1,26.4,8.1,180.0
0.2,46.0,24.0,55.0,61.0,2.0,1.0,0,18.3,19.0,12.0,202.5
0.0,33.0,13.0,84.0,57.0,7.0,3.0,0,19.1,20.4,6.7,202.5
0.0,44.0,9.0,69.0,50.0,4.0,2.0,0,21.3,22.3,11.4,247.5
12.2,41.0,17.0,89.0,64.0,8.0,4.0,1,17.1,18.4,3.4,90.0
4.0,33.0,9.0,59.0,57.0,7.0,4.0,1,20.6,21.9,9.3,270.0
0.0,52.0,15.0,56.0,56.0,2.0,1.0,0,24.1,24.8,12.6,337.5
0.0,43.0,13.0,59.0,53.0,6.0,8.0,0,27.0,32.3,8.3,315.0
0.0,33.0,11.0,71.0,86.0,3.0,5.0,0,21.6,28.9,7.0,157.5
1.8,67.0,13.0,75.0,52.0,7.0,7.0,1,29.9,30.7,7.4,315.0
29.0,52.0,15.0,70.0,47.0,5.0,4.0,1,31.3,32.4,8.8,315.0
0.4,59.0,17.0,63.0,53.0,8.0,6.0,0,26.8,29.4,5.0,270.0
0.2,43.0,17.0,46.0,43.0,3.0,3.0,0,22.4,23.7,11.6,67.5
0.0,35.0,22.0,60.0,52.0,8.0,2.0,0,24.4,25.6,8.1,22.5
0.0,39.0,13.0,87.0,64.0,7.0,7.0,0,23.5,25.1,2.6,157.5
0.0,74.0,17.0,64.0,14.0,4.0,7.0,0,37.5,37.9,9.7,22.5
0.0,52.0,11.0,66.0,38.0,2.0,0.0,0,26.0,27.0,11.7,157.5
0.0,76.0,22.0,83.0,79.0,6.0,8.0,0,20.1,21.2,1.1,202.5
10.6,20.0,7.0,95.0,98.0,8.0,8.0,1,17.7,22.3,0.0,225.0
1.6,37.0,7.0,71.0,59.0,7.0,1.0,1,25.1,26.0,9.6,22.5
0.0,65.0,13.0,70.0,53.0,0.0,2.0,0,30.1,31.4,12.9,315.0
0.0,54.0,13.0,77.0,81.0,5.0,7.0,0,23.0,28.8,7.0,112.5
3.0,35.0,9.0,62.0,57.0,7.0,8.0,1,22.6,23.6,0.4,67.5
5.2,48.0,11.0,80.0,83.0,8.0,8.0,1,20.2,22.3,0.2,315.0
37.4,50.0,28.0,97.0,85.0,8.0,8.0,1,17.1,18.6,0.1,157.5
11.4,50.0,31.0,62.0,72.0,8.0,8.0,1,17.4,18.5,0.0,135.0
7.0,46.0,24.0,91.0,83.0,8.0,8.0,1,18.6,20.2,0.0,90.0
23.6,72.0,31.0,98.0,60.0,8.0,2.0,1,27.2,28.0,5.5,0.0
4.4,56.0,35.0,39.0,35.0,1.0,6.0,1,27.2,28.5,12.5,292.5
0.0,54.0,24.0,46.0,50.0,3.0,5.0,0,26.6,28.2,12.9,0.0
0.0,70.0,13.0,66.0,72.0,3.0,7.0,0,25.1,27.6,8.0,0.0
0.0,57.0,31.0,70.0,35.0,7.0,7.0,0,31.3,32.4,2.2,22.5
9.8,47.2342799188641,37.0,61.0,58.0,7.0,5.0,1,18.4,18.8,8.7,180.0
4.0,47.2342799188641,31.0,69.0,66.0,6.0,6.0,1,18.2,18.7,8.2,202.5
0.0,43.0,13.0,54.0,49.0,3.0,1.0,0,21.2,22.3,11.3,247.5
0.0,65.0,30.0,77.0,70.0,4.0,7.0,0,16.8,19.2,3.9,180.0
2.4,59.0,35.0,68.0,71.0,5.0,8.0,1,16.2,17.7,4.5,202.5
6.2,37.0,19.0,80.0,68.0,7.0,6.0,1,17.2,18.5,0.5,225.0
0.2,39.0,9.0,70.0,75.0,7.0,7.0,0,18.3,20.5,3.2,225.0
21.2,39.0,11.0,90.0,66.0,7.0,8.0,1,21.5,22.2,0.2,225.0
1.0,33.0,17.0,92.0,56.0,2.0,7.0,0,22.9,23.9,10.9,180.0
0.0,31.0,13.0,88.0,61.0,8.0,7.0,0,23.0,23.6,3.1,180.0
0.0,56.0,9.0,70.0,83.0,3.0,6.0,0,21.7,28.2,6.5,315.0
37.8,56.0,31.0,93.0,82.0,8.0,8.0,1,18.7,19.0,0.0,180.0
4.2,47.2342799188641,30.0,72.0,60.0,7.0,6.0,1,19.6,22.0,6.8,202.5
0.2,56.0,30.0,67.0,60.0,6.0,4.0,0,19.7,20.3,10.5,202.5
0.6,35.0,17.0,66.0,47.0,7.0,4.0,0,21.3,22.3,12.2,180.0
0.0,31.0,15.0,63.0,44.0,5.0,5.0,0,21.5,22.3,6.8,135.0
0.0,30.0,17.0,50.0,44.0,6.0,2.0,0,21.6,22.5,10.7,112.5
0.0,52.0,9.0,54.0,44.0,8.0,7.0,0,23.4,24.5,3.1,292.5
0.0,54.0,19.0,69.0,79.0,8.0,7.0,0,21.7,24.4,1.7,337.5
9.0,47.2342799188641,30.0,82.0,75.0,8.0,3.0,1,21.2,21.8,6.6,202.5
0.0,37.0,9.0,71.0,75.0,7.0,6.0,0,21.2,22.7,5.5,225.0
0.8,30.0,13.0,88.0,70.0,7.0,7.0,0,21.3,22.6,2.1,202.5
4.0,39.0,11.0,92.0,63.0,7.0,5.0,1,24.8,25.6,5.4,247.5
9.8,39.0,7.0,85.0,54.0,5.0,1.0,1,26.2,26.7,10.9,225.0
0.0,56.0,15.0,58.0,57.0,2.0,1.0,0,26.3,28.2,12.7,45.0
0.0,59.0,22.0,56.0,62.0,3.0,8.0,0,25.5,28.4,4.7,22.5
0.2,56.0,33.0,74.0,66.0,6.0,7.0,0,20.9,21.7,4.7,180.0
0.0,52.0,30.0,66.0,67.0,6.0,2.0,0,21.4,21.9,12.5,202.5
0.0,48.0,22.0,70.0,54.0,7.0,1.0,0,21.8,22.7,10.8,202.5
1.8,35.0,19.0,72.0,50.0,6.0,4.0,1,23.0,24.7,11.7,135.0
0.2,33.0,7.0,74.0,54.0,7.0,6.0,0,22.9,23.9,5.8,112.5
0.0,39.0,17.0,51.0,37.0,1.0,0.0,0,27.2,27.6,13.1,337.5
0.0,52.0,22.0,57.0,42.0,1.0,1.0,0,27.6,28.5,13.2,45.0
0.0,54.0,24.0,56.0,51.0,2.0,2.0,0,27.2,29.0,12.6,22.5
0.0,69.0,9.0,61.0,50.0,6.0,7.0,0,31.2,34.1,8.4,22.5
0.0,48.0,19.0,62.0,56.0,6.0,5.0,0,24.7,26.1,3.9,180.0
5.0,61.0,43.0,79.0,62.0,7.0,7.0,1,20.6,21.9,3.4,202.5
0.0,48.0,9.0,53.0,48.0,7.0,7.0,0,24.9,26.5,12.7,270.0
0.0,50.0,9.0,72.0,61.0,7.0,7.0,0,26.5,28.0,1.0,292.5
8.2,41.0,24.0,81.0,62.0,4.0,5.0,1,24.7,26.2,12.5,180.0
0.0,39.0,19.0,36.0,38.0,4.0,5.0,0,25.4,28.6,7.4,292.5
0.0,76.0,20.0,27.0,16.0,6.0,2.0,0,27.0,29.3,10.9,292.5
0.0,50.0,20.0,41.0,37.0,1.0,1.0,0,20.9,21.3,13.4,247.5
0.0,48.0,15.0,46.0,44.0,1.0,6.0,0,24.6,27.1,11.3,292.5
0.8,41.0,24.0,72.0,67.0,8.0,8.0,0,21.5,22.7,0.2,180.0
32.2,44.0,11.0,88.0,65.0,7.0,7.0,1,22.2,24.2,1.2,90.0
8.8,50.0,9.0,79.0,66.0,7.0,6.0,1,24.1,24.9,9.5,292.5
2.6,44.0,24.0,58.0,54.0,3.0,3.0,1,25.5,26.9,12.3,67.5
0.2,37.0,9.0,67.0,55.0,6.0,3.0,0,27.8,29.3,9.4,292.5
0.0,48.0,28.0,85.0,73.0,7.0,5.0,0,23.7,24.9,7.191346475108586,180.0
0.0,37.0,22.0,76.0,57.0,3.0,6.0,0,25.3,26.4,7.2,180.0
0.0,33.0,17.0,68.0,80.0,7.0,7.0,0,22.9,25.5,3.0,90.0
7.4,48.0,33.0,58.0,50.0,7.0,5.0,1,24.4,26.4,8.7,135.0
0.2,44.0,31.0,57.0,46.0,3.0,6.0,0,24.0,25.6,7.0,90.0
0.0,35.0,11.0,63.0,79.0,7.0,8.0,0,21.3,24.3,0.2,135.0
4.8,35.0,13.0,86.0,90.0,7.0,8.0,1,23.2,26.0,0.0,90.0
35.2,44.0,17.0,90.0,63.0,8.0,8.0,1,26.4,27.7,3.3,180.0
3.6,48.0,31.0,90.0,65.0,7.0,7.0,1,24.6,25.9,2.5,112.5
0.0,39.0,20.0,66.0,64.0,7.0,6.0,0,26.0,27.0,3.5,90.0
0.0,57.0,22.0,68.0,57.0,7.0,6.0,0,28.2,28.9,6.4,22.5
1.6,67.0,30.0,67.0,46.0,5.0,6.0,1,32.3,34.6,9.4,22.5
0.0,59.0,22.0,52.0,68.0,6.0,7.0,0,24.0,27.4,2.4,225.0
8.0,50.0,33.0,91.0,65.0,8.0,8.0,1,20.8,22.0,0.0,157.5
3.0,44.0,24.0,75.0,87.0,8.0,8.0,1,18.3,20.2,0.0,135.0
40.2,44.0,9.0,97.0,89.0,8.0,8.0,1,20.4,21.2,0.0,292.5
5.8,30.0,11.0,87.0,65.0,7.0,2.0,1,24.5,25.3,10.7,247.5
0.0,50.0,9.0,74.0,59.0,1.0,1.0,0,27.1,29.1,13.0,292.5
0.0,65.0,43.0,80.0,73.0,4.0,5.0,0,21.8,22.9,7.5,180.0
1.8,39.0,28.0,91.0,62.0,8.0,8.0,1,23.2,24.4,0.6,202.5
0.6,43.0,20.0,66.0,80.0,7.0,7.0,0,21.2,23.7,0.4,135.0
0.6,46.0,22.0,67.0,57.0,6.0,4.0,0,25.2,26.4,8.0,90.0
1.8,52.0,17.0,70.0,58.0,7.0,6.0,1,25.3,27.0,4.4,337.5
9.4,56.0,7.0,86.0,87.0,7.0,8.0,1,16.8,24.3,7.9,180.0
3.8,33.0,9.0,77.0,65.0,1.0,7.0,1,23.2,25.7,8.7,292.5
2.0,31.0,7.0,78.0,68.0,5.0,6.0,1,23.1,25.6,9.1,292.5
0.0,33.0,17.0,80.0,56.0,5.0,6.0,0,23.9,25.1,7.2,180.0
0.6,33.0,15.0,54.0,49.0,5.0,1.0,0,24.2,25.7,10.8,67.5
0.0,50.0,15.0,60.0,39.0,3.0,3.0,0,28.0,28.4,11.3,337.5
0.0,37.0,9.0,58.0,52.0,2.0,6.0,0,25.2,28.7,7.6,45.0
1.4,41.0,26.0,75.0,75.0,2.0,7.0,1,23.5,25.0,8.5,180.0
0.0,52.0,4.0,78.0,52.0,3.0,6.0,0,27.6,28.7,9.6,270.0
53.6,44.0,11.0,83.0,76.0,4.0,6.0,1,24.3,25.3,8.6,225.0
1.6,72.0,28.0,82.0,69.0,8.0,3.0,1,23.4,23.7,9.8,202.5
0.0,37.0,15.0,71.0,69.0,7.0,6.0,0,22.6,24.0,10.7,247.5
0.0,33.0,11.0,69.0,48.0,1.0,6.0,0,28.9,29.7,12.2,315.0
0.0,37.0,9.0,84.0,42.0,1.0,1.0,0,27.9,29.3,12.0,247.5
0.0,56.0,9.0,68.0,53.0,1.0,2.0,0,27.0,28.6,11.3,22.5
0.0,52.0,20.0,74.0,64.0,7.0,7.0,0,25.5,28.6,0.9,22.5
0.0,41.0,13.0,68.0,52.0,6.0,5.0,0,28.8,30.3,6.1,337.5
0.0,39.0,11.0,57.0,49.0,7.0,8.0,0,30.1,34.3,4.3,0.0
3.8,54.0,26.0,91.0,96.0,8.0,8.0,1,20.6,22.5,0.0,202.5
23.6,80.0,20.0,85.0,52.0,7.0,8.0,1,30.2,30.6,2.1,337.5
8.4,47.2342799188641,31.0,79.0,85.0,8.0,8.0,1,19.0,21.2,0.0,157.5
8.0,48.0,24.0,65.0,72.0,8.0,8.0,1,20.7,22.6,0.0,90.0
2.4,48.0,20.0,73.0,59.0,6.0,4.0,1,27.8,28.1,7.0,0.0
13.4,50.0,17.0,58.0,72.0,1.0,2.0,1,23.3,24.9,11.0,247.5
0.0,50.0,30.0,69.0,64.0,5.0,4.0,0,21.7,21.9,9.4,180.0
0.0,59.0,43.0,70.0,70.0,2.0,5.0,0,20.1,21.1,7.8,202.5
83.6,67.0,20.0,96.0,69.0,8.0,6.0,1,20.7,21.6,2.3,202.5
12.4,43.0,13.0,64.0,41.0,1.0,3.0,1,26.1,28.1,10.7,292.5
0.0,43.0,11.0,72.0,56.0,1.0,3.0,0,23.4,24.7,10.8,315.0
0.0,35.0,7.0,68.0,58.0,1.0,2.0,0,23.3,24.4,10.9,270.0
0.0,43.0,11.0,85.0,55.0,7.0,7.0,0,24.6,25.4,2.3,202.5
0.0,46.0,9.0,68.0,49.0,1.0,1.0,0,25.7,27.2,11.1,292.5
0.0,41.0,6.0,74.0,72.0,6.0,7.0,0,24.0,26.5,7.5,337.5
0.0,50.0,19.0,72.0,50.0,5.0,3.0,0,27.5,28.5,8.5,45.0
0.0,50.0,9.0,71.0,61.0,2.0,2.0,0,27.2,31.3,10.3,22.5
26.2,59.0,35.0,95.0,92.0,7.0,7.0,1,19.3,21.0,0.2,202.5
3.4,59.0,33.0,69.0,73.0,2.0,4.0,1,20.3,22.0,7.2,202.5
5.0,52.0,30.0,68.0,71.0,7.0,7.0,1,22.2,24.4,5.2,135.0
4.8,35.0,13.0,83.0,54.0,7.0,5.0,1,23.4,24.9,5.6,180.0
0.0,44.0,15.0,75.0,63.0,7.0,5.0,0,25.3,26.5,7.0,315.0
0.0,78.0,24.0,80.0,80.0,8.0,8.0,0,18.5,19.9,0.0,202.5
2.2,63.0,15.0,62.0,30.0,1.0,1.0,1,24.1,26.0,10.9,292.5
0.0,43.0,20.0,45.0,33.0,1.0,1.0,0,22.6,23.7,11.1,270.0
0.0,43.0,9.0,68.0,52.0,7.0,5.0,0,20.8,22.3,5.7,292.5
0.6,41.0,11.0,70.0,52.0,7.0,1.0,0,24.4,25.1,9.7,90.0
0.0,33.0,9.0,58.0,56.0,7.0,5.0,0,24.2,26.3,7.6,292.5
0.0,44.0,13.0,72.0,68.0,7.0,7.0,0,22.5,23.5,0.4,45.0
5.4,31.0,13.0,68.0,52.0,1.0,2.0,1,24.5,26.2,10.2,292.5
0.0,47.2342799188641,13.0,82.0,71.0,3.0,2.0,0,22.1,23.2,7.2,270.0
0.0,26.0,11.0,71.0,48.0,4.0,3.0,0,25.3,28.2,10.7,315.0
0.0,41.0,9.0,59.0,42.0,1.0,5.0,0,24.4,25.1,8.1,315.0
1.2,28.0,9.0,78.0,66.0,4.0,3.0,1,23.4,24.5,10.6,225.0
0.0,30.0,19.0,74.0,54.0,7.0,4.0,0,26.6,28.6,8.6,292.5
0.0,39.0,19.0,58.0,52.0,1.0,1.0,0,25.4,27.3,10.8,45.0
0.0,33.0,11.0,59.0,48.0,6.0,1.0,0,25.1,28.0,10.4,0.0
0.0,39.0,11.0,54.0,35.0,1.0,1.0,0,25.6,27.1,10.3,337.5
0.0,57.0,15.0,58.0,61.0,2.0,3.0,0,22.4,27.4,9.2,315.0
0.0,50.0,22.0,58.0,70.0,7.0,7.0,0,24.1,25.0,0.5,22.5
5.0,72.0,31.0,40.0,26.0,3.0,1.0,1,23.7,25.0,10.7,247.5
0.0,72.0,37.0,54.0,52.0,1.0,3.0,0,17.1,17.4,10.2,202.5
0.0,61.0,33.0,64.0,66.0,5.0,5.0,0,17.9,18.3,6.1,202.5
3.8,43.0,28.0,71.0,63.0,2.0,1.0,1,19.3,20.6,10.1,202.5
0.0,33.0,15.0,60.0,49.0,0.0,1.0,0,23.7,25.9,11.0,292.5
0.0,33.0,11.0,61.0,55.0,2.0,7.0,0,23.2,26.1,7.9,315.0
0.0,20.0,9.0,61.0,48.0,6.0,7.0,0,23.8,25.6,4.6,270.0
0.0,63.0,9.0,60.0,68.0,7.0,7.0,0,21.5,22.5,7.8,270.0
11.2,54.0,28.0,94.0,79.0,8.0,8.0,1,19.8,21.6,0.0,180.0
31.0,50.0,13.0,92.0,87.0,7.0,7.0,1,20.8,21.7,0.2,270.0
63.2,35.0,6.0,89.0,86.0,7.0,7.0,1,21.7,24.9,3.3,45.0
2.2,31.0,13.0,74.0,64.0,1.0,7.0,1,24.8,27.0,8.5,292.5
0.2,33.0,22.0,91.0,79.0,7.0,3.0,0,22.3,23.6,5.6,202.5
0.0,30.0,15.0,89.0,73.0,7.0,8.0,0,23.2,25.2,7.191346475108586,337.5
0.6,33.0,20.0,81.0,78.0,8.0,7.0,0,20.7,21.0,0.1,315.0
2.6,63.0,11.0,75.0,56.0,3.0,5.0,1,19.3,26.0,7.6,292.5
0.0,67.0,35.0,39.0,30.0,1.0,2.0,0,19.7,20.0,10.2,292.5
0.0,48.0,24.0,52.0,54.0,5.0,5.0,0,19.3,19.9,6.6,270.0
0.0,28.0,9.0,60.0,64.0,3.0,3.0,0,19.4,20.5,10.3,315.0
0.0,26.0,15.0,71.0,44.0,7.0,6.0,0,23.4,24.1,5.2,337.5
0.0,67.0,46.0,69.0,57.0,4.0,7.0,0,17.8,18.8,6.6,180.0
0.0,30.0,13.0,61.0,45.0,6.0,5.0,0,18.9,20.3,3.5,315.0
0.0,37.0,9.0,72.0,49.0,3.0,2.0,0,22.0,23.0,9.5,315.0
0.0,37.0,11.0,67.0,53.0,1.0,5.0,0,23.4,25.5,9.0,315.0
0.0,41.0,19.0,56.0,56.0,1.0,1.0,0,20.2,20.7,10.3,225.0
0.0,33.0,15.0,39.0,40.0,1.0,1.0,0,19.8,21.1,10.3,270.0
0.0,56.0,11.0,61.0,72.0,3.0,5.0,0,17.7,18.9,6.8,292.5
0.0,39.0,24.0,51.0,29.0,1.0,1.0,0,20.4,21.8,10.3,270.0
0.0,46.0,13.0,63.0,39.0,7.0,7.0,0,17.5,19.0,0.7,292.5
0.0,47.2342799188641,17.0,52.0,38.0,1.0,1.0,0,21.9,22.0,10.2,315.0
0.0,26.0,13.0,56.0,27.0,0.0,1.0,0,26.7,26.9,10.2,315.0
0.0,30.0,15.0,57.0,44.0,1.0,1.0,0,23.5,27.5,10.2,315.0
0.0,28.0,15.0,54.0,33.0,3.0,3.0,0,26.8,27.3,5.2,315.0
0.0,59.0,24.0,52.0,25.0,6.0,5.0,0,19.0,20.4,6.8,247.5
0.0,69.0,41.0,39.0,35.0,1.0,1.0,0,17.2,18.1,10.1,270.0
0.0,47.2342799188641,24.0,46.0,51.0,1.0,1.0,0,16.1,16.5,10.1,247.5
0.0,41.0,17.0,49.0,52.0,1.0,1.0,0,17.1,18.2,9.9,270.0
