MinTemp,Rainfall,WindGustDir,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,Pressure3pm,Sunshine,WindSpeed3pm,Pressure9am
13.4,0.0,112.5,39.0,54.0,49.0,1.0,1.0,21.8,0,1017.7,10.7,28.0,1022.3
13.6,0.0,112.5,37.0,56.0,43.0,1.0,1.0,22.6,0,1018.1,10.9,20.0,1022.1
14.6,0.0,45.0,35.0,60.0,56.0,3.0,2.0,22.8,0,1018.6,10.1,24.0,1021.8
13.4,0.0,45.0,30.0,73.0,48.0,1.0,1.0,22.2,0,1016.6,10.0,15.0,1020.2
14.0,0.2,67.5,33.0,72.0,61.0,0.0,1.0,22.2,0,1013.9,9.6,26.0,1017.9
14.1,0.0,45.0,35.0,30.0,40.0,1.0,1.0,21.1,0,1014.6,10.4,30.0,1018.5
9.5,0.0,180.0,39.0,17.0,12.0,1.0,1.0,20.4,0,1016.4,10.8,20.0,1020.1
7.2,0.0,90.0,41.0,27.0,41.0,0.0,0.0,19.2,0,1018.0,10.7,26.0,1021.3
8.4,0.0,45.0,33.0,37.0,30.0,1.0,0.0,19.6,0,1017.9,10.8,24.0,1021.7
9.6,0.0,67.5,28.0,56.0,39.0,1.0,1.0,20.3,0,1017.4,10.9,17.0,1020.8
12.2,0.0,45.0,35.0,68.0,43.0,1.0,1.0,21.9,0,1017.0,9.9,20.0,1020.4
13.2,0.0,0.0,33.0,66.0,54.0,1.0,2.0,23.1,0,1017.1,9.7,24.0,1020.7
14.6,0.0,0.0,39.0,67.0,57.0,5.0,5.0,23.0,0,1014.6,10.0,26.0,1018.2
14.7,0.0,202.5,46.0,18.0,22.0,1.0,1.0,21.2,0,1017.2,10.8,22.0,1021.5
9.0,0.0,67.5,43.0,44.0,38.0,0.0,1.0,20.5,0,1020.8,10.9,31.0,1023.3
11.2,0.0,67.5,41.0,41.0,47.0,1.0,1.0,21.0,0,1020.3,10.8,30.0,1024.1
13.5,0.0,67.5,41.0,49.0,40.0,1.0,3.0,20.9,0,1018.4,10.6,30.0,1022.4
12.3,0.0,67.5,39.0,64.0,64.0,2.0,2.0,21.3,0,1015.1,10.1,28.0,1019.8
13.9,0.0,45.0,33.0,61.0,48.0,1.0,1.0,22.6,0,1016.4,9.7,22.0,1019.2
11.7,0.0,45.0,35.0,60.0,49.0,1.0,5.0,22.7,0,1018.7,10.2,24.0,1021.3
12.6,0.0,90.0,43.0,55.0,52.0,1.0,1.0,22.4,0,1019.0,10.5,33.0,1022.1
14.8,0.0,45.0,37.0,61.0,63.0,3.0,7.0,22.6,0,1017.8,10.2,30.0,1021.1
15.7,0.0,67.5,35.0,67.0,70.0,2.0,7.0,23.9,0,1017.6,9.0,26.0,1020.7
21.8,0.0,135.0,37.0,72.0,70.0,7.0,7.0,24.7,0,1017.6,5.3,28.0,1020.8
22.8,3.0,67.5,39.0,82.0,76.0,6.0,3.0,25.1,1,1016.9,8.2,31.0,1020.5
22.1,0.0,67.5,35.0,69.0,64.0,5.0,5.0,25.6,0,1017.4,10.2,28.0,1020.1
19.9,0.0,45.0,37.0,62.0,59.0,4.0,2.0,25.0,0,1017.4,10.9,30.0,1020.4
18.7,0.0,45.0,33.0,63.0,63.0,3.0,3.0,25.0,0,1017.3,9.9,24.0,1020.3
16.6,0.0,45.0,39.0,66.0,64.0,5.0,2.0,24.4,0,1016.4,10.6,28.0,1020.5
18.7,0.0,45.0,33.0,66.0,63.0,2.0,1.0,24.8,0,1016.3,10.5,24.0,1020.1
20.2,0.0,67.5,31.0,65.0,49.0,6.0,3.0,25.4,0,1013.5,9.1,19.0,1018.0
18.6,0.0,22.5,35.0,71.0,65.0,6.0,2.0,24.8,0,1013.2,10.4,26.0,1017.0
20.9,0.4,22.5,41.0,82.0,59.0,7.0,3.0,24.3,0,1013.3,9.5,26.0,1017.6
23.3,0.0,0.0,41.0,65.0,57.0,5.0,1.0,26.4,0,1014.6,10.9,31.0,1019.2
22.3,0.0,0.0,31.0,56.0,46.0,4.0,1.0,26.9,0,1014.3,10.3,19.0,1018.8
15.5,0.0,67.5,39.0,15.0,23.0,0.0,0.0,25.3,0,1015.0,10.4,31.0,1019.4
13.9,0.0,45.0,41.0,52.0,59.0,1.0,2.0,24.8,0,1016.0,10.0,30.0,1019.2
20.2,0.0,45.0,43.0,53.0,43.0,3.0,2.0,24.7,0,1016.6,10.5,31.0,1020.2
20.2,0.0,45.0,37.0,53.0,55.0,4.0,3.0,25.0,0,1016.7,9.7,31.0,1020.4
17.2,0.0,67.5,37.0,56.0,60.0,2.0,2.0,25.0,0,1016.2,10.2,31.0,1020.3
17.6,0.0,45.0,41.0,57.0,49.0,1.0,1.0,25.1,0,1017.0,11.1,31.0,1020.4
17.9,0.0,67.5,50.0,53.0,35.0,1.0,2.0,23.8,0,1020.0,10.6,37.0,1023.0
16.4,0.0,90.0,57.0,43.0,48.0,2.0,5.0,24.6,0,1019.9,10.2,41.0,1023.1
15.5,0.0,67.5,48.0,48.0,51.0,2.0,1.0,24.5,0,1019.0,10.3,31.0,1023.0
15.6,0.0,90.0,48.0,48.0,51.0,1.0,1.0,25.0,0,1018.5,10.7,33.0,1022.8
19.9,0.0,67.5,50.0,52.0,50.0,2.0,2.0,25.1,0,1017.1,10.8,37.0,1021.6
20.2,0.2,90.0,44.0,64.0,49.0,7.0,2.0,23.6,0,1016.1,8.6,31.0,1020.4
19.4,0.0,67.5,35.0,57.0,60.0,4.0,6.0,24.9,0,1015.3,10.3,28.0,1019.3
15.5,0.0,45.0,33.0,59.0,47.0,2.0,1.0,25.0,0,1014.2,10.4,19.0,1018.8
15.1,0.0,67.5,43.0,8.0,21.0,1.0,1.0,26.6,0,1011.5,11.4,22.0,1016.5
15.3,0.0,45.0,41.0,53.0,47.0,2.0,1.0,24.8,0,1013.3,11.1,30.0,1017.9
18.6,0.0,45.0,37.0,53.0,57.0,2.0,4.0,24.9,0,1013.4,11.2,28.0,1017.2
20.1,0.0,45.0,39.0,60.0,63.0,3.0,6.0,25.1,0,1014.4,9.1,26.0,1017.8
16.2,0.0,45.0,33.0,59.0,38.0,1.0,3.0,25.2,0,1014.9,10.1,22.0,1018.7
15.0,0.0,67.5,35.0,65.0,34.0,4.0,1.0,24.3,0,1014.1,10.9,24.0,1018.5
17.0,0.0,67.5,48.0,58.0,47.0,7.0,1.0,23.6,0,1014.8,6.2,31.0,1018.8
19.2,0.0,45.0,39.0,49.0,45.0,1.0,1.0,24.9,0,1015.3,10.0,30.0,1019.3
21.5,0.0,67.5,46.0,47.0,48.0,2.0,2.0,25.3,0,1016.0,10.0,31.0,1019.7
14.9,0.0,67.5,43.0,50.0,52.0,1.0,1.0,24.4,0,1016.2,10.2,24.0,1019.9
16.9,0.0,45.0,37.0,54.0,45.0,2.0,3.0,25.3,0,1016.3,9.3,28.0,1019.4
18.6,0.0,67.5,38.84057010275108,52.0,44.0,5.0,3.0,25.7,0,1017.6,8.457814291173099,24.0,1020.7
16.0,0.0,67.5,35.0,55.0,52.0,2.0,1.0,25.6,0,1019.6,10.9,26.0,1022.4
17.2,0.0,67.5,43.0,54.0,55.0,1.0,2.0,26.0,0,1021.1,10.8,33.0,1024.4
19.8,0.0,67.5,52.0,58.0,48.0,3.0,1.0,25.4,0,1023.3,11.3,37.0,1026.1
18.5,0.0,90.0,74.0,44.0,39.0,6.0,2.0,25.2,0,1022.7,10.9,43.0,1026.0
18.2,0.0,67.5,52.0,39.0,44.0,3.0,1.0,25.5,0,1020.5,10.9,33.0,1024.7
21.3,0.0,90.0,57.0,51.0,46.0,2.0,1.0,25.9,0,1019.9,9.6,37.0,1023.0
20.4,0.6,90.0,52.0,61.0,43.0,3.0,1.0,25.6,0,1018.8,10.9,35.0,1021.7
20.7,0.2,67.5,56.0,52.0,44.0,4.0,1.0,26.8,0,1019.4,10.7,35.0,1022.6
16.9,0.0,90.0,54.0,52.0,43.0,5.0,5.0,25.8,0,1020.8,10.9,37.0,1023.9
20.1,0.0,90.0,57.0,46.0,47.0,7.0,7.0,25.4,0,1019.7,6.5,37.0,1023.5
20.1,0.0,67.5,54.0,48.0,58.0,6.0,7.0,26.1,0,1019.1,4.4,33.0,1022.4
19.9,0.2,67.5,54.0,52.0,54.0,6.0,1.0,25.7,0,1017.7,10.0,35.0,1021.6
19.7,0.0,67.5,43.0,57.0,58.0,4.0,2.0,25.6,0,1017.7,11.4,30.0,1022.0
16.8,0.0,45.0,35.0,52.0,59.0,2.0,1.0,25.4,0,1017.3,11.0,28.0,1020.8
18.0,0.0,67.5,41.0,57.0,60.0,1.0,2.0,25.4,0,1017.0,11.3,31.0,1020.6
20.3,0.0,67.5,44.0,57.0,58.0,1.0,4.0,25.3,0,1016.8,10.6,33.0,1020.4
19.0,0.0,90.0,52.0,48.0,55.0,2.0,1.0,26.1,0,1016.5,11.5,33.0,1020.4
20.0,0.0,67.5,48.0,48.0,49.0,3.0,1.0,26.4,0,1017.4,11.5,37.0,1021.0
18.6,0.0,67.5,52.0,37.0,50.0,1.0,1.0,26.4,0,1017.3,11.6,31.0,1020.8
19.0,0.0,67.5,50.0,53.0,63.0,6.0,7.0,27.0,0,1017.0,5.8,30.0,1020.1
21.2,3.0,67.5,46.0,56.0,60.0,2.0,5.0,25.9,1,1016.6,10.4,31.0,1020.0
19.1,0.0,45.0,37.0,60.0,62.0,3.0,2.0,26.6,0,1015.4,11.5,28.0,1019.0
18.1,0.0,0.0,35.0,59.0,53.0,5.0,1.0,27.0,0,1013.5,12.0,20.0,1017.5
21.9,0.0,22.5,41.0,61.0,62.0,4.0,6.0,27.1,0,1012.0,8.4,30.0,1015.8
24.3,0.0,45.0,39.0,63.0,64.0,3.0,3.0,28.2,0,1015.3,10.4,30.0,1017.6
24.5,0.0,67.5,43.0,65.0,65.0,2.0,2.0,28.4,0,1016.5,10.7,33.0,1019.7
23.5,0.0,90.0,37.0,60.0,61.0,2.0,1.0,27.2,0,1016.8,11.2,28.0,1020.6
23.4,0.0,45.0,33.0,63.0,52.0,4.0,1.0,27.3,0,1015.7,10.7,24.0,1019.3
23.2,0.0,45.0,39.0,63.0,58.0,5.0,1.0,26.4,0,1015.4,11.2,28.0,1019.0
23.2,0.0,67.5,37.0,65.0,58.0,3.0,3.0,26.3,0,1014.2,11.3,28.0,1017.1
24.3,0.0,90.0,37.0,59.0,53.0,7.0,7.0,27.3,0,1015.1,11.2,22.0,1017.7
24.4,0.0,67.5,41.0,60.0,61.0,5.0,1.0,28.4,0,1014.9,11.7,24.0,1018.7
22.9,0.8,45.0,43.0,58.0,56.0,2.0,6.0,28.1,0,1013.8,8.7,28.0,1017.5
24.2,0.0,67.5,37.0,59.0,56.0,2.0,1.0,27.1,0,1013.4,12.0,30.0,1017.0
23.7,0.0,45.0,39.0,59.0,52.0,2.0,1.0,27.5,0,1012.8,11.3,31.0,1015.9
23.6,0.0,67.5,37.0,57.0,63.0,3.0,2.0,28.9,0,1011.4,10.3,28.0,1015.2
25.1,0.0,22.5,41.0,58.0,56.0,5.0,2.0,27.8,0,1009.8,7.6,28.0,1014.2
24.6,0.4,67.5,37.0,60.0,62.0,5.0,1.0,29.5,0,1010.0,8.5,22.0,1014.0
24.3,0.0,22.5,35.0,58.0,56.0,5.0,6.0,28.8,0,1008.9,11.1,19.0,1013.2
24.5,0.0,0.0,39.0,60.0,51.0,3.0,1.0,28.3,0,1007.7,12.0,24.0,1012.4
25.8,0.0,90.0,56.0,63.0,64.0,6.0,5.0,29.4,0,1007.6,8.7,22.0,1011.6
23.2,2.8,67.5,41.0,75.0,70.0,7.0,6.0,26.8,1,1010.1,6.8,22.0,1013.2
24.8,0.2,67.5,39.0,62.0,59.0,3.0,7.0,28.2,0,1012.2,8.5,30.0,1014.6
24.2,0.0,67.5,39.0,58.0,55.0,7.0,4.0,28.6,0,1013.6,11.2,28.0,1016.6
24.4,0.0,45.0,37.0,69.0,64.0,6.0,6.0,27.6,0,1011.3,10.4,24.0,1015.2
25.0,0.0,0.0,35.0,57.0,44.0,6.0,1.0,29.3,0,1007.9,9.2,20.0,1012.8
24.3,2.0,0.0,44.0,63.0,62.0,4.0,4.0,29.5,1,1005.7,9.1,28.0,1009.8
26.0,0.0,67.5,41.0,63.0,66.0,3.0,2.0,29.8,0,1006.6,10.8,30.0,1009.4
23.1,17.0,67.5,43.0,90.0,66.0,7.0,3.0,24.5,1,1011.1,8.3,30.0,1013.1
24.2,1.4,67.5,54.0,57.0,61.0,3.0,1.0,29.1,1,1013.4,10.9,35.0,1016.5
21.1,0.0,67.5,52.0,31.0,46.0,1.0,1.0,30.1,0,1012.9,12.0,39.0,1017.0
21.8,0.0,67.5,48.0,42.0,48.0,1.0,1.0,28.4,0,1012.3,12.1,33.0,1015.6
24.1,0.0,90.0,43.0,57.0,56.0,7.0,7.0,28.7,0,1011.0,10.0,30.0,1014.9
25.2,0.4,67.5,46.0,69.0,67.0,5.0,2.0,29.3,0,1010.5,10.3,35.0,1013.5
25.3,1.0,45.0,37.0,72.0,67.0,6.0,1.0,29.0,0,1010.3,8.1,30.0,1013.7
25.8,0.0,67.5,39.0,69.0,60.0,5.0,1.0,29.0,0,1009.9,10.5,30.0,1013.3
25.3,0.0,45.0,33.0,56.0,52.0,1.0,1.0,28.3,0,1011.0,12.0,20.0,1013.9
25.0,0.0,45.0,39.0,65.0,59.0,4.0,2.0,29.5,0,1010.4,10.4,30.0,1013.3
23.1,0.0,45.0,35.0,65.0,60.0,7.0,3.0,28.7,0,1009.4,9.9,28.0,1012.7
25.4,0.0,67.5,35.0,52.0,50.0,1.0,1.0,29.8,0,1010.0,11.0,22.0,1013.8
26.4,0.0,22.5,37.0,62.0,53.0,3.0,2.0,30.2,0,1009.6,10.9,20.0,1013.9
26.4,0.0,0.0,39.0,62.0,50.0,4.0,2.0,28.9,0,1010.1,10.5,26.0,1012.4
25.8,0.0,67.5,39.0,60.0,55.0,6.0,6.0,28.8,0,1011.7,8.3,28.0,1014.4
25.4,0.0,45.0,41.0,63.0,62.0,7.0,2.0,29.4,0,1011.6,10.0,33.0,1014.4
24.1,11.0,157.5,46.0,68.0,58.0,7.0,4.0,28.5,1,1012.8,8.8,30.0,1015.8
24.3,0.0,67.5,50.0,57.0,59.0,2.0,1.0,30.3,0,1012.9,11.9,37.0,1016.3
24.6,0.2,45.0,43.0,57.0,54.0,3.0,2.0,29.0,0,1012.8,11.9,28.0,1017.1
23.7,0.0,45.0,37.0,56.0,43.0,4.0,1.0,28.8,0,1011.7,12.2,28.0,1015.5
25.0,0.0,67.5,39.0,59.0,60.0,6.0,2.0,28.5,0,1013.5,8.3,28.0,1016.5
25.1,1.4,67.5,41.0,54.0,50.0,4.0,2.0,29.3,1,1014.8,12.4,33.0,1017.9
25.9,0.0,67.5,41.0,53.0,52.0,2.0,5.0,29.6,0,1014.4,11.5,28.0,1017.5
25.8,0.0,67.5,37.0,58.0,38.0,2.0,1.0,28.8,0,1012.7,11.9,26.0,1016.2
25.4,0.0,22.5,35.0,57.0,49.0,3.0,2.0,29.3,0,1009.2,12.6,20.0,1013.3
25.9,0.0,67.5,39.0,57.0,57.0,4.0,7.0,29.1,0,1007.2,12.0,30.0,1010.1
24.5,2.6,90.0,39.0,66.0,61.0,6.0,6.0,28.9,1,1010.0,9.1,30.0,1012.4
24.0,2.6,67.5,39.0,61.0,61.0,3.0,2.0,29.6,1,1010.6,11.6,31.0,1013.7
23.3,0.0,67.5,39.0,58.0,53.0,3.0,2.0,30.2,0,1009.2,11.2,31.0,1012.2
24.7,0.0,67.5,39.0,59.0,60.0,7.0,7.0,29.7,0,1008.0,10.4,30.0,1011.2
24.5,0.0,22.5,35.0,53.0,50.0,7.0,7.0,28.3,0,1008.7,5.1,30.0,1011.1
25.9,0.0,45.0,46.0,54.0,60.0,5.0,7.0,29.5,0,1009.5,5.8,31.0,1012.4
25.2,0.0,67.5,48.0,53.0,54.0,7.0,2.0,29.2,0,1010.0,10.8,35.0,1013.0
24.0,0.0,90.0,50.0,52.0,50.0,2.0,7.0,29.3,0,1010.7,9.5,35.0,1013.4
23.9,0.0,45.0,44.0,58.0,50.0,4.0,1.0,29.3,0,1011.4,12.7,35.0,1014.6
24.2,1.6,67.5,43.0,57.0,51.0,2.0,1.0,29.5,1,1010.5,11.2,35.0,1014.1
25.1,0.0,67.5,43.0,54.0,57.0,5.0,3.0,29.8,0,1008.4,11.8,31.0,1011.4
26.5,0.0,67.5,39.0,59.0,52.0,7.0,7.0,29.3,0,1007.0,6.6,28.0,1009.8
25.6,0.0,67.5,39.0,64.0,63.0,6.0,2.0,29.9,0,1005.9,11.2,30.0,1009.3
26.8,0.0,45.0,37.0,65.0,63.0,6.0,5.0,30.1,0,1006.3,10.2,28.0,1009.3
26.6,0.0,67.5,35.0,62.0,62.0,6.0,5.0,30.2,0,1006.8,9.0,30.0,1010.1
23.9,36.8,112.5,41.0,88.0,75.0,7.0,7.0,26.7,1,1007.2,0.8,17.0,1011.0
23.4,52.0,112.5,52.0,91.0,72.0,8.0,8.0,24.7,1,1008.0,1.1,26.0,1009.9
24.0,2.4,112.5,54.0,57.0,56.0,6.0,4.0,28.0,1,1009.7,6.7,33.0,1011.9
24.3,0.0,45.0,35.0,59.0,56.0,7.0,7.0,28.8,0,1009.7,4.6,28.0,1012.8
24.5,0.0,45.0,35.0,60.0,59.0,7.0,7.0,28.1,0,1008.6,5.5,24.0,1011.7
25.8,0.0,67.5,39.0,61.0,65.0,7.0,7.0,28.5,0,1005.8,2.8,28.0,1009.8
24.6,25.0,0.0,41.0,70.0,71.0,2.0,2.0,29.0,1,1002.6,10.1,31.0,1005.9
24.3,4.0,0.0,31.0,66.0,59.0,4.0,1.0,28.4,1,1003.4,11.5,20.0,1006.8
26.2,0.0,202.5,43.0,48.0,19.0,1.0,1.0,31.4,0,1004.1,12.6,28.0,1008.6
23.6,0.0,0.0,31.0,26.0,13.0,0.0,1.0,33.2,0,1005.5,12.8,20.0,1008.5
22.8,0.0,67.5,35.0,47.0,43.0,0.0,1.0,32.1,0,1007.3,12.3,30.0,1009.9
26.4,0.0,45.0,41.0,66.0,63.0,7.0,1.0,30.9,0,1011.9,11.9,31.0,1013.9
27.5,0.0,67.5,41.0,66.0,62.0,4.0,5.0,30.7,0,1014.0,9.8,31.0,1016.5
23.2,12.0,157.5,48.0,91.0,76.0,7.0,7.0,25.8,1,1014.1,3.1,6.0,1016.6
25.0,0.4,67.5,35.0,61.0,58.0,2.0,1.0,28.9,0,1013.0,12.6,24.0,1015.8
24.9,0.0,67.5,39.0,57.0,50.0,4.0,1.0,29.0,0,1012.5,12.2,30.0,1015.5
23.6,0.0,67.5,37.0,61.0,54.0,3.0,2.0,28.4,0,1012.7,12.2,28.0,1016.0
24.9,0.0,45.0,35.0,60.0,57.0,2.0,1.0,29.7,0,1012.4,12.3,26.0,1015.1
25.2,0.0,45.0,35.0,66.0,58.0,6.0,2.0,29.5,0,1010.1,11.5,24.0,1013.8
26.4,0.0,67.5,37.0,65.0,58.0,2.0,3.0,30.6,0,1011.0,11.8,28.0,1013.4
25.0,0.2,90.0,43.0,62.0,59.0,3.0,3.0,29.5,0,1011.0,9.9,30.0,1013.8
24.0,3.2,135.0,39.0,75.0,67.0,6.0,5.0,28.2,1,1011.6,10.5,22.0,1013.6
25.3,1.0,67.5,43.0,57.0,59.0,3.0,6.0,29.4,0,1012.6,11.1,30.0,1015.5
25.3,0.0,45.0,41.0,55.0,53.0,2.0,2.0,29.7,0,1012.4,11.6,31.0,1016.6
25.2,0.0,45.0,39.0,62.0,59.0,3.0,2.0,29.9,0,1011.7,11.8,31.0,1014.7
23.7,0.0,45.0,35.0,53.0,50.0,3.0,1.0,29.1,0,1010.2,12.1,28.0,1014.2
24.9,0.0,22.5,33.0,52.0,50.0,3.0,4.0,30.0,0,1007.5,12.3,15.0,1012.2
26.9,0.0,67.5,37.0,67.0,62.0,7.0,5.0,29.4,0,1006.1,6.6,30.0,1009.6
28.0,0.0,22.5,35.0,62.0,57.0,7.0,6.0,30.1,0,1007.3,8.8,22.0,1010.3
25.0,1.4,0.0,33.0,87.0,66.0,7.0,7.0,26.5,1,1008.2,6.3,17.0,1010.4
26.5,0.0,67.5,39.0,71.0,58.0,7.0,7.0,30.0,0,1007.8,7.2,30.0,1011.2
26.8,0.0,0.0,31.0,71.0,69.0,7.0,7.0,29.7,0,1006.7,4.9,19.0,1010.2
28.6,0.0,22.5,39.0,73.0,77.0,7.0,7.0,30.5,0,1005.8,4.6,22.0,1008.2
24.6,28.8,45.0,44.0,80.0,69.0,7.0,7.0,29.6,1,1006.1,7.4,26.0,1008.1
28.6,0.6,0.0,37.0,77.0,82.0,7.0,7.0,30.9,0,1007.4,3.8,15.0,1010.1
25.7,17.8,22.5,35.0,82.0,65.0,7.0,6.0,29.8,1,1007.0,8.4,26.0,1010.4
27.9,0.0,0.0,35.0,76.0,67.0,7.0,6.0,30.1,0,1006.3,9.8,20.0,1009.2
28.2,0.6,0.0,31.0,78.0,81.0,7.0,8.0,30.5,0,1003.8,4.3,22.0,1007.2
27.9,0.0,337.5,37.0,81.0,66.0,8.0,7.0,29.5,0,1002.4,2.7,15.0,1005.4
26.8,3.4,202.5,43.0,84.0,75.0,7.0,7.0,29.4,1,1000.6,4.3,19.0,1004.1
26.0,9.4,67.5,33.0,77.0,81.0,6.0,7.0,30.3,1,1001.9,7.8,22.0,1003.6
27.9,0.0,67.5,35.0,77.0,75.0,6.0,6.0,31.5,0,1005.1,7.7,13.0,1006.7
27.0,4.0,180.0,59.0,74.0,69.0,6.0,6.0,29.8,1,1006.1,8.5,20.0,1010.0
23.7,49.0,112.5,48.0,60.0,66.0,4.0,5.0,29.3,1,1006.7,9.3,26.0,1010.1
24.5,0.0,67.5,37.0,59.0,59.0,2.0,3.0,29.4,0,1006.1,10.8,26.0,1009.7
24.6,0.0,90.0,41.0,60.0,66.0,1.0,7.0,29.0,0,1006.7,6.8,28.0,1009.6
23.6,0.0,67.5,30.0,58.0,54.0,1.0,2.0,29.3,0,1005.8,11.6,15.0,1010.2
24.2,0.0,22.5,33.0,64.0,55.0,1.0,2.0,29.1,0,1005.6,11.8,24.0,1008.9
23.1,0.0,0.0,35.0,60.0,57.0,1.0,1.0,29.1,0,1005.0,11.9,17.0,1008.2
22.8,0.0,337.5,28.0,66.0,42.0,3.0,2.0,29.7,0,1005.4,12.1,17.0,1009.7
23.3,0.0,337.5,26.0,66.0,44.0,6.0,3.0,29.9,0,1005.2,12.0,13.0,1008.9
24.0,0.0,22.5,35.0,74.0,46.0,1.0,1.0,30.3,0,1003.7,11.0,17.0,1007.0
27.7,0.0,67.5,28.0,54.0,39.0,6.0,6.0,32.8,0,1004.5,7.7,17.0,1007.5
28.2,0.0,67.5,31.0,65.0,64.0,4.0,2.0,32.3,0,1007.4,11.4,19.0,1010.4
27.5,0.0,67.5,35.0,69.0,68.0,3.0,2.0,32.3,0,1009.8,11.0,26.0,1013.2
27.3,2.6,67.5,39.0,68.0,67.0,6.0,6.0,30.4,1,1011.3,7.8,22.0,1014.8
25.8,0.0,67.5,41.0,71.0,81.0,7.0,6.0,27.8,0,1011.5,2.5,22.0,1015.0
24.8,7.6,90.0,54.0,63.0,55.0,6.0,2.0,29.3,1,1009.7,9.7,35.0,1013.6
22.7,0.0,67.5,39.0,57.0,56.0,1.0,6.0,29.4,0,1010.1,9.5,28.0,1013.9
24.8,0.0,67.5,37.0,61.0,57.0,2.0,1.0,28.9,0,1011.0,10.9,30.0,1013.9
23.9,0.2,45.0,30.0,65.0,49.0,4.0,1.0,29.7,0,1008.8,11.8,15.0,1013.2
23.4,0.0,0.0,31.0,47.0,47.0,0.0,1.0,30.3,0,1008.1,12.0,22.0,1010.5
26.7,0.0,0.0,31.0,61.0,50.0,2.0,1.0,30.5,0,1009.8,11.8,15.0,1013.2
27.2,0.0,67.5,37.0,66.0,61.0,5.0,2.0,30.7,0,1009.2,10.2,30.0,1012.1
22.3,65.2,90.0,54.0,82.0,60.0,7.0,5.0,24.9,1,1009.0,8.7,17.0,1013.6
24.9,0.0,90.0,46.0,67.0,67.0,7.0,7.0,29.7,0,1009.2,5.5,11.0,1012.6
25.5,0.4,45.0,52.0,75.0,69.0,7.0,7.0,29.0,0,1011.3,2.5,28.0,1013.8
21.9,55.4,90.0,41.0,93.0,93.0,8.0,8.0,23.7,1,1011.4,0.0,15.0,1014.4
23.5,64.8,112.5,39.0,98.0,73.0,8.0,7.0,23.9,1,1010.6,2.4,24.0,1014.5
23.8,40.4,157.5,28.0,96.0,72.0,8.0,4.0,24.5,1,1009.4,5.0,17.0,1013.4
24.3,0.8,90.0,41.0,81.0,69.0,7.0,4.0,27.3,0,1008.9,8.0,28.0,1012.8
25.7,0.0,90.0,41.0,74.0,96.0,7.0,8.0,28.2,0,1010.9,4.9,26.0,1013.1
25.7,25.0,112.5,46.0,77.0,82.0,7.0,7.0,28.2,1,1010.9,4.5,30.0,1014.2
24.2,87.8,90.0,35.0,96.0,87.0,8.0,8.0,25.1,1,1012.0,2.0,19.0,1016.0
25.0,3.6,67.5,39.0,73.0,67.0,7.0,7.0,29.5,1,1010.7,6.6,26.0,1014.3
24.7,9.2,112.5,44.0,75.0,76.0,7.0,7.0,28.1,1,1010.4,2.9,28.0,1014.1
25.0,1.4,45.0,31.0,65.0,68.0,7.0,2.0,28.9,1,1009.1,8.7,22.0,1012.9
24.8,0.0,135.0,37.0,74.0,74.0,7.0,2.0,28.3,0,1007.6,10.0,28.0,1011.3
24.4,38.2,67.5,44.0,81.0,75.0,7.0,7.0,27.6,1,1006.8,3.0,22.0,1010.4
23.9,124.8,45.0,48.0,98.0,86.0,8.0,8.0,24.4,1,1007.2,0.0,13.0,1010.3
23.3,29.6,112.5,37.0,94.0,86.0,8.0,8.0,23.7,1,1004.3,0.0,19.0,1008.3
23.6,4.0,90.0,37.0,76.0,64.0,7.0,7.0,27.2,1,1002.7,6.0,20.0,1005.8
23.6,0.0,67.5,31.0,77.0,70.0,6.0,7.0,27.9,0,1005.2,10.6,26.0,1007.2
25.3,0.0,45.0,26.0,78.0,69.0,5.0,3.0,29.1,0,1006.6,10.0,15.0,1009.6
26.1,0.0,45.0,31.0,74.0,70.0,6.0,5.0,29.0,0,1005.2,9.5,15.0,1008.8
25.6,5.2,90.0,35.0,84.0,67.0,3.0,2.0,28.3,1,1006.2,8.5,17.0,1008.5
24.0,2.2,90.0,37.0,78.0,67.0,7.0,5.0,28.4,1,1011.2,7.7,28.0,1013.0
25.2,0.0,67.5,44.0,71.0,59.0,3.0,6.0,28.9,0,1013.4,10.4,31.0,1016.6
23.6,0.0,67.5,37.0,65.0,56.0,2.0,1.0,28.3,0,1013.5,10.6,28.0,1016.4
22.9,0.0,67.5,30.0,60.0,49.0,1.0,2.0,27.9,0,1012.6,11.1,22.0,1015.6
23.7,0.0,67.5,31.0,61.0,39.0,1.0,1.0,27.8,0,1011.8,11.1,24.0,1014.5
23.2,0.0,67.5,30.0,64.0,61.0,1.0,1.0,28.2,0,1013.2,11.4,24.0,1015.7
22.7,0.0,67.5,31.0,68.0,65.0,1.0,2.0,28.0,0,1013.7,11.1,24.0,1016.8
22.6,0.0,45.0,31.0,64.0,50.0,2.0,1.0,28.4,0,1012.5,10.5,24.0,1015.5
23.2,0.0,67.5,37.0,64.0,59.0,2.0,1.0,28.9,0,1011.2,11.1,30.0,1015.0
24.1,0.0,67.5,39.0,64.0,54.0,2.0,1.0,28.6,0,1012.5,11.2,30.0,1015.3
24.1,0.0,45.0,35.0,66.0,62.0,4.0,3.0,29.3,0,1013.8,11.1,24.0,1017.1
23.2,0.0,67.5,37.0,53.0,49.0,1.0,1.0,28.3,0,1013.6,11.1,24.0,1015.7
